sbm_id,expr_id,cond_id,para_nr,word_nr,word,duration,start_t,end_t,x_mean,y_mean,response
99,2,1,19,0," Interestingly, ",652,1077,1729,133.38,43.46,No
99,2,1,19,2, heaviest ,458,2175,2633,270.89,45.89,No
99,2,1,19,3, isotopes ,696,2633,3329,351.07,35,No
99,2,1,19,4, physicists ,1452,3329,4781,428.1,37.83,No
99,2,1,19,3, isotopes ,95,4781,4876,338,33,No
99,2,1,19,2, heaviest ,355,4876,5231,234.57,32.14,No
99,2,1,19,0," Interestingly, ",451,5231,5682,153,32.22,No
99,2,1,19,2, heaviest ,647,6028,6675,280.92,39.23,No
99,2,1,19,3, isotopes ,251,6675,6926,342.6,40.8,No
99,2,1,19,4, physicists ,753,6926,7679,415.33,37,No
99,2,1,19,6, managed ,148,7679,7827,542.33,33,No
99,2,1,19,7, to ,299,7827,8126,572.67,30,No
99,2,1,19,8, synthesize ,348,8126,8474,642.14,36.86,No
99,2,1,19,10, far ,193,8530,8723,715.25,40.75,No
99,2,1,19,11, don't ,549,9274,9823,115.45,80.82,No
99,2,1,19,12, behave ,252,9823,10075,166.6,84.6,No
99,2,1,19,14, like ,355,10123,10478,270.43,82.86,No
99,2,1,19,15, science's ,300,10478,10778,310.5,81.33,No
99,2,1,19,16, best ,498,10778,11276,382.6,75.3,No
99,2,1,19,17, current ,398,11276,11674,422.62,82.38,No
99,2,1,19,18, models ,353,11674,12027,486.57,80.43,No
99,2,1,19,19," predict, ",749,12027,12776,529.73,77.87,No
99,2,1,19,21, stable ,398,12776,13174,632.5,83.88,No
99,2,1,19,28, full ,299,13476,13775,267.17,125,No
99,2,1,19,23, nuclei ,400,13873,14273,128.88,124,No
99,2,1,19,25, likely ,150,14325,14475,196.67,126.33,No
99,2,1,19,30, surprises. ,449,14575,15024,382.44,113.11,No
99,2,1,19,31, Chemists ,250,15024,15274,441,118.2,No
99,2,1,19,32, cannot ,199,15274,15473,497.25,114,No
99,2,1,19,33, even ,150,15473,15623,546,115.33,No
99,2,1,19,34, predict ,150,15623,15773,600.67,120,No
99,2,1,19,35, with ,350,15773,16123,658.71,124.71,No
99,2,1,19,34, predict ,150,16123,16273,621,125.67,No
99,2,1,19,33, even ,300,16273,16573,542.67,112.17,No
99,2,1,19,34, predict ,100,16673,16773,613.5,127.5,No
99,2,1,19,35, with ,250,16773,17023,655,126.8,No
99,2,1,19,50, temperature. ,250,17223,17473,152.6,192.4,No
99,2,1,19,37, certainty ,508,17523,18031,116.2,158.6,No
99,2,1,19,38, whether ,196,18031,18227,199.5,156.25,No
99,2,1,19,39, these ,599,18227,18826,250.75,158.33,No
99,2,1,19,40, materials ,297,18826,19123,329.83,151.5,No
99,2,1,19,42, exist ,392,19183,19575,401.88,169,No
99,2,1,19,44," gases, ",260,19575,19835,488,164.8,No
99,2,1,19,45," liquids, ",192,19835,20027,538.25,159.75,No
99,2,1,19,47, solids ,139,20087,20226,615.33,160.33,No
99,2,1,19,49, room ,200,20281,20481,684.5,160.25,No
99,2,1,19,50, temperature. ,250,20882,21132,127.2,193.8,No
99,2,1,20,0, Buck ,100,1056,1156,128,43.5,No
99,2,1,20,0, Buck ,101,1354,1455,108.5,42,No
99,2,1,20,1, did ,100,1455,1555,157,33.5,No
99,2,1,20,2, not ,101,1555,1656,191,32,No
99,2,1,20,5, but ,400,1705,2105,257.62,38,No
99,2,1,20,7, bore ,100,2155,2255,316,32.5,No
99,2,1,20,8, up ,150,2255,2405,354.67,29,No
99,2,1,20,9, well ,400,2405,2805,379.12,37.12,No
99,2,1,20,12," work, ",400,2904,3304,488.38,37,No
99,2,1,20,13, taking ,199,3304,3503,542.5,40.5,No
99,2,1,20,14, pride ,200,3503,3703,576.5,40.75,No
99,2,1,20,15, in ,100,3703,3803,612.5,39,No
99,2,1,20,18, was ,300,3853,4153,679.67,41.67,No
99,2,1,20,20, monotonous ,200,4253,4453,153.25,79.5,No
99,2,1,20,20, monotonous ,550,4703,5253,162.18,70.91,No
99,2,1,20,21," life, ",201,5253,5454,210,78.25,No
99,2,1,20,22, operating ,600,5454,6054,275,81.08,No
99,2,1,20,23, with ,209,6054,6263,325.5,73,No
99,2,1,20,24, machine-like ,199,6263,6462,393.75,69.25,No
99,2,1,20,27, day ,200,6956,7156,593.75,68,No
99,2,1,20,28, was ,257,7156,7413,626.4,75.6,No
99,2,1,20,29, very ,393,7413,7806,663.25,78.75,No
99,2,1,20,26, One ,240,7864,8104,566.8,80.2,No
99,2,1,20,29, very ,110,8204,8314,665.5,78,No
99,2,1,20,30, like ,142,8314,8456,686,76,No
99,2,1,20,31, another. ,492,8716,9208,127.8,121.4,No
99,2,1,20,35, time ,406,9503,9909,275.88,119.88,No
99,2,1,20,36, each ,102,9909,10011,325,125.5,No
99,2,1,20,37, morning ,197,10011,10208,380.5,128,No
99,2,1,20,39, cooks ,346,10261,10607,450.57,125,No
99,2,1,20,40, turned ,152,10607,10759,518,125,No
99,2,1,20,41," out, ",103,10759,10862,559.5,123.5,No
99,2,1,20,42, fires ,148,10862,11010,599.67,117.67,No
