sbm_id,expr_id,cond_id,para_nr,word_nr,word,duration,start_t,end_t,x_mean,y_mean,response
72,2,1,1,0, There ,300,583,883,117,39.5,No
72,2,1,1,2, now ,151,933,1084,200.67,42,No
72,2,1,1,3, rumblings ,249,1084,1333,262.2,41.4,No
72,2,1,1,4, that ,150,1333,1483,312.67,42,No
72,2,1,1,5, Apple ,150,1483,1633,355.67,43.67,No
72,2,1,1,6, might ,150,1633,1783,407,45.67,No
72,2,1,1,7, soon ,100,1783,1883,452.5,45,No
72,2,1,1,8, invade ,301,1883,2184,505.33,44.5,No
72,2,1,1,10, smart ,99,2234,2333,582.5,43,No
72,2,1,1,11, watch ,200,2333,2533,633.25,43.25,No
72,2,1,1,12," space, ",250,2533,2783,677.6,46.6,No
72,2,1,1,13, though ,100,3333,3433,137.5,88.5,No
72,2,1,1,14, the ,101,3433,3534,165,87,No
72,2,1,1,15, company ,299,3534,3833,233.5,87.33,No
72,2,1,1,17, maintaining ,400,3833,4233,329.75,84.88,No
72,2,1,1,19, customary ,300,4283,4583,435.33,82.33,No
72,2,1,1,20, silence. ,150,4583,4733,526.67,82.33,No
72,2,1,1,21, The ,150,4733,4883,574,84,No
72,2,1,1,22, watch ,151,4883,5034,618,84,No
72,2,1,1,23, doesn't ,150,5034,5184,672,84.33,No
72,2,1,1,24, have ,151,5184,5335,720,88,No
72,2,1,1,26, microphone ,300,5833,6133,139,124.17,No
72,2,1,1,31, can ,149,6384,6533,372,129.33,No
72,2,1,1,32, use ,150,6533,6683,406.33,125.33,No
72,2,1,1,35, control ,150,6783,6933,479.67,118,No
72,2,1,1,37, music ,149,6984,7133,566.67,121,No
72,2,1,1,38, on ,101,7133,7234,602.5,122,No
72,2,1,1,39, your ,99,7234,7333,636,125,No
72,2,1,1,40, phone. ,250,7333,7583,697.8,126.4,No
72,2,1,1,43, glance ,299,7684,7983,152.33,163.33,No
72,2,1,2,1, days ,549,661,1210,145.45,42.36,No
72,2,1,2,4, British ,249,1311,1560,287.2,45.8,No
72,2,1,2,5, astronomer ,201,1560,1761,340,43,No
72,2,1,2,6, Richard ,300,1761,2061,430.33,37.67,No
72,2,1,2,7, Carrington ,150,2061,2211,499.67,37.67,No
72,2,1,2,8, was ,100,2211,2311,573,45,No
72,2,1,2,9, observing ,549,2311,2860,645.55,46.82,No
72,2,1,2,11, interesting ,350,2960,3310,133.86,89.14,No
72,2,1,2,12, sunspot ,200,3310,3510,212.75,83.75,No
72,2,1,2,13, group ,251,3510,3761,272.6,78.4,No
72,2,1,2,14, through ,150,3761,3911,335.67,81,No
72,2,1,2,15, his ,100,3911,4011,377,81,No
72,2,1,2,16, telescope ,249,4011,4260,423.6,82.6,No
72,2,1,2,17, when ,101,4260,4361,497,82,No
72,2,1,2,19, saw ,100,4411,4511,564,79,No
72,2,1,2,20, what ,150,4511,4661,610.33,79,No
72,2,1,2,22, described ,351,4710,5061,690,81,No
72,2,1,2,24," ""two ",301,5310,5611,105.83,121.17,No
72,2,1,2,25, patches ,150,5611,5761,174,123.67,No
72,2,1,2,27, intensely ,250,5761,6011,255,122.8,No
72,2,1,2,28, bright ,201,6011,6212,325.25,121.75,No
72,2,1,2,29, and ,99,6212,6311,370.5,119.5,No
72,2,1,2,30, white ,150,6311,6461,411.67,115.67,No
72,2,1,2,31," light"" ",149,6461,6610,458,112.67,No
72,2,1,2,33, the ,100,6661,6761,528,114,No
72,2,1,2,34, sunspots. ,149,6761,6910,590,119.67,No
72,2,1,2,36, jotted ,300,6961,7261,681.83,122.83,No
72,2,1,2,41, painstaking ,250,7410,7660,185.8,151.8,No
72,2,1,2,40, his ,152,7660,7812,131.33,157.33,No
72,2,1,2,41, painstaking ,99,7812,7911,180,164,No
72,2,1,2,42, record. ,150,7911,8061,262.67,168.67,No
72,2,1,2,43, That ,100,8061,8161,306.5,167.5,No
72,2,1,2,44, night ,99,8161,8260,353,164,No
72,2,1,2,46, was ,250,8311,8561,449.8,161.8,No
72,2,1,2,47, scarcely ,200,8561,8761,499.25,159.5,No
72,2,1,2,49, square ,100,8761,8861,577,157,No
72,2,1,2,52, earth ,250,8911,9161,697.6,154,No
72,2,1,2,56, illuminated ,99,9261,9360,184,206.5,No
72,2,1,2,55, not ,351,9360,9711,150,210,No
