"surp","y_lower","y_upper","y","delta","psychometric","prev_word","target_word"
4.8,-8.96737269057144,8.4278373412424,2.30610514675806,-219.044829656702,"gaze_duration",TRUE,"wt-1"
4.9,-7.80233260632957,7.72796939145843,2.09302908774609,-219.044829656702,"gaze_duration",TRUE,"wt-1"
5,-9.14706816342436,9.92542502854843,2.33348791232274,-219.044829656702,"gaze_duration",TRUE,"wt-1"
5.1,-6.80228026830542,8.8433975047017,2.56053835343425,-219.044829656702,"gaze_duration",TRUE,"wt-1"
5.2,-7.24894312893147,10.2251313900433,3.11154379252434,-219.044829656702,"gaze_duration",TRUE,"wt-1"
5.3,-8.140129491653,10.0346722887783,2.74768903624857,-219.044829656702,"gaze_duration",TRUE,"wt-1"
5.4,-4.75175859507084,10.2582405824028,3.6223528040619,-219.044829656702,"gaze_duration",TRUE,"wt-1"
5.5,-5.06189521008716,11.8129523805301,3.44358411360543,-219.044829656702,"gaze_duration",TRUE,"wt-1"
5.6,-6.44994609449611,11.439215578166,2.75473821230355,-219.044829656702,"gaze_duration",TRUE,"wt-1"
5.7,-7.23546598495699,10.4760331745146,2.65675387772924,-219.044829656702,"gaze_duration",TRUE,"wt-1"
5.8,-6.91113725602173,9.90259987329907,3.43096501643467,-219.044829656702,"gaze_duration",TRUE,"wt-1"
5.9,-7.0625970859092,11.8694141938249,3.5135714208995,-219.044829656702,"gaze_duration",TRUE,"wt-1"
6,-5.91437146583561,10.8403023635148,3.42896485959781,-219.044829656702,"gaze_duration",TRUE,"wt-1"
6.1,-6.84441949578718,11.1205228964631,3.10066849651599,-219.044829656702,"gaze_duration",TRUE,"wt-1"
6.2,-5.55383268319537,13.044715842773,4.19920108630168,-219.044829656702,"gaze_duration",TRUE,"wt-1"
6.3,-5.46753106129205,11.6359114947111,3.76365089990594,-219.044829656702,"gaze_duration",TRUE,"wt-1"
6.4,-5.41859751946754,11.5525551561729,4.25074715215899,-219.044829656702,"gaze_duration",TRUE,"wt-1"
6.5,-5.46946954920381,11.1646513891495,3.67520472989816,-219.044829656702,"gaze_duration",TRUE,"wt-1"
6.6,-4.61339341252028,11.4726262966075,4.32526378183658,-219.044829656702,"gaze_duration",TRUE,"wt-1"
6.7,-4.65408383143438,12.58077181175,4.12839204528134,-219.044829656702,"gaze_duration",TRUE,"wt-1"
6.8,-3.31825963400689,13.3551497956086,4.13383738732634,-219.044829656702,"gaze_duration",TRUE,"wt-1"
6.9,-4.01995951884732,12.8898680386295,4.6091582189224,-219.044829656702,"gaze_duration",TRUE,"wt-1"
7,-4.10528180217094,13.3523449886019,4.73403698102783,-219.044829656702,"gaze_duration",TRUE,"wt-1"
7.1,-4.30589535106176,13.354332554599,4.45537047760365,-219.044829656702,"gaze_duration",TRUE,"wt-1"
7.2,-3.65707414889786,12.3922606107314,4.80232344204461,-219.044829656702,"gaze_duration",TRUE,"wt-1"
7.3,-3.49505827992758,13.729062505645,5.02574256492042,-219.044829656702,"gaze_duration",TRUE,"wt-1"
7.4,-1.86341103592477,12.4718220388013,5.27919388025899,-219.044829656702,"gaze_duration",TRUE,"wt-1"
7.5,-3.86858458939253,13.7735248271602,4.84382092016725,-219.044829656702,"gaze_duration",TRUE,"wt-1"
7.6,-3.89259648738872,13.6687316050439,5.16973430421714,-219.044829656702,"gaze_duration",TRUE,"wt-1"
7.7,-2.83474071068929,15.0469676424195,5.35251002127569,-219.044829656702,"gaze_duration",TRUE,"wt-1"
7.8,-2.39551741755116,13.9697136302217,5.97359339859116,-219.044829656702,"gaze_duration",TRUE,"wt-1"
7.9,-3.16278309675783,14.6085378459247,5.41054839939886,-219.044829656702,"gaze_duration",TRUE,"wt-1"
8,-2.56893466403952,14.5328477375245,5.46536841262264,-219.044829656702,"gaze_duration",TRUE,"wt-1"
8.1,-2.40987714003205,15.4229539710533,6.17015367904813,-219.044829656702,"gaze_duration",TRUE,"wt-1"
8.2,-3.69752188744391,15.5164972643093,5.37154044634246,-219.044829656702,"gaze_duration",TRUE,"wt-1"
8.3,-2.28602829501676,15.2141856941711,5.87111746567834,-219.044829656702,"gaze_duration",TRUE,"wt-1"
8.4,-2.58123898514143,16.750949864858,6.06113992916619,-219.044829656702,"gaze_duration",TRUE,"wt-1"
8.5,-2.79356398592367,14.371844926796,5.48358941799705,-219.044829656702,"gaze_duration",TRUE,"wt-1"
8.6,-2.56124040434466,14.6713066260914,5.83140789798583,-219.044829656702,"gaze_duration",TRUE,"wt-1"
8.7,-2.24736379557919,15.410737442002,6.08209406621887,-219.044829656702,"gaze_duration",TRUE,"wt-1"
8.8,-2.34246258532986,14.9143495823771,5.86123035593297,-219.044829656702,"gaze_duration",TRUE,"wt-1"
8.9,-2.66622969434724,16.0048567964325,6.3900527978044,-219.044829656702,"gaze_duration",TRUE,"wt-1"
9,-2.62294660012589,16.9257630194791,6.32110344760773,-219.044829656702,"gaze_duration",TRUE,"wt-1"
9.1,-1.78756581341375,15.7100964275521,6.34335631127186,-219.044829656702,"gaze_duration",TRUE,"wt-1"
9.2,-0.332597652751531,17.7128748346252,7.14214871141897,-219.044829656702,"gaze_duration",TRUE,"wt-1"
9.3,0.104267641835037,17.6322903589346,7.42884144943338,-219.044829656702,"gaze_duration",TRUE,"wt-1"
9.4,-0.824546898344238,17.345566928877,7.21514010880878,-219.044829656702,"gaze_duration",TRUE,"wt-1"
9.5,-2.2175166819149,16.7336234185199,6.95867149602881,-219.044829656702,"gaze_duration",TRUE,"wt-1"
9.6,-0.895367810652118,17.7602689705016,7.54918577442766,-219.044829656702,"gaze_duration",TRUE,"wt-1"
9.7,-1.49136528401215,16.843125200273,6.91082470700621,-219.044829656702,"gaze_duration",TRUE,"wt-1"
9.8,-2.4986986348448,17.5725663738064,7.24224353454491,-219.044829656702,"gaze_duration",TRUE,"wt-1"
9.9,-1.81574149835589,17.4191494201943,7.52791899144128,-219.044829656702,"gaze_duration",TRUE,"wt-1"
10,-1.07008803932413,18.5280171166876,8.11232699135027,-219.044829656702,"gaze_duration",TRUE,"wt-1"
10.1,-0.6489210875975,19.1585585187161,7.67714632714157,-219.044829656702,"gaze_duration",TRUE,"wt-1"
10.2,-1.96674809943383,19.1582336457024,7.36318044682619,-219.044829656702,"gaze_duration",TRUE,"wt-1"
10.3,-1.72899937159565,18.9372355909287,7.81468284664061,-219.044829656702,"gaze_duration",TRUE,"wt-1"
10.4,0.0986384397684503,19.2177131117551,7.88759926571953,-219.044829656702,"gaze_duration",TRUE,"wt-1"
10.5,-0.799905957024492,19.818865099876,8.2749140977507,-219.044829656702,"gaze_duration",TRUE,"wt-1"
10.6,-1.84693571762509,20.0553530128842,8.37590021333321,-219.044829656702,"gaze_duration",TRUE,"wt-1"
10.7,-0.573949045443186,19.0264585452092,8.1997821012626,-219.044829656702,"gaze_duration",TRUE,"wt-1"
10.8,-2.911769923827,19.3455519645939,7.8148768704109,-219.044829656702,"gaze_duration",TRUE,"wt-1"
10.9,-0.637352094502432,20.2691085028051,8.51970208280252,-219.044829656702,"gaze_duration",TRUE,"wt-1"
11,-0.31344889432097,19.6670499568464,8.65007352034078,-219.044829656702,"gaze_duration",TRUE,"wt-1"
11.1,-1.76629690941542,22.3375766133264,8.85343297655774,-219.044829656702,"gaze_duration",TRUE,"wt-1"
11.2,-0.588781986995912,20.8786192757634,8.7218890666233,-219.044829656702,"gaze_duration",TRUE,"wt-1"
11.3,-1.77323945263242,20.4395215428806,8.53319222704391,-219.044829656702,"gaze_duration",TRUE,"wt-1"
11.4,-0.0721280717864374,20.3406582371115,8.96551807655416,-219.044829656702,"gaze_duration",TRUE,"wt-1"
11.5,-1.05816028574696,21.3602601221864,8.77468936408115,-219.044829656702,"gaze_duration",TRUE,"wt-1"
11.6,-0.0848269477290842,20.9058551087736,9.25787886135802,-219.044829656702,"gaze_duration",TRUE,"wt-1"
11.7,0.186663644854207,21.4392893317722,9.38503275776495,-219.044829656702,"gaze_duration",TRUE,"wt-1"
11.8,-1.1133207578269,23.1672687614038,9.84311404209475,-219.044829656702,"gaze_duration",TRUE,"wt-1"
11.9,0.645479301883114,24.001269945723,10.2133193474179,-219.044829656702,"gaze_duration",TRUE,"wt-1"
12,0.830232568777774,22.0286930351753,9.78548213553373,-219.044829656702,"gaze_duration",TRUE,"wt-1"
12.1,-0.627225174263316,22.6278481670988,9.39285493318386,-219.044829656702,"gaze_duration",TRUE,"wt-1"
12.2,0.0293673814691715,21.6825325264226,9.95902718848956,-219.044829656702,"gaze_duration",TRUE,"wt-1"
12.3,0.677485732712569,21.0349346230837,9.64672820752506,-219.044829656702,"gaze_duration",TRUE,"wt-1"
12.4,1.32138300875269,23.9434837441779,10.5629136539168,-219.044829656702,"gaze_duration",TRUE,"wt-1"
12.5,1.22206964860368,24.5477335650412,10.6408508222613,-219.044829656702,"gaze_duration",TRUE,"wt-1"
12.6,1.06757865264731,24.6046539058644,10.5623850685765,-219.044829656702,"gaze_duration",TRUE,"wt-1"
12.7,2.09142204431683,24.3536909338737,11.2496014433668,-219.044829656702,"gaze_duration",TRUE,"wt-1"
12.8,0.0467488441419164,24.4092382059526,10.702761414095,-219.044829656702,"gaze_duration",TRUE,"wt-1"
12.9,0.910034138575554,24.7935043973831,11.0679022188562,-219.044829656702,"gaze_duration",TRUE,"wt-1"
13,0.520606829421979,25.7359857624728,10.973189711004,-219.044829656702,"gaze_duration",TRUE,"wt-1"
13.1,0.742290350595937,25.6241767929238,11.0311392595666,-219.044829656702,"gaze_duration",TRUE,"wt-1"
13.2,2.39986349794643,26.0363411148603,11.5990991037721,-219.044829656702,"gaze_duration",TRUE,"wt-1"
13.3,0.615061108952659,25.0612404650332,11.1723077733585,-219.044829656702,"gaze_duration",TRUE,"wt-1"
13.4,1.48002101253905,25.0725588498989,11.4613871824612,-219.044829656702,"gaze_duration",TRUE,"wt-1"
13.5,1.78397743692966,25.983671351716,11.7931507952039,-219.044829656702,"gaze_duration",TRUE,"wt-1"
13.6,2.11426757632148,27.5978302331437,12.6507587488931,-219.044829656702,"gaze_duration",TRUE,"wt-1"
13.7,2.61217230392856,27.4722540397188,12.3652061349904,-219.044829656702,"gaze_duration",TRUE,"wt-1"
13.8,2.72679770596551,26.7376569610427,12.4905551218434,-219.044829656702,"gaze_duration",TRUE,"wt-1"
13.9,3.18843918075186,26.709575432196,12.4267153612137,-219.044829656702,"gaze_duration",TRUE,"wt-1"
14,1.8981088282024,28.5461932121046,12.6280698730749,-219.044829656702,"gaze_duration",TRUE,"wt-1"
14.1,2.00646760783656,26.9571844106303,12.3394432523052,-219.044829656702,"gaze_duration",TRUE,"wt-1"
14.2,1.68102129627587,27.682493535658,12.4667559345789,-219.044829656702,"gaze_duration",TRUE,"wt-1"
14.3,2.09313522957399,29.143096632527,13.2165828117061,-219.044829656702,"gaze_duration",TRUE,"wt-1"
14.4,3.25882025776764,29.8788811859756,13.6845408163923,-219.044829656702,"gaze_duration",TRUE,"wt-1"
14.5,1.55667219854794,29.2667625708318,13.2628480975508,-219.044829656702,"gaze_duration",TRUE,"wt-1"
14.6,1.89348355950813,29.4048352254649,13.4946394687416,-219.044829656702,"gaze_duration",TRUE,"wt-1"
14.7,3.69174621949304,29.226172340765,14.0016794180242,-219.044829656702,"gaze_duration",TRUE,"wt-1"
14.8,2.64763220762367,29.8298725938666,13.4672938698272,-219.044829656702,"gaze_duration",TRUE,"wt-1"
14.9,2.30979020962172,28.219989371329,13.8285122200091,-219.044829656702,"gaze_duration",TRUE,"wt-1"
15,3.03838790427261,30.2925763327963,14.2345351229245,-219.044829656702,"gaze_duration",TRUE,"wt-1"
15.1,3.4564126996886,31.9433713184166,15.0891987598449,-219.044829656702,"gaze_duration",TRUE,"wt-1"
15.2,3.42824000400549,31.0845312153207,14.5930325679246,-219.044829656702,"gaze_duration",TRUE,"wt-1"
15.3,3.20166293112479,31.9574475831256,14.6975789458959,-219.044829656702,"gaze_duration",TRUE,"wt-1"
15.4,3.32005398977677,30.3813422574115,14.7815393529701,-219.044829656702,"gaze_duration",TRUE,"wt-1"
15.5,4.87033916196373,33.0259461870209,15.7396326915477,-219.044829656702,"gaze_duration",TRUE,"wt-1"
15.6,2.94358931778507,32.8169434549985,15.1048856588989,-219.044829656702,"gaze_duration",TRUE,"wt-1"
15.7,3.48843293895038,34.5819839971846,15.3704251038197,-219.044829656702,"gaze_duration",TRUE,"wt-1"
15.8,4.30726162730122,32.0209681376683,15.3773905337483,-219.044829656702,"gaze_duration",TRUE,"wt-1"
15.9,2.76683761910181,33.8683008537743,16.1300598197931,-219.044829656702,"gaze_duration",TRUE,"wt-1"
16,4.91255867893605,32.2197722741695,16.0167911305604,-219.044829656702,"gaze_duration",TRUE,"wt-1"
16.1,5.37465589382518,34.0767534257749,16.2041793499196,-219.044829656702,"gaze_duration",TRUE,"wt-1"
16.2,4.84518550816449,33.0310182202767,16.4048724382749,-219.044829656702,"gaze_duration",TRUE,"wt-1"
16.3,5.8635988589686,33.2185275981808,17.2421956009237,-219.044829656702,"gaze_duration",TRUE,"wt-1"
16.4,3.77627275825427,34.2113265974181,16.9127718581425,-219.044829656702,"gaze_duration",TRUE,"wt-1"
16.5,5.95601361221992,37.2772503009398,17.8299499326493,-219.044829656702,"gaze_duration",TRUE,"wt-1"
16.6,5.47142838149972,36.7916828725571,17.5437474845595,-219.044829656702,"gaze_duration",TRUE,"wt-1"
16.7,6.36848078560934,35.6924605681699,17.9077063259543,-219.044829656702,"gaze_duration",TRUE,"wt-1"
16.8,7.46687767665401,36.4046170449319,18.4818874957519,-219.044829656702,"gaze_duration",TRUE,"wt-1"
16.9,4.88376733016111,37.2418729888498,18.0440385013897,-219.044829656702,"gaze_duration",TRUE,"wt-1"
17,5.28322278592634,37.1360047033901,18.1933595525952,-219.044829656702,"gaze_duration",TRUE,"wt-1"
17.1,5.82928402217735,36.4748621274501,18.3901557258056,-219.044829656702,"gaze_duration",TRUE,"wt-1"
17.2,6.63204271893815,36.980167309357,18.5081693522713,-219.044829656702,"gaze_duration",TRUE,"wt-1"
17.3,6.1152147319394,40.9518151054559,19.8119436200627,-219.044829656702,"gaze_duration",TRUE,"wt-1"
17.4,5.88625868296211,38.4624698754965,19.074367050829,-219.044829656702,"gaze_duration",TRUE,"wt-1"
17.5,6.68117669552089,39.7550197598779,19.4986990502248,-219.044829656702,"gaze_duration",TRUE,"wt-1"
17.6,7.50519746818702,39.5010363652786,19.6211132218348,-219.044829656702,"gaze_duration",TRUE,"wt-1"
17.7,6.37990507357378,38.8231229474893,19.8070843215423,-219.044829656702,"gaze_duration",TRUE,"wt-1"
17.8,7.43881079600342,39.408403805265,20.0902405088429,-219.044829656702,"gaze_duration",TRUE,"wt-1"
17.9,7.12463204268477,41.2099772193528,20.3038020923691,-219.044829656702,"gaze_duration",TRUE,"wt-1"
18,7.90491071405467,42.503575143756,20.6701012397717,-219.044829656702,"gaze_duration",TRUE,"wt-1"
18.1,8.01872887984086,39.6847443435873,20.9647325022048,-219.044829656702,"gaze_duration",TRUE,"wt-1"
18.2,9.46201756075078,41.5661811834204,21.5986051737417,-219.044829656702,"gaze_duration",TRUE,"wt-1"
18.3,8.48147159979601,40.7633662429344,21.6960744722106,-219.044829656702,"gaze_duration",TRUE,"wt-1"
18.4,7.93049752226904,42.6811283532437,21.2449024887079,-219.044829656702,"gaze_duration",TRUE,"wt-1"
18.5,8.78131407553121,42.301804429249,22.2940790354735,-219.044829656702,"gaze_duration",TRUE,"wt-1"
18.6,9.15094376325595,42.06680163692,21.9854843690713,-219.044829656702,"gaze_duration",TRUE,"wt-1"
18.7,8.88688506455759,41.9796624940361,22.2250525629454,-219.044829656702,"gaze_duration",TRUE,"wt-1"
18.8,10.17242625938,43.1562778148665,22.9650301553198,-219.044829656702,"gaze_duration",TRUE,"wt-1"
18.9,9.91463361141882,44.6167158326564,23.2315011417962,-219.044829656702,"gaze_duration",TRUE,"wt-1"
19,10.1748095283535,42.7920988744089,23.283083689778,-219.044829656702,"gaze_duration",TRUE,"wt-1"
19.1,9.48611375929144,43.1542729087048,23.0140909361436,-219.044829656702,"gaze_duration",TRUE,"wt-1"
19.2,10.4234737954444,44.2230965895402,23.8584372425062,-219.044829656702,"gaze_duration",TRUE,"wt-1"
19.3,9.8634622796412,45.9925251151365,24.2372605459833,-219.044829656702,"gaze_duration",TRUE,"wt-1"
19.4,10.3610667405025,45.2482075641191,23.9133740431849,-219.044829656702,"gaze_duration",TRUE,"wt-1"
19.5,11.0422992876844,45.6085121047299,24.0668512473701,-219.044829656702,"gaze_duration",TRUE,"wt-1"
19.6,10.7520897783157,46.2308651518401,24.8259762529478,-219.044829656702,"gaze_duration",TRUE,"wt-1"
19.7,10.0525896126228,46.295864026538,24.6735654747637,-219.044829656702,"gaze_duration",TRUE,"wt-1"
19.8,10.8830215195624,48.3074947577948,25.1436753099294,-219.044829656702,"gaze_duration",TRUE,"wt-1"
19.9,9.67986857628065,46.9332179245237,24.5902368942157,-219.044829656702,"gaze_duration",TRUE,"wt-1"
20,11.8086538543574,47.103208760147,25.5276227805407,-219.044829656702,"gaze_duration",TRUE,"wt-1"
0,-27.1294454407835,19.5403323491053,0,-203.543007420826,"gaze_duration",FALSE,"wt"
0.1,-24.1192984063929,18.075170911147,0.217756450364305,-203.543007420826,"gaze_duration",FALSE,"wt"
0.2,-22.3862212869166,18.515063801261,1.1387686477706,-203.543007420826,"gaze_duration",FALSE,"wt"
0.3,-20.1214172967953,19.0420548476476,1.76049954780291,-203.543007420826,"gaze_duration",FALSE,"wt"
0.4,-20.0724493488331,18.7365686437396,2.47063757727568,-203.543007420826,"gaze_duration",FALSE,"wt"
0.5,-16.9163315777516,19.2679892048429,3.23382801432524,-203.543007420826,"gaze_duration",FALSE,"wt"
0.6,-17.3720068387622,18.538398756627,3.36072671586535,-203.543007420826,"gaze_duration",FALSE,"wt"
0.7,-15.6396289258032,18.5201686650755,4.40273550979612,-203.543007420826,"gaze_duration",FALSE,"wt"
0.8,-13.1068915415163,20.2345327065092,5.1081115792681,-203.543007420826,"gaze_duration",FALSE,"wt"
0.9,-11.8296110357828,20.0446578632565,5.33532889275733,-203.543007420826,"gaze_duration",FALSE,"wt"
1,-11.4355869078753,20.5764177783298,5.92995061459794,-203.543007420826,"gaze_duration",FALSE,"wt"
1.1,-8.61000156233831,19.843842049564,6.77428250737577,-203.543007420826,"gaze_duration",FALSE,"wt"
1.2,-7.98702334466896,20.5652475008922,7.47254318728443,-203.543007420826,"gaze_duration",FALSE,"wt"
1.3,-7.40351967303985,20.9816717641648,7.93641675578272,-203.543007420826,"gaze_duration",FALSE,"wt"
1.4,-5.96763885696967,19.9921890376254,8.17417884772587,-203.543007420826,"gaze_duration",FALSE,"wt"
1.5,-4.82751634378235,20.2983611247714,9.07430135760742,-203.543007420826,"gaze_duration",FALSE,"wt"
1.6,-3.02608950480953,20.5249227818104,9.62043646782024,-203.543007420826,"gaze_duration",FALSE,"wt"
1.7,-1.96226636969521,19.80774147305,10.3946111711819,-203.543007420826,"gaze_duration",FALSE,"wt"
1.8,-1.23628889326753,20.6462550887911,10.4438557244666,-203.543007420826,"gaze_duration",FALSE,"wt"
1.9,0.204350130243682,22.1140367183905,11.4473597034716,-203.543007420826,"gaze_duration",FALSE,"wt"
2,0.348850006679612,21.2723807303359,12.0400263628922,-203.543007420826,"gaze_duration",FALSE,"wt"
2.1,0.429904997975513,22.8292279753746,12.4022349742824,-203.543007420826,"gaze_duration",FALSE,"wt"
2.2,2.08858356284065,21.0936204209962,12.2898152642859,-203.543007420826,"gaze_duration",FALSE,"wt"
2.3,3.71993683370104,23.0115607234219,13.7288716497402,-203.543007420826,"gaze_duration",FALSE,"wt"
2.4,4.27840882312421,21.4892195426173,13.4259309534486,-203.543007420826,"gaze_duration",FALSE,"wt"
2.5,4.54388002387563,24.7040279763281,14.2269390342375,-203.543007420826,"gaze_duration",FALSE,"wt"
2.6,4.34155548941294,22.8324454532859,13.8719592732325,-203.543007420826,"gaze_duration",FALSE,"wt"
2.7,4.94613392416727,23.635169374038,14.6757261261442,-203.543007420826,"gaze_duration",FALSE,"wt"
2.8,5.58180645596866,24.3340635395897,15.2267724302274,-203.543007420826,"gaze_duration",FALSE,"wt"
2.9,6.0593198671335,23.885287514167,15.2622387140774,-203.543007420826,"gaze_duration",FALSE,"wt"
3,6.00162163202327,23.291452069938,15.4823394147641,-203.543007420826,"gaze_duration",FALSE,"wt"
3.1,6.46969716868489,23.6671603712699,16.0768590925674,-203.543007420826,"gaze_duration",FALSE,"wt"
3.2,7.65004463817414,25.312666120333,16.7911721507899,-203.543007420826,"gaze_duration",FALSE,"wt"
3.3,7.92150519444021,24.0415127228254,16.4146061324651,-203.543007420826,"gaze_duration",FALSE,"wt"
3.4,9.64976620152493,25.2833750372982,17.0964198908455,-203.543007420826,"gaze_duration",FALSE,"wt"
3.5,7.9994020039972,24.7168559881729,17.3188642232749,-203.543007420826,"gaze_duration",FALSE,"wt"
3.6,8.62274124108023,24.5459529368288,17.1329432568755,-203.543007420826,"gaze_duration",FALSE,"wt"
3.7,8.28983583088791,25.7783149531234,17.7319307359396,-203.543007420826,"gaze_duration",FALSE,"wt"
3.8,10.3458700225848,25.8005721234539,18.5020659047961,-203.543007420826,"gaze_duration",FALSE,"wt"
3.9,9.36679554632434,24.9708095953972,17.9338759783293,-203.543007420826,"gaze_duration",FALSE,"wt"
4,9.00163139085905,27.1198606739741,17.5263140964598,-203.543007420826,"gaze_duration",FALSE,"wt"
4.1,9.95961996174449,25.76231407334,17.852526757546,-203.543007420826,"gaze_duration",FALSE,"wt"
4.2,10.9315446072555,26.8461661639731,18.5543793290236,-203.543007420826,"gaze_duration",FALSE,"wt"
4.3,10.2501794820492,26.6234586617657,18.4555004140651,-203.543007420826,"gaze_duration",FALSE,"wt"
4.4,10.5443003840429,27.1358566846849,18.9015612557663,-203.543007420826,"gaze_duration",FALSE,"wt"
4.5,11.2084719851388,26.3123800603973,19.0755751990208,-203.543007420826,"gaze_duration",FALSE,"wt"
4.6,11.0825912590369,26.6884786842079,18.651448130714,-203.543007420826,"gaze_duration",FALSE,"wt"
4.7,11.8037576022571,26.4986974826901,18.7855408930636,-203.543007420826,"gaze_duration",FALSE,"wt"
