sbm_id,expr_id,cond_id,para_nr,word_nr,word,duration,start_t,end_t,x_mean,y_mean,response
20,1,5,9,0, The ,1297,31523,32820,93.33,45.67,yes
20,1,5,9,3, the ,682,32820,33502,209,44,yes
20,1,5,9,5, who ,744,33502,34246,292,48,yes
20,1,5,9,6, complimented ,1400,34246,35646,398.5,48,yes
20,1,5,9,8, in ,856,35646,36502,507,42,yes
20,1,5,9,11, beautiful. ,3788,36502,40290,620,55,yes
20,1,5,10,0, The ,725,693,1418,98,39,yes
20,1,5,10,3, the ,645,1418,2063,190,36,yes
20,1,5,10,5, who ,751,2063,2814,307,52,yes
20,1,5,10,8, fool ,904,2814,3718,403,39,yes
20,1,5,10,10, herself ,822,3718,4540,487,46,yes
20,1,5,10,13, was ,656,4540,5196,585,47,yes
20,1,5,10,15, angry. ,3103,5196,8299,667,39,yes
20,1,5,11,1, daughter ,979,832,1811,108,44,no
20,1,5,11,3, the ,918,1811,2729,221,42,no
20,1,5,11,6, hated ,1002,2729,3731,327,52,no
20,1,5,11,7, herself ,1024,3731,4755,417,51,no
20,1,5,11,10, always ,857,4755,5612,511,45,no
20,1,5,11,11, seemed ,3428,5612,9040,626,39,no
20,1,5,12,1, sister ,866,965,1831,105,40,yes
20,1,5,12,3, the ,657,1831,2488,188,39,yes
20,1,5,12,5, who ,743,2488,3231,275,52,yes
20,1,5,12,7, herself ,976,3231,4207,371,50,yes
20,1,5,12,8, falling ,801,4207,5008,456,45,yes
20,1,5,12,11, roof ,801,5008,5809,539,35,yes
20,1,5,13,0, The ,2173,11682,13855,88,46,no
20,1,5,13,4, princess ,801,13855,14656,190,34,no
20,1,5,13,5, who ,876,14656,15532,292,52,no
20,1,5,13,6, scratched ,925,15532,16457,379,49,no
20,1,5,13,9, public ,1000,16457,17457,472,45,no
20,1,5,13,11, awfully ,923,17457,18380,571,45,no
20,1,5,13,12, embarrassed. ,1126,18380,19506,683,40,no
20,1,5,13,1, son ,730,19506,20236,111,37,no
20,1,5,14,3, the ,696,2988,3684,198,42,yes
20,1,5,14,5, who ,901,3684,4585,303,46,yes
20,1,5,14,7, himself ,872,4585,5457,406,41,yes
20,1,5,14,10, lot ,700,5457,6157,496,51,yes
20,1,5,14,13, phoned ,878,6157,7035,616,38,yes
20,1,5,15,0, The ,623,909,1532,79,36,no
20,1,5,15,1, nephew ,624,1532,2156,145,41,no
20,1,5,15,4, maid ,672,2156,2828,232,49,no
20,1,5,15,6, cut ,702,2828,3530,315,50,no
20,1,5,15,7, himself ,723,3530,4253,393,44,no
20,1,5,15,12, the ,679,5053,5732,568,42,no
20,1,5,16,1, grandfather ,1149,761,1910,108,33,yes
20,1,5,16,3, the ,874,1910,2784,250,45,yes
20,1,5,16,5, who ,1048,2784,3832,392,52,yes
20,1,5,16,4, policewoman ,856,3832,4688,351,47,yes
20,1,5,16,6, treated ,745,4688,5433,436,37,yes
20,1,5,16,8, so ,856,5433,6289,533,48,yes
20,1,5,16,11, troubled. ,794,6289,7083,657,42,yes
20,1,6,17,0, The ,952,850,1802,100,35,yes
20,1,6,17,2, of ,725,1802,2527,187,36,yes
20,1,6,17,5, who ,794,2527,3321,287,53,yes
20,1,6,17,6, praised ,700,3321,4021,369,53,yes
20,1,6,17,8, all ,734,4021,4755,446,44,yes
20,1,6,17,10, time ,600,4755,5355,520,41,yes
20,1,6,17,12, very ,3165,5355,8520,580,43,yes
20,1,6,18,0, The ,1472,825,2297,92.88,43.39,yes
20,1,6,18,3, the ,754,2297,3051,184,54,yes
20,1,6,18,5, who ,647,3051,3698,253,43,yes
20,1,6,18,6, prepared ,976,3698,4674,321,52,yes
20,1,6,18,7, herself ,679,4674,5353,403,43,yes
20,1,6,18,9, the ,770,5353,6123,463,34,yes
20,1,6,19,1, grandma ,832,772,1604,107,49,yes
20,1,6,19,0, The ,520,1604,2124,91,34,yes
20,1,6,19,2, of ,800,2124,2924,198,45,yes
20,1,6,19,4, policeman ,879,2924,3803,303,39,yes
20,1,6,19,6, educated ,849,3803,4652,397,42,yes
20,1,6,19,7, himself ,846,4652,5498,477,42,yes
20,1,6,19,9, night ,706,5498,6204,557,27,yes
20,1,6,20,0, The ,900,774,1674,96,47,yes
20,1,6,20,3, the ,776,1674,2450,195,42,yes
20,1,6,20,6, got ,854,2450,3304,327,53,yes
20,1,6,20,9, sailboat ,848,3304,4152,459,41,yes
20,1,6,20,10, learned ,1450,4152,5602,539,40,yes
20,1,6,20,12, sail. ,2933,5602,8535,601,38,yes
20,1,6,21,1, daughter ,874,714,1588,107,40,no
20,1,6,21,3, the ,780,1588,2368,216,29,no
20,1,6,21,6, devoted ,720,2368,3088,309,55,no
20,1,6,21,7, himself ,850,3088,3938,396,54,no
20,1,6,21,10, kingdom ,753,3938,4691,494,44,no
20,1,6,21,12, never ,873,4691,5564,618,42,no
20,1,6,21,13, emotional. ,3437,5564,9001,723,42,no
20,1,6,22,1, sister ,1025,1474,2499,106,39,no
20,1,6,22,4, boy ,706,2499,3205,220,34,no
20,1,6,22,7, himself ,670,5354,6024,357,38,no
20,1,6,22,8, advanced ,1223,6024,7247,454,46,no
20,1,6,22,10, was ,730,7247,7977,603,39,no
20,1,6,22,12, smart. ,3856,7977,11833,711,45,no
20,1,6,23,1, aunt ,944,747,1691,108,41,yes
20,1,6,23,4, waiter ,856,1691,2547,230,44,yes
20,1,6,23,6, trained ,1120,2547,3667,347,53,yes
20,1,6,23,10, wanted ,800,3667,4467,482,45,yes
20,1,6,23,8, to ,704,4467,5171,414,40,yes
20,1,6,23,11, to ,776,5171,5947,545,42,yes
20,1,6,23,14, restaurant. ,3806,5947,9753,659,36,yes
20,1,6,24,1, niece ,925,1214,2139,132,31,yes
20,1,6,24,0, The ,1099,2139,3238,97,27,yes
20,1,6,24,4, butler ,1205,3238,4443,230,34,yes
20,1,6,24,6, scolded ,1000,5337,6337,330,44,yes
20,1,6,24,8, for ,750,6337,7087,439,49,yes
20,1,6,24,10, the ,828,7087,7915,528,56,yes
20,1,1,33,0, Diane ,925,916,1841,99,46,yes
20,1,1,33,2, her ,899,1841,2740,196,49,yes
20,1,1,33,3, boyfriend ,832,2740,3572,295,49,yes
20,1,1,33,6, friend ,1000,3572,4572,394,37,yes
20,1,1,33,8, uncomfortable ,893,4572,5465,515,44,yes
20,1,1,34,0, The ,951,715,1666,100,32,yes
20,1,1,34,2, dressed ,723,1666,2389,209,40,yes
20,1,1,34,5, and ,750,2389,3139,310,54,yes
20,1,1,34,9, his ,873,4091,4964,460,44,yes
20,1,1,34,11, from ,700,4964,5664,563,37,yes
20,1,1,34,13, dresser. ,2705,5664,8369,646,37,yes
20,1,1,35,1, juggler ,1046,721,1767,111,29,no
20,1,1,35,2, entertained ,799,1767,2566,215,41,no
20,1,1,35,4, children ,698,2566,3264,309,49,no
20,1,1,35,6, their ,825,3264,4089,419,55,no
20,1,1,36,0, The ,1400,1594,2994,89,31,yes
20,1,1,36,2, cheered ,793,2994,3787,186,41,yes
20,1,1,36,1, crowd ,504,3787,4291,135,34,yes
20,1,1,36,4, the ,647,4291,4938,262,50,yes
20,1,1,36,5, model ,650,4938,5588,326,42,yes
20,1,1,36,7, the ,655,5588,6243,390,40,yes
20,1,1,36,11, bow ,926,7237,8163,555,37,yes
20,1,1,37,0, The ,1321,7676,8997,78,49,yes
20,1,1,37,2, praised ,751,8997,9748,186,36,yes
20,1,1,37,4, girl ,729,9748,10477,273,46,yes
20,1,1,37,10, of ,634,11396,12030,502,55,yes
20,1,1,37,8, was ,846,12030,12876,448,44,yes
20,1,1,38,0, Bobby ,701,3709,4410,75,51,yes
20,1,1,38,1, yelled ,679,4410,5089,159,45,yes
20,1,1,38,7, principal ,1328,5833,7161,367,43,yes
20,1,1,38,8, asked ,896,7161,8057,480,47,yes
20,1,1,38,11, for ,630,8057,8687,585,38,yes
20,1,1,38,13, meeting. ,3158,8687,11845,660,37,yes
20,1,1,39,0, The ,1103,1475,2578,98,45,no
20,1,1,39,2, could ,870,2578,3448,203,47,no
20,1,1,39,5, Bill ,876,3448,4324,295,44,no
20,1,1,39,8, girlfriend ,875,4324,5199,385,46,no
20,1,1,39,9, became ,1099,5199,6298,504,39,no
20,1,1,39,12, upset. ,3303,6298,9601,627,38,no
20,1,1,40,1, customer ,676,1811,2487,179,45,yes
20,1,1,40,2, complained ,954,2487,3441,273,42,yes
20,1,1,40,5, waiter ,646,3441,4087,375,46,yes
20,1,1,40,7, the ,653,4087,4740,458,44,yes
20,1,1,40,9, gave ,647,4740,5387,545,42,yes
20,1,1,40,11, a ,653,5387,6040,607,42,yes
20,1,1,40,13, dessert. ,3919,6040,9959,676,44,yes
20,1,2,41,1, knight ,1104,981,2085,130,37,no
20,1,2,41,2, greeted ,1047,2085,3132,220,44,no
20,1,2,41,6, the ,1122,3132,4254,356,52,no
20,1,2,41,10, her ,729,4254,4983,522,38,no
20,1,2,41,8, waved ,998,4983,5981,447,49,no
20,1,2,41,10, her ,548,5981,6529,503,42,no
20,1,2,41,12, at ,853,6529,7382,588,45,no
20,1,2,42,1, police ,1223,1070,2293,107,29,yes
20,1,2,42,2, arrested ,696,2293,2989,181,41,yes
20,1,2,42,4," burglar, ",726,2989,3715,275,44,yes
20,1,2,42,7, brother ,898,3715,4613,387,46,yes
20,1,2,42,8, phoned ,1052,4613,5665,504,49,yes
20,1,2,42,12, help. ,3136,5665,8801,618,37,yes
20,1,2,43,0, Sam ,921,963,1884,85,34,yes
20,1,2,43,2, the ,930,1884,2814,174,37,yes
20,1,2,43,4, and ,822,2814,3636,280,53,yes
20,1,2,43,6, carpenter ,1529,3636,5165,385.5,40,yes
20,1,2,43,8, the ,868,5165,6033,498,44,yes
20,1,2,43,10, for ,1354,6033,7387,602,40,yes
20,1,2,44,1, actress ,773,789,1562,114,35,yes
20,1,2,44,0, The ,523,1562,2085,97,39,yes
20,1,2,44,2, yelled ,726,2085,2811,200,46,yes
20,1,2,44,5," cameraman, ",1324,2811,4135,321.81,45.92,yes
20,1,2,44,7, the ,748,4135,4883,430,36,yes
20,1,2,44,9, hurried ,804,4883,5687,536,43,yes
20,1,2,45,1, journalist ,678,3112,3790,128,37,yes
20,1,2,45,2, criticized ,650,3790,4440,196,40,yes
20,1,2,45,3," Nick, ",753,4440,5193,288,49,yes
20,1,2,45,5, Sam ,801,5193,5994,368,47,yes
20,1,2,45,7, the ,798,5994,6792,452,34,yes
20,1,2,45,9, to ,3447,6792,10239,565,43,yes
20,1,2,46,0, The ,775,1598,2373,86,57,yes
20,1,2,46,1, robber ,704,2373,3077,122,49,yes
20,1,2,46,2, shot ,719,3077,3796,188,39,yes
20,1,2,46,4," jeweler, ",903,3796,4699,278,46,yes
20,1,2,46,7, salesman ,978,4699,5677,385,42,yes
20,1,2,46,8, reported ,997,5677,6674,499,34,yes
20,1,2,47,1, talked ,1200,36427,37627,142.83,45,no
20,1,2,47,0, Jenny ,696,37627,38323,97,36,no
20,1,2,47,4," reporter, ",629,38323,38952,227,40,no
20,1,2,47,5, and ,723,38952,39675,308,55,no
20,1,2,47,7, photographer ,904,39675,40579,430,43,no
20,1,2,47,9, pictures ,768,40579,41347,550,55,no
20,1,2,48,0, The ,875,698,1573,100,33,no
20,1,2,48,2, identified ,749,1573,2322,199,47,no
20,1,2,48,4," man, ",752,2322,3074,318,43,no
20,1,2,48,7, wife ,1722,3074,4796,402,46,no
20,1,2,48,11, the ,951,4796,5747,550,37,no
20,1,3,57,0, Jeff ,773,2063,2836,80,35,yes
20,1,3,57,1, planned ,598,2836,3434,140,55,yes
20,1,3,57,3, party ,779,3434,4213,222,55,yes
