expr_id,cond_id,para_nr,word,word_nr,response_true,sent_rg_id,sent_rg,response_chosen,correctness,first_duration,total_duration,gaze_duration,right_bounded_rt,go_past_time,FPFix,FPReg
1,3,66,Chris,0,yes,-1,other,yes,1.0,819.0,819.0,819.0,819.0,819.0,1.0,0.0
1,3,66,cleaned,1,yes,-1,other,yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,66,the,2,yes,-1,other,yes,1.0,435.0,935.0,435.0,435.0,435.0,1.0,0.0
1,3,66,bookcase,3,yes,-1,other,yes,1.0,556.0,1365.0,556.0,556.0,556.0,1.0,0.0
1,3,66,he,4,yes,-1,other,yes,1.0,186.0,501.0,186.0,501.0,1810.0,1.0,1.0
1,3,66,will,5,yes,-1,other,yes,1.0,304.0,304.0,304.0,304.0,304.0,1.0,0.0
1,3,66,sell,6,yes,-1,other,yes,1.0,683.0,683.0,683.0,683.0,683.0,1.0,0.0
1,3,66,last,7,yes,0,Adverb,yes,1.0,624.0,624.0,624.0,624.0,624.0,1.0,0.0
1,3,66,"week,",8,yes,0,Adverb,yes,1.0,560.0,560.0,560.0,560.0,560.0,1.0,0.0
1,3,66,but,9,yes,1,AdverP1,yes,1.0,315.0,315.0,315.0,315.0,315.0,1.0,0.0
1,3,66,it,10,yes,1,AdverP1,yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,66,is,11,yes,1,AdverP1,yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,66,still,12,yes,1,AdverP1,yes,1.0,313.0,313.0,313.0,313.0,313.0,1.0,0.0
1,3,66,very,13,yes,2,AdverP2,yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,66,dusty.,14,yes,2,AdverP2,yes,1.0,3775.0,3775.0,3775.0,3775.0,3775.0,1.0,0.0
1,3,65,Susan,0,no,-1,other,no,1.0,746.0,746.0,746.0,746.0,746.0,1.0,0.0
1,3,65,bought,1,no,-1,other,no,1.0,854.0,854.0,854.0,854.0,854.0,1.0,0.0
1,3,65,the,2,no,-1,other,no,1.0,187.0,187.0,187.0,187.0,187.0,1.0,0.0
1,3,65,wine,3,no,-1,other,no,1.0,310.0,310.0,310.0,310.0,310.0,1.0,0.0
1,3,65,she,4,no,-1,other,no,1.0,374.0,374.0,374.0,374.0,374.0,1.0,0.0
1,3,65,will,5,no,-1,other,no,1.0,495.0,495.0,495.0,495.0,495.0,1.0,0.0
1,3,65,drink,6,no,-1,other,no,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,65,last,7,no,0,Adverb,no,1.0,621.0,621.0,621.0,621.0,621.0,1.0,0.0
1,3,65,"week,",8,no,0,Adverb,no,1.0,1115.0,1115.0,1115.0,1115.0,1115.0,1.0,0.0
1,3,65,but,9,no,1,AdverP1,no,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,65,she,10,no,1,AdverP1,no,1.0,313.0,313.0,313.0,313.0,313.0,1.0,0.0
1,3,65,didn't,11,no,1,AdverP1,no,1.0,379.0,379.0,379.0,379.0,379.0,1.0,0.0
1,3,65,buy,12,no,1,AdverP1,no,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,65,any,13,no,2,AdverP2,no,1.0,315.0,315.0,315.0,315.0,315.0,1.0,0.0
