"surp","y_lower","y_upper","y","delta","psychometric","prev_word","target_word"
14.8,4.12304252256297,20.5137585184938,12.8388071829089,-348.105302673517,"gaze_duration",TRUE,"wt-1"
14.9,4.02203428851846,20.1209626023909,12.8157827579825,-348.105302673517,"gaze_duration",TRUE,"wt-1"
15,4.08467501827255,20.7327610999351,12.7237296043432,-348.105302673517,"gaze_duration",TRUE,"wt-1"
15.1,4.63966926816977,20.6252533099274,13.0515302868436,-348.105302673517,"gaze_duration",TRUE,"wt-1"
15.2,5.05667002768763,20.9200158183733,13.2495108093562,-348.105302673517,"gaze_duration",TRUE,"wt-1"
15.3,5.02707382370448,20.9006859131311,13.2890976371892,-348.105302673517,"gaze_duration",TRUE,"wt-1"
15.4,4.94046293280536,21.9065903771557,13.286004269835,-348.105302673517,"gaze_duration",TRUE,"wt-1"
15.5,5.14502368407216,20.7868515907726,13.2990293630853,-348.105302673517,"gaze_duration",TRUE,"wt-1"
15.6,5.3705744757039,21.2283426912275,13.4456565207951,-348.105302673517,"gaze_duration",TRUE,"wt-1"
15.7,4.35209670111288,21.2706908352172,13.418193330004,-348.105302673517,"gaze_duration",TRUE,"wt-1"
15.8,4.82852205263845,21.6811273371843,13.9642190741309,-348.105302673517,"gaze_duration",TRUE,"wt-1"
15.9,5.48634672805042,21.4459122422388,13.775820876112,-348.105302673517,"gaze_duration",TRUE,"wt-1"
16,5.80067692608992,21.7178650195017,13.7925735725767,-348.105302673517,"gaze_duration",TRUE,"wt-1"
16.1,5.04091988185053,21.8805451557346,13.8652711297245,-348.105302673517,"gaze_duration",TRUE,"wt-1"
16.2,5.5807067084931,21.9503204291061,14.0576759325468,-348.105302673517,"gaze_duration",TRUE,"wt-1"
16.3,5.41880810009167,22.2966797206445,13.9940110050962,-348.105302673517,"gaze_duration",TRUE,"wt-1"
16.4,5.91733674546282,21.6218635591866,14.0890286504808,-348.105302673517,"gaze_duration",TRUE,"wt-1"
16.5,5.37992447460141,22.7396274590361,14.3916000832942,-348.105302673517,"gaze_duration",TRUE,"wt-1"
16.6,5.89451279590656,22.852750887107,14.2633864110398,-348.105302673517,"gaze_duration",TRUE,"wt-1"
16.7,5.88193499650691,22.5530473507998,14.1258200130978,-348.105302673517,"gaze_duration",TRUE,"wt-1"
16.8,6.29765198737738,22.9221632058902,14.5266428633068,-348.105302673517,"gaze_duration",TRUE,"wt-1"
16.9,6.33980646281196,22.2805221046105,14.5785601903466,-348.105302673517,"gaze_duration",TRUE,"wt-1"
17,6.13839456672713,23.8237356007117,14.6120959524721,-348.105302673517,"gaze_duration",TRUE,"wt-1"
17.1,5.30239101285935,22.8179364094696,14.5639266517101,-348.105302673517,"gaze_duration",TRUE,"wt-1"
17.2,6.68912457308238,23.138421439334,14.936716277948,-348.105302673517,"gaze_duration",TRUE,"wt-1"
17.3,5.60549617304372,23.5022035702246,14.4683212004871,-348.105302673517,"gaze_duration",TRUE,"wt-1"
17.4,6.93492370901248,24.2606098140981,15.00448330143,-348.105302673517,"gaze_duration",TRUE,"wt-1"
17.5,5.0030000974271,23.7116984134295,15.0650408168202,-348.105302673517,"gaze_duration",TRUE,"wt-1"
17.6,6.72251964072922,23.961580179867,15.0288567959942,-348.105302673517,"gaze_duration",TRUE,"wt-1"
17.7,5.97594426850418,24.4210328348002,15.1139121292945,-348.105302673517,"gaze_duration",TRUE,"wt-1"
17.8,6.53110668232154,25.0851253228035,15.4044065466327,-348.105302673517,"gaze_duration",TRUE,"wt-1"
17.9,6.0077965447918,24.9947803013166,15.3055075750885,-348.105302673517,"gaze_duration",TRUE,"wt-1"
18,6.74999486266967,24.5807816828365,15.5889217747533,-348.105302673517,"gaze_duration",TRUE,"wt-1"
18.1,6.97557129282188,24.5925977855808,15.5699178535563,-348.105302673517,"gaze_duration",TRUE,"wt-1"
18.2,7.08795389686264,25.1348165770727,15.6709446115023,-348.105302673517,"gaze_duration",TRUE,"wt-1"
18.3,6.51798250349765,25.1123328146181,15.639171356383,-348.105302673517,"gaze_duration",TRUE,"wt-1"
18.4,6.15733919358689,25.9192098328025,15.7507020424054,-348.105302673517,"gaze_duration",TRUE,"wt-1"
18.5,6.61715785167559,26.6689232078002,16.1566576868532,-348.105302673517,"gaze_duration",TRUE,"wt-1"
18.6,7.57617716467405,26.6776964374997,15.9521395832517,-348.105302673517,"gaze_duration",TRUE,"wt-1"
18.7,6.61531598550363,27.1197691190251,16.127183729289,-348.105302673517,"gaze_duration",TRUE,"wt-1"
18.8,7.22831899908539,26.3127829077911,16.2747448892482,-348.105302673517,"gaze_duration",TRUE,"wt-1"
18.9,7.51422921769489,26.633843173154,16.4033013202496,-348.105302673517,"gaze_duration",TRUE,"wt-1"
19,7.05641507373417,26.9770035696211,16.3881094161776,-348.105302673517,"gaze_duration",TRUE,"wt-1"
19.1,7.06985094992103,26.6595077622846,16.7356252308712,-348.105302673517,"gaze_duration",TRUE,"wt-1"
19.2,7.20694477836514,26.071634223079,16.4763136139856,-348.105302673517,"gaze_duration",TRUE,"wt-1"
19.3,7.02441789836064,27.4713998071548,16.7030276886729,-348.105302673517,"gaze_duration",TRUE,"wt-1"
19.4,7.8728688495234,27.3209574736816,16.8015034648552,-348.105302673517,"gaze_duration",TRUE,"wt-1"
19.5,7.47132840825816,27.6941770862286,16.9451719406918,-348.105302673517,"gaze_duration",TRUE,"wt-1"
19.6,7.5267211445111,27.9163267047168,16.9956851321084,-348.105302673517,"gaze_duration",TRUE,"wt-1"
19.7,7.1598079125551,27.8683379155989,16.9479620802961,-348.105302673517,"gaze_duration",TRUE,"wt-1"
19.8,7.14620784148531,28.5783379997443,17.2602358469107,-348.105302673517,"gaze_duration",TRUE,"wt-1"
19.9,7.10737388075682,28.5585093908043,17.3944648545653,-348.105302673517,"gaze_duration",TRUE,"wt-1"
20,8.0436511246906,29.1005548645621,17.5909635510087,-348.105302673517,"gaze_duration",TRUE,"wt-1"
0,-11.2823357110752,9.08326330114335,0,-343.592776758955,"gaze_duration",FALSE,"wt"
0.1,-10.3886599304159,8.88242242161164,0.284599416979347,-343.592776758955,"gaze_duration",FALSE,"wt"
0.2,-9.30452839549679,9.26240064922149,0.711098475341828,-343.592776758955,"gaze_duration",FALSE,"wt"
0.3,-9.56501865700955,10.3960079931134,1.24272390054722,-343.592776758955,"gaze_duration",FALSE,"wt"
0.4,-7.84207363279791,9.96851140834951,1.7198695145986,-343.592776758955,"gaze_duration",FALSE,"wt"
0.5,-6.65677327924936,10.1231392576095,2.30221983750567,-343.592776758955,"gaze_duration",FALSE,"wt"
0.6,-5.88088619460223,10.8329502147147,2.74004476662026,-343.592776758955,"gaze_duration",FALSE,"wt"
0.7,-4.9672885104028,9.97405632291986,3.21308111301471,-343.592776758955,"gaze_duration",FALSE,"wt"
0.8,-4.72516080536764,10.9659329590669,3.56738631167565,-343.592776758955,"gaze_duration",FALSE,"wt"
0.9,-4.12501388743976,11.3248089806734,4.38887325657464,-343.592776758955,"gaze_duration",FALSE,"wt"
1,-3.21848013576016,11.0018305229825,4.27718792242132,-343.592776758955,"gaze_duration",FALSE,"wt"
1.1,-3.35978548372555,11.555877461427,4.77122554225207,-343.592776758955,"gaze_duration",FALSE,"wt"
1.2,-2.34717317468824,12.2687232912499,5.10893622013305,-343.592776758955,"gaze_duration",FALSE,"wt"
1.3,-0.72836172993766,12.0497070904898,5.62788455302666,-343.592776758955,"gaze_duration",FALSE,"wt"
1.4,-0.939631819233227,12.5512639717949,6.1544140379221,-343.592776758955,"gaze_duration",FALSE,"wt"
1.5,-0.202002607367717,12.5557887505129,6.39181413338792,-343.592776758955,"gaze_duration",FALSE,"wt"
1.6,0.169576616087852,13.0463059964853,6.65377217269565,-343.592776758955,"gaze_duration",FALSE,"wt"
1.7,0.592249568684565,13.6267079084202,7.21105829786183,-343.592776758955,"gaze_duration",FALSE,"wt"
1.8,1.1797537526715,13.6380191729753,7.43537968749035,-343.592776758955,"gaze_duration",FALSE,"wt"
1.9,1.52501606184478,14.0196746984488,7.79424984315756,-343.592776758955,"gaze_duration",FALSE,"wt"
2,1.16787751543791,15.0436713470347,8.00769790799427,-343.592776758955,"gaze_duration",FALSE,"wt"
2.1,2.4431866323954,15.1112392647744,8.33352200267325,-343.592776758955,"gaze_duration",FALSE,"wt"
2.2,2.3727613652178,15.4501065257275,8.21355006269624,-343.592776758955,"gaze_duration",FALSE,"wt"
2.3,2.88480667986687,15.6126175035715,8.81680765389348,-343.592776758955,"gaze_duration",FALSE,"wt"
2.4,2.11259788920893,14.6877873535564,8.48783295302115,-343.592776758955,"gaze_duration",FALSE,"wt"
2.5,2.52722735825546,16.0927969470372,9.22080400584088,-343.592776758955,"gaze_duration",FALSE,"wt"
2.6,2.69655888119644,15.4071324697932,8.92934709208384,-343.592776758955,"gaze_duration",FALSE,"wt"
2.7,2.98579896248378,16.1644559788322,9.23763500800089,-343.592776758955,"gaze_duration",FALSE,"wt"
2.8,3.3230683139368,14.981059922516,9.0748807873315,-343.592776758955,"gaze_duration",FALSE,"wt"
2.9,2.34625555847379,15.703300204399,9.31389259551725,-343.592776758955,"gaze_duration",FALSE,"wt"
3,2.57367786516028,15.3523304504732,9.3014342665162,-343.592776758955,"gaze_duration",FALSE,"wt"
3.1,2.68975247062019,15.1644972167876,9.43615546017742,-343.592776758955,"gaze_duration",FALSE,"wt"
3.2,2.89524378710496,15.01653408033,9.36122982573039,-343.592776758955,"gaze_duration",FALSE,"wt"
3.3,2.53919401857951,14.9249918211245,9.49324260683909,-343.592776758955,"gaze_duration",FALSE,"wt"
3.4,1.98171605339962,15.1074679135385,9.4199081101421,-343.592776758955,"gaze_duration",FALSE,"wt"
3.5,2.64956112675884,15.4169070881776,9.5892622364521,-343.592776758955,"gaze_duration",FALSE,"wt"
3.6,1.70206139068227,14.315548157368,9.27348627995201,-343.592776758955,"gaze_duration",FALSE,"wt"
3.7,2.10228881693644,14.5368201692511,9.04075681902907,-343.592776758955,"gaze_duration",FALSE,"wt"
3.8,2.14331686079413,15.0057251600155,9.56820352007281,-343.592776758955,"gaze_duration",FALSE,"wt"
3.9,1.70398565045252,15.8477799880739,9.65434002996778,-343.592776758955,"gaze_duration",FALSE,"wt"
4,1.09413209550644,15.5089613491111,9.49660317203359,-343.592776758955,"gaze_duration",FALSE,"wt"
4.1,1.40176902298225,15.6315787801467,9.5496486896543,-343.592776758955,"gaze_duration",FALSE,"wt"
4.2,0.804816563556074,16.0712948418707,9.45123698026737,-343.592776758955,"gaze_duration",FALSE,"wt"
4.3,0.373801529949048,16.5489942449481,9.60386141246983,-343.592776758955,"gaze_duration",FALSE,"wt"
4.4,0.526471350972827,16.5014254196869,9.80266838420283,-343.592776758955,"gaze_duration",FALSE,"wt"
4.5,1.22635220005043,16.2480959389546,9.8301223860422,-343.592776758955,"gaze_duration",FALSE,"wt"
4.6,0.490910275583076,16.6215830769062,9.5656675728145,-343.592776758955,"gaze_duration",FALSE,"wt"
