sbm_id,expr_id,cond_id,para_nr,word_nr,word,duration,start_t,end_t,x_mean,y_mean,response
29,1,6,1,0, The ,397,874,1271,99.12,41.12,yes
29,1,6,1,3, the ,162,1360,1522,183,41,yes
29,1,6,1,4, actress ,299,1522,1821,222.67,40.67,yes
29,1,6,1,5, who ,449,1821,2270,272.33,36.67,yes
29,1,6,1,7, herself ,449,2320,2769,353.22,34,yes
29,1,6,1,9, the ,248,2819,3067,434.8,33,yes
29,1,6,1,10, set ,599,3067,3666,453.92,33.33,yes
29,1,6,1,12, under ,349,3666,4015,527.71,36,yes
29,1,6,2,0, The ,499,1393,1892,87.7,44.9,yes
29,1,6,2,4, bride ,400,2241,2641,254.38,40,yes
29,1,6,2,6, embarrassed ,461,2793,3254,347.22,38.78,yes
29,1,6,2,7, herself ,1197,3254,4451,448.5,32.21,yes
29,1,6,2,9, the ,205,4545,4750,499.5,37,yes
29,1,6,2,10, wedding ,251,4750,5001,543.4,36.2,yes
29,1,6,2,11, felt ,197,5001,5198,601.75,39.25,yes
29,1,6,3,0, The ,546,785,1331,79.09,37.18,yes
29,1,6,3,1, uncle ,600,1331,1931,136.83,41.17,yes
29,1,6,3,4, waitress ,704,2024,2728,246.71,39.86,yes
29,1,6,3,6, hurt ,349,2828,3177,328.57,32.86,yes
29,1,6,3,7, herself ,398,3177,3575,378.25,36.5,yes
29,1,6,3,9, shocked ,551,3625,4176,456.27,39,yes
29,1,6,3,11, the ,248,4226,4474,548.6,42,yes
29,1,6,3,8, was ,303,4625,4928,428.33,38,yes
29,1,6,3,12, accident. ,351,5287,5638,593.57,41.43,yes
29,1,6,3,0, The ,259,6176,6435,84.6,46,yes
29,1,6,3,4, waitress ,248,6576,6824,233,35.4,yes
29,1,6,4,0, The ,398,763,1161,100.38,40.88,yes
29,1,6,4,4, lady ,199,1361,1560,205.75,41,yes
29,1,6,4,5, who ,200,1560,1760,246,41,yes
29,1,6,4,6, politely ,398,1760,2158,284.88,40.12,yes
29,1,6,4,7, introduced ,700,2158,2858,374.86,36.64,yes
29,1,6,4,9, was ,299,3008,3307,492.67,36,yes
29,1,6,4,10, popular ,350,3307,3657,538.71,36.14,yes
29,1,6,5,0, The ,350,926,1276,89,47.57,yes
29,1,6,5,1, brother ,403,1276,1679,137.75,44.88,yes
29,1,6,5,4, schoolgirl ,393,1839,2232,264.75,40.38,yes
29,1,6,5,5, who ,295,2232,2527,310.33,36.67,yes
29,1,6,5,6, burned ,461,2527,2988,378.11,32.22,yes
29,1,6,5,7, herself ,297,2988,3285,430.5,32.67,yes
29,1,6,5,8, was ,349,3285,3634,476,33,yes
29,1,6,5,9, usually ,200,3634,3834,522.5,33,yes
29,1,6,5,11, careful. ,251,3884,4135,632.4,33.2,yes
29,1,6,6,0, The ,448,1021,1469,90.44,38,no
29,1,6,6,1, grandfather ,199,1469,1668,168,35.5,no
29,1,6,6,2, of ,299,1668,1967,207,34,no
29,1,6,6,4, woman ,1099,2016,3115,297.82,33.45,no
29,1,6,6,6, killed ,497,3115,3612,368.3,37,no
29,1,6,6,7, herself ,550,3612,4162,434.09,37,no
29,1,6,6,9, summer ,648,4162,4810,545.62,33.31,no
