sbm_id,expr_id,cond_id,para_nr,word_nr,word,duration,start_t,end_t,x_mean,y_mean,response
25,1,6,1,0, The ,202,588,790,83.25,34.75,yes
25,1,6,1,2, of ,194,943,1137,142,37,yes
25,1,6,1,3, the ,202,1137,1339,168,37,yes
25,1,6,1,4, actress ,350,1339,1689,214.29,37.71,yes
25,1,6,1,5, who ,248,1689,1937,262,40.8,yes
25,1,6,1,6, shot ,250,1937,2187,296,41,yes
25,1,6,1,7, herself ,500,2187,2687,350.4,38.1,yes
25,1,6,1,8, on ,300,2687,2987,388.33,38.17,yes
25,1,6,1,9, the ,256,2987,3243,410.8,39,yes
25,1,6,1,10, set ,195,3243,3438,439,40.5,yes
25,1,6,1,11, was ,201,3438,3639,470,42.5,yes
25,1,6,1,12, under ,251,3639,3890,523.6,45,yes
25,1,6,1,13, investigation. ,347,3890,4237,576,49.71,yes
25,1,6,2,0, The ,199,718,917,88.25,30.25,yes
25,1,6,2,1, brother ,354,917,1271,129.29,37.71,yes
25,1,6,2,4, bride ,201,1517,1718,236,39,yes
25,1,6,2,5, who ,250,1718,1968,279.6,40,yes
25,1,6,2,6, embarrassed ,652,1968,2620,349.23,39.62,yes
25,1,6,2,7, herself ,398,2620,3018,430.5,41.88,yes
25,1,6,2,9, the ,199,3169,3368,496,42.5,yes
25,1,6,2,10, wedding ,405,3368,3773,538.75,43.38,yes
25,1,6,2,12, ashamed. ,396,3822,4218,630.75,46.62,yes
25,1,6,2,1, brother ,347,4420,4767,135.86,31.14,yes
25,1,6,2,6, embarrassed ,595,5323,5918,339.33,44.83,yes
25,1,6,2,7, herself ,253,5918,6171,435.2,51.2,yes
25,1,6,2,10, wedding ,249,6422,6671,546,57.8,yes
25,1,6,2,12, ashamed. ,348,6769,7117,641.14,55.57,yes
25,1,6,3,0, The ,551,845,1396,92.18,39.09,no
25,1,6,3,1, uncle ,250,1396,1646,125.6,41,no
25,1,6,3,3, the ,249,1793,2042,183.2,39.8,no
25,1,6,3,4, waitress ,403,2042,2445,235.75,33.62,no
25,1,6,3,5, who ,248,2445,2693,287.2,34.6,no
25,1,6,3,6, hurt ,301,2693,2994,322.33,42.17,no
25,1,6,3,7, herself ,398,2994,3392,372.5,46.5,no
25,1,6,3,8, was ,253,3392,3645,415.6,47,no
25,1,6,3,9, shocked ,348,3645,3993,466.29,47.29,no
25,1,6,3,11, the ,200,4143,4343,538.5,48,no
25,1,6,3,12, accident. ,451,4343,4794,581.33,46.44,no
25,1,6,3,1, uncle ,201,4892,5093,108,43,no
25,1,6,3,0, The ,299,5093,5392,78.67,43,no
25,1,6,3,1, uncle ,200,5392,5592,127.25,44.5,no
25,1,6,3,4, waitress ,397,5746,6143,235,44.62,no
25,1,6,3,5, who ,250,6143,6393,285.2,45,no
25,1,6,3,6, hurt ,249,6393,6642,324.4,45,no
25,1,6,3,7, herself ,453,6642,7095,371.11,45.67,no
