expr_id,cond_id,para_nr,word,word_nr,response_true,response_chosen,correctness,first_duration,total_duration,gaze_duration,right_bounded_rt,go_pass_time,FPFix,FPReg
2,1,1,song.,56,Because of rumors.,Because of rumors.,1,373.0,373.0,373.0,373.0,373.0,1.0,0.0
2,1,2,Two,0,Spots on the sun.,Spots on the sun.,1,910.0,1188.0,910.0,910.0,910.0,1.0,0.0
2,1,2,days,1,Spots on the sun.,Spots on the sun.,1,448.0,448.0,448.0,448.0,448.0,1.0,0.0
2,1,2,"later,",2,Spots on the sun.,Spots on the sun.,1,551.0,858.0,551.0,551.0,551.0,1.0,0.0
2,1,2,the,3,Spots on the sun.,Spots on the sun.,1,106.0,106.0,106.0,106.0,106.0,1.0,0.0
2,1,2,British,4,Spots on the sun.,Spots on the sun.,1,532.0,532.0,532.0,532.0,532.0,1.0,0.0
2,1,2,astronomer,5,Spots on the sun.,Spots on the sun.,1,811.0,811.0,811.0,811.0,811.0,1.0,0.0
2,1,2,Richard,6,Spots on the sun.,Spots on the sun.,1,565.0,565.0,565.0,565.0,565.0,1.0,0.0
2,1,2,Carrington,7,Spots on the sun.,Spots on the sun.,1,599.0,599.0,599.0,599.0,599.0,1.0,0.0
2,1,2,was,8,Spots on the sun.,Spots on the sun.,1,634.0,634.0,634.0,634.0,634.0,1.0,0.0
2,1,2,observing,9,Spots on the sun.,Spots on the sun.,1,600.0,600.0,600.0,600.0,600.0,1.0,0.0
2,1,2,the,10,Spots on the sun.,Spots on the sun.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,2,interesting,11,Spots on the sun.,Spots on the sun.,1,708.0,1146.0,708.0,708.0,708.0,1.0,0.0
2,1,2,sunspot,12,Spots on the sun.,Spots on the sun.,1,918.0,1856.0,918.0,918.0,918.0,1.0,0.0
2,1,2,group,13,Spots on the sun.,Spots on the sun.,1,506.0,506.0,506.0,506.0,506.0,1.0,0.0
2,1,2,through,14,Spots on the sun.,Spots on the sun.,1,594.0,594.0,594.0,594.0,594.0,1.0,0.0
2,1,2,his,15,Spots on the sun.,Spots on the sun.,1,74.0,74.0,74.0,74.0,74.0,1.0,0.0
2,1,2,telescope,16,Spots on the sun.,Spots on the sun.,1,945.0,945.0,945.0,945.0,945.0,1.0,0.0
2,1,2,when,17,Spots on the sun.,Spots on the sun.,1,492.0,492.0,492.0,492.0,492.0,1.0,0.0
2,1,2,he,18,Spots on the sun.,Spots on the sun.,1,501.0,501.0,501.0,501.0,501.0,1.0,0.0
2,1,2,saw,19,Spots on the sun.,Spots on the sun.,1,72.0,72.0,72.0,72.0,72.0,1.0,0.0
2,1,2,what,20,Spots on the sun.,Spots on the sun.,1,565.0,565.0,565.0,565.0,565.0,1.0,0.0
2,1,2,he,21,Spots on the sun.,Spots on the sun.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,2,described,22,Spots on the sun.,Spots on the sun.,1,454.0,454.0,454.0,454.0,454.0,1.0,0.0
2,1,2,as,23,Spots on the sun.,Spots on the sun.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,2,"""two",24,Spots on the sun.,Spots on the sun.,1,564.0,564.0,0.0,0.0,0.0,0.0,0.0
2,1,2,patches,25,Spots on the sun.,Spots on the sun.,1,312.0,312.0,0.0,0.0,0.0,0.0,0.0
2,1,2,of,26,Spots on the sun.,Spots on the sun.,1,290.0,675.0,290.0,675.0,1551.0,1.0,1.0
2,1,2,intensely,27,Spots on the sun.,Spots on the sun.,1,776.0,776.0,776.0,776.0,776.0,1.0,0.0
2,1,2,bright,28,Spots on the sun.,Spots on the sun.,1,673.0,673.0,673.0,673.0,673.0,1.0,0.0
2,1,2,and,29,Spots on the sun.,Spots on the sun.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,2,white,30,Spots on the sun.,Spots on the sun.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,2,"light""",31,Spots on the sun.,Spots on the sun.,1,493.0,493.0,493.0,493.0,493.0,1.0,0.0
2,1,2,over,32,Spots on the sun.,Spots on the sun.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,2,the,33,Spots on the sun.,Spots on the sun.,1,644.0,644.0,644.0,644.0,644.0,1.0,0.0
2,1,2,sunspots.,34,Spots on the sun.,Spots on the sun.,1,1001.0,1001.0,1001.0,1001.0,1001.0,1.0,0.0
2,1,2,He,35,Spots on the sun.,Spots on the sun.,1,602.0,602.0,602.0,602.0,602.0,1.0,0.0
2,1,2,jotted,36,Spots on the sun.,Spots on the sun.,1,696.0,696.0,696.0,696.0,696.0,1.0,0.0
2,1,2,a,37,Spots on the sun.,Spots on the sun.,1,129.0,129.0,129.0,129.0,129.0,1.0,0.0
2,1,2,note,38,Spots on the sun.,Spots on the sun.,1,388.0,388.0,388.0,388.0,388.0,1.0,0.0
2,1,2,in,39,Spots on the sun.,Spots on the sun.,1,83.0,83.0,83.0,83.0,83.0,1.0,0.0
2,1,2,his,40,Spots on the sun.,Spots on the sun.,1,928.0,928.0,928.0,928.0,928.0,1.0,0.0
2,1,2,painstaking,41,Spots on the sun.,Spots on the sun.,1,730.0,730.0,730.0,730.0,730.0,1.0,0.0
2,1,2,record.,42,Spots on the sun.,Spots on the sun.,1,704.0,704.0,704.0,704.0,704.0,1.0,0.0
2,1,2,That,43,Spots on the sun.,Spots on the sun.,1,544.0,544.0,544.0,544.0,544.0,1.0,0.0
2,1,2,night,44,Spots on the sun.,Spots on the sun.,1,265.0,265.0,265.0,265.0,265.0,1.0,0.0
2,1,2,there,45,Spots on the sun.,Spots on the sun.,1,537.0,537.0,537.0,537.0,537.0,1.0,0.0
2,1,2,was,46,Spots on the sun.,Spots on the sun.,1,566.0,566.0,566.0,566.0,566.0,1.0,0.0
2,1,2,scarcely,47,Spots on the sun.,Spots on the sun.,1,653.0,653.0,653.0,653.0,653.0,1.0,0.0
2,1,2,a,48,Spots on the sun.,Spots on the sun.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,2,square,49,Spots on the sun.,Spots on the sun.,1,722.0,722.0,722.0,722.0,722.0,1.0,0.0
2,1,2,inch,50,Spots on the sun.,Spots on the sun.,1,408.0,408.0,408.0,408.0,408.0,1.0,0.0
2,1,2,of,51,Spots on the sun.,Spots on the sun.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,2,earth,52,Spots on the sun.,Spots on the sun.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,2,that,53,Spots on the sun.,Spots on the sun.,1,691.0,691.0,691.0,691.0,691.0,1.0,0.0
2,1,2,was,54,Spots on the sun.,Spots on the sun.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,2,not,55,Spots on the sun.,Spots on the sun.,1,636.0,636.0,0.0,0.0,0.0,0.0,0.0
2,1,2,illuminated,56,Spots on the sun.,Spots on the sun.,1,281.0,281.0,281.0,281.0,917.0,1.0,1.0
2,1,2,by,57,Spots on the sun.,Spots on the sun.,1,72.0,72.0,72.0,72.0,72.0,1.0,0.0
2,1,2,aurora.,58,Spots on the sun.,Spots on the sun.,1,621.0,621.0,621.0,621.0,2582.0,1.0,1.0
2,1,3,I,0,Everywhere in the United States.,Only in California.,0,621.0,621.0,621.0,621.0,621.0,1.0,0.0
2,1,3,agree,1,Everywhere in the United States.,Only in California.,0,167.0,309.0,167.0,167.0,167.0,1.0,0.0
2,1,3,that,2,Everywhere in the United States.,Only in California.,0,464.0,541.0,464.0,464.0,464.0,1.0,0.0
2,1,3,California's,3,Everywhere in the United States.,Only in California.,0,731.0,1559.0,731.0,731.0,731.0,1.0,0.0
2,1,3,"""three",4,Everywhere in the United States.,Only in California.,0,817.0,962.0,817.0,817.0,817.0,1.0,0.0
2,1,3,strikes,5,Everywhere in the United States.,Only in California.,0,502.0,933.0,502.0,502.0,502.0,1.0,0.0
2,1,3,and,6,Everywhere in the United States.,Only in California.,0,215.0,215.0,215.0,215.0,215.0,1.0,0.0
2,1,3,you're,7,Everywhere in the United States.,Only in California.,0,919.0,919.0,919.0,919.0,919.0,1.0,0.0
2,1,3,"out""",8,Everywhere in the United States.,Only in California.,0,500.0,500.0,500.0,500.0,500.0,1.0,0.0
2,1,3,law,9,Everywhere in the United States.,Only in California.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,3,will,10,Everywhere in the United States.,Only in California.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,3,be,11,Everywhere in the United States.,Only in California.,0,556.0,556.0,556.0,556.0,556.0,1.0,0.0
2,1,3,a,12,Everywhere in the United States.,Only in California.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,3,financial,13,Everywhere in the United States.,Only in California.,0,616.0,616.0,616.0,616.0,616.0,1.0,0.0
2,1,3,disaster,14,Everywhere in the United States.,Only in California.,0,741.0,741.0,741.0,741.0,741.0,1.0,0.0
2,1,3,for,15,Everywhere in the United States.,Only in California.,0,142.0,142.0,142.0,142.0,142.0,1.0,0.0
2,1,3,taxpayers,16,Everywhere in the United States.,Only in California.,0,73.0,550.0,73.0,550.0,550.0,1.0,0.0
2,1,3,who,17,Everywhere in the United States.,Only in California.,0,541.0,541.0,541.0,541.0,541.0,1.0,0.0
2,1,3,care,18,Everywhere in the United States.,Only in California.,0,598.0,598.0,598.0,598.0,598.0,1.0,0.0
2,1,3,about,19,Everywhere in the United States.,Only in California.,0,618.0,618.0,618.0,618.0,618.0,1.0,0.0
2,1,3,education,20,Everywhere in the United States.,Only in California.,0,630.0,630.0,630.0,630.0,630.0,1.0,0.0
2,1,3,and,21,Everywhere in the United States.,Only in California.,0,526.0,526.0,526.0,526.0,526.0,1.0,0.0
2,1,3,other,22,Everywhere in the United States.,Only in California.,0,178.0,178.0,178.0,178.0,178.0,1.0,0.0
2,1,3,vital,23,Everywhere in the United States.,Only in California.,0,523.0,523.0,523.0,523.0,523.0,1.0,0.0
2,1,3,services.,24,Everywhere in the United States.,Only in California.,0,625.0,625.0,625.0,625.0,625.0,1.0,0.0
2,1,3,But,25,Everywhere in the United States.,Only in California.,0,691.0,691.0,691.0,691.0,691.0,1.0,0.0
2,1,3,it's,26,Everywhere in the United States.,Only in California.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,3,far,27,Everywhere in the United States.,Only in California.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,3,from,28,Everywhere in the United States.,Only in California.,0,629.0,629.0,629.0,629.0,629.0,1.0,0.0
2,1,3,clear,29,Everywhere in the United States.,Only in California.,0,847.0,847.0,847.0,847.0,847.0,1.0,0.0
2,1,3,that,30,Everywhere in the United States.,Only in California.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,3,the,31,Everywhere in the United States.,Only in California.,0,436.0,436.0,436.0,436.0,436.0,1.0,0.0
2,1,3,law,32,Everywhere in the United States.,Only in California.,0,174.0,174.0,174.0,174.0,174.0,1.0,0.0
2,1,3,can,33,Everywhere in the United States.,Only in California.,0,519.0,519.0,519.0,519.0,519.0,1.0,0.0
2,1,3,even,34,Everywhere in the United States.,Only in California.,0,575.0,575.0,575.0,575.0,575.0,1.0,0.0
2,1,3,be,35,Everywhere in the United States.,Only in California.,0,147.0,147.0,147.0,147.0,147.0,1.0,0.0
2,1,3,credited,36,Everywhere in the United States.,Only in California.,0,1109.0,1109.0,1109.0,1109.0,1109.0,1.0,0.0
2,1,3,with,37,Everywhere in the United States.,Only in California.,0,176.0,176.0,176.0,176.0,176.0,1.0,0.0
2,1,3,a,38,Everywhere in the United States.,Only in California.,0,464.0,464.0,464.0,464.0,464.0,1.0,0.0
2,1,3,reduction,39,Everywhere in the United States.,Only in California.,0,651.0,651.0,651.0,651.0,651.0,1.0,0.0
2,1,3,in,40,Everywhere in the United States.,Only in California.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,3,crime,41,Everywhere in the United States.,Only in California.,0,215.0,215.0,215.0,215.0,215.0,1.0,0.0
2,1,3,in,42,Everywhere in the United States.,Only in California.,0,416.0,416.0,416.0,416.0,416.0,1.0,0.0
2,1,3,California.,43,Everywhere in the United States.,Only in California.,0,599.0,599.0,599.0,599.0,599.0,1.0,0.0
2,1,3,While,44,Everywhere in the United States.,Only in California.,0,629.0,629.0,629.0,629.0,629.0,1.0,0.0
2,1,3,it's,45,Everywhere in the United States.,Only in California.,0,474.0,474.0,474.0,474.0,474.0,1.0,0.0
2,1,3,true,46,Everywhere in the United States.,Only in California.,0,103.0,103.0,103.0,103.0,103.0,1.0,0.0
2,1,3,that,47,Everywhere in the United States.,Only in California.,0,206.0,206.0,206.0,206.0,206.0,1.0,0.0
2,1,3,crime,48,Everywhere in the United States.,Only in California.,0,640.0,640.0,0.0,0.0,0.0,0.0,0.0
2,1,3,declined,49,Everywhere in the United States.,Only in California.,0,341.0,1099.0,341.0,1099.0,1739.0,1.0,1.0
2,1,3,in,50,Everywhere in the United States.,Only in California.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,3,California,51,Everywhere in the United States.,Only in California.,0,648.0,648.0,648.0,648.0,648.0,1.0,0.0
2,1,3,last,52,Everywhere in the United States.,Only in California.,0,517.0,517.0,517.0,517.0,517.0,1.0,0.0
2,1,3,"year,",53,Everywhere in the United States.,Only in California.,0,152.0,152.0,152.0,152.0,152.0,1.0,0.0
2,1,3,crime,54,Everywhere in the United States.,Only in California.,0,485.0,485.0,485.0,485.0,485.0,1.0,0.0
2,1,3,also,55,Everywhere in the United States.,Only in California.,0,547.0,547.0,547.0,547.0,547.0,1.0,0.0
2,1,3,dropped,56,Everywhere in the United States.,Only in California.,0,601.0,601.0,601.0,601.0,601.0,1.0,0.0
2,1,3,nationwide.,57,Everywhere in the United States.,Only in California.,0,343.0,343.0,343.0,343.0,1966.0,1.0,1.0
2,1,4,Liza,0,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,1647.0,1647.0,1647.0,1647.0,1647.0,1.0,0.0
2,1,4,was,1,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,648.0,648.0,648.0,648.0,648.0,1.0,0.0
2,1,4,in,2,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,4,a,3,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,72.0,72.0,72.0,72.0,72.0,1.0,0.0
2,1,4,bad,4,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,594.0,594.0,594.0,594.0,594.0,1.0,0.0
2,1,4,"temper,",5,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,634.0,634.0,634.0,634.0,634.0,1.0,0.0
2,1,4,for,6,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,463.0,463.0,463.0,463.0,463.0,1.0,0.0
2,1,4,she,7,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,718.0,718.0,718.0,718.0,718.0,1.0,0.0
2,1,4,was,8,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,548.0,548.0,548.0,548.0,548.0,1.0,0.0
2,1,4,mixing,9,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,529.0,529.0,529.0,529.0,529.0,1.0,0.0
2,1,4,the,10,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,71.0,71.0,71.0,71.0,71.0,1.0,0.0
2,1,4,Christmas,11,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,1127.0,1914.0,1127.0,1127.0,1127.0,1.0,0.0
2,1,4,puddings,12,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,704.0,1255.0,704.0,704.0,704.0,1.0,0.0
2,1,4,in,13,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,371.0,371.0,371.0,371.0,371.0,1.0,0.0
2,1,4,the,14,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,118.0,241.0,118.0,118.0,118.0,1.0,0.0
2,1,4,"kitchen,",15,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,322.0,566.0,322.0,322.0,322.0,1.0,0.0
2,1,4,and,16,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,733.0,1295.0,0.0,0.0,0.0,0.0,0.0
2,1,4,had,17,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,148.0,373.0,0.0,0.0,0.0,0.0,0.0
2,1,4,been,18,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,516.0,783.0,0.0,0.0,0.0,0.0,0.0
2,1,4,drawn,19,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,703.0,1272.0,0.0,0.0,0.0,0.0,0.0
2,1,4,from,20,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,324.0,1245.0,324.0,324.0,324.0,1.0,0.0
2,1,4,"them,",21,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,758.0,857.0,0.0,0.0,0.0,0.0,0.0
2,1,4,with,22,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,650.0,650.0,0.0,0.0,0.0,0.0,0.0
2,1,4,a,23,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,4,raisin,24,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,888.0,1475.0,0.0,0.0,0.0,0.0,0.0
2,1,4,still,25,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,221.0,221.0,0.0,0.0,0.0,0.0,0.0
2,1,4,on,26,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,379.0,379.0,0.0,0.0,0.0,0.0,0.0
2,1,4,her,27,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,492.0,492.0,0.0,0.0,0.0,0.0,0.0
2,1,4,"cheek,",28,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,125.0,125.0,0.0,0.0,0.0,0.0,0.0
2,1,4,by,29,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,906.0,906.0,0.0,0.0,0.0,0.0,0.0
2,1,4,Nana's,30,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,872.0,872.0,0.0,0.0,0.0,0.0,0.0
2,1,4,absurd,31,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,431.0,431.0,0.0,0.0,0.0,0.0,0.0
2,1,4,suspicions.,32,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,280.0,1100.0,280.0,1100.0,13857.0,1.0,1.0
2,1,4,She,33,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,1539.0,1539.0,1539.0,1539.0,1539.0,1.0,0.0
2,1,4,thought,34,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,649.0,649.0,649.0,649.0,649.0,1.0,0.0
2,1,4,the,35,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,94.0,94.0,94.0,94.0,94.0,1.0,0.0
2,1,4,best,36,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,648.0,648.0,648.0,648.0,648.0,1.0,0.0
2,1,4,way,37,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,501.0,501.0,501.0,501.0,501.0,1.0,0.0
2,1,4,of,38,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,4,getting,39,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,592.0,592.0,592.0,592.0,592.0,1.0,0.0
2,1,4,a,40,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,4,little,41,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,627.0,627.0,627.0,627.0,627.0,1.0,0.0
2,1,4,quiet,42,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,623.0,623.0,623.0,623.0,623.0,1.0,0.0
2,1,4,was,43,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,4,to,44,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,100.0,100.0,100.0,100.0,100.0,1.0,0.0
2,1,4,take,45,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,652.0,652.0,652.0,652.0,652.0,1.0,0.0
2,1,4,Nana,46,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,622.0,622.0,622.0,622.0,622.0,1.0,0.0
2,1,4,to,47,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,249.0,249.0,249.0,249.0,249.0,1.0,0.0
2,1,4,the,48,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,101.0,101.0,101.0,101.0,101.0,1.0,0.0
2,1,4,nursery,49,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,822.0,822.0,822.0,822.0,822.0,1.0,0.0
2,1,4,for,50,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,280.0,280.0,280.0,280.0,280.0,1.0,0.0
2,1,4,a,51,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,296.0,296.0,296.0,296.0,296.0,1.0,0.0
2,1,4,"moment,",52,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,862.0,862.0,862.0,862.0,862.0,1.0,0.0
2,1,4,but,53,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,566.0,566.0,566.0,566.0,566.0,1.0,0.0
2,1,4,in,54,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,4,custody,55,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,490.0,490.0,490.0,490.0,490.0,1.0,0.0
2,1,4,of,56,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,200.0,200.0,200.0,200.0,200.0,1.0,0.0
2,1,4,course.,57,Because her work is interrupted needlessly.,Because her work is interrupted needlessly.,1,574.0,574.0,574.0,574.0,574.0,1.0,0.0
2,1,5,Mrs.,0,No,No,1,215.0,488.0,215.0,215.0,215.0,1.0,0.0
2,1,5,Darling,1,No,No,1,200.0,413.0,200.0,200.0,200.0,1.0,0.0
2,1,5,quivered,2,No,No,1,1017.0,1585.0,1017.0,1017.0,1017.0,1.0,0.0
2,1,5,and,3,No,No,1,127.0,127.0,127.0,127.0,127.0,1.0,0.0
2,1,5,went,4,No,No,1,436.0,436.0,436.0,436.0,436.0,1.0,0.0
2,1,5,to,5,No,No,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,5,the,6,No,No,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,5,window.,7,No,No,1,578.0,1041.0,578.0,578.0,578.0,1.0,0.0
2,1,5,It,8,No,No,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,5,was,9,No,No,1,186.0,186.0,0.0,0.0,0.0,0.0,0.0
2,1,5,securely,10,No,No,1,764.0,1710.0,764.0,764.0,764.0,1.0,0.0
2,1,5,fastened.,11,No,No,1,174.0,174.0,174.0,174.0,174.0,1.0,0.0
2,1,5,She,12,No,No,1,441.0,441.0,441.0,441.0,441.0,1.0,0.0
2,1,5,looked,13,No,No,1,248.0,248.0,248.0,248.0,248.0,1.0,0.0
2,1,5,"out,",14,No,No,1,98.0,557.0,0.0,0.0,0.0,0.0,0.0
2,1,5,and,15,No,No,1,271.0,943.0,0.0,0.0,0.0,0.0,0.0
2,1,5,the,16,No,No,1,268.0,465.0,268.0,465.0,943.0,1.0,1.0
2,1,5,night,17,No,No,1,586.0,724.0,586.0,586.0,586.0,1.0,0.0
2,1,5,was,18,No,No,1,127.0,407.0,127.0,127.0,127.0,1.0,0.0
2,1,5,peppered,19,No,No,1,651.0,1219.0,651.0,651.0,651.0,1.0,0.0
2,1,5,with,20,No,No,1,639.0,970.0,639.0,639.0,639.0,1.0,0.0
2,1,5,stars.,21,No,No,1,596.0,723.0,596.0,596.0,596.0,1.0,0.0
2,1,5,They,22,No,No,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,5,were,23,No,No,1,619.0,619.0,619.0,619.0,619.0,1.0,0.0
2,1,5,crowding,24,No,No,1,917.0,917.0,917.0,917.0,917.0,1.0,0.0
2,1,5,round,25,No,No,1,162.0,162.0,162.0,162.0,162.0,1.0,0.0
2,1,5,the,26,No,No,1,518.0,518.0,518.0,518.0,518.0,1.0,0.0
2,1,5,"house,",27,No,No,1,977.0,977.0,977.0,977.0,977.0,1.0,0.0
2,1,5,as,28,No,No,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,5,if,29,No,No,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,5,curious,30,No,No,1,624.0,709.0,0.0,0.0,0.0,0.0,0.0
2,1,5,to,31,No,No,1,149.0,330.0,0.0,0.0,0.0,0.0,0.0
2,1,5,see,32,No,No,1,204.0,204.0,0.0,0.0,0.0,0.0,0.0
2,1,5,what,33,No,No,1,420.0,420.0,0.0,0.0,0.0,0.0,0.0
2,1,5,was,34,No,No,1,287.0,952.0,287.0,952.0,2349.0,1.0,1.0
2,1,5,to,35,No,No,1,88.0,88.0,88.0,88.0,88.0,1.0,0.0
2,1,5,take,36,No,No,1,629.0,629.0,629.0,629.0,629.0,1.0,0.0
2,1,5,place,37,No,No,1,146.0,146.0,146.0,146.0,146.0,1.0,0.0
2,1,5,"there,",38,No,No,1,536.0,536.0,536.0,536.0,536.0,1.0,0.0
2,1,5,but,39,No,No,1,116.0,116.0,116.0,116.0,116.0,1.0,0.0
2,1,5,she,40,No,No,1,500.0,500.0,500.0,500.0,500.0,1.0,0.0
2,1,5,did,41,No,No,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,5,not,42,No,No,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,5,notice,43,No,No,1,622.0,622.0,622.0,622.0,622.0,1.0,0.0
2,1,5,"this,",44,No,No,1,119.0,119.0,119.0,119.0,119.0,1.0,0.0
2,1,5,nor,45,No,No,1,681.0,681.0,681.0,681.0,681.0,1.0,0.0
2,1,5,that,46,No,No,1,113.0,113.0,113.0,113.0,113.0,1.0,0.0
2,1,5,one,47,No,No,1,332.0,332.0,332.0,332.0,332.0,1.0,0.0
2,1,5,or,48,No,No,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,5,two,49,No,No,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,5,of,50,No,No,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,5,the,51,No,No,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,5,smaller,52,No,No,1,357.0,357.0,357.0,357.0,357.0,1.0,0.0
2,1,5,ones,53,No,No,1,567.0,567.0,567.0,567.0,567.0,1.0,0.0
2,1,5,winked,54,No,No,1,194.0,194.0,194.0,194.0,194.0,1.0,0.0
2,1,5,at,55,No,No,1,376.0,376.0,376.0,376.0,5757.0,1.0,1.0
2,1,5,her.,56,No,No,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,6,Seeing,0,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,706.0,706.0,706.0,706.0,706.0,1.0,0.0
2,1,6,Peter,1,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,469.0,469.0,469.0,469.0,469.0,1.0,0.0
2,1,6,slowly,2,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,549.0,549.0,549.0,549.0,549.0,1.0,0.0
2,1,6,advancing,3,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,626.0,626.0,626.0,626.0,626.0,1.0,0.0
