submission_id,Index,ItemId,SubjectId,Word,experiment_duration,experiment_end_time,experiment_start_time,mousePositionX,mousePositionY,response,responseTime,wordPositionBottom,wordPositionLeft,wordPositionRight,wordPositionTop
9,0,2,xyz, Neighbours ,112502,1674515002481,1674514889979,516,96,Boo,1437,22.0,0.0,92.0,3.0
9,0,2,xyz, Neighbours ,112502,1674515002481,1674514889979,520,98,Boo,1536,22.0,0.0,92.0,3.0
9,0,2,xyz, Neighbours ,112502,1674515002481,1674514889979,526,99,Boo,1636,22.0,0.0,92.0,3.0
9,0,2,xyz, Neighbours ,112502,1674515002481,1674514889979,533,100,Boo,1737,22.0,0.0,92.0,3.0
9,0,2,xyz, Neighbours ,112502,1674515002481,1674514889979,539,100,Boo,1836,22.0,0.0,92.0,3.0
9,0,2,xyz, Neighbours ,112502,1674515002481,1674514889979,547,101,Boo,1933,22.0,0.0,92.0,3.0
9,0,2,xyz, Neighbours ,112502,1674515002481,1674514889979,556,101,Boo,2033,22.0,0.0,92.0,3.0
9,0,2,xyz, Neighbours ,112502,1674515002481,1674514889979,565,101,Boo,2130,22.0,0.0,92.0,3.0
9,0,2,xyz, Neighbours ,112502,1674515002481,1674514889979,574,101,Boo,2236,22.0,0.0,92.0,3.0
9,0,2,xyz, Neighbours ,112502,1674515002481,1674514889979,584,101,Boo,2336,22.0,0.0,92.0,3.0
9,0,2,xyz, Neighbours ,112502,1674515002481,1674514889979,595,101,Boo,2437,22.0,0.0,92.0,3.0
9,1,2,xyz, bring ,112502,1674515002481,1674514889979,609,101,Boo,2536,22.0,92.0,135.0,3.0
9,1,2,xyz, bring ,112502,1674515002481,1674514889979,620,101,Boo,2635,22.0,92.0,135.0,3.0
9,1,2,xyz, bring ,112502,1674515002481,1674514889979,630,100,Boo,2733,22.0,92.0,135.0,3.0
9,1,2,xyz, bring ,112502,1674515002481,1674514889979,642,98,Boo,2835,22.0,92.0,135.0,3.0
9,2,2,xyz, food ,112502,1674515002481,1674514889979,656,97,Boo,2935,22.0,134.0,172.0,3.0
9,2,2,xyz, food ,112502,1674515002481,1674514889979,671,96,Boo,3035,22.0,134.0,172.0,3.0
9,2,2,xyz, food ,112502,1674515002481,1674514889979,678,96,Boo,3139,22.0,134.0,172.0,3.0
9,2,2,xyz, food ,112502,1674515002481,1674514889979,678,96,Boo,3249,22.0,134.0,172.0,3.0
9,2,2,xyz, food ,112502,1674515002481,1674514889979,678,96,Boo,3345,22.0,134.0,172.0,3.0
9,2,2,xyz, food ,112502,1674515002481,1674514889979,678,96,Boo,3439,22.0,134.0,172.0,3.0
9,2,2,xyz, food ,112502,1674515002481,1674514889979,678,96,Boo,3533,22.0,134.0,172.0,3.0
9,3,2,xyz, with ,112502,1674515002481,1674514889979,683,96,Boo,3632,22.0,172.0,207.0,3.0
9,3,2,xyz, with ,112502,1674515002481,1674514889979,696,96,Boo,3734,22.0,172.0,207.0,3.0
9,3,2,xyz, with ,112502,1674515002481,1674514889979,708,96,Boo,3834,22.0,172.0,207.0,3.0
9,4,2,xyz, death ,112502,1674515002481,1674514889979,723,96,Boo,3935,22.0,207.0,254.0,3.0
9,4,2,xyz, death ,112502,1674515002481,1674514889979,732,96,Boo,4034,22.0,207.0,254.0,3.0
9,4,2,xyz, death ,112502,1674515002481,1674514889979,744,96,Boo,4135,22.0,207.0,254.0,3.0
9,4,2,xyz, death ,112502,1674515002481,1674514889979,752,96,Boo,4235,22.0,207.0,254.0,3.0
9,4,2,xyz, death ,112502,1674515002481,1674514889979,760,96,Boo,4332,22.0,207.0,254.0,3.0
9,5,2,xyz, and ,112502,1674515002481,1674514889979,776,96,Boo,4434,22.0,254.0,287.0,3.0
9,6,2,xyz, flowers ,112502,1674515002481,1674514889979,803,95,Boo,4534,22.0,287.0,346.0,3.0
9,6,2,xyz, flowers ,112502,1674515002481,1674514889979,826,94,Boo,4634,22.0,287.0,346.0,3.0
9,6,2,xyz, flowers ,112502,1674515002481,1674514889979,842,93,Boo,4735,22.0,287.0,346.0,3.0
9,6,2,xyz, flowers ,112502,1674515002481,1674514889979,850,93,Boo,4834,22.0,287.0,346.0,3.0
9,7,2,xyz, with ,112502,1674515002481,1674514889979,862,93,Boo,4934,22.0,346.0,381.0,3.0
9,7,2,xyz, with ,112502,1674515002481,1674514889979,875,93,Boo,5034,22.0,346.0,381.0,3.0
9,7,2,xyz, with ,112502,1674515002481,1674514889979,889,94,Boo,5134,22.0,346.0,381.0,3.0
9,8,2,xyz, sickness ,112502,1674515002481,1674514889979,904,94,Boo,5233,22.0,381.0,451.0,3.0
9,8,2,xyz, sickness ,112502,1674515002481,1674514889979,919,94,Boo,5333,22.0,381.0,451.0,3.0
9,8,2,xyz, sickness ,112502,1674515002481,1674514889979,932,94,Boo,5432,22.0,381.0,451.0,3.0
9,8,2,xyz, sickness ,112502,1674515002481,1674514889979,948,95,Boo,5533,22.0,381.0,451.0,3.0
9,9,2,xyz, and ,112502,1674515002481,1674514889979,978,96,Boo,5633,22.0,451.0,484.0,3.0
9,10,2,xyz, little ,112502,1674515002481,1674514889979,997,96,Boo,5730,22.0,484.0,514.0,3.0
9,10,2,xyz, little ,112502,1674515002481,1674514889979,1004,98,Boo,5833,22.0,484.0,514.0,3.0
9,10,2,xyz, little ,112502,1674515002481,1674514889979,1007,98,Boo,5933,22.0,484.0,514.0,3.0
9,8,2,xyz, sickness ,112502,1674515002481,1674514889979,896,101,Boo,6033,22.0,381.0,451.0,3.0
9,4,2,xyz, death ,112502,1674515002481,1674514889979,733,102,Boo,6133,22.0,207.0,254.0,3.0
9,13,2,xyz, between. ,112502,1674515002481,1674514889979,604,113,Boo,6234,49.0,68.0,142.0,30.0
9,13,2,xyz, between. ,112502,1674515002481,1674514889979,589,117,Boo,6332,49.0,68.0,142.0,30.0
9,12,2,xyz, in ,112502,1674515002481,1674514889979,573,122,Boo,6433,49.0,50.0,68.0,30.0
9,11,2,xyz, things ,112502,1674515002481,1674514889979,550,127,Boo,6533,49.0,0.0,50.0,30.0
9,11,2,xyz, things ,112502,1674515002481,1674514889979,544,127,Boo,6633,49.0,0.0,50.0,30.0
9,11,2,xyz, things ,112502,1674515002481,1674514889979,543,127,Boo,6733,49.0,0.0,50.0,30.0
9,11,2,xyz, things ,112502,1674515002481,1674514889979,543,127,Boo,6846,49.0,0.0,50.0,30.0
9,11,2,xyz, things ,112502,1674515002481,1674514889979,544,127,Boo,6931,49.0,0.0,50.0,30.0
9,12,2,xyz, in ,112502,1674515002481,1674514889979,564,127,Boo,7033,49.0,50.0,68.0,30.0
9,12,2,xyz, in ,112502,1674515002481,1674514889979,576,127,Boo,7132,49.0,50.0,68.0,30.0
9,13,2,xyz, between. ,112502,1674515002481,1674514889979,594,126,Boo,7232,49.0,68.0,142.0,30.0
9,13,2,xyz, between. ,112502,1674515002481,1674514889979,618,126,Boo,7334,49.0,68.0,142.0,30.0
9,13,2,xyz, between. ,112502,1674515002481,1674514889979,642,126,Boo,7433,49.0,68.0,142.0,30.0
9,14,2,xyz, Boo ,112502,1674515002481,1674514889979,660,126,Boo,7533,49.0,142.0,177.0,30.0
9,14,2,xyz, Boo ,112502,1674515002481,1674514889979,675,126,Boo,7633,49.0,142.0,177.0,30.0
9,15,2,xyz, was ,112502,1674515002481,1674514889979,688,125,Boo,7732,49.0,177.0,212.0,30.0
9,15,2,xyz, was ,112502,1674515002481,1674514889979,703,125,Boo,7832,49.0,177.0,212.0,30.0
9,15,2,xyz, was ,112502,1674515002481,1674514889979,717,125,Boo,7932,49.0,177.0,212.0,30.0
9,16,2,xyz, our ,112502,1674515002481,1674514889979,738,123,Boo,8032,49.0,212.0,241.0,30.0
9,17,2,xyz, neighbour. ,112502,1674515002481,1674514889979,768,120,Boo,8133,49.0,241.0,325.0,30.0
9,17,2,xyz, neighbour. ,112502,1674515002481,1674514889979,789,119,Boo,8232,49.0,241.0,325.0,30.0
9,17,2,xyz, neighbour. ,112502,1674515002481,1674514889979,804,120,Boo,8333,49.0,241.0,325.0,30.0
9,17,2,xyz, neighbour. ,112502,1674515002481,1674514889979,814,123,Boo,8431,49.0,241.0,325.0,30.0
9,17,2,xyz, neighbour. ,112502,1674515002481,1674514889979,828,129,Boo,8533,49.0,241.0,325.0,30.0
9,18,2,xyz, He ,112502,1674515002481,1674514889979,836,132,Boo,8631,49.0,325.0,351.0,30.0
9,18,2,xyz, He ,112502,1674515002481,1674514889979,839,132,Boo,8733,49.0,325.0,351.0,30.0
9,18,2,xyz, He ,112502,1674515002481,1674514889979,839,132,Boo,8845,49.0,325.0,351.0,30.0
9,18,2,xyz, He ,112502,1674515002481,1674514889979,839,132,Boo,8940,49.0,325.0,351.0,30.0
9,18,2,xyz, He ,112502,1674515002481,1674514889979,839,132,Boo,9048,49.0,325.0,351.0,30.0
9,18,2,xyz, He ,112502,1674515002481,1674514889979,840,132,Boo,9142,49.0,325.0,351.0,30.0
9,18,2,xyz, He ,112502,1674515002481,1674514889979,847,131,Boo,9232,49.0,325.0,351.0,30.0
