submission_id,Index,ItemId,SubjectId,Word,experiment_duration,experiment_end_time,experiment_start_time,mousePositionX,mousePositionY,response,responseTime,wordPositionBottom,wordPositionLeft,wordPositionRight,wordPositionTop
5,16,1,ethan, turning ,109792,1673081451678,1673081341886,656,114,advantages,5443,51.0,160.0,217.0,31.0
5,16,1,ethan, turning ,109792,1673081451678,1673081341886,673,117,advantages,5544,51.0,160.0,217.0,31.0
5,16,1,ethan, turning ,109792,1673081451678,1673081341886,677,117,advantages,5643,51.0,160.0,217.0,31.0
5,17,1,ethan, over ,109792,1673081451678,1673081341886,712,116,advantages,5745,51.0,217.0,255.0,31.0
5,19,1,ethan, my ,109792,1673081451678,1673081341886,746,116,advantages,5842,51.0,273.0,300.0,31.0
5,20,1,ethan, mind ,109792,1673081451678,1673081341886,768,117,advantages,5947,51.0,300.0,342.0,31.0
5,20,1,ethan, mind ,109792,1673081451678,1673081341886,798,117,advantages,6042,51.0,300.0,342.0,31.0
5,21,1,ethan, ever ,109792,1673081451678,1673081341886,828,117,advantages,6143,51.0,342.0,380.0,31.0
5,22,1,ethan, since. ,109792,1673081451678,1673081341886,850,117,advantages,6244,51.0,379.0,428.0,31.0
5,22,1,ethan, since. ,109792,1673081451678,1673081341886,860,117,advantages,6362,51.0,379.0,428.0,31.0
5,22,1,ethan, since. ,109792,1673081451678,1673081341886,884,117,advantages,6446,51.0,379.0,428.0,31.0
5,23,1,ethan, Whenever ,109792,1673081451678,1673081341886,898,117,advantages,6543,51.0,429.0,506.0,31.0
5,23,1,ethan, Whenever ,109792,1673081451678,1673081341886,894,119,advantages,6643,51.0,429.0,506.0,31.0
5,41,1,ethan, world ,109792,1673081451678,1673081341886,658,170,advantages,6745,105.0,155.0,200.0,85.0
5,38,1,ethan, people ,109792,1673081451678,1673081341886,533,177,advantages,6848,105.0,50.0,106.0,85.0
5,37,1,ethan, the ,109792,1673081451678,1673081341886,497,170,advantages,6944,105.0,22.0,50.0,85.0
5,24,1,ethan, you ,109792,1673081451678,1673081341886,492,156,advantages,7047,78.0,0.0,32.0,58.0
5,24,1,ethan, you ,109792,1673081451678,1673081341886,487,147,advantages,7147,78.0,0.0,32.0,58.0
5,24,1,ethan, you ,109792,1673081451678,1673081341886,485,147,advantages,7245,78.0,0.0,32.0,58.0
5,24,1,ethan, you ,109792,1673081451678,1673081341886,491,146,advantages,7342,78.0,0.0,32.0,58.0
5,26,1,ethan, like ,109792,1673081451678,1673081341886,529,143,advantages,7448,78.0,64.0,94.0,58.0
5,26,1,ethan, like ,109792,1673081451678,1673081341886,531,143,advantages,7542,78.0,64.0,94.0,58.0
5,26,1,ethan, like ,109792,1673081451678,1673081341886,554,143,advantages,7643,78.0,64.0,94.0,58.0
5,27,1,ethan, criticizing ,109792,1673081451678,1673081341886,621,142,advantages,7744,78.0,95.0,170.0,58.0
5,27,1,ethan, criticizing ,109792,1673081451678,1673081341886,628,142,advantages,7842,78.0,95.0,170.0,58.0
5,28,1,ethan," anyone, ",109792,1673081451678,1673081341886,650,140,advantages,7945,78.0,169.0,234.0,58.0
5,28,1,ethan," anyone, ",109792,1673081451678,1673081341886,679,140,advantages,8043,78.0,169.0,234.0,58.0
5,28,1,ethan," anyone, ",109792,1673081451678,1673081341886,681,140,advantages,8145,78.0,169.0,234.0,58.0
5,28,1,ethan," anyone, ",109792,1673081451678,1673081341886,681,140,advantages,8243,78.0,169.0,234.0,58.0
5,28,1,ethan," anyone, ",109792,1673081451678,1673081341886,687,140,advantages,8342,78.0,169.0,234.0,58.0
5,30,1,ethan, told ,109792,1673081451678,1673081341886,741,143,advantages,8443,78.0,258.0,290.0,58.0
5,30,1,ethan, told ,109792,1673081451678,1673081341886,743,143,advantages,8544,78.0,258.0,290.0,58.0
5,30,1,ethan, told ,109792,1673081451678,1673081341886,744,143,advantages,8643,78.0,258.0,290.0,58.0
5,32,1,ethan," had, ",109792,1673081451678,1673081341886,781,145,advantages,8749,78.0,318.0,356.0,58.0
5,33,1,ethan, 'just ,109792,1673081451678,1673081341886,825,149,advantages,8843,78.0,356.0,390.0,58.0
5,33,1,ethan, 'just ,109792,1673081451678,1673081341886,826,149,advantages,8947,78.0,356.0,390.0,58.0
5,33,1,ethan, 'just ,109792,1673081451678,1673081341886,832,149,advantages,9042,78.0,356.0,390.0,58.0
5,34,1,ethan, remember ,109792,1673081451678,1673081341886,869,145,advantages,9152,78.0,391.0,473.0,58.0
5,34,1,ethan, remember ,109792,1673081451678,1673081341886,873,144,advantages,9244,78.0,391.0,473.0,58.0
5,34,1,ethan, remember ,109792,1673081451678,1673081341886,882,145,advantages,9343,78.0,391.0,473.0,58.0
5,34,1,ethan, remember ,109792,1673081451678,1673081341886,891,147,advantages,9442,78.0,391.0,473.0,58.0
5,34,1,ethan, remember ,109792,1673081451678,1673081341886,896,147,advantages,9542,78.0,391.0,473.0,58.0
5,34,1,ethan, remember ,109792,1673081451678,1673081341886,891,148,advantages,9643,78.0,391.0,473.0,58.0
5,40,1,ethan, this ,109792,1673081451678,1673081341886,591,177,advantages,9746,105.0,124.0,155.0,85.0
5,38,1,ethan, people ,109792,1673081451678,1673081341886,495,187,advantages,9846,105.0,50.0,106.0,85.0
5,38,1,ethan, people ,109792,1673081451678,1673081341886,487,185,advantages,9944,105.0,50.0,106.0,85.0
5,36,1,ethan, all ,109792,1673081451678,1673081341886,483,179,advantages,10043,105.0,0.0,22.0,85.0
5,37,1,ethan, the ,109792,1673081451678,1673081341886,485,175,advantages,10146,105.0,22.0,50.0,85.0
5,37,1,ethan, the ,109792,1673081451678,1673081341886,497,172,advantages,10245,105.0,22.0,50.0,85.0
5,37,1,ethan, the ,109792,1673081451678,1673081341886,498,172,advantages,10344,105.0,22.0,50.0,85.0
5,38,1,ethan, people ,109792,1673081451678,1673081341886,515,170,advantages,10448,105.0,50.0,106.0,85.0
5,39,1,ethan, in ,109792,1673081451678,1673081341886,580,171,advantages,10544,105.0,106.0,124.0,85.0
5,40,1,ethan, this ,109792,1673081451678,1673081341886,589,172,advantages,10646,105.0,124.0,155.0,85.0
5,41,1,ethan, world ,109792,1673081451678,1673081341886,633,174,advantages,10742,105.0,155.0,200.0,85.0
5,42,1,ethan, haven't ,109792,1673081451678,1673081341886,702,174,advantages,10845,105.0,200.0,259.0,85.0
5,42,1,ethan, haven't ,109792,1673081451678,1673081341886,706,174,advantages,10944,105.0,200.0,259.0,85.0
5,42,1,ethan, haven't ,109792,1673081451678,1673081341886,716,174,advantages,11042,105.0,200.0,259.0,85.0
5,44,1,ethan, the ,109792,1673081451678,1673081341886,768,174,advantages,11151,105.0,292.0,320.0,85.0
5,44,1,ethan, the ,109792,1673081451678,1673081341886,774,173,advantages,11250,105.0,292.0,320.0,85.0
5,44,1,ethan, the ,109792,1673081451678,1673081341886,774,172,advantages,11342,105.0,292.0,320.0,85.0
5,44,1,ethan, the ,109792,1673081451678,1673081341886,774,172,advantages,11443,105.0,292.0,320.0,85.0
5,45,1,ethan, advantages ,109792,1673081451678,1673081341886,816,172,advantages,11545,105.0,321.0,414.0,85.0
5,45,1,ethan, advantages ,109792,1673081451678,1673081341886,860,174,advantages,11648,105.0,321.0,414.0,85.0
5,45,1,ethan, advantages ,109792,1673081451678,1673081341886,862,174,advantages,11742,105.0,321.0,414.0,85.0
5,46,1,ethan, that ,109792,1673081451678,1673081341886,894,177,advantages,11846,105.0,413.0,446.0,85.0
5,47,1,ethan, you've ,109792,1673081451678,1673081341886,912,180,advantages,11943,105.0,447.0,496.0,85.0
5,43,1,ethan, had ,109792,1673081451678,1673081341886,620,161,advantages,12044,105.0,259.0,292.0,85.0
5,38,1,ethan, people ,109792,1673081451678,1673081341886,551,178,advantages,12146,105.0,50.0,106.0,85.0
5,38,1,ethan, people ,109792,1673081451678,1673081341886,523,182,advantages,12243,105.0,50.0,106.0,85.0
5,38,1,ethan, people ,109792,1673081451678,1673081341886,504,203,advantages,12345,105.0,50.0,106.0,85.0
5,48,1,ethan, had. ,109792,1673081451678,1673081341886,489,203,advantages,12446,132.0,0.0,33.0,112.0
5,48,1,ethan, had. ,109792,1673081451678,1673081341886,487,203,advantages,12543,132.0,0.0,33.0,112.0
5,48,1,ethan, had. ,109792,1673081451678,1673081341886,488,203,advantages,12647,132.0,0.0,33.0,112.0
5,48,1,ethan, had. ,109792,1673081451678,1673081341886,496,209,advantages,12747,132.0,0.0,33.0,112.0
5,48,1,ethan, had. ,109792,1673081451678,1673081341886,496,209,advantages,12848,132.0,0.0,33.0,112.0
5,48,1,ethan, had. ,109792,1673081451678,1673081341886,496,209,advantages,12944,132.0,0.0,33.0,112.0
5,48,1,ethan, had. ,109792,1673081451678,1673081341886,496,209,advantages,13043,132.0,0.0,33.0,112.0
5,48,1,ethan, had. ,109792,1673081451678,1673081341886,496,209,advantages,13143,132.0,0.0,33.0,112.0
5,48,1,ethan, had. ,109792,1673081451678,1673081341886,496,209,advantages,13242,132.0,0.0,33.0,112.0
5,48,1,ethan, had. ,109792,1673081451678,1673081341886,496,209,advantages,13347,132.0,0.0,33.0,112.0
5,48,1,ethan, had. ,109792,1673081451678,1673081341886,496,209,advantages,13443,132.0,0.0,33.0,112.0
5,48,1,ethan, had. ,109792,1673081451678,1673081341886,496,209,advantages,13544,132.0,0.0,33.0,112.0
5,48,1,ethan, had. ,109792,1673081451678,1673081341886,496,209,advantages,13643,132.0,0.0,33.0,112.0
5,48,1,ethan, had. ,109792,1673081451678,1673081341886,496,209,advantages,13742,132.0,0.0,33.0,112.0
5,48,1,ethan, had. ,109792,1673081451678,1673081341886,496,209,advantages,13842,132.0,0.0,33.0,112.0
5,48,1,ethan, had. ,109792,1673081451678,1673081341886,496,209,advantages,13943,132.0,0.0,33.0,112.0
5,48,1,ethan, had. ,109792,1673081451678,1673081341886,496,209,advantages,14044,132.0,0.0,33.0,112.0
5,48,1,ethan, had. ,109792,1673081451678,1673081341886,496,209,advantages,14147,132.0,0.0,33.0,112.0
5,48,1,ethan, had. ,109792,1673081451678,1673081341886,496,209,advantages,14242,132.0,0.0,33.0,112.0
5,48,1,ethan, had. ,109792,1673081451678,1673081341886,496,209,advantages,14342,132.0,0.0,33.0,112.0
5,48,1,ethan, had. ,109792,1673081451678,1673081341886,496,209,advantages,14447,132.0,0.0,33.0,112.0
5,48,1,ethan, had. ,109792,1673081451678,1673081341886,496,209,advantages,14543,132.0,0.0,33.0,112.0
5,48,1,ethan, had. ,109792,1673081451678,1673081341886,496,209,advantages,14644,132.0,0.0,33.0,112.0
5,48,1,ethan, had. ,109792,1673081451678,1673081341886,496,209,advantages,14742,132.0,0.0,33.0,112.0
5,48,1,ethan, had. ,109792,1673081451678,1673081341886,496,209,advantages,14842,132.0,0.0,33.0,112.0
5,48,1,ethan, had. ,109792,1673081451678,1673081341886,496,209,advantages,14942,132.0,0.0,33.0,112.0
5,48,1,ethan, had. ,109792,1673081451678,1673081341886,496,209,advantages,15042,132.0,0.0,33.0,112.0
5,48,1,ethan, had. ,109792,1673081451678,1673081341886,496,209,advantages,15142,132.0,0.0,33.0,112.0
5,48,1,ethan, had. ,109792,1673081451678,1673081341886,496,209,advantages,15242,132.0,0.0,33.0,112.0
5,48,1,ethan, had. ,109792,1673081451678,1673081341886,496,209,advantages,15342,132.0,0.0,33.0,112.0
5,48,1,ethan, had. ,109792,1673081451678,1673081341886,496,209,advantages,15442,132.0,0.0,33.0,112.0
5,48,1,ethan, had. ,109792,1673081451678,1673081341886,496,209,advantages,15544,132.0,0.0,33.0,112.0
5,48,1,ethan, had. ,109792,1673081451678,1673081341886,496,209,advantages,15645,132.0,0.0,33.0,112.0
5,48,1,ethan, had. ,109792,1673081451678,1673081341886,496,209,advantages,15743,132.0,0.0,33.0,112.0
5,48,1,ethan, had. ,109792,1673081451678,1673081341886,496,209,advantages,15842,132.0,0.0,33.0,112.0
5,48,1,ethan, had. ,109792,1673081451678,1673081341886,496,209,advantages,15942,132.0,0.0,33.0,112.0
5,48,1,ethan, had. ,109792,1673081451678,1673081341886,496,209,advantages,16042,132.0,0.0,33.0,112.0
5,48,1,ethan, had. ,109792,1673081451678,1673081341886,496,209,advantages,16143,132.0,0.0,33.0,112.0
5,48,1,ethan, had. ,109792,1673081451678,1673081341886,496,209,advantages,16243,132.0,0.0,33.0,112.0
5,48,1,ethan, had. ,109792,1673081451678,1673081341886,496,209,advantages,16343,132.0,0.0,33.0,112.0
5,48,1,ethan, had. ,109792,1673081451678,1673081341886,496,209,advantages,16446,132.0,0.0,33.0,112.0
5,48,1,ethan, had. ,109792,1673081451678,1673081341886,496,209,advantages,16554,132.0,0.0,33.0,112.0
5,-1,1,ethan,,109792,1673081451678,1673081341886,700,500,advantages,16583,,,,
5,48,3,ethan, lowest ,109792,1673081451678,1673081341886,496,209,account,67,105.0,111.0,164.0,85.0
5,48,3,ethan, lowest ,109792,1673081451678,1673081341886,496,209,account,159,105.0,111.0,164.0,85.0
5,48,3,ethan, lowest ,109792,1673081451678,1673081341886,496,209,account,259,105.0,111.0,164.0,85.0
5,48,3,ethan, lowest ,109792,1673081451678,1673081341886,496,209,account,361,105.0,111.0,164.0,85.0
5,48,3,ethan, lowest ,109792,1673081451678,1673081341886,496,209,account,459,105.0,111.0,164.0,85.0
5,48,3,ethan, lowest ,109792,1673081451678,1673081341886,496,209,account,558,105.0,111.0,164.0,85.0
5,44,3,ethan, reduce ,109792,1673081451678,1673081341886,474,174,account,659,105.0,0.0,57.0,85.0
5,16,3,ethan, sturdily ,109792,1673081451678,1673081341886,462,118,account,761,51.0,0.0,59.0,31.0
5,16,3,ethan, sturdily ,109792,1673081451678,1673081341886,462,118,account,860,51.0,0.0,59.0,31.0
5,16,3,ethan, sturdily ,109792,1673081451678,1673081341886,463,110,account,959,51.0,0.0,59.0,31.0
5,16,3,ethan, sturdily ,109792,1673081451678,1673081341886,471,104,account,1059,51.0,0.0,59.0,31.0
5,1,3,ethan, wanted ,109792,1673081451678,1673081341886,471,95,account,1170,24.0,9.0,69.0,4.0
5,1,3,ethan, wanted ,109792,1673081451678,1673081341886,471,95,account,1263,24.0,9.0,69.0,4.0
5,1,3,ethan, wanted ,109792,1673081451678,1673081341886,471,95,account,1359,24.0,9.0,69.0,4.0
5,1,3,ethan, wanted ,109792,1673081451678,1673081341886,471,95,account,1460,24.0,9.0,69.0,4.0
5,1,3,ethan, wanted ,109792,1673081451678,1673081341886,471,95,account,1566,24.0,9.0,69.0,4.0
5,1,3,ethan, wanted ,109792,1673081451678,1673081341886,522,87,account,1661,24.0,9.0,69.0,4.0
5,3,3,ethan, live ,109792,1673081451678,1673081341886,561,89,account,1763,24.0,88.0,118.0,4.0
5,3,3,ethan, live ,109792,1673081451678,1673081341886,563,88,account,1858,24.0,88.0,118.0,4.0
5,3,3,ethan, live ,109792,1673081451678,1673081341886,570,86,account,1959,24.0,88.0,118.0,4.0
5,5,3,ethan, and ,109792,1673081451678,1673081341886,629,93,account,2067,24.0,161.0,194.0,4.0
5,5,3,ethan, and ,109792,1673081451678,1673081341886,652,96,account,2168,24.0,161.0,194.0,4.0
5,5,3,ethan, and ,109792,1673081451678,1673081341886,652,96,account,2263,24.0,161.0,194.0,4.0
5,5,3,ethan, and ,109792,1673081451678,1673081341886,652,96,account,2359,24.0,161.0,194.0,4.0
5,7,3,ethan, out ,109792,1673081451678,1673081341886,705,94,account,2459,24.0,233.0,261.0,4.0
5,8,3,ethan, all ,109792,1673081451678,1673081341886,726,94,account,2559,24.0,262.0,284.0,4.0
5,8,3,ethan, all ,109792,1673081451678,1673081341886,729,94,account,2659,24.0,262.0,284.0,4.0
5,9,3,ethan, the ,109792,1673081451678,1673081341886,760,93,account,2760,24.0,284.0,312.0,4.0
5,10,3,ethan, marrow ,109792,1673081451678,1673081341886,780,96,account,2873,24.0,312.0,373.0,4.0
5,10,3,ethan, marrow ,109792,1673081451678,1673081341886,780,96,account,2960,24.0,312.0,373.0,4.0
5,10,3,ethan, marrow ,109792,1673081451678,1673081341886,780,96,account,3058,24.0,312.0,373.0,4.0
5,10,3,ethan, marrow ,109792,1673081451678,1673081341886,817,95,account,3161,24.0,312.0,373.0,4.0
5,12,3,ethan," life, ",109792,1673081451678,1673081341886,864,97,account,3259,24.0,392.0,423.0,4.0
5,12,3,ethan," life, ",109792,1673081451678,1673081341886,871,97,account,3359,24.0,392.0,423.0,4.0
5,12,3,ethan," life, ",109792,1673081451678,1673081341886,871,97,account,3462,24.0,392.0,423.0,4.0
5,12,3,ethan," life, ",109792,1673081451678,1673081341886,870,97,account,3560,24.0,392.0,423.0,4.0
5,12,3,ethan," life, ",109792,1673081451678,1673081341886,868,97,account,3659,24.0,392.0,423.0,4.0
5,8,3,ethan, all ,109792,1673081451678,1673081341886,735,101,account,3759,24.0,262.0,284.0,4.0
5,5,3,ethan, and ,109792,1673081451678,1673081341886,631,87,account,3862,24.0,161.0,194.0,4.0
5,3,3,ethan, live ,109792,1673081451678,1673081341886,553,100,account,3960,24.0,88.0,118.0,4.0
5,17,3,ethan, and ,109792,1673081451678,1673081341886,524,114,account,4059,51.0,59.0,92.0,31.0
5,16,3,ethan, sturdily ,109792,1673081451678,1673081341886,508,121,account,4160,51.0,0.0,59.0,31.0
5,16,3,ethan, sturdily ,109792,1673081451678,1673081341886,498,124,account,4260,51.0,0.0,59.0,31.0
5,16,3,ethan, sturdily ,109792,1673081451678,1673081341886,510,124,account,4382,51.0,0.0,59.0,31.0
5,18,3,ethan, Spartan-like ,109792,1673081451678,1673081341886,555,119,account,4511,51.0,92.0,187.0,31.0
5,18,3,ethan, Spartan-like ,109792,1673081451678,1673081341886,574,119,account,4559,51.0,92.0,187.0,31.0
5,18,3,ethan, Spartan-like ,109792,1673081451678,1673081341886,574,119,account,4658,51.0,92.0,187.0,31.0
5,18,3,ethan, Spartan-like ,109792,1673081451678,1673081341886,574,119,account,4763,51.0,92.0,187.0,31.0
5,18,3,ethan, Spartan-like ,109792,1673081451678,1673081341886,577,118,account,4862,51.0,92.0,187.0,31.0
5,18,3,ethan, Spartan-like ,109792,1673081451678,1673081341886,638,119,account,4970,51.0,92.0,187.0,31.0
5,19,3,ethan, as ,109792,1673081451678,1673081341886,657,121,account,5061,51.0,187.0,210.0,31.0
5,19,3,ethan, as ,109792,1673081451678,1673081341886,666,121,account,5164,51.0,187.0,210.0,31.0
5,22,3,ethan, to ,109792,1673081451678,1673081341886,722,123,account,5273,51.0,257.0,276.0,31.0
5,23,3,ethan, rout ,109792,1673081451678,1673081341886,750,120,account,5362,51.0,276.0,310.0,31.0
5,23,3,ethan, rout ,109792,1673081451678,1673081341886,754,120,account,5462,51.0,276.0,310.0,31.0
5,23,3,ethan, rout ,109792,1673081451678,1673081341886,754,120,account,5560,51.0,276.0,310.0,31.0
5,23,3,ethan, rout ,109792,1673081451678,1673081341886,768,119,account,5664,51.0,276.0,310.0,31.0
5,25,3,ethan, that ,109792,1673081451678,1673081341886,815,125,account,5776,51.0,332.0,365.0,31.0
5,25,3,ethan, that ,109792,1673081451678,1673081341886,821,126,account,5859,51.0,332.0,365.0,31.0
5,25,3,ethan, that ,109792,1673081451678,1673081341886,821,126,account,5959,51.0,332.0,365.0,31.0
5,25,3,ethan, that ,109792,1673081451678,1673081341886,821,126,account,6062,51.0,332.0,365.0,31.0
5,25,3,ethan, that ,109792,1673081451678,1673081341886,821,126,account,6158,51.0,332.0,365.0,31.0
5,25,3,ethan, that ,109792,1673081451678,1673081341886,803,119,account,6260,51.0,332.0,365.0,31.0
5,23,3,ethan, rout ,109792,1673081451678,1673081341886,769,115,account,6367,51.0,276.0,310.0,31.0
5,23,3,ethan, rout ,109792,1673081451678,1673081341886,760,114,account,6461,51.0,276.0,310.0,31.0
5,23,3,ethan, rout ,109792,1673081451678,1673081341886,760,114,account,6561,51.0,276.0,310.0,31.0
5,23,3,ethan, rout ,109792,1673081451678,1673081341886,755,116,account,6661,51.0,276.0,310.0,31.0
5,22,3,ethan, to ,109792,1673081451678,1673081341886,736,121,account,6759,51.0,257.0,276.0,31.0
5,22,3,ethan, to ,109792,1673081451678,1673081341886,732,123,account,6859,51.0,257.0,276.0,31.0
5,23,3,ethan, rout ,109792,1673081451678,1673081341886,755,120,account,6958,51.0,276.0,310.0,31.0
5,24,3,ethan, all ,109792,1673081451678,1673081341886,781,120,account,7059,51.0,310.0,332.0,31.0
5,24,3,ethan, all ,109792,1673081451678,1673081341886,781,120,account,7159,51.0,310.0,332.0,31.0
5,25,3,ethan, that ,109792,1673081451678,1673081341886,819,119,account,7259,51.0,332.0,365.0,31.0
5,26,3,ethan, was ,109792,1673081451678,1673081341886,836,121,account,7360,51.0,365.0,400.0,31.0
5,26,3,ethan, was ,109792,1673081451678,1673081341886,836,121,account,7460,51.0,365.0,400.0,31.0
5,26,3,ethan, was ,109792,1673081451678,1673081341886,836,121,account,7559,51.0,365.0,400.0,31.0
5,27,3,ethan, not ,109792,1673081451678,1673081341886,864,121,account,7658,51.0,400.0,428.0,31.0
5,27,3,ethan, not ,109792,1673081451678,1673081341886,888,123,account,7760,51.0,400.0,428.0,31.0
5,28,3,ethan," life, ",109792,1673081451678,1673081341886,908,126,account,7859,51.0,428.0,459.0,31.0
5,29,3,ethan, to ,109792,1673081451678,1673081341886,923,123,account,7960,51.0,459.0,478.0,31.0
5,29,3,ethan, to ,109792,1673081451678,1673081341886,924,123,account,8060,51.0,459.0,478.0,31.0
5,26,3,ethan, was ,109792,1673081451678,1673081341886,833,117,account,8160,51.0,365.0,400.0,31.0
5,2,3,ethan, to ,109792,1673081451678,1673081341886,546,102,account,8258,24.0,69.0,88.0,4.0
5,17,3,ethan, and ,109792,1673081451678,1673081341886,526,118,account,8358,51.0,59.0,92.0,31.0
5,16,3,ethan, sturdily ,109792,1673081451678,1673081341886,514,130,account,8460,51.0,0.0,59.0,31.0
5,32,3,ethan, broad ,109792,1673081451678,1673081341886,499,142,account,8560,78.0,14.0,62.0,58.0
5,32,3,ethan, broad ,109792,1673081451678,1673081341886,491,145,account,8662,78.0,14.0,62.0,58.0
5,32,3,ethan, broad ,109792,1673081451678,1673081341886,490,145,account,8763,78.0,14.0,62.0,58.0
5,32,3,ethan, broad ,109792,1673081451678,1673081341886,491,145,account,8858,78.0,14.0,62.0,58.0
5,32,3,ethan, broad ,109792,1673081451678,1673081341886,506,142,account,8958,78.0,14.0,62.0,58.0
