submission_id,Index,ItemId,SubjectId,Word,experiment_duration,experiment_end_time,experiment_start_time,mousePositionX,mousePositionY,response,responseTime,wordPositionBottom,wordPositionLeft,wordPositionRight,wordPositionTop
8,1,3,alex, wanted ,352424,1674418789811,1674418437387,782,83,story,7808,24.0,9.0,69.0,4.0
8,1,3,alex, wanted ,352424,1674418789811,1674418437387,735,82,story,7908,24.0,9.0,69.0,4.0
8,1,3,alex, wanted ,352424,1674418789811,1674418437387,735,82,story,8009,24.0,9.0,69.0,4.0
8,1,3,alex, wanted ,352424,1674418789811,1674418437387,735,82,story,8107,24.0,9.0,69.0,4.0
8,1,3,alex, wanted ,352424,1674418789811,1674418437387,735,82,story,8209,24.0,9.0,69.0,4.0
8,1,3,alex, wanted ,352424,1674418789811,1674418437387,481,91,story,8307,24.0,9.0,69.0,4.0
8,1,3,alex, wanted ,352424,1674418789811,1674418437387,481,93,story,8409,24.0,9.0,69.0,4.0
8,1,3,alex, wanted ,352424,1674418789811,1674418437387,481,93,story,8509,24.0,9.0,69.0,4.0
8,1,3,alex, wanted ,352424,1674418789811,1674418437387,481,93,story,8609,24.0,9.0,69.0,4.0
8,1,3,alex, wanted ,352424,1674418789811,1674418437387,481,93,story,8708,24.0,9.0,69.0,4.0
8,1,3,alex, wanted ,352424,1674418789811,1674418437387,491,91,story,8808,24.0,9.0,69.0,4.0
8,1,3,alex, wanted ,352424,1674418789811,1674418437387,504,90,story,8909,24.0,9.0,69.0,4.0
8,1,3,alex, wanted ,352424,1674418789811,1674418437387,515,89,story,9008,24.0,9.0,69.0,4.0
8,2,3,alex, to ,352424,1674418789811,1674418437387,531,89,story,9114,24.0,69.0,88.0,4.0
8,3,3,alex, live ,352424,1674418789811,1674418437387,558,91,story,9207,24.0,88.0,118.0,4.0
8,4,3,alex, deep ,352424,1674418789811,1674418437387,599,92,story,9308,24.0,118.0,161.0,4.0
8,5,3,alex, and ,352424,1674418789811,1674418437387,647,89,story,9408,24.0,161.0,194.0,4.0
8,5,3,alex, and ,352424,1674418789811,1674418437387,652,89,story,9510,24.0,161.0,194.0,4.0
8,5,3,alex, and ,352424,1674418789811,1674418437387,652,89,story,9610,24.0,161.0,194.0,4.0
8,5,3,alex, and ,352424,1674418789811,1674418437387,652,89,story,9709,24.0,161.0,194.0,4.0
8,6,3,alex, suck ,352424,1674418789811,1674418437387,694,100,story,9807,24.0,194.0,234.0,4.0
8,7,3,alex, out ,352424,1674418789811,1674418437387,711,104,story,9908,24.0,233.0,261.0,4.0
8,7,3,alex, out ,352424,1674418789811,1674418437387,717,104,story,10007,24.0,233.0,261.0,4.0
8,8,3,alex, all ,352424,1674418789811,1674418437387,725,99,story,10110,24.0,262.0,284.0,4.0
8,8,3,alex, all ,352424,1674418789811,1674418437387,737,92,story,10208,24.0,262.0,284.0,4.0
8,9,3,alex, the ,352424,1674418789811,1674418437387,746,91,story,10310,24.0,284.0,312.0,4.0
8,9,3,alex, the ,352424,1674418789811,1674418437387,751,91,story,10408,24.0,284.0,312.0,4.0
8,9,3,alex, the ,352424,1674418789811,1674418437387,761,90,story,10508,24.0,284.0,312.0,4.0
8,10,3,alex, marrow ,352424,1674418789811,1674418437387,774,90,story,10609,24.0,312.0,373.0,4.0
8,10,3,alex, marrow ,352424,1674418789811,1674418437387,791,91,story,10708,24.0,312.0,373.0,4.0
8,10,3,alex, marrow ,352424,1674418789811,1674418437387,803,92,story,10807,24.0,312.0,373.0,4.0
8,10,3,alex, marrow ,352424,1674418789811,1674418437387,817,92,story,10908,24.0,312.0,373.0,4.0
8,11,3,alex, of ,352424,1674418789811,1674418437387,837,90,story,11012,24.0,373.0,392.0,4.0
8,12,3,alex," life, ",352424,1674418789811,1674418437387,854,89,story,11122,24.0,392.0,423.0,4.0
8,12,3,alex," life, ",352424,1674418789811,1674418437387,872,89,story,11211,24.0,392.0,423.0,4.0
8,13,3,alex, to ,352424,1674418789811,1674418437387,887,89,story,11311,24.0,423.0,442.0,4.0
8,14,3,alex, live ,352424,1674418789811,1674418437387,907,89,story,11410,24.0,442.0,472.0,4.0
8,14,3,alex, live ,352424,1674418789811,1674418437387,921,89,story,11509,24.0,442.0,472.0,4.0
8,14,3,alex, live ,352424,1674418789811,1674418437387,927,89,story,11609,24.0,442.0,472.0,4.0
8,14,3,alex, live ,352424,1674418789811,1674418437387,930,89,story,11708,24.0,442.0,472.0,4.0
8,14,3,alex, live ,352424,1674418789811,1674418437387,933,89,story,11809,24.0,442.0,472.0,4.0
8,14,3,alex, live ,352424,1674418789811,1674418437387,933,89,story,11913,24.0,442.0,472.0,4.0
8,14,3,alex, live ,352424,1674418789811,1674418437387,928,89,story,12008,24.0,442.0,472.0,4.0
8,14,3,alex, live ,352424,1674418789811,1674418437387,925,89,story,12109,24.0,442.0,472.0,4.0
8,14,3,alex, live ,352424,1674418789811,1674418437387,924,89,story,12209,24.0,442.0,472.0,4.0
8,14,3,alex, live ,352424,1674418789811,1674418437387,924,89,story,12312,24.0,442.0,472.0,4.0
8,14,3,alex, live ,352424,1674418789811,1674418437387,924,89,story,12411,24.0,442.0,472.0,4.0
8,14,3,alex, live ,352424,1674418789811,1674418437387,924,89,story,12511,24.0,442.0,472.0,4.0
8,14,3,alex, live ,352424,1674418789811,1674418437387,923,89,story,12608,24.0,442.0,472.0,4.0
8,14,3,alex, live ,352424,1674418789811,1674418437387,923,89,story,12713,24.0,442.0,472.0,4.0
8,14,3,alex, live ,352424,1674418789811,1674418437387,923,89,story,12811,24.0,442.0,472.0,4.0
8,14,3,alex, live ,352424,1674418789811,1674418437387,915,91,story,12908,24.0,442.0,472.0,4.0
8,13,3,alex, to ,352424,1674418789811,1674418437387,883,82,story,13008,24.0,423.0,442.0,4.0
8,13,3,alex, to ,352424,1674418789811,1674418437387,883,82,story,13108,24.0,423.0,442.0,4.0
8,13,3,alex, to ,352424,1674418789811,1674418437387,883,82,story,13208,24.0,423.0,442.0,4.0
8,13,3,alex, to ,352424,1674418789811,1674418437387,883,82,story,13308,24.0,423.0,442.0,4.0
8,1,3,alex, wanted ,352424,1674418789811,1674418437387,485,96,story,13408,24.0,9.0,69.0,4.0
8,1,3,alex, wanted ,352424,1674418789811,1674418437387,474,105,story,13507,24.0,9.0,69.0,4.0
8,16,3,alex, sturdily ,352424,1674418789811,1674418437387,472,112,story,13608,51.0,0.0,59.0,31.0
8,16,3,alex, sturdily ,352424,1674418789811,1674418437387,478,126,story,13708,51.0,0.0,59.0,31.0
8,16,3,alex, sturdily ,352424,1674418789811,1674418437387,482,132,story,13809,51.0,0.0,59.0,31.0
8,16,3,alex, sturdily ,352424,1674418789811,1674418437387,482,132,story,13909,51.0,0.0,59.0,31.0
8,16,3,alex, sturdily ,352424,1674418789811,1674418437387,482,127,story,14008,51.0,0.0,59.0,31.0
8,16,3,alex, sturdily ,352424,1674418789811,1674418437387,482,123,story,14108,51.0,0.0,59.0,31.0
8,16,3,alex, sturdily ,352424,1674418789811,1674418437387,482,121,story,14208,51.0,0.0,59.0,31.0
8,16,3,alex, sturdily ,352424,1674418789811,1674418437387,483,117,story,14309,51.0,0.0,59.0,31.0
8,16,3,alex, sturdily ,352424,1674418789811,1674418437387,485,117,story,14408,51.0,0.0,59.0,31.0
8,16,3,alex, sturdily ,352424,1674418789811,1674418437387,504,123,story,14509,51.0,0.0,59.0,31.0
8,17,3,alex, and ,352424,1674418789811,1674418437387,523,124,story,14608,51.0,59.0,92.0,31.0
8,17,3,alex, and ,352424,1674418789811,1674418437387,537,124,story,14709,51.0,59.0,92.0,31.0
8,18,3,alex, Spartan-like ,352424,1674418789811,1674418437387,555,122,story,14812,51.0,92.0,187.0,31.0
8,18,3,alex, Spartan-like ,352424,1674418789811,1674418437387,575,121,story,14908,51.0,92.0,187.0,31.0
8,18,3,alex, Spartan-like ,352424,1674418789811,1674418437387,583,118,story,15008,51.0,92.0,187.0,31.0
8,18,3,alex, Spartan-like ,352424,1674418789811,1674418437387,583,117,story,15111,51.0,92.0,187.0,31.0
8,18,3,alex, Spartan-like ,352424,1674418789811,1674418437387,583,117,story,15211,51.0,92.0,187.0,31.0
8,18,3,alex, Spartan-like ,352424,1674418789811,1674418437387,589,117,story,15308,51.0,92.0,187.0,31.0
8,18,3,alex, Spartan-like ,352424,1674418789811,1674418437387,623,128,story,15408,51.0,92.0,187.0,31.0
8,18,3,alex, Spartan-like ,352424,1674418789811,1674418437387,643,129,story,15508,51.0,92.0,187.0,31.0
8,19,3,alex, as ,352424,1674418789811,1674418437387,653,126,story,15608,51.0,187.0,210.0,31.0
8,19,3,alex, as ,352424,1674418789811,1674418437387,663,121,story,15708,51.0,187.0,210.0,31.0
8,20,3,alex, to ,352424,1674418789811,1674418437387,672,118,story,15817,51.0,210.0,229.0,31.0
8,20,3,alex, to ,352424,1674418789811,1674418437387,682,118,story,15908,51.0,210.0,229.0,31.0
8,21,3,alex, put ,352424,1674418789811,1674418437387,694,120,story,16009,51.0,229.0,257.0,31.0
8,21,3,alex, put ,352424,1674418789811,1674418437387,707,123,story,16107,51.0,229.0,257.0,31.0
8,22,3,alex, to ,352424,1674418789811,1674418437387,721,125,story,16213,51.0,257.0,276.0,31.0
8,22,3,alex, to ,352424,1674418789811,1674418437387,733,125,story,16308,51.0,257.0,276.0,31.0
8,23,3,alex, rout ,352424,1674418789811,1674418437387,743,124,story,16408,51.0,276.0,310.0,31.0
8,23,3,alex, rout ,352424,1674418789811,1674418437387,752,122,story,16508,51.0,276.0,310.0,31.0
8,23,3,alex, rout ,352424,1674418789811,1674418437387,758,122,story,16609,51.0,276.0,310.0,31.0
8,23,3,alex, rout ,352424,1674418789811,1674418437387,762,122,story,16709,51.0,276.0,310.0,31.0
8,23,3,alex, rout ,352424,1674418789811,1674418437387,762,122,story,16809,51.0,276.0,310.0,31.0
8,23,3,alex, rout ,352424,1674418789811,1674418437387,762,122,story,16913,51.0,276.0,310.0,31.0
8,23,3,alex, rout ,352424,1674418789811,1674418437387,762,122,story,17010,51.0,276.0,310.0,31.0
8,23,3,alex, rout ,352424,1674418789811,1674418437387,762,122,story,17112,51.0,276.0,310.0,31.0
8,23,3,alex, rout ,352424,1674418789811,1674418437387,762,122,story,17209,51.0,276.0,310.0,31.0
8,23,3,alex, rout ,352424,1674418789811,1674418437387,762,122,story,17313,51.0,276.0,310.0,31.0
8,23,3,alex, rout ,352424,1674418789811,1674418437387,762,122,story,17409,51.0,276.0,310.0,31.0
8,23,3,alex, rout ,352424,1674418789811,1674418437387,766,122,story,17508,51.0,276.0,310.0,31.0
8,24,3,alex, all ,352424,1674418789811,1674418437387,777,124,story,17608,51.0,310.0,332.0,31.0
8,24,3,alex, all ,352424,1674418789811,1674418437387,791,126,story,17708,51.0,310.0,332.0,31.0
8,25,3,alex, that ,352424,1674418789811,1674418437387,808,126,story,17808,51.0,332.0,365.0,31.0
8,25,3,alex, that ,352424,1674418789811,1674418437387,822,126,story,17909,51.0,332.0,365.0,31.0
8,26,3,alex, was ,352424,1674418789811,1674418437387,839,126,story,18009,51.0,365.0,400.0,31.0
8,26,3,alex, was ,352424,1674418789811,1674418437387,853,123,story,18108,51.0,365.0,400.0,31.0
8,27,3,alex, not ,352424,1674418789811,1674418437387,868,120,story,18208,51.0,400.0,428.0,31.0
8,27,3,alex, not ,352424,1674418789811,1674418437387,880,116,story,18311,51.0,400.0,428.0,31.0
8,27,3,alex, not ,352424,1674418789811,1674418437387,888,115,story,18408,51.0,400.0,428.0,31.0
8,28,3,alex," life, ",352424,1674418789811,1674418437387,903,115,story,18508,51.0,428.0,459.0,31.0
8,29,3,alex, to ,352424,1674418789811,1674418437387,925,115,story,18611,51.0,459.0,478.0,31.0
8,30,3,alex, cut ,352424,1674418789811,1674418437387,942,115,story,18709,51.0,478.0,501.0,31.0
8,30,3,alex, cut ,352424,1674418789811,1674418437387,949,115,story,18808,51.0,478.0,501.0,31.0
8,30,3,alex, cut ,352424,1674418789811,1674418437387,949,116,story,18909,51.0,478.0,501.0,31.0
8,28,3,alex," life, ",352424,1674418789811,1674418437387,903,127,story,19009,51.0,428.0,459.0,31.0
8,27,3,alex, not ,352424,1674418789811,1674418437387,791,133,story,19108,51.0,400.0,428.0,31.0
8,35,3,alex, shave ,352424,1674418789811,1674418437387,655,143,story,19211,78.0,145.0,195.0,58.0
8,33,3,alex, swath ,352424,1674418789811,1674418437387,572,143,story,19311,78.0,62.0,111.0,58.0
8,33,3,alex, swath ,352424,1674418789811,1674418437387,535,141,story,19409,78.0,62.0,111.0,58.0
8,32,3,alex, broad ,352424,1674418789811,1674418437387,512,141,story,19509,78.0,14.0,62.0,58.0
8,32,3,alex, broad ,352424,1674418789811,1674418437387,498,144,story,19608,78.0,14.0,62.0,58.0
8,32,3,alex, broad ,352424,1674418789811,1674418437387,488,147,story,19709,78.0,14.0,62.0,58.0
8,32,3,alex, broad ,352424,1674418789811,1674418437387,487,148,story,19808,78.0,14.0,62.0,58.0
8,32,3,alex, broad ,352424,1674418789811,1674418437387,487,148,story,19911,78.0,14.0,62.0,58.0
8,32,3,alex, broad ,352424,1674418789811,1674418437387,490,148,story,20008,78.0,14.0,62.0,58.0
8,32,3,alex, broad ,352424,1674418789811,1674418437387,501,148,story,20108,78.0,14.0,62.0,58.0
8,32,3,alex, broad ,352424,1674418789811,1674418437387,510,148,story,20208,78.0,14.0,62.0,58.0
8,32,3,alex, broad ,352424,1674418789811,1674418437387,523,147,story,20308,78.0,14.0,62.0,58.0
8,33,3,alex, swath ,352424,1674418789811,1674418437387,539,147,story,20408,78.0,62.0,111.0,58.0
8,33,3,alex, swath ,352424,1674418789811,1674418437387,552,147,story,20508,78.0,62.0,111.0,58.0
8,33,3,alex, swath ,352424,1674418789811,1674418437387,568,147,story,20608,78.0,62.0,111.0,58.0
8,34,3,alex, and ,352424,1674418789811,1674418437387,586,147,story,20708,78.0,112.0,145.0,58.0
8,34,3,alex, and ,352424,1674418789811,1674418437387,602,148,story,20808,78.0,112.0,145.0,58.0
8,35,3,alex, shave ,352424,1674418789811,1674418437387,621,150,story,20910,78.0,145.0,195.0,58.0
8,35,3,alex, shave ,352424,1674418789811,1674418437387,635,150,story,21008,78.0,145.0,195.0,58.0
8,35,3,alex, shave ,352424,1674418789811,1674418437387,641,150,story,21109,78.0,145.0,195.0,58.0
8,35,3,alex, shave ,352424,1674418789811,1674418437387,644,150,story,21208,78.0,145.0,195.0,58.0
8,35,3,alex, shave ,352424,1674418789811,1674418437387,652,150,story,21309,78.0,145.0,195.0,58.0
8,36,3,alex," close, ",352424,1674418789811,1674418437387,659,151,story,21409,78.0,195.0,244.0,58.0
8,36,3,alex," close, ",352424,1674418789811,1674418437387,665,153,story,21508,78.0,195.0,244.0,58.0
8,36,3,alex," close, ",352424,1674418789811,1674418437387,666,153,story,21611,78.0,195.0,244.0,58.0
8,36,3,alex," close, ",352424,1674418789811,1674418437387,666,153,story,21713,78.0,195.0,244.0,58.0
8,36,3,alex," close, ",352424,1674418789811,1674418437387,666,153,story,21813,78.0,195.0,244.0,58.0
8,36,3,alex," close, ",352424,1674418789811,1674418437387,666,153,story,21911,78.0,195.0,244.0,58.0
8,36,3,alex," close, ",352424,1674418789811,1674418437387,666,153,story,22009,78.0,195.0,244.0,58.0
8,36,3,alex," close, ",352424,1674418789811,1674418437387,674,153,story,22108,78.0,195.0,244.0,58.0
8,36,3,alex," close, ",352424,1674418789811,1674418437387,687,152,story,22209,78.0,195.0,244.0,58.0
8,36,3,alex," close, ",352424,1674418789811,1674418437387,693,152,story,22309,78.0,195.0,244.0,58.0
8,36,3,alex," close, ",352424,1674418789811,1674418437387,695,152,story,22409,78.0,195.0,244.0,58.0
8,36,3,alex," close, ",352424,1674418789811,1674418437387,703,152,story,22508,78.0,195.0,244.0,58.0
8,37,3,alex, to ,352424,1674418789811,1674418437387,715,152,story,22608,78.0,244.0,263.0,58.0
8,38,3,alex, drive ,352424,1674418789811,1674418437387,738,152,story,22708,78.0,263.0,305.0,58.0
8,38,3,alex, drive ,352424,1674418789811,1674418437387,758,152,story,22808,78.0,263.0,305.0,58.0
8,39,3,alex, life ,352424,1674418789811,1674418437387,776,152,story,22909,78.0,304.0,330.0,58.0
8,39,3,alex, life ,352424,1674418789811,1674418437387,786,152,story,23010,78.0,304.0,330.0,58.0
8,39,3,alex, life ,352424,1674418789811,1674418437387,792,152,story,23108,78.0,304.0,330.0,58.0
8,40,3,alex, into ,352424,1674418789811,1674418437387,801,152,story,23208,78.0,331.0,363.0,58.0
8,40,3,alex, into ,352424,1674418789811,1674418437387,807,152,story,23308,78.0,331.0,363.0,58.0
8,40,3,alex, into ,352424,1674418789811,1674418437387,816,151,story,23409,78.0,331.0,363.0,58.0
8,41,3,alex, a ,352424,1674418789811,1674418437387,828,148,story,23508,78.0,363.0,377.0,58.0
8,41,3,alex, a ,352424,1674418789811,1674418437387,837,147,story,23609,78.0,363.0,377.0,58.0
8,42,3,alex," corner, ",352424,1674418789811,1674418437387,844,147,story,23711,78.0,377.0,434.0,58.0
8,42,3,alex," corner, ",352424,1674418789811,1674418437387,856,145,story,23809,78.0,377.0,434.0,58.0
8,42,3,alex," corner, ",352424,1674418789811,1674418437387,871,144,story,23908,78.0,377.0,434.0,58.0
8,42,3,alex," corner, ",352424,1674418789811,1674418437387,893,144,story,24008,78.0,377.0,434.0,58.0
8,43,3,alex, and ,352424,1674418789811,1674418437387,900,144,story,24109,78.0,434.0,462.0,58.0
8,42,3,alex," corner, ",352424,1674418789811,1674418437387,884,151,story,24210,78.0,377.0,434.0,58.0
8,50,3,alex," and, ",352424,1674418789811,1674418437387,683,169,story,24308,105.0,215.0,253.0,85.0
8,32,3,alex, broad ,352424,1674418789811,1674418437387,486,147,story,24411,78.0,14.0,62.0,58.0
8,31,3,alex, a ,352424,1674418789811,1674418437387,464,147,story,24509,78.0,0.0,14.0,58.0
8,31,3,alex, a ,352424,1674418789811,1674418437387,464,147,story,24608,78.0,0.0,14.0,58.0
8,31,3,alex, a ,352424,1674418789811,1674418437387,464,147,story,24712,78.0,0.0,14.0,58.0
8,44,3,alex, reduce ,352424,1674418789811,1674418437387,477,173,story,24811,105.0,0.0,57.0,85.0
8,44,3,alex, reduce ,352424,1674418789811,1674418437387,479,175,story,24908,105.0,0.0,57.0,85.0
8,44,3,alex, reduce ,352424,1674418789811,1674418437387,479,175,story,25008,105.0,0.0,57.0,85.0
8,44,3,alex, reduce ,352424,1674418789811,1674418437387,479,175,story,25108,105.0,0.0,57.0,85.0
8,44,3,alex, reduce ,352424,1674418789811,1674418437387,480,175,story,25209,105.0,0.0,57.0,85.0
8,44,3,alex, reduce ,352424,1674418789811,1674418437387,493,175,story,25308,105.0,0.0,57.0,85.0
8,44,3,alex, reduce ,352424,1674418789811,1674418437387,513,175,story,25408,105.0,0.0,57.0,85.0
8,45,3,alex, it ,352424,1674418789811,1674418437387,527,175,story,25508,105.0,57.0,70.0,85.0
8,46,3,alex, to ,352424,1674418789811,1674418437387,543,175,story,25610,105.0,70.0,89.0,85.0
8,47,3,alex, its ,352424,1674418789811,1674418437387,557,175,story,25709,105.0,89.0,111.0,85.0
8,47,3,alex, its ,352424,1674418789811,1674418437387,567,175,story,25813,105.0,89.0,111.0,85.0
8,47,3,alex, its ,352424,1674418789811,1674418437387,568,175,story,25908,105.0,89.0,111.0,85.0
8,47,3,alex, its ,352424,1674418789811,1674418437387,568,175,story,26009,105.0,89.0,111.0,85.0
8,47,3,alex, its ,352424,1674418789811,1674418437387,568,175,story,26110,105.0,89.0,111.0,85.0
8,47,3,alex, its ,352424,1674418789811,1674418437387,571,175,story,26209,105.0,89.0,111.0,85.0
8,48,3,alex, lowest ,352424,1674418789811,1674418437387,593,179,story,26309,105.0,111.0,164.0,85.0
8,48,3,alex, lowest ,352424,1674418789811,1674418437387,612,182,story,26410,105.0,111.0,164.0,85.0
8,48,3,alex, lowest ,352424,1674418789811,1674418437387,623,182,story,26510,105.0,111.0,164.0,85.0
8,49,3,alex," terms, ",352424,1674418789811,1674418437387,646,183,story,26612,105.0,163.0,215.0,85.0
8,49,3,alex," terms, ",352424,1674418789811,1674418437387,667,183,story,26708,105.0,163.0,215.0,85.0
8,50,3,alex," and, ",352424,1674418789811,1674418437387,682,185,story,26811,105.0,215.0,253.0,85.0
8,50,3,alex," and, ",352424,1674418789811,1674418437387,694,186,story,26911,105.0,215.0,253.0,85.0
8,50,3,alex," and, ",352424,1674418789811,1674418437387,706,184,story,27010,105.0,215.0,253.0,85.0
8,51,3,alex, if ,352424,1674418789811,1674418437387,720,179,story,27112,105.0,253.0,266.0,85.0
8,51,3,alex, if ,352424,1674418789811,1674418437387,727,178,story,27209,105.0,253.0,266.0,85.0
8,52,3,alex, it ,352424,1674418789811,1674418437387,731,177,story,27309,105.0,266.0,279.0,85.0
8,52,3,alex, it ,352424,1674418789811,1674418437387,735,177,story,27411,105.0,266.0,279.0,85.0
8,52,3,alex, it ,352424,1674418789811,1674418437387,741,177,story,27509,105.0,266.0,279.0,85.0
