expr_id,cond_id,para_nr,word,word_nr,response_true,response_chosen,correctness,first_duration,total_duration,gaze_duration,right_bounded_rt,right_bounded_rt2,go_past_time,FPFix,FPReg
2,1,19,Chemists,31,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,19,cannot,32,No,No,1.0,549.0,549.0,549.0,549.0,549.0,549.0,1.0,0.0
2,1,19,even,33,No,No,1.0,188.0,188.0,188.0,188.0,188.0,188.0,1.0,0.0
2,1,19,predict,34,No,No,1.0,367.0,367.0,367.0,367.0,367.0,367.0,1.0,0.0
2,1,19,with,35,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,19,any,36,No,No,1.0,487.0,487.0,487.0,487.0,487.0,487.0,1.0,0.0
2,1,19,certainty,37,No,No,1.0,857.0,857.0,857.0,857.0,857.0,857.0,1.0,0.0
2,1,19,whether,38,No,No,1.0,381.0,381.0,381.0,381.0,381.0,381.0,1.0,0.0
2,1,19,these,39,No,No,1.0,308.0,308.0,308.0,308.0,308.0,308.0,1.0,0.0
2,1,19,materials,40,No,No,1.0,302.0,302.0,302.0,302.0,302.0,302.0,1.0,0.0
2,1,19,will,41,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,19,exist,42,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,19,as,43,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,19,"gases,",44,No,No,1.0,441.0,441.0,441.0,441.0,441.0,441.0,1.0,0.0
2,1,19,"liquids,",45,No,No,1.0,364.0,364.0,364.0,364.0,364.0,364.0,1.0,0.0
2,1,19,or,46,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,19,solids,47,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,19,at,48,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,19,room,49,No,No,1.0,355.0,355.0,355.0,355.0,355.0,355.0,1.0,0.0
2,1,19,temperature.,50,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,20,Buck,0,No,No,1.0,1051.0,3036.0,1051.0,1051.0,1051.0,1051.0,1.0,0.0
2,1,20,did,1,No,No,1.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,20,not,2,No,No,1.0,341.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,20,like,3,No,No,1.0,322.0,855.0,322.0,322.0,322.0,322.0,1.0,0.0
2,1,20,"it,",4,No,No,1.0,368.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,20,but,5,No,No,1.0,242.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,20,he,6,No,No,1.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,20,bore,7,No,No,1.0,578.0,823.0,578.0,578.0,578.0,578.0,1.0,0.0
2,1,20,up,8,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,20,well,9,No,No,1.0,410.0,410.0,410.0,410.0,410.0,410.0,1.0,0.0
2,1,20,to,10,No,No,1.0,241.0,415.0,241.0,241.0,241.0,241.0,1.0,0.0
2,1,20,the,11,No,No,1.0,699.0,699.0,699.0,699.0,699.0,699.0,1.0,0.0
2,1,20,"work,",12,No,No,1.0,183.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,20,taking,13,No,No,1.0,770.0,1007.0,770.0,770.0,770.0,770.0,1.0,0.0
2,1,20,pride,14,No,No,1.0,164.0,328.0,164.0,164.0,164.0,164.0,1.0,0.0
2,1,20,in,15,No,No,1.0,283.0,283.0,283.0,283.0,283.0,283.0,1.0,0.0
2,1,20,it.,16,No,No,1.0,350.0,350.0,350.0,350.0,350.0,350.0,1.0,0.0
2,1,20,It,17,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,20,was,18,No,No,1.0,524.0,524.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,20,a,19,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,20,monotonous,20,No,No,1.0,1244.0,1762.0,1244.0,1244.0,1244.0,1244.0,1.0,0.0
2,1,20,"life,",21,No,No,1.0,557.0,857.0,557.0,557.0,557.0,557.0,1.0,0.0
2,1,20,operating,22,No,No,1.0,691.0,1443.0,691.0,691.0,691.0,691.0,1.0,0.0
2,1,20,with,23,No,No,1.0,237.0,237.0,237.0,237.0,237.0,806.0,1.0,1.0
2,1,20,machine-like,24,No,No,1.0,519.0,1359.0,519.0,748.0,748.0,748.0,1.0,0.0
2,1,20,regularity.,25,No,No,1.0,718.0,1714.0,718.0,1361.0,1361.0,1787.0,1.0,1.0
2,1,20,One,26,No,No,1.0,595.0,595.0,595.0,595.0,595.0,595.0,1.0,0.0
2,1,20,day,27,No,No,1.0,169.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,20,was,28,No,No,1.0,483.0,652.0,483.0,483.0,483.0,483.0,1.0,0.0
2,1,20,very,29,No,No,1.0,347.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,20,like,30,No,No,1.0,348.0,348.0,348.0,348.0,348.0,348.0,1.0,0.0
2,1,20,another.,31,No,No,1.0,363.0,363.0,363.0,363.0,363.0,363.0,1.0,0.0
2,1,20,At,32,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,20,a,33,No,No,1.0,184.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,20,certain,34,No,No,1.0,427.0,1273.0,427.0,787.0,787.0,971.0,1.0,1.0
2,1,20,time,35,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,20,each,36,No,No,1.0,291.0,291.0,291.0,291.0,291.0,291.0,1.0,0.0
2,1,20,morning,37,No,No,1.0,559.0,844.0,559.0,559.0,559.0,559.0,1.0,0.0
2,1,20,the,38,No,No,1.0,477.0,477.0,477.0,477.0,477.0,477.0,1.0,0.0
2,1,20,cooks,39,No,No,1.0,248.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,20,turned,40,No,No,1.0,416.0,656.0,416.0,416.0,416.0,416.0,1.0,0.0
2,1,20,"out,",41,No,No,1.0,164.0,164.0,164.0,164.0,164.0,164.0,1.0,0.0
2,1,20,fires,42,No,No,1.0,329.0,746.0,329.0,329.0,329.0,329.0,1.0,0.0
2,1,20,were,43,No,No,1.0,172.0,172.0,172.0,172.0,172.0,172.0,1.0,0.0
2,1,20,"built,",44,No,No,1.0,476.0,476.0,476.0,476.0,476.0,893.0,1.0,1.0
2,1,20,and,45,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,20,breakfast,46,No,No,1.0,484.0,484.0,484.0,484.0,484.0,484.0,1.0,0.0
2,1,20,was,47,No,No,1.0,244.0,244.0,244.0,244.0,244.0,9436.0,1.0,1.0
2,1,20,eaten.,48,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,21,These,0,Yes,Yes,1.0,651.0,651.0,651.0,651.0,651.0,651.0,1.0,0.0
2,1,21,"days,",1,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,21,neuroscience,2,Yes,Yes,1.0,1104.0,1104.0,1104.0,1104.0,1104.0,1104.0,1.0,0.0
2,1,21,is,3,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,21,beginning,4,Yes,Yes,1.0,811.0,811.0,811.0,811.0,811.0,811.0,1.0,0.0
2,1,21,to,5,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,21,catch,6,Yes,Yes,1.0,224.0,224.0,224.0,224.0,224.0,224.0,1.0,0.0
2,1,21,up,7,Yes,Yes,1.0,348.0,348.0,348.0,348.0,348.0,348.0,1.0,0.0
2,1,21,to,8,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,21,musicians,9,Yes,Yes,1.0,764.0,764.0,764.0,764.0,764.0,764.0,1.0,0.0
2,1,21,who,10,Yes,Yes,1.0,299.0,299.0,299.0,299.0,299.0,299.0,1.0,0.0
2,1,21,practice,11,Yes,Yes,1.0,384.0,384.0,384.0,384.0,384.0,384.0,1.0,0.0
2,1,21,mentally.,12,Yes,Yes,1.0,783.0,1613.0,783.0,783.0,783.0,783.0,1.0,0.0
2,1,21,Although,13,Yes,Yes,1.0,499.0,848.0,499.0,848.0,848.0,1678.0,1.0,1.0
2,1,21,the,14,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,21,details,15,Yes,Yes,1.0,285.0,285.0,285.0,285.0,285.0,285.0,1.0,0.0
2,1,21,are,16,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,21,still,17,Yes,Yes,1.0,362.0,362.0,362.0,362.0,362.0,362.0,1.0,0.0
2,1,21,somewhat,18,Yes,Yes,1.0,567.0,754.0,567.0,754.0,754.0,754.0,1.0,0.0
2,1,21,"elusive,",19,Yes,Yes,1.0,1438.0,1438.0,1438.0,1438.0,1438.0,1438.0,1.0,0.0
2,1,21,the,20,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,21,key,21,Yes,Yes,1.0,291.0,291.0,291.0,291.0,291.0,291.0,1.0,0.0
2,1,21,to,22,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,21,the,23,Yes,Yes,1.0,175.0,175.0,175.0,175.0,175.0,175.0,1.0,0.0
2,1,21,success,24,Yes,Yes,1.0,524.0,524.0,524.0,524.0,524.0,524.0,1.0,0.0
2,1,21,of,25,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,21,mental,26,Yes,Yes,1.0,1003.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,21,imagery,27,Yes,Yes,1.0,459.0,459.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,21,as,28,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,21,a,29,Yes,Yes,1.0,247.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,21,rehearsal,30,Yes,Yes,1.0,603.0,603.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,21,technique,31,Yes,Yes,1.0,657.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,21,is,32,Yes,Yes,1.0,431.0,431.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,21,that,33,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,21,most,34,Yes,Yes,1.0,365.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,21,of,35,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,21,the,36,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,21,same,37,Yes,Yes,1.0,453.0,453.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,21,neurological,38,Yes,Yes,1.0,491.0,491.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,21,regions,39,Yes,Yes,1.0,278.0,1401.0,278.0,278.0,278.0,5580.0,1.0,1.0
2,1,21,are,40,Yes,Yes,1.0,293.0,293.0,293.0,293.0,293.0,1416.0,1.0,1.0
2,1,21,invoked,41,Yes,Yes,1.0,295.0,295.0,295.0,295.0,295.0,295.0,1.0,0.0
2,1,21,by,42,Yes,Yes,1.0,360.0,360.0,360.0,360.0,360.0,360.0,1.0,0.0
2,1,21,mental,43,Yes,Yes,1.0,279.0,279.0,279.0,279.0,279.0,279.0,1.0,0.0
2,1,21,practice,44,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,21,as,45,Yes,Yes,1.0,228.0,228.0,228.0,228.0,228.0,228.0,1.0,0.0
2,1,21,by,46,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,21,real,47,Yes,Yes,1.0,172.0,172.0,172.0,172.0,172.0,172.0,1.0,0.0
2,1,21,practice.,48,Yes,Yes,1.0,251.0,488.0,251.0,488.0,488.0,488.0,1.0,0.0
2,1,22,Not,0,Yes,Yes,1.0,596.0,596.0,596.0,596.0,596.0,596.0,1.0,0.0
2,1,22,only,1,Yes,Yes,1.0,354.0,354.0,354.0,354.0,354.0,354.0,1.0,0.0
2,1,22,smoke,2,Yes,Yes,1.0,400.0,400.0,400.0,400.0,400.0,400.0,1.0,0.0
2,1,22,came,3,Yes,Yes,1.0,187.0,187.0,187.0,187.0,187.0,187.0,1.0,0.0
2,1,22,out,4,Yes,Yes,1.0,471.0,471.0,471.0,471.0,471.0,471.0,1.0,0.0
2,1,22,of,5,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,22,it.,6,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,22,There,7,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,22,came,8,Yes,Yes,1.0,795.0,795.0,795.0,795.0,795.0,795.0,1.0,0.0
2,1,22,also,9,Yes,Yes,1.0,402.0,402.0,402.0,402.0,402.0,402.0,1.0,0.0
2,1,22,children's,10,Yes,Yes,1.0,579.0,579.0,579.0,579.0,579.0,579.0,1.0,0.0
2,1,22,"voices,",11,Yes,Yes,1.0,359.0,359.0,359.0,359.0,359.0,359.0,1.0,0.0
2,1,22,for,12,Yes,Yes,1.0,293.0,293.0,293.0,293.0,293.0,293.0,1.0,0.0
2,1,22,so,13,Yes,Yes,1.0,660.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,22,safe,14,Yes,Yes,1.0,804.0,1266.0,804.0,1266.0,1266.0,1926.0,1.0,1.0
2,1,22,did,15,Yes,Yes,1.0,236.0,236.0,236.0,236.0,236.0,236.0,1.0,0.0
2,1,22,the,16,Yes,Yes,1.0,473.0,473.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,22,boys,17,Yes,Yes,1.0,240.0,424.0,240.0,424.0,424.0,897.0,1.0,1.0
2,1,22,feel,18,Yes,Yes,1.0,179.0,179.0,179.0,179.0,179.0,179.0,1.0,0.0
2,1,22,in,19,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,22,their,20,Yes,Yes,1.0,416.0,416.0,416.0,416.0,416.0,416.0,1.0,0.0
2,1,22,hiding-place,21,Yes,Yes,1.0,585.0,585.0,585.0,585.0,585.0,585.0,1.0,0.0
2,1,22,that,22,Yes,Yes,1.0,166.0,166.0,166.0,166.0,166.0,166.0,1.0,0.0
2,1,22,they,23,Yes,Yes,1.0,366.0,366.0,366.0,366.0,366.0,366.0,1.0,0.0
2,1,22,were,24,Yes,Yes,1.0,420.0,420.0,420.0,420.0,420.0,420.0,1.0,0.0
2,1,22,gaily,25,Yes,Yes,1.0,235.0,235.0,235.0,235.0,235.0,235.0,1.0,0.0
2,1,22,chattering.,26,Yes,Yes,1.0,949.0,949.0,949.0,949.0,949.0,949.0,1.0,0.0
2,1,22,The,27,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,22,pirates,28,Yes,Yes,1.0,395.0,395.0,395.0,395.0,395.0,395.0,1.0,0.0
2,1,22,listened,29,Yes,Yes,1.0,453.0,453.0,453.0,453.0,453.0,453.0,1.0,0.0
2,1,22,"grimly,",30,Yes,Yes,1.0,303.0,303.0,303.0,303.0,303.0,303.0,1.0,0.0
2,1,22,and,31,Yes,Yes,1.0,380.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,22,then,32,Yes,Yes,1.0,252.0,874.0,252.0,252.0,252.0,252.0,1.0,0.0
2,1,22,replaced,33,Yes,Yes,1.0,504.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,22,the,34,Yes,Yes,1.0,185.0,185.0,185.0,185.0,185.0,185.0,1.0,0.0
2,1,22,mushroom.,35,Yes,Yes,1.0,600.0,852.0,600.0,852.0,852.0,2358.0,1.0,1.0
2,1,22,They,36,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,22,looked,37,Yes,Yes,1.0,374.0,374.0,374.0,374.0,374.0,374.0,1.0,0.0
2,1,22,around,38,Yes,Yes,1.0,251.0,251.0,251.0,251.0,251.0,251.0,1.0,0.0
2,1,22,them,39,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,22,and,40,Yes,Yes,1.0,495.0,495.0,495.0,495.0,495.0,495.0,1.0,0.0
2,1,22,noted,41,Yes,Yes,1.0,558.0,558.0,558.0,558.0,558.0,558.0,1.0,0.0
2,1,22,the,42,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,22,holes,43,Yes,Yes,1.0,435.0,435.0,435.0,435.0,435.0,435.0,1.0,0.0
2,1,22,in,44,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,22,the,45,Yes,Yes,1.0,256.0,256.0,256.0,256.0,256.0,256.0,1.0,0.0
2,1,22,seven,46,Yes,Yes,1.0,306.0,306.0,306.0,306.0,306.0,306.0,1.0,0.0
2,1,22,trees.,47,Yes,Yes,1.0,251.0,251.0,251.0,251.0,251.0,251.0,1.0,0.0
2,1,23,When,0,No,Yes,0.0,807.0,807.0,807.0,807.0,807.0,807.0,1.0,0.0
2,1,23,a,1,No,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,23,nucleus,2,No,Yes,0.0,688.0,688.0,688.0,688.0,688.0,688.0,1.0,0.0
2,1,23,has,3,No,Yes,0.0,338.0,338.0,338.0,338.0,338.0,338.0,1.0,0.0
2,1,23,all,4,No,Yes,0.0,182.0,182.0,182.0,182.0,182.0,182.0,1.0,0.0
2,1,23,of,5,No,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,23,its,6,No,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,23,proton,7,No,Yes,0.0,433.0,433.0,433.0,433.0,433.0,433.0,1.0,0.0
2,1,23,shells,8,No,Yes,0.0,311.0,311.0,311.0,311.0,311.0,311.0,1.0,0.0
2,1,23,or,9,No,Yes,0.0,307.0,307.0,307.0,307.0,307.0,307.0,1.0,0.0
2,1,23,neutron,10,No,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,23,shells,11,No,Yes,0.0,214.0,214.0,214.0,214.0,214.0,214.0,1.0,0.0
2,1,23,loaded,12,No,Yes,0.0,288.0,288.0,288.0,288.0,288.0,288.0,1.0,0.0
2,1,23,to,13,No,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,23,full,14,No,Yes,0.0,533.0,533.0,533.0,533.0,533.0,533.0,1.0,0.0
2,1,23,"capacity,",15,No,Yes,0.0,638.0,638.0,638.0,638.0,638.0,638.0,1.0,0.0
2,1,23,the,16,No,Yes,0.0,363.0,363.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,23,layers,17,No,Yes,0.0,476.0,771.0,476.0,771.0,771.0,1134.0,1.0,1.0
2,1,23,can,18,No,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,23,align,19,No,Yes,0.0,308.0,308.0,308.0,308.0,308.0,308.0,1.0,0.0
2,1,23,so,20,No,Yes,0.0,650.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,23,well,21,No,Yes,0.0,547.0,547.0,547.0,547.0,547.0,1197.0,1.0,1.0
2,1,23,that,22,No,Yes,0.0,344.0,344.0,344.0,344.0,344.0,344.0,1.0,0.0
2,1,23,each,23,No,Yes,0.0,404.0,404.0,404.0,404.0,404.0,404.0,1.0,0.0
2,1,23,shell,24,No,Yes,0.0,530.0,530.0,530.0,530.0,530.0,530.0,1.0,0.0
2,1,23,can,25,No,Yes,0.0,182.0,182.0,182.0,182.0,182.0,182.0,1.0,0.0
2,1,23,spoon,26,No,Yes,0.0,343.0,828.0,343.0,343.0,343.0,343.0,1.0,0.0
2,1,23,intimately,27,No,Yes,0.0,394.0,931.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,23,with,28,No,Yes,0.0,407.0,407.0,407.0,407.0,407.0,1823.0,1.0,1.0
2,1,23,its,29,No,Yes,0.0,300.0,300.0,300.0,300.0,300.0,300.0,1.0,0.0
2,1,23,attractive,30,No,Yes,0.0,425.0,425.0,425.0,425.0,425.0,425.0,1.0,0.0
2,1,23,"neighbors,",31,No,Yes,0.0,661.0,661.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,23,forming,32,No,Yes,0.0,332.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,23,a,33,No,Yes,0.0,162.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,23,more,34,No,Yes,0.0,238.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,23,compact,35,No,Yes,0.0,220.0,220.0,220.0,220.0,220.0,1613.0,1.0,1.0
2,1,23,sphere,36,No,Yes,0.0,362.0,362.0,362.0,362.0,362.0,362.0,1.0,0.0
2,1,23,that,37,No,Yes,0.0,180.0,180.0,180.0,180.0,180.0,180.0,1.0,0.0
2,1,23,fits,38,No,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,23,well,39,No,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,23,within,40,No,Yes,0.0,321.0,321.0,321.0,321.0,321.0,321.0,1.0,0.0
2,1,23,the,41,No,Yes,0.0,187.0,187.0,187.0,187.0,187.0,187.0,1.0,0.0
2,1,23,strong,42,No,Yes,0.0,235.0,235.0,235.0,235.0,235.0,235.0,1.0,0.0
2,1,23,nuclear,43,No,Yes,0.0,420.0,420.0,420.0,420.0,420.0,420.0,1.0,0.0
2,1,23,force's,44,No,Yes,0.0,427.0,427.0,427.0,427.0,427.0,427.0,1.0,0.0
2,1,23,area,45,No,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,23,of,46,No,Yes,0.0,173.0,173.0,173.0,173.0,173.0,173.0,1.0,0.0
2,1,23,influence.,47,No,Yes,0.0,236.0,236.0,236.0,236.0,236.0,236.0,1.0,0.0
2,1,24,Hybrid,0,No,No,1.0,1119.0,1119.0,1119.0,1119.0,1119.0,1119.0,1.0,0.0
2,1,24,vehicles,1,No,No,1.0,300.0,300.0,300.0,300.0,300.0,300.0,1.0,0.0
2,1,24,have,2,No,No,1.0,181.0,181.0,181.0,181.0,181.0,181.0,1.0,0.0
2,1,24,a,3,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,24,halo,4,No,No,1.0,961.0,961.0,961.0,961.0,961.0,961.0,1.0,0.0
2,1,24,that,5,No,No,1.0,339.0,339.0,339.0,339.0,339.0,339.0,1.0,0.0
2,1,24,makes,6,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,24,owners,7,No,No,1.0,688.0,688.0,688.0,688.0,688.0,688.0,1.0,0.0
2,1,24,feel,8,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,24,righteous,9,No,No,1.0,833.0,833.0,833.0,833.0,833.0,833.0,1.0,0.0
2,1,24,and,10,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,24,their,11,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,24,neighbors,12,No,No,1.0,700.0,700.0,700.0,700.0,700.0,700.0,1.0,0.0
2,1,24,feel,13,No,No,1.0,485.0,485.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,24,guilty,14,No,No,1.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0
