sbm_id,expr_id,cond_id,para_nr,word_nr,word,t,x,y,wb,wt,wl,wr,response,trial_id,type,velocities,acceleration
112,2,1,38,1, that ,1232,1,8,47.0,27.0,119.0,154.0,Yes,8,fixation,0.0,0.0
112,2,1,38,0, All ,1295,12,6,47.0,27.0,94.0,119.0,Yes,8,saccade,0.17746571249998333,0.002816916071428307
112,2,1,38,0, All ,1359,11,6,47.0,27.0,94.0,119.0,Yes,8,fixation,0.015625,-0.0025287611328122395
112,2,1,38,0, All ,1421,2,7,47.0,27.0,94.0,119.0,Yes,8,sliding,0.1460545990022164,0.0021037032097131676
112,2,1,38,-1,,1483,94,34,,,,,Yes,8,saccade,1.5464537661308975,0.02258708334078518
112,2,1,38,0, All ,1546,8,9,47.0,27.0,94.0,119.0,Yes,8,saccade,1.421587868733803,-0.001981998371382451
112,2,1,38,1, that ,1610,10,13,47.0,27.0,119.0,154.0,Yes,8,saccade,0.06987712429686843,-0.0211204803818271
112,2,1,38,2, the ,1673,4,18,47.0,27.0,154.0,184.0,Yes,8,sliding,0.12397221707788339,0.0008586522663653169
112,2,1,38,-1,,1735,196,54,,,,,Yes,8,saccade,3.150739470212846,0.04881882666346714
112,2,1,38,-1,,1797,209,55,,,,,Yes,8,saccade,0.21029685178073063,-0.047426493845679284
112,2,1,38,-1,,1861,221,55,,,,,Yes,8,saccade,0.1875,-0.00035620080907391603
112,2,1,38,-1,,1922,231,55,,,,,Yes,8,saccade,0.16393442622950818,-0.00038632088148347237
112,2,1,38,-1,,1985,250,51,,,,,Yes,8,saccade,0.30819821966583494,0.002289901483116298
112,2,1,38,4, has ,2047,253,50,47.0,27.0,229.0,263.0,Yes,8,fixation,0.05100447838981257,-0.004148286149613264
112,2,1,38,4, has ,2110,33,18,47.0,27.0,229.0,263.0,Yes,8,saccade,3.528810979451493,0.05520327779462984
112,2,1,38,5, to ,2172,0,17,47.0,27.0,264.0,284.0,Yes,8,saccade,0.5325023877167476,-0.048327557931205564
112,2,1,38,5, to ,2233,5,17,47.0,27.0,264.0,284.0,Yes,8,fixation,0.08196721311475409,-0.0073858225344589105
112,2,1,38,5, to ,2297,18,14,47.0,27.0,264.0,284.0,Yes,8,saccade,0.20846350100197397,0.001976504498237811
112,2,1,38,6, work ,2360,9,14,47.0,27.0,284.0,327.0,Yes,8,sliding,0.14285714285714285,-0.0010413707642036687
112,2,1,38,6, work ,2422,24,15,47.0,27.0,284.0,327.0,Yes,8,saccade,0.24247252223182109,0.0016066996673335199
112,2,1,38,7, with ,2484,3,18,47.0,27.0,327.0,364.0,Yes,8,saccade,0.3421484425096198,0.0016076761335128823
112,2,1,38,7, with ,2548,356,49,47.0,27.0,327.0,364.0,Yes,8,saccade,5.536852741517513,0.08116725467199833
112,2,1,38,8, are ,2611,368,50,47.0,27.0,364.0,395.0,Yes,8,saccade,0.191136421885592,-0.08485263999415747
112,2,1,38,-1,,2673,376,51,,,,,Yes,8,sliding,0.1300364152951379,-0.0009854839772653885
112,2,1,38,-1,,2735,380,51,,,,,Yes,8,fixation,0.06451612903225806,-0.0010567788106916104
112,2,1,38,-1,,2796,391,51,,,,,Yes,8,saccade,0.18032786885245902,0.0018985531118065732
112,2,1,38,9, imperfect ,2860,402,48,47.0,27.0,395.0,474.0,Yes,8,saccade,0.1781524101717403,-3.399154188623004e-05
112,2,1,38,9, imperfect ,2920,21,18,47.0,27.0,395.0,474.0,Yes,8,saccade,6.369654621720082,0.1031917035258057
112,2,1,38,9, imperfect ,2983,39,16,47.0,27.0,395.0,474.0,Yes,8,saccade,0.2874725440678545,-0.09654257266114646
112,2,1,38,9, imperfect ,3046,54,15,47.0,27.0,395.0,474.0,Yes,8,saccade,0.2386237520376652,-0.000775377651272846
112,2,1,38,9, imperfect ,3107,54,15,47.0,27.0,395.0,474.0,Yes,8,fixation,0.0,-0.003911864787502708
112,2,1,38,9, imperfect ,3170,55,15,47.0,27.0,395.0,474.0,Yes,8,fixation,0.015873015873015872,0.00025195263290501383
112,2,1,38,9, imperfect ,3233,72,14,47.0,27.0,395.0,474.0,Yes,8,saccade,0.2703077200940699,0.004038646098746889
112,2,1,38,10, incoming ,3297,13,15,47.0,27.0,474.0,551.0,Yes,8,saccade,0.9220074057457456,0.010182807588307433
112,2,1,38,10, incoming ,3361,35,18,47.0,27.0,474.0,551.0,Yes,8,saccade,0.34693130173710185,-0.008985564125135058
112,2,1,38,10, incoming ,3421,43,20,47.0,27.0,474.0,551.0,Yes,8,sliding,0.13743685418725535,-0.003491574125830775
112,2,1,38,10, incoming ,3484,69,19,47.0,27.0,474.0,551.0,Yes,8,saccade,0.41300355019865675,0.004374074539863514
112,2,1,38,10, incoming ,3545,71,19,47.0,27.0,474.0,551.0,Yes,8,fixation,0.03278688524590164,-0.006233060081192707
112,2,1,38,11, electrical ,3610,1,17,47.0,27.0,551.0,627.0,Yes,8,saccade,1.0773625476930213,0.016070394806878763
112,2,1,38,11, electrical ,3671,4,16,47.0,27.0,551.0,627.0,Yes,8,saccade,0.0518406173798095,-0.016811834923167405
112,2,1,38,11, electrical ,3734,14,14,47.0,27.0,551.0,627.0,Yes,8,saccade,0.16187363535215188,0.0017465558408308315
112,2,1,38,11, electrical ,3797,29,11,47.0,27.0,551.0,627.0,Yes,8,saccade,0.24281045302822787,0.001284711391683746
112,2,1,38,11, electrical ,3860,40,10,47.0,27.0,551.0,627.0,Yes,8,saccade,0.17532319074900415,-0.0010712263853845034
112,2,1,38,11, electrical ,3923,47,10,47.0,27.0,551.0,627.0,Yes,8,sliding,0.1111111111111111,-0.0010192393593316358
112,2,1,38,11, electrical ,3985,55,9,47.0,27.0,551.0,627.0,Yes,8,sliding,0.1300364152951379,0.00030524684167785156
112,2,1,38,11, electrical ,4048,71,8,47.0,27.0,551.0,627.0,Yes,8,saccade,0.2544638022520857,0.0019750378882055207
112,2,1,38,12, impulses ,4110,16,11,47.0,27.0,627.0,698.0,Yes,8,saccade,0.8884154421884136,0.010225026450585933
112,2,1,38,12, impulses ,4172,17,11,47.0,27.0,627.0,698.0,Yes,8,saccade,0.016129032258064516,-0.014069135644037889
112,2,1,38,12, impulses ,4235,32,13,47.0,27.0,627.0,698.0,Yes,8,saccade,0.24020231667335804,0.003556718800242754
112,2,1,38,12, impulses ,4297,32,14,47.0,27.0,627.0,698.0,Yes,8,fixation,0.016129032258064516,-0.003614085232504734
112,2,1,38,12, impulses ,4360,32,14,47.0,27.0,627.0,698.0,Yes,8,fixation,0.0,-0.0002560163850486431
112,2,1,38,12, impulses ,4423,15,17,47.0,27.0,627.0,698.0,Yes,8,saccade,0.27401073812114396,0.004349376795573714
112,2,1,38,11, electrical ,4484,585,48,47.0,27.0,551.0,627.0,Yes,8,saccade,9.358071475835299,0.1489190284871173
112,2,1,38,11, electrical ,4546,7,18,47.0,27.0,551.0,627.0,Yes,8,saccade,9.335129404510653,-0.0003700334084620356
112,2,1,38,10, incoming ,4609,38,11,47.0,27.0,474.0,551.0,Yes,8,saccade,0.5044523359387525,-0.14016947727891904
112,2,1,38,10, incoming ,4669,35,11,47.0,27.0,474.0,551.0,Yes,8,fixation,0.05,-0.007574205598979209
112,2,1,38,10, incoming ,4733,34,10,47.0,27.0,474.0,551.0,Yes,8,fixation,0.02209708691207961,-0.0004359830169987561
112,2,1,38,10, incoming ,4795,32,9,47.0,27.0,474.0,551.0,Yes,8,fixation,0.03606561254031919,0.00022529880045547704
112,2,1,38,10, incoming ,4857,24,8,47.0,27.0,474.0,551.0,Yes,8,sliding,0.1300364152951379,0.0015156581089486889
112,2,1,38,10, incoming ,4919,20,7,47.0,27.0,474.0,551.0,Yes,8,fixation,0.06650170363899452,-0.0010247534138087642
112,2,1,38,9, imperfect ,4982,71,7,47.0,27.0,395.0,474.0,Yes,8,saccade,0.8095238095238095,0.011794001680711349
112,2,1,38,5, to ,5046,19,11,47.0,27.0,264.0,284.0,Yes,8,saccade,0.8149003006503311,8.400767385190015e-05
112,2,1,38,-1,,5110,112,55,,,,,Yes,8,saccade,1.6075535809499477,0.012385207504681509
112,2,1,38,-1,,5172,61,64,,,,,Yes,8,saccade,0.8352907984660679,-0.012455851330385159
112,2,1,38,-1,,5234,51,66,,,,,Yes,8,saccade,0.16448450043847693,-0.010819456419799854
112,2,1,38,-1,,5296,61,85,,,,,Yes,8,saccade,0.34630500892877236,0.002932588846617668
112,2,1,38,-1,,5359,92,93,,,,,Yes,8,saccade,0.5081844632883213,0.0025695151485642695
112,2,1,38,-1,,5422,108,94,,,,,Yes,8,saccade,0.2544638022520857,-0.004027312079940248
112,2,1,38,-1,,5485,117,93,,,,,Yes,8,sliding,0.14373627203392725,-0.0017575798447326738
112,2,1,38,13, announcing ,5547,120,89,47.0,27.0,698.0,796.0,Yes,8,fixation,0.08064516129032258,-0.0010175985603807205
112,2,1,38,13, announcing ,5610,-566,56,47.0,27.0,698.0,796.0,Yes,8,saccade,10.901480525680972,0.17175929149826427
112,2,1,38,13, announcing ,5674,-535,55,47.0,27.0,698.0,796.0,Yes,8,saccade,0.4846269506022132,-0.16276333711060562
112,2,1,38,13, announcing ,5736,-508,56,47.0,27.0,698.0,796.0,Yes,8,saccade,0.43578245439052565,-0.0007878144550272189
112,2,1,38,14, that ,5800,5,16,87.0,67.0,193.0,228.0,Yes,8,saccade,8.039954548417859,0.11881518896917707
112,2,1,38,14, that ,5863,9,16,87.0,67.0,193.0,228.0,Yes,8,saccade,0.06349206349206349,-0.1266105156337428
112,2,1,38,14, that ,5926,22,16,87.0,67.0,193.0,228.0,Yes,8,saccade,0.20634920634920634,0.0022675736961451248
112,2,1,38,14, that ,5987,29,16,87.0,67.0,193.0,228.0,Yes,8,sliding,0.11475409836065574,-0.0015015591473532884
112,2,1,38,15, things ,6049,19,14,87.0,67.0,228.0,281.0,Yes,8,saccade,0.16448450043847693,0.0008021032593196965
112,2,1,38,15, things ,6110,19,14,87.0,67.0,228.0,281.0,Yes,8,fixation,0.0,-0.0026964672203029006
112,2,1,38,15, things ,6173,20,14,87.0,67.0,228.0,281.0,Yes,8,fixation,0.015873015873015872,0.00025195263290501383
112,2,1,38,15, things ,6235,29,12,87.0,67.0,228.0,281.0,Yes,8,sliding,0.1487023299563369,0.002142408291666468
112,2,1,38,15, things ,6298,26,12,87.0,67.0,228.0,281.0,Yes,8,fixation,0.047619047619047616,-0.0016044965450363376
112,2,1,38,13, announcing ,6362,-509,55,47.0,27.0,698.0,796.0,Yes,8,saccade,8.386332118766225,0.13029239173667465
112,2,1,38,13, announcing ,6422,-556,55,47.0,27.0,698.0,796.0,Yes,8,saccade,0.7833333333333333,-0.12671664642388153
112,2,1,38,13, announcing ,6484,-562,54,47.0,27.0,698.0,796.0,Yes,8,saccade,0.09810907306932612,-0.011052004197806567
112,2,1,38,13, announcing ,6546,-562,54,47.0,27.0,698.0,796.0,Yes,8,fixation,0.0,-0.0015824044043439697
112,2,1,38,13, announcing ,6607,-562,54,47.0,27.0,698.0,796.0,Yes,8,fixation,0.0,0.0
112,2,1,38,13, announcing ,6670,-528,59,47.0,27.0,698.0,796.0,Yes,8,saccade,0.5454869929345899,0.008658523697374442
112,2,1,38,14, that ,6733,227,88,87.0,67.0,193.0,228.0,Yes,8,saccade,11.99296425976304,0.18170598836235635
112,2,1,38,15, things ,6795,240,88,87.0,67.0,228.0,281.0,Yes,8,saccade,0.20967741935483872,-0.190053013554971
112,2,1,38,15, things ,6859,253,88,87.0,67.0,228.0,281.0,Yes,8,saccade,0.203125,-0.00010238155241935496
112,2,1,38,15, things ,6920,36,20,87.0,67.0,228.0,281.0,Yes,8,saccade,3.7279495932545568,0.05778400972548454
112,2,1,38,15, things ,6981,49,20,87.0,67.0,228.0,281.0,Yes,8,saccade,0.21311475409836064,-0.057620243264855674
112,2,1,38,16, are ,7043,30,19,87.0,67.0,281.0,312.0,Yes,8,saccade,0.30687576758774915,0.0015122744111191694
112,2,1,38,17, happening. ,7105,14,19,87.0,67.0,312.0,406.0,Yes,8,saccade,0.25806451612903225,-0.0007872782493341435
112,2,1,38,17, happening. ,7168,27,19,87.0,67.0,312.0,406.0,Yes,8,saccade,0.20634920634920634,-0.0008208779330131097
112,2,1,38,17, happening. ,7230,36,17,87.0,67.0,312.0,406.0,Yes,8,sliding,0.1487023299563369,-0.0009297883289172491
112,2,1,38,17, happening. ,7293,61,17,87.0,67.0,312.0,406.0,Yes,8,saccade,0.3968253968253968,0.003938461378873967
112,2,1,38,17, happening. ,7356,74,17,87.0,67.0,312.0,406.0,Yes,8,saccade,0.20634920634920634,-0.003023431594860166
112,2,1,38,17, happening. ,7418,88,17,87.0,67.0,312.0,406.0,Yes,8,saccade,0.22580645161290322,0.00031382653651124
112,2,1,38,18, It ,7481,8,17,87.0,67.0,406.0,421.0,Yes,8,saccade,1.2698412698412698,0.016571981241720105
