sbm_id,expr_id,cond_id,para_nr,word_nr,word,t,x,y,wb,wt,wl,wr,response,trial_id,type,velocities,acceleration
104,2,1,38,0, All ,908,18,19,50.0,25.0,94.0,119.0,Yes,14,fixation,0.0,0.0
104,2,1,38,0, All ,977,13,4,50.0,25.0,94.0,119.0,Yes,14,saccade,0.22915055508466517,0.0033210225374589153
104,2,1,38,0, All ,1039,13,2,50.0,25.0,94.0,119.0,Yes,14,fixation,0.03225806451612903,-0.003175685331750583
104,2,1,38,0, All ,1103,13,2,50.0,25.0,94.0,119.0,Yes,14,fixation,0.0,-0.0005040322580645161
104,2,1,38,0, All ,1177,13,2,50.0,25.0,94.0,119.0,Yes,14,fixation,0.0,0.0
104,2,1,38,0, All ,1240,19,6,50.0,25.0,94.0,119.0,Yes,14,sliding,0.11446194525282505,0.0018168562738543658
104,2,1,38,1, that ,1294,10,11,50.0,25.0,120.0,159.0,Yes,14,saccade,0.1906598174256852,0.0014110717069048175
104,2,1,38,1, that ,1358,21,11,50.0,25.0,120.0,159.0,Yes,14,saccade,0.171875,-0.0002935127722763311
104,2,1,38,2, the ,1410,10,10,50.0,25.0,159.0,191.0,Yes,14,saccade,0.2124107887920627,0.0007795343998473598
104,2,1,38,3, brain ,1478,1,11,50.0,25.0,191.0,240.0,Yes,14,sliding,0.13316742850202085,-0.0011653435336770861
104,2,1,38,3, brain ,1541,29,16,50.0,25.0,191.0,240.0,Yes,14,saccade,0.45147500486755215,0.0050525012121512905
104,2,1,38,4, has ,1605,2,18,50.0,25.0,240.0,275.0,Yes,14,saccade,0.4230308240837776,-0.00044444032474647704
104,2,1,38,5, to ,1678,5,20,50.0,25.0,274.0,296.0,Yes,14,fixation,0.049391113362520396,-0.005118352201661058
104,2,1,38,6, work ,1741,10,22,50.0,25.0,297.0,344.0,Yes,14,fixation,0.08547880646245244,0.0005728205253957468
104,2,1,38,6, work ,1794,21,22,50.0,25.0,297.0,344.0,Yes,14,saccade,0.20754716981132076,0.0023031766669597796
104,2,1,38,6, work ,1856,22,22,50.0,25.0,297.0,344.0,Yes,14,fixation,0.016129032258064516,-0.003087389315375101
104,2,1,38,6, work ,1909,22,22,50.0,25.0,297.0,344.0,Yes,14,fixation,0.0,-0.00030432136335970786
104,2,1,38,6, work ,1977,22,22,50.0,25.0,297.0,344.0,Yes,14,fixation,0.0,0.0
104,2,1,38,6, work ,2040,22,22,50.0,25.0,297.0,344.0,Yes,14,fixation,0.0,0.0
104,2,1,38,6, work ,2093,22,22,50.0,25.0,297.0,344.0,Yes,14,fixation,0.0,0.0
104,2,1,38,6, work ,2156,22,22,50.0,25.0,297.0,344.0,Yes,14,fixation,0.0,0.0
104,2,1,38,6, work ,2209,22,22,50.0,25.0,297.0,344.0,Yes,14,fixation,0.0,0.0
104,2,1,38,4, has ,2279,256,52,50.0,25.0,240.0,275.0,Yes,14,saccade,3.370217700229286,0.04814596714613265
104,2,1,38,-1,,2341,163,55,,,,,Yes,14,saccade,1.500780234122983,-0.03015221719526295
104,2,1,38,-1,,2395,147,55,,,,,Yes,14,saccade,0.2962962962962963,-0.022305258107901606
104,2,1,38,1, that ,2463,131,50,50.0,25.0,120.0,159.0,Yes,14,saccade,0.24651550903294428,-0.0007320704009316471
104,2,1,38,1, that ,2517,5,24,50.0,25.0,120.0,159.0,Yes,14,saccade,2.3824921534926506,0.03955512304555012
104,2,1,38,1, that ,2579,4,22,50.0,25.0,120.0,159.0,Yes,14,saccade,0.03606561254031919,-0.0378455893701989
104,2,1,38,1, that ,2645,4,22,50.0,25.0,120.0,159.0,Yes,14,fixation,0.0,-0.0005464486748533211
104,2,1,38,1, that ,2704,5,20,50.0,25.0,120.0,159.0,Yes,14,fixation,0.03789945724575915,0.000642363682131511
104,2,1,38,1, that ,2780,33,16,50.0,25.0,120.0,159.0,Yes,14,saccade,0.37216146378239345,0.004398184296534662
104,2,1,38,2, the ,2838,22,14,50.0,25.0,159.0,191.0,Yes,14,saccade,0.1927644808189474,-0.0030930514304042425
104,2,1,38,2, the ,2896,26,14,50.0,25.0,159.0,191.0,Yes,14,fixation,0.06896551724137931,-0.0021344648892684154
104,2,1,38,3, brain ,2958,8,14,50.0,25.0,191.0,240.0,Yes,14,saccade,0.2903225806451613,0.0035702752161900324
104,2,1,38,3, brain ,3016,14,14,50.0,25.0,191.0,240.0,Yes,14,sliding,0.10344827586206896,-0.003221970772122282
104,2,1,38,3, brain ,3080,22,14,50.0,25.0,191.0,240.0,Yes,14,sliding,0.125,0.00033674568965517244
104,2,1,38,4, has ,3154,5,14,50.0,25.0,240.0,275.0,Yes,14,saccade,0.22972972972972974,0.0014152666179693208
104,2,1,38,5, to ,3221,9,14,50.0,25.0,274.0,296.0,Yes,14,fixation,0.05970149253731343,-0.0025377348834689
104,2,1,38,6, work ,3281,20,14,50.0,25.0,297.0,344.0,Yes,14,saccade,0.18333333333333332,0.0020605306799336646
