sbm_id,expr_id,cond_id,para_nr,word_nr,word,t,x,y,wb,wt,wl,wr,response,trial_id,type,velocities,acceleration
88,2,1,38,1, that ,1395,148,45,47.0,27.0,119.0,154.0,Yes,17,fixation,0.0,0.0
88,2,1,38,1, that ,1451,133,42,47.0,27.0,119.0,154.0,Yes,17,saccade,0.2731617596567563,0.00487788856529922
88,2,1,38,0, All ,1499,114,38,47.0,27.0,94.0,119.0,Yes,17,saccade,0.4045101633114083,0.0027364250761385835
88,2,1,38,0, All ,1547,101,35,47.0,27.0,94.0,119.0,Yes,17,saccade,0.2779513346692986,-0.0026366422633772855
88,2,1,38,0, All ,1595,99,35,47.0,27.0,94.0,119.0,Yes,17,fixation,0.041666666666666664,-0.004922597250054833
88,2,1,38,0, All ,1651,97,35,47.0,27.0,94.0,119.0,Yes,17,fixation,0.03571428571428571,-0.00010629251700680272
88,2,1,38,0, All ,1699,97,35,47.0,27.0,94.0,119.0,Yes,17,fixation,0.0,-0.000744047619047619
88,2,1,38,0, All ,1747,97,35,47.0,27.0,94.0,119.0,Yes,17,fixation,0.0,0.0
88,2,1,38,0, All ,1795,97,35,47.0,27.0,94.0,119.0,Yes,17,fixation,0.0,0.0
88,2,1,38,0, All ,1851,97,35,47.0,27.0,94.0,119.0,Yes,17,fixation,0.0,0.0
88,2,1,38,0, All ,1899,97,35,47.0,27.0,94.0,119.0,Yes,17,fixation,0.0,0.0
88,2,1,38,0, All ,1947,108,31,47.0,27.0,94.0,119.0,Yes,17,saccade,0.24384791480665888,0.005080164891805393
88,2,1,38,0, All ,1995,116,29,47.0,27.0,94.0,119.0,Yes,17,saccade,0.1717960677340692,-0.0015010801473456185
88,2,1,38,1, that ,2051,120,27,47.0,27.0,119.0,154.0,Yes,17,fixation,0.07985957062499249,-0.001641723162662084
88,2,1,38,1, that ,2100,120,27,47.0,27.0,119.0,154.0,Yes,17,fixation,0.0,-0.0016297871556120917
88,2,1,38,1, that ,2163,120,27,47.0,27.0,119.0,154.0,Yes,17,fixation,0.0,0.0
88,2,1,38,1, that ,2196,120,27,47.0,27.0,119.0,154.0,Yes,17,fixation,0.0,0.0
88,2,1,38,1, that ,2256,120,27,47.0,27.0,119.0,154.0,Yes,17,fixation,0.0,0.0
88,2,1,38,1, that ,2296,123,29,47.0,27.0,119.0,154.0,Yes,17,fixation,0.09013878188659973,0.002253469547164993
88,2,1,38,1, that ,2347,125,32,47.0,27.0,119.0,154.0,Yes,17,fixation,0.07069708383262724,-0.0003812097657641664
88,2,1,38,1, that ,2400,125,33,47.0,27.0,119.0,154.0,Yes,17,fixation,0.018867924528301886,-0.0009779086661193463
