sbm_id,expr_id,cond_id,para_nr,word_nr,word,t,x,y,wb,wt,wl,wr,response,trial_id,type,velocities,acceleration
72,2,1,1,0, There ,583,115,46,47.0,27.0,94.0,146.0,No,11,fixation,0.0,0.0
72,2,1,1,0, There ,634,115,39,47.0,27.0,94.0,146.0,No,11,sliding,0.13725490196078433,0.002691272587466359
72,2,1,1,0, There ,683,115,38,47.0,27.0,94.0,146.0,No,11,fixation,0.02040816326530612,-0.0023846273203158817
72,2,1,1,0, There ,733,115,38,47.0,27.0,94.0,146.0,No,11,fixation,0.0,-0.0004081632653061224
72,2,1,1,0, There ,783,115,38,47.0,27.0,94.0,146.0,No,11,fixation,0.0,0.0
72,2,1,1,0, There ,833,127,38,47.0,27.0,94.0,146.0,No,11,saccade,0.24,0.0048
72,2,1,1,1, are ,883,160,39,47.0,27.0,146.0,177.0,No,11,saccade,0.660302960768767,0.008406059215375341
72,2,1,1,2, now ,933,188,42,47.0,27.0,177.0,215.0,No,11,saccade,0.563205113613149,-0.0019419569431123618
72,2,1,1,2, now ,983,202,42,47.0,27.0,177.0,215.0,No,11,saccade,0.28,-0.0056641022722629785
72,2,1,1,2, now ,1033,212,42,47.0,27.0,177.0,215.0,No,11,saccade,0.2,-0.0016000000000000003
72,2,1,1,3, rumblings ,1084,226,42,47.0,27.0,215.0,298.0,No,11,saccade,0.27450980392156865,0.001460976547481738
72,2,1,1,3, rumblings ,1133,243,41,47.0,27.0,215.0,298.0,No,11,saccade,0.34753849726380415,0.0014903814967803161
72,2,1,1,3, rumblings ,1184,265,41,47.0,27.0,215.0,298.0,No,11,saccade,0.43137254901960786,0.0016438049363883083
72,2,1,1,3, rumblings ,1233,281,41,47.0,27.0,215.0,298.0,No,11,saccade,0.32653061224489793,-0.002139631362749182
72,2,1,1,3, rumblings ,1283,296,42,47.0,27.0,215.0,298.0,No,11,saccade,0.30066592756745814,-0.0005172936935487959
72,2,1,1,4, that ,1333,303,42,47.0,27.0,299.0,333.0,No,11,sliding,0.14,-0.0032133185513491622
72,2,1,1,4, that ,1384,314,42,47.0,27.0,299.0,333.0,No,11,saccade,0.21568627450980393,0.0014840445982314493
72,2,1,1,4, that ,1433,321,42,47.0,27.0,299.0,333.0,No,11,sliding,0.14285714285714285,-0.0014863088092379813
72,2,1,1,5, Apple ,1483,333,43,47.0,27.0,333.0,384.0,No,11,saccade,0.24083189157584592,0.0019594949743740615
72,2,1,1,5, Apple ,1534,360,44,47.0,27.0,333.0,384.0,No,11,saccade,0.5297747484747567,0.005665546213704132
72,2,1,1,5, Apple ,1584,374,44,47.0,27.0,333.0,384.0,No,11,saccade,0.28,-0.004995494969495133
72,2,1,1,6, might ,1633,389,45,47.0,27.0,384.0,433.0,No,11,saccade,0.30680196690556955,0.0005469789164401943
72,2,1,1,6, might ,1683,407,46,47.0,27.0,384.0,433.0,No,11,saccade,0.3605551275463989,0.001075063212816587
72,2,1,1,6, might ,1734,425,46,47.0,27.0,384.0,433.0,No,11,saccade,0.35294117647058826,-0.0001492931583492283
72,2,1,1,7, soon ,1783,441,45,47.0,27.0,433.0,477.0,No,11,saccade,0.3271677457526816,-0.0005259883819980952
72,2,1,1,7, soon ,1833,464,45,47.0,27.0,433.0,477.0,No,11,saccade,0.46,0.0026566450849463685
72,2,1,1,8, invade ,1883,479,45,47.0,27.0,477.0,535.0,No,11,saccade,0.3,-0.0032000000000000006
72,2,1,1,8, invade ,1934,494,45,47.0,27.0,477.0,535.0,No,11,saccade,0.29411764705882354,-0.00011534025374855784
72,2,1,1,8, invade ,1983,501,45,47.0,27.0,477.0,535.0,No,11,sliding,0.14285714285714285,-0.003086949065340422
72,2,1,1,8, invade ,2034,509,45,47.0,27.0,477.0,535.0,No,11,saccade,0.1568627450980392,0.00027461965178228166
72,2,1,1,8, invade ,2083,520,44,47.0,27.0,477.0,535.0,No,11,saccade,0.22541553096300532,0.0013990364462237981
72,2,1,1,8, invade ,2133,529,43,47.0,27.0,477.0,535.0,No,11,saccade,0.18110770276274835,-0.0008861565640051394
72,2,1,1,9, the ,2184,547,43,47.0,27.0,535.0,565.0,No,11,saccade,0.35294117647058826,0.0033692837981929395
72,2,1,1,10, smart ,2234,565,43,47.0,27.0,565.0,615.0,No,11,saccade,0.36,0.00014117647058823458
72,2,1,1,10, smart ,2284,600,43,47.0,27.0,565.0,615.0,No,11,saccade,0.7,0.0068
72,2,1,1,11, watch ,2333,618,43,47.0,27.0,615.0,667.0,No,11,saccade,0.3673469387755102,-0.00678883798417326
72,2,1,1,11, watch ,2384,626,43,47.0,27.0,615.0,667.0,No,11,saccade,0.1568627450980392,-0.004127141052499432
72,2,1,1,11, watch ,2434,637,43,47.0,27.0,615.0,667.0,No,11,saccade,0.22,0.0012627450980392156
72,2,1,1,11, watch ,2484,652,44,47.0,27.0,615.0,667.0,No,11,saccade,0.30066592756745814,0.0016133185513491626
72,2,1,1,12," space, ",2533,666,45,47.0,27.0,667.0,720.0,No,11,saccade,0.2864422213799632,-0.00029027971811214104
72,2,1,1,12," space, ",2583,677,46,47.0,27.0,667.0,720.0,No,11,saccade,0.22090722034374521,-0.0013107000207243603
72,2,1,1,12," space, ",2633,684,47,47.0,27.0,667.0,720.0,No,11,sliding,0.1414213562373095,-0.0015897172821287143
72,2,1,1,12," space, ",2683,684,47,47.0,27.0,667.0,720.0,No,11,fixation,0.0,-0.00282842712474619
72,2,1,1,12," space, ",2734,677,48,47.0,27.0,667.0,720.0,No,11,sliding,0.1386483884679505,0.002718595852312755
72,2,1,1,-1,,2783,523,61,,,,,No,11,saccade,3.1540352501227815,0.06153850738071084
72,2,1,1,17, maintaining ,2834,313,87,87.0,67.0,281.0,378.0,No,11,saccade,4.149086325865589,0.01951080540672172
72,2,1,1,-1,,2884,152,97,,,,,No,11,saccade,3.226205201161265,-0.01845762249408648
72,2,1,1,-1,,2933,113,100,,,,,No,11,saccade,0.7982696822697121,-0.04954970446717455
72,2,1,1,-1,,2984,101,100,,,,,No,11,saccade,0.23529411764705882,-0.011038736561228496
72,2,1,1,-1,,3034,100,100,,,,,No,11,fixation,0.02,-0.004305882352941177
72,2,1,1,-1,,3084,100,100,,,,,No,11,fixation,0.0,-0.0004
72,2,1,1,-1,,3133,94,98,,,,,No,11,sliding,0.12907255755789304,0.0026341338277121027
72,2,1,1,-1,,3183,92,96,,,,,No,11,fixation,0.0565685424949238,-0.001450080301259385
72,2,1,1,-1,,3233,92,96,,,,,No,11,fixation,0.0,-0.001131370849898476
72,2,1,1,-1,,3283,108,91,,,,,No,11,saccade,0.3352610922848042,0.006705221845696084
72,2,1,1,13, though ,3333,131,89,87.0,67.0,94.0,154.0,No,11,saccade,0.4617358552246078,0.002529495258796072
72,2,1,1,13, though ,3383,144,88,87.0,67.0,94.0,154.0,No,11,saccade,0.260768096208106,-0.004019355180330036
72,2,1,1,14, the ,3433,154,87,87.0,67.0,154.0,184.0,No,11,saccade,0.2009975124224178,-0.0011954116757137633
72,2,1,1,14, the ,3483,176,87,87.0,67.0,154.0,184.0,No,11,saccade,0.44,0.004780049751551644
72,2,1,1,15, company ,3534,198,88,87.0,67.0,184.0,262.0,No,11,saccade,0.4318179518734361,-0.00016043231620713576
72,2,1,1,15, company ,3583,224,88,87.0,67.0,184.0,262.0,No,11,saccade,0.5306122448979592,0.002016210061724962
72,2,1,1,15, company ,3633,232,88,87.0,67.0,184.0,262.0,No,11,saccade,0.16,-0.007412244897959184
