sbm_id,expr_id,cond_id,para_nr,word_nr,word,t,x,y,wb,wt,wl,wr,response,trial_id,type,velocities,acceleration
80,2,1,19,0," Interestingly, ",1096,145,49,47.0,27.0,94.0,200.0,No,7,fixation,0.0,0.0
80,2,1,19,0," Interestingly, ",1143,119,33,47.0,27.0,94.0,200.0,No,7,saccade,0.6495462775520744,0.013820133564937753
80,2,1,19,-1,,1205,111,21,,,,,No,7,saccade,0.23261621132025737,-0.006724678487609953
80,2,1,19,-1,,1255,114,17,,,,,No,7,sliding,0.1,-0.0026523242264051474
80,2,1,19,-1,,1296,119,17,,,,,No,7,sliding,0.12195121951219512,0.0005353955978584174
80,2,1,19,-1,,1352,115,18,,,,,No,7,fixation,0.07362688617174394,-0.0008629345239366282
80,2,1,19,-1,,1405,113,22,,,,,No,7,fixation,0.08437992367923736,0.00020288750014138519
80,2,1,19,0," Interestingly, ",1455,119,41,47.0,27.0,94.0,200.0,No,7,saccade,0.3984971769034255,0.006282345064483763
80,2,1,19,-1,,1496,127,52,,,,,No,7,saccade,0.3317431831398889,-0.001628146189354552
80,2,1,19,0," Interestingly, ",1543,131,47,47.0,27.0,94.0,200.0,No,7,sliding,0.13623668590282656,-0.004159712707171539
80,2,1,19,0," Interestingly, ",1600,131,43,47.0,27.0,94.0,200.0,No,7,fixation,0.07017543859649122,-0.0011589692509883392
80,2,1,19,0," Interestingly, ",1648,131,41,47.0,27.0,94.0,200.0,No,7,fixation,0.041666666666666664,-0.0005939327485380117
80,2,1,19,0," Interestingly, ",1705,132,40,47.0,27.0,94.0,200.0,No,7,fixation,0.024810764252159563,-0.0002957175862194228
80,2,1,19,0," Interestingly, ",1756,132,40,47.0,27.0,94.0,200.0,No,7,fixation,0.0,-0.00048648557357175616
80,2,1,19,0," Interestingly, ",1805,132,40,47.0,27.0,94.0,200.0,No,7,fixation,0.0,0.0
80,2,1,19,0," Interestingly, ",1855,138,40,47.0,27.0,94.0,200.0,No,7,sliding,0.12,0.0024
80,2,1,19,0," Interestingly, ",1905,149,40,47.0,27.0,94.0,200.0,No,7,saccade,0.22,0.002
80,2,1,19,0," Interestingly, ",1955,149,40,47.0,27.0,94.0,200.0,No,7,fixation,0.0,-0.0044
80,2,1,19,0," Interestingly, ",2006,149,40,47.0,27.0,94.0,200.0,No,7,fixation,0.0,0.0
80,2,1,19,0," Interestingly, ",2055,155,40,47.0,27.0,94.0,200.0,No,7,sliding,0.12244897959183673,0.0024989587671803413
80,2,1,19,0," Interestingly, ",2096,167,40,47.0,27.0,94.0,200.0,No,7,saccade,0.2926829268292683,0.0041520474935958914
80,2,1,19,0," Interestingly, ",2144,185,40,47.0,27.0,94.0,200.0,No,7,saccade,0.375,0.0017149390243902443
80,2,1,19,0," Interestingly, ",2205,199,37,47.0,27.0,94.0,200.0,No,7,saccade,0.2347183780864976,-0.0022996987198934823
80,2,1,19,1, the ,2249,200,37,47.0,27.0,200.0,230.0,No,7,fixation,0.022727272727272728,-0.0048179796672551106
80,2,1,19,1, the ,2296,206,37,47.0,27.0,200.0,230.0,No,7,sliding,0.1276595744680851,0.0022326021646981355
80,2,1,19,1, the ,2343,212,37,47.0,27.0,200.0,230.0,No,7,sliding,0.1276595744680851,0.0
80,2,1,19,1, the ,2405,222,37,47.0,27.0,200.0,230.0,No,7,saccade,0.16129032258064516,0.0005424314211703236
80,2,1,19,1, the ,2454,229,37,47.0,27.0,200.0,230.0,No,7,sliding,0.14285714285714285,-0.00037618734129596544
80,2,1,19,1, the ,2504,229,37,47.0,27.0,200.0,230.0,No,7,fixation,0.0,-0.002857142857142857
80,2,1,19,2, heaviest ,2544,240,37,47.0,27.0,230.0,302.0,No,7,saccade,0.275,0.006875000000000001
80,2,1,19,2, heaviest ,2605,266,40,47.0,27.0,230.0,302.0,No,7,saccade,0.42905745338696394,0.0025255320227371134
80,2,1,19,2, heaviest ,2653,269,40,47.0,27.0,230.0,302.0,No,7,fixation,0.0625,-0.007636613612228415
80,2,1,19,2, heaviest ,2696,272,40,47.0,27.0,230.0,302.0,No,7,fixation,0.06976744186046512,0.00016901027582477012
80,2,1,19,2, heaviest ,2743,288,40,47.0,27.0,230.0,302.0,No,7,saccade,0.3404255319148936,0.0057586827671155
80,2,1,19,2, heaviest ,2805,299,40,47.0,27.0,230.0,302.0,No,7,saccade,0.1774193548387097,-0.002629131888325547
80,2,1,19,3, isotopes ,2855,302,40,47.0,27.0,302.0,374.0,No,7,fixation,0.06,-0.0023483870967741937
80,2,1,19,3, isotopes ,2895,317,40,47.0,27.0,302.0,374.0,No,7,saccade,0.375,0.007875
80,2,1,19,3, isotopes ,2955,326,40,47.0,27.0,302.0,374.0,No,7,sliding,0.15,-0.0037500000000000003
80,2,1,19,3, isotopes ,2999,329,40,47.0,27.0,302.0,374.0,No,7,fixation,0.06818181818181818,-0.001859504132231405
80,2,1,19,3, isotopes ,3055,338,40,47.0,27.0,302.0,374.0,No,7,saccade,0.16071428571428573,0.0016523654916512063
80,2,1,19,3, isotopes ,3105,345,40,47.0,27.0,302.0,374.0,No,7,sliding,0.14,-0.00041428571428571426
80,2,1,19,3, isotopes ,3144,347,40,47.0,27.0,302.0,374.0,No,7,fixation,0.05128205128205128,-0.0022748191978961213
80,2,1,19,3, isotopes ,3205,352,40,47.0,27.0,302.0,374.0,No,7,fixation,0.08196721311475409,0.000503035439880374
80,2,1,19,3, isotopes ,3255,356,40,47.0,27.0,302.0,374.0,No,7,fixation,0.08,-3.934426229508181e-05
80,2,1,19,3, isotopes ,3296,366,40,47.0,27.0,302.0,374.0,No,7,saccade,0.24390243902439024,0.003997620464009518
80,2,1,19,4, physicists ,3344,374,40,47.0,27.0,374.0,457.0,No,7,saccade,0.16666666666666666,-0.001609078590785908
80,2,1,19,4, physicists ,3405,378,40,47.0,27.0,374.0,457.0,No,7,fixation,0.06557377049180328,-0.0016572605930305472
80,2,1,19,4, physicists ,3448,386,40,47.0,27.0,374.0,457.0,No,7,saccade,0.18604651162790697,0.0028016916543279926
80,2,1,19,4, physicists ,3504,389,40,47.0,27.0,374.0,457.0,No,7,fixation,0.05357142857142857,-0.0023656264831514
80,2,1,19,4, physicists ,3543,393,40,47.0,27.0,374.0,457.0,No,7,sliding,0.10256410256410256,0.001256222410068564
80,2,1,19,4, physicists ,3605,417,40,47.0,27.0,374.0,457.0,No,7,saccade,0.3870967741935484,0.004589236639184611
80,2,1,19,4, physicists ,3655,435,40,47.0,27.0,374.0,457.0,No,7,saccade,0.36,-0.0005419354838709678
80,2,1,19,4, physicists ,3705,435,40,47.0,27.0,374.0,457.0,No,7,fixation,0.0,-0.0072
80,2,1,19,4, physicists ,3751,435,40,47.0,27.0,374.0,457.0,No,7,fixation,0.0,0.0
80,2,1,19,4, physicists ,3792,435,40,47.0,27.0,374.0,457.0,No,7,fixation,0.0,0.0
80,2,1,19,4, physicists ,3848,439,40,47.0,27.0,374.0,457.0,No,7,fixation,0.07142857142857142,0.0012755102040816326
