sbm_id,expr_id,cond_id,para_nr,word_nr,word,t,x,y,wb,wt,wl,wr,response,trial_id,type,velocities,acceleration
262,2,1,1,0, There ,1027,108,45,46.0,28.0,77.0,127.0,Because of rumors.,4,fixation,0.0,0.0
262,2,1,1,0, There ,1053,98,41,46.0,28.0,77.0,127.0,Because of rumors.,4,saccade,0.4142434467026541,0.01593244025779439
262,2,1,1,0, There ,1079,96,41,46.0,28.0,77.0,127.0,Because of rumors.,4,saccade,0.07692307692307693,-0.012973860376137585
262,2,1,1,0, There ,1103,94,41,46.0,28.0,77.0,127.0,Because of rumors.,4,fixation,0.08333333333333333,0.00026709401709401674
262,2,1,1,0, There ,1129,92,41,46.0,28.0,77.0,127.0,Because of rumors.,4,fixation,0.07692307692307693,-0.00024654832347140003
262,2,1,1,0, There ,1154,88,41,46.0,28.0,77.0,127.0,Because of rumors.,4,saccade,0.16,0.003323076923076923
262,2,1,1,0, There ,1178,88,41,46.0,28.0,77.0,127.0,Because of rumors.,4,fixation,0.0,-0.006666666666666667
262,2,1,1,0, There ,1203,84,40,46.0,28.0,77.0,127.0,Because of rumors.,4,saccade,0.1649242250247064,0.006596969000988257
262,2,1,1,0, There ,1229,83,40,46.0,28.0,77.0,127.0,Because of rumors.,4,fixation,0.038461538461538464,-0.004863949483198767
262,2,1,1,0, There ,1253,82,40,46.0,28.0,77.0,127.0,Because of rumors.,4,fixation,0.041666666666666664,0.00013354700854700837
262,2,1,1,0, There ,1278,82,40,46.0,28.0,77.0,127.0,Because of rumors.,4,fixation,0.0,-0.0016666666666666666
262,2,1,1,0, There ,1303,82,40,46.0,28.0,77.0,127.0,Because of rumors.,4,fixation,0.0,0.0
262,2,1,1,0, There ,1328,82,40,46.0,28.0,77.0,127.0,Because of rumors.,4,fixation,0.0,0.0
262,2,1,1,0, There ,1353,82,40,46.0,28.0,77.0,127.0,Because of rumors.,4,fixation,0.0,0.0
262,2,1,1,0, There ,1378,82,40,46.0,28.0,77.0,127.0,Because of rumors.,4,fixation,0.0,0.0
262,2,1,1,0, There ,1403,82,40,46.0,28.0,77.0,127.0,Because of rumors.,4,fixation,0.0,0.0
262,2,1,1,0, There ,1428,82,40,46.0,28.0,77.0,127.0,Because of rumors.,4,fixation,0.0,0.0
262,2,1,1,0, There ,1453,89,39,46.0,28.0,77.0,127.0,Because of rumors.,4,saccade,0.282842712474619,0.01131370849898476
262,2,1,1,0, There ,1478,95,38,46.0,28.0,77.0,127.0,Because of rumors.,4,saccade,0.24331050121192876,-0.0015812884505076097
262,2,1,1,0, There ,1503,108,37,46.0,28.0,77.0,127.0,Because of rumors.,4,saccade,0.521536192416212,0.011129027648171329
262,2,1,1,0, There ,1527,111,37,46.0,28.0,77.0,127.0,Because of rumors.,4,saccade,0.125,-0.0165223413506755
262,2,1,1,0, There ,1552,119,37,46.0,28.0,77.0,127.0,Because of rumors.,4,saccade,0.32,0.0078000000000000005
262,2,1,1,0, There ,1578,124,36,46.0,28.0,77.0,127.0,Because of rumors.,4,saccade,0.19611613513818402,-0.004764764033146769
262,2,1,1,1, are ,1603,138,36,46.0,28.0,128.0,157.0,Because of rumors.,4,saccade,0.56,0.01455535459447264
262,2,1,1,1, are ,1628,142,36,46.0,28.0,128.0,157.0,Because of rumors.,4,saccade,0.16,-0.016
262,2,1,1,1, are ,1654,148,36,46.0,28.0,128.0,157.0,Because of rumors.,4,saccade,0.23076923076923078,0.0027218934911242606
262,2,1,1,1, are ,1677,149,36,46.0,28.0,128.0,157.0,Because of rumors.,4,fixation,0.043478260869565216,-0.008143085647811547
262,2,1,1,1, are ,1702,153,36,46.0,28.0,128.0,157.0,Because of rumors.,4,saccade,0.16,0.004660869565217392
262,2,1,1,2, now ,1728,156,36,46.0,28.0,157.0,196.0,Because of rumors.,4,sliding,0.11538461538461539,-0.0017159763313609466
262,2,1,1,2, now ,1754,160,36,46.0,28.0,157.0,196.0,Because of rumors.,4,saccade,0.15384615384615385,0.0014792899408284025
262,2,1,1,2, now ,1778,161,36,46.0,28.0,157.0,196.0,Because of rumors.,4,fixation,0.041666666666666664,-0.0046741452991453
262,2,1,1,2, now ,1803,164,36,46.0,28.0,157.0,196.0,Because of rumors.,4,sliding,0.12,0.0031333333333333335
262,2,1,1,2, now ,1828,168,36,46.0,28.0,157.0,196.0,Because of rumors.,4,saccade,0.16,0.0016000000000000003
262,2,1,1,2, now ,1853,180,37,46.0,28.0,157.0,196.0,Because of rumors.,4,saccade,0.48166378315169184,0.012866551326067675
262,2,1,1,2, now ,1877,185,37,46.0,28.0,157.0,196.0,Because of rumors.,4,saccade,0.20833333333333334,-0.011388768742431605
262,2,1,1,3, rumblings ,1902,196,37,46.0,28.0,195.0,277.0,Because of rumors.,4,saccade,0.44,0.009266666666666666
262,2,1,1,3, rumblings ,1927,206,37,46.0,28.0,195.0,277.0,Because of rumors.,4,saccade,0.4,-0.0015999999999999992
262,2,1,1,3, rumblings ,1953,220,37,46.0,28.0,195.0,277.0,Because of rumors.,4,saccade,0.5384615384615384,0.005325443786982247
262,2,1,1,3, rumblings ,1978,229,38,46.0,28.0,195.0,277.0,Because of rumors.,4,saccade,0.3622154055254967,-0.00704984531744167
262,2,1,1,3, rumblings ,2003,240,39,46.0,28.0,195.0,277.0,Because of rumors.,4,saccade,0.44181444068749043,0.0031839614064797495
262,2,1,1,3, rumblings ,2028,241,39,46.0,28.0,195.0,277.0,Because of rumors.,4,saccade,0.04,-0.01607257762749962
262,2,1,1,3, rumblings ,2052,248,39,46.0,28.0,195.0,277.0,Because of rumors.,4,saccade,0.2916666666666667,0.010486111111111113
262,2,1,1,3, rumblings ,2078,248,39,46.0,28.0,195.0,277.0,Because of rumors.,4,saccade,0.0,-0.011217948717948718
262,2,1,1,3, rumblings ,2103,248,39,46.0,28.0,195.0,277.0,Because of rumors.,4,fixation,0.0,0.0
262,2,1,1,3, rumblings ,2128,248,39,46.0,28.0,195.0,277.0,Because of rumors.,4,fixation,0.0,0.0
262,2,1,1,3, rumblings ,2153,248,39,46.0,28.0,195.0,277.0,Because of rumors.,4,fixation,0.0,0.0
262,2,1,1,3, rumblings ,2178,248,39,46.0,28.0,195.0,277.0,Because of rumors.,4,fixation,0.0,0.0
262,2,1,1,3, rumblings ,2203,248,39,46.0,28.0,195.0,277.0,Because of rumors.,4,fixation,0.0,0.0
262,2,1,1,3, rumblings ,2227,248,39,46.0,28.0,195.0,277.0,Because of rumors.,4,fixation,0.0,0.0
262,2,1,1,3, rumblings ,2252,248,39,46.0,28.0,195.0,277.0,Because of rumors.,4,fixation,0.0,0.0
262,2,1,1,3, rumblings ,2278,248,39,46.0,28.0,195.0,277.0,Because of rumors.,4,fixation,0.0,0.0
262,2,1,1,3, rumblings ,2303,248,39,46.0,28.0,195.0,277.0,Because of rumors.,4,fixation,0.0,0.0
262,2,1,1,3, rumblings ,2328,248,39,46.0,28.0,195.0,277.0,Because of rumors.,4,fixation,0.0,0.0
262,2,1,1,3, rumblings ,2353,248,39,46.0,28.0,195.0,277.0,Because of rumors.,4,fixation,0.0,0.0
262,2,1,1,3, rumblings ,2379,248,39,46.0,28.0,195.0,277.0,Because of rumors.,4,fixation,0.0,0.0
262,2,1,1,3, rumblings ,2403,248,39,46.0,28.0,195.0,277.0,Because of rumors.,4,fixation,0.0,0.0
262,2,1,1,3, rumblings ,2427,249,39,46.0,28.0,195.0,277.0,Because of rumors.,4,fixation,0.041666666666666664,0.001736111111111111
262,2,1,1,3, rumblings ,2452,258,39,46.0,28.0,195.0,277.0,Because of rumors.,4,saccade,0.36,0.012733333333333333
262,2,1,1,3, rumblings ,2478,260,39,46.0,28.0,195.0,277.0,Because of rumors.,4,saccade,0.07692307692307693,-0.01088757396449704
262,2,1,1,3, rumblings ,2502,267,39,46.0,28.0,195.0,277.0,Because of rumors.,4,saccade,0.2916666666666667,0.008947649572649574
262,2,1,1,3, rumblings ,2527,271,39,46.0,28.0,195.0,277.0,Because of rumors.,4,saccade,0.16,-0.005266666666666667
262,2,1,1,4, that ,2553,278,39,46.0,28.0,277.0,313.0,Because of rumors.,4,saccade,0.2692307692307692,0.004201183431952662
262,2,1,1,4, that ,2578,283,39,46.0,28.0,277.0,313.0,Because of rumors.,4,saccade,0.2,-0.002769230769230768
262,2,1,1,4, that ,2603,284,39,46.0,28.0,277.0,313.0,Because of rumors.,4,fixation,0.04,-0.0064
262,2,1,1,4, that ,2627,284,40,46.0,28.0,277.0,313.0,Because of rumors.,4,fixation,0.041666666666666664,6.944444444444431e-05
262,2,1,1,4, that ,2653,285,40,46.0,28.0,277.0,313.0,Because of rumors.,4,fixation,0.038461538461538464,-0.00012327416173570001
262,2,1,1,4, that ,2678,285,40,46.0,28.0,277.0,313.0,Because of rumors.,4,fixation,0.0,-0.0015384615384615385
262,2,1,1,3, rumblings ,2702,270,40,46.0,28.0,195.0,277.0,Because of rumors.,4,saccade,0.625,0.026041666666666668
262,2,1,1,3, rumblings ,2727,251,40,46.0,28.0,195.0,277.0,Because of rumors.,4,saccade,0.76,0.0054
262,2,1,1,2, now ,2752,184,38,46.0,28.0,157.0,196.0,Because of rumors.,4,saccade,2.6811937639790226,0.0768477505591609
262,2,1,1,1, are ,2778,152,35,46.0,28.0,128.0,157.0,Because of rumors.,4,saccade,1.2361660523067843,-0.05557798891047071
262,2,1,1,0, There ,2802,124,35,46.0,28.0,77.0,127.0,Because of rumors.,4,saccade,1.1666666666666667,-0.0028958077350048996
262,2,1,1,0, There ,2828,114,35,46.0,28.0,77.0,127.0,Because of rumors.,4,saccade,0.38461538461538464,-0.030078895463510853
262,2,1,1,0, There ,2853,111,35,46.0,28.0,77.0,127.0,Because of rumors.,4,saccade,0.12,-0.010584615384615385
262,2,1,1,0, There ,2878,110,35,46.0,28.0,77.0,127.0,Because of rumors.,4,fixation,0.04,-0.0031999999999999997
262,2,1,1,0, There ,2903,108,35,46.0,28.0,77.0,127.0,Because of rumors.,4,fixation,0.08,0.0016
262,2,1,1,0, There ,2928,106,35,46.0,28.0,77.0,127.0,Because of rumors.,4,fixation,0.08,0.0
262,2,1,1,0, There ,2952,103,39,46.0,28.0,77.0,127.0,Because of rumors.,4,saccade,0.20833333333333334,0.005347222222222223
262,2,1,1,0, There ,2978,101,39,46.0,28.0,77.0,127.0,Because of rumors.,4,fixation,0.07692307692307693,-0.005054240631163708
262,2,1,1,0, There ,3003,98,39,46.0,28.0,77.0,127.0,Because of rumors.,4,sliding,0.12,0.0017230769230769227
262,2,1,1,0, There ,3027,96,39,46.0,28.0,77.0,127.0,Because of rumors.,4,fixation,0.08333333333333333,-0.0015277777777777779
262,2,1,1,0, There ,3052,96,39,46.0,28.0,77.0,127.0,Because of rumors.,4,fixation,0.0,-0.003333333333333333
262,2,1,1,0, There ,3077,96,39,46.0,28.0,77.0,127.0,Because of rumors.,4,fixation,0.0,0.0
262,2,1,1,0, There ,3102,96,39,46.0,28.0,77.0,127.0,Because of rumors.,4,fixation,0.0,0.0
262,2,1,1,0, There ,3128,96,39,46.0,28.0,77.0,127.0,Because of rumors.,4,fixation,0.0,0.0
262,2,1,1,0, There ,3153,96,39,46.0,28.0,77.0,127.0,Because of rumors.,4,fixation,0.0,0.0
262,2,1,1,0, There ,3177,96,39,46.0,28.0,77.0,127.0,Because of rumors.,4,fixation,0.0,0.0
262,2,1,1,0, There ,3203,96,39,46.0,28.0,77.0,127.0,Because of rumors.,4,fixation,0.0,0.0
