sbm_id,expr_id,cond_id,para_nr,word_nr,word,t,x,y,wb,wt,wl,wr,response,trial_id,type,velocities,acceleration
37,2,1,19,0," Interestingly, ",1092,119,30,47.0,27.0,94.0,200.0,No,16,fixation,0.0,0.0
37,2,1,19,0," Interestingly, ",1142,118,33,47.0,27.0,94.0,200.0,No,16,fixation,0.0632455532033676,0.001264911064067352
37,2,1,19,0," Interestingly, ",1189,117,34,47.0,27.0,94.0,200.0,No,16,fixation,0.030089650263257342,-0.0007054447434066012
37,2,1,19,0," Interestingly, ",1239,116,41,47.0,27.0,94.0,200.0,No,16,sliding,0.1414213562373095,0.002226634119481043
37,2,1,19,0," Interestingly, ",1302,116,43,47.0,27.0,94.0,200.0,No,16,fixation,0.031746031746031744,-0.0017408781665282185
37,2,1,19,0," Interestingly, ",1352,116,43,47.0,27.0,94.0,200.0,No,16,fixation,0.0,-0.0006349206349206349
37,2,1,19,0," Interestingly, ",1391,117,44,47.0,27.0,94.0,200.0,No,16,fixation,0.03626188621469475,0.0009297919542229422
37,2,1,19,0," Interestingly, ",1442,119,44,47.0,27.0,94.0,200.0,No,16,fixation,0.0392156862745098,5.791764823166775e-05
37,2,1,19,0," Interestingly, ",1491,123,46,47.0,27.0,94.0,200.0,No,16,fixation,0.09126808071427714,0.0010622937640768844
37,2,1,19,0," Interestingly, ",1539,133,47,47.0,27.0,94.0,200.0,No,16,saccade,0.20937240877335186,0.0024605068345640566
37,2,1,19,0," Interestingly, ",1593,145,47,47.0,27.0,94.0,200.0,No,16,saccade,0.2222222222222222,0.0002379595083124138
37,2,1,19,0," Interestingly, ",1641,153,47,47.0,27.0,94.0,200.0,No,16,saccade,0.16666666666666666,-0.0011574074074074073
37,2,1,19,0," Interestingly, ",1689,168,47,47.0,27.0,94.0,200.0,No,16,saccade,0.3125,0.0030381944444444445
37,2,1,19,0," Interestingly, ",1739,179,47,47.0,27.0,94.0,200.0,No,16,saccade,0.22,-0.00185
37,2,1,19,0," Interestingly, ",1799,187,47,47.0,27.0,94.0,200.0,No,16,sliding,0.13333333333333333,-0.0014444444444444446
37,2,1,19,0," Interestingly, ",1850,195,47,47.0,27.0,94.0,200.0,No,16,saccade,0.1568627450980392,0.000461361014994233
37,2,1,19,1, the ,1892,205,49,47.0,27.0,200.0,230.0,No,16,saccade,0.24281045302822785,0.0020463739983378245
37,2,1,19,1, the ,1939,218,49,47.0,27.0,200.0,230.0,No,16,saccade,0.2765957446808511,0.0007188359926090049
37,2,1,19,1, the ,1989,229,49,47.0,27.0,200.0,230.0,No,16,saccade,0.22,-0.0011319148936170214
37,2,1,19,2, heaviest ,2050,249,47,47.0,27.0,230.0,302.0,No,16,saccade,0.3295041187252751,0.0017951494872995913
37,2,1,19,2, heaviest ,2098,263,45,47.0,27.0,230.0,302.0,No,16,saccade,0.2946278254943948,-0.0007265894423100055
37,2,1,19,2, heaviest ,2141,290,40,47.0,27.0,230.0,302.0,No,16,saccade,0.6385828008253945,0.007998952914674413
37,2,1,19,2, heaviest ,2197,299,38,47.0,27.0,230.0,302.0,No,16,saccade,0.1646347224516587,-0.00846335854238814
