sbm_id,expr_id,cond_id,para_nr,word_nr,word,duration,start_t,end_t,x_mean,y_mean,response
67,1,6,1,0, The ,525,640,1165,79.9,37.14,yes
67,1,6,1,1, son ,201,1165,1366,123.25,46.12,yes
67,1,6,1,4, actress ,1301,1589,2890,241.56,45.75,yes
67,1,6,1,5, who ,350,2890,3240,269.29,43.71,yes
67,1,6,1,6, shot ,349,3240,3589,308.57,37.5,yes
67,1,6,1,7, herself ,551,3589,4140,358.86,40.68,yes
67,1,6,1,8, on ,249,4140,4389,401.3,40,yes
67,1,6,1,9, the ,176,4389,4565,425.57,40,yes
67,1,6,1,10, set ,300,4565,4865,459.17,40,yes
67,1,6,1,11, was ,1024,4865,5889,478.85,40,yes
67,1,6,1,10, set ,600,5889,6489,449.92,42.88,yes
67,1,6,1,11, was ,426,6489,6915,492.71,43,yes
67,1,6,1,12, under ,424,6915,7339,535.35,45,yes
67,1,6,2,0, The ,251,725,976,85.3,32.5,yes
67,1,6,2,1, brother ,450,976,1426,136.06,36.33,yes
67,1,6,2,2, of ,174,1426,1600,175.71,39,yes
67,1,6,2,3, the ,526,1600,2126,200.95,40.14,yes
67,1,6,2,4, bride ,474,2126,2600,236.89,44.79,yes
67,1,6,2,5, who ,375,2600,2975,279.67,44.4,yes
67,1,6,2,6, embarrassed ,1925,2975,4900,352.36,46.57,yes
67,1,6,2,4, bride ,226,5450,5676,243.11,40,yes
67,1,6,2,5, who ,249,5676,5925,280.7,39.4,yes
67,1,6,2,6, embarrassed ,851,5925,6776,348.79,40.59,yes
67,1,6,2,7, herself ,924,6776,7700,443.38,46.59,yes
67,1,6,2,8, at ,400,7700,8100,479.5,49,yes
67,1,6,2,9, the ,401,8100,8501,505.88,49,yes
67,1,6,2,10, wedding ,525,8501,9026,553.67,44.86,yes
67,1,6,2,11, felt ,300,9026,9326,604.67,42.75,yes
67,1,6,3,0, The ,175,932,1107,87.71,46.57,no
67,1,6,3,1, uncle ,250,1107,1357,128.6,45.1,no
67,1,6,3,3, the ,199,1508,1707,180.62,45,no
67,1,6,3,4, waitress ,751,1707,2458,241.8,45.37,no
67,1,6,3,5, who ,273,2458,2731,292.27,46.64,no
67,1,6,3,6, hurt ,250,2731,2981,328.4,48,no
67,1,6,3,7, herself ,477,2981,3458,378.53,45.37,no
67,1,6,3,8, was ,799,3458,4257,414.69,44,no
67,1,6,3,9, shocked ,675,4257,4932,469.63,44,no
67,1,6,3,10, by ,424,4932,5356,529.24,44,no
67,1,6,3,12, accident. ,626,5456,6082,594.16,44.32,no
67,1,6,4,0, The ,476,816,1292,88.79,47.53,no
67,1,6,4,1, son ,275,1292,1567,121,35.73,no
67,1,6,4,5, who ,175,1942,2117,247.86,39,no
67,1,6,4,6, politely ,749,2117,2866,291.67,39,no
67,1,6,4,7, introduced ,1250,2866,4116,375.84,48.14,no
67,1,6,4,6, politely ,601,4116,4717,280.88,46.08,no
67,1,6,4,6, politely ,250,4867,5117,295.2,36.8,no
67,1,6,4,7, introduced ,476,5117,5593,371.68,38.58,no
67,1,6,4,8, herself ,1548,5593,7141,435.65,41.03,no
67,1,6,4,9, was ,251,7141,7392,489.9,41.5,no
67,1,6,4,10, popular ,374,7392,7766,543.07,43.07,no
67,1,6,4,12, the ,199,7918,8117,610.75,44,no
67,1,6,4,13, party. ,225,8117,8342,635.33,44.78,no
67,1,6,5,0, The ,424,783,1207,85.71,54.59,yes
67,1,6,5,1, brother ,576,1207,1783,128.57,45.7,yes
67,1,6,5,3, the ,201,1832,2033,201.88,47,yes
67,1,6,5,4, schoolgirl ,1074,2033,3107,262.49,46.84,yes
67,1,6,5,5, who ,351,3107,3458,311.86,41.5,yes
67,1,6,5,6, burned ,926,3458,4384,376.11,42.14,yes
67,1,6,5,7, herself ,1249,4384,5633,426.52,42.6,yes
67,1,6,5,8, was ,1149,5633,6782,466.39,45.13,yes
67,1,6,5,9, usually ,476,6782,7258,517.84,45.68,yes
67,1,6,5,10, very ,274,7258,7532,574.18,52.82,yes
67,1,6,5,11, careful. ,450,7532,7982,612.33,48.39,yes
67,1,6,6,0, The ,199,1103,1302,89.12,44.62,yes
67,1,6,6,1, grandfather ,676,1302,1978,152.56,42,yes
67,1,6,6,3, the ,275,2103,2378,234.09,38,yes
67,1,6,6,4, woman ,551,2378,2929,282.14,39.5,yes
67,1,6,6,5, who ,498,2929,3427,332.05,43.55,yes
67,1,6,6,6, killed ,825,3427,4252,373.91,44.55,yes
67,1,6,6,7, herself ,475,4252,4727,426.05,44.32,yes
67,1,6,6,8, last ,251,4727,4978,473.2,41.9,yes
67,1,6,6,9, summer ,801,4978,5779,524.12,41.22,yes
67,1,6,6,10, had ,299,5779,6078,574.42,44.83,yes
67,1,6,6,11, been ,249,6078,6327,619.6,45,yes
67,1,6,6,13, prison. ,1349,6378,7727,682,46.13,yes
67,1,6,6,12, to ,651,7727,8378,644.19,44,yes
67,1,6,7,0, The ,226,960,1186,88.56,36.11,no
67,1,6,7,1, grandma ,725,1186,1911,147.28,42.17,no
67,1,6,7,3, the ,201,2060,2261,217,40.88,no
67,1,6,7,4, fireman ,1725,2261,3986,267.26,44.3,no
67,1,6,7,5, who ,625,3986,4611,320.4,47,no
67,1,6,7,6, criticized ,901,4611,5512,344.39,45.97,no
67,1,6,7,5, who ,174,5512,5686,332,44,no
67,1,6,7,6, criticized ,600,5686,6286,371.17,43.08,no
67,1,6,7,7, himself ,824,6286,7110,436.58,42.76,no
67,1,6,7,10, often ,825,7386,8211,547.79,40.79,no
67,1,6,7,11, was ,276,8211,8487,590,41.55,no
67,1,6,8,1, aunt ,400,1272,1672,124.12,52.31,no
67,1,6,8,2, of ,175,1672,1847,153.43,47.57,no
67,1,6,8,4, schoolboy ,600,1972,2572,241.33,40.38,no
67,1,6,8,5, who ,201,2572,2773,303.38,43.38,no
67,1,6,8,6, hurt ,225,2773,2998,336.22,48.56,no
67,1,6,8,7, himself ,2249,2998,5247,384.46,44.58,no
67,1,6,8,9, concerned ,600,5373,5973,498.25,36.92,no
67,1,6,8,10, about ,251,5973,6224,561.3,37,no
67,1,6,8,12, injury. ,375,6298,6673,648,43.93,no
67,1,5,17,0, The ,226,1050,1276,92.33,33,no
67,1,5,17,1, nephew ,648,1276,1924,138.04,46.19,no
67,1,5,17,2, of ,175,1924,2099,182.14,43.57,no
67,1,5,17,3, the ,275,2099,2374,207.64,43,no
67,1,5,17,4, queen ,475,2374,2849,244.58,40.53,no
67,1,5,17,5, who ,300,2849,3149,297,40.25,no
67,1,5,17,6, praised ,1226,3149,4375,342.61,48.16,no
67,1,5,17,7, himself ,525,4375,4900,415.9,47.33,no
67,1,5,17,8, all ,325,4900,5225,450.62,46,no
67,1,5,17,9, the ,775,5225,6000,478.42,41.06,no
67,1,5,17,10, time ,474,6000,6474,511.63,36.68,no
67,1,5,17,11, was ,225,6474,6699,559.56,43.44,no
67,1,5,17,12, very ,401,6699,7100,585.19,43,no
67,1,5,17,13, rude. ,1400,7100,8500,631.89,41.04,no
67,1,5,17,6, praised ,350,8600,8950,344.5,49.36,no
67,1,5,17,7, himself ,176,8950,9126,414.29,47.57,no
67,1,5,18,0, The ,251,802,1053,87.7,43.3,yes
67,1,5,18,1, uncle ,274,1053,1327,131.09,37.91,yes
67,1,5,18,3, the ,525,1478,2003,192.05,36.67,yes
67,1,5,18,4, girl ,350,2003,2353,210.79,39.93,yes
67,1,5,18,5, who ,174,2353,2527,252.14,46.43,yes
67,1,5,18,6, prepared ,350,2527,2877,299.79,47.93,yes
67,1,5,18,7, himself ,325,2877,3202,375.38,42.31,yes
67,1,5,18,8, for ,526,3202,3728,416.71,36,yes
67,1,5,18,10, race ,500,3752,4252,488.2,43.5,yes
67,1,5,18,11, was ,276,4252,4528,522,43.27,yes
67,1,5,18,13, great ,350,4628,4978,581.36,48.29,yes
67,1,5,18,14, athlete. ,799,4978,5777,628.62,46.03,yes
67,1,5,19,0, The ,600,762,1362,81.92,45.79,yes
67,1,5,19,1, grandma ,399,1362,1761,138.5,45.5,yes
67,1,5,19,4, policeman ,699,1988,2687,275.5,43.82,yes
67,1,5,19,6, educated ,301,2811,3112,380.33,41.08,yes
67,1,5,19,7, herself ,249,3112,3361,461.1,46.8,yes
67,1,5,19,9, night ,701,3461,4162,535.75,51.25,yes
67,1,5,19,10, became ,475,4162,4637,582.84,39.16,yes
67,1,5,20,1, niece ,450,1231,1681,129.78,40.22,yes
67,1,5,20,4, fisherman ,950,1881,2831,261,39.74,yes
67,1,5,20,5, who ,250,2831,3081,310,46,yes
67,1,5,20,6, got ,224,3081,3305,342.56,45.22,yes
67,1,5,20,7, herself ,525,3305,3830,383.76,42.24,yes
