sbm_id,expr_id,cond_id,para_nr,word_nr,word,duration,start_t,end_t,x_mean,y_mean,response
66,1,5,1,0, The ,427,847,1274,86.41,45.24,yes
66,1,5,1,1, son ,173,1274,1447,121.43,40.43,yes
66,1,5,1,4, actress ,380,1748,2128,234.33,44,yes
66,1,5,1,5, who ,295,2128,2423,283.17,42.33,yes
66,1,5,1,7, himself ,551,2546,3097,372.14,47.86,yes
66,1,5,1,8, on ,450,3097,3547,429.5,42.83,yes
66,1,5,1,7, himself ,180,3547,3727,381.86,45.71,yes
66,1,5,1,6, shot ,419,3727,4146,338.06,44,yes
66,1,5,1,7, himself ,1774,4146,5920,395.79,43.49,yes
66,1,5,1,8, on ,427,5920,6347,439,41,yes
66,1,5,1,9, the ,1181,6347,7528,475.11,40.02,yes
66,1,5,1,11, was ,356,7622,7978,533.14,41.64,yes
66,1,5,1,12, under ,548,7978,8526,573,43.95,yes
66,1,5,1,13, investigation. ,295,8526,8821,632.83,47.58,yes
66,1,5,2,0, The ,400,824,1224,92.81,56.44,yes
66,1,5,2,1, brother ,417,1224,1641,135.59,50.65,yes
66,1,5,2,4, bride ,181,1942,2123,255.29,49.43,yes
66,1,5,2,5, who ,220,2123,2343,303,47.11,yes
66,1,5,2,6, embarrassed ,1531,2343,3874,374.92,45.31,yes
66,1,5,2,7, himself ,2600,3874,6474,477.26,42.76,yes
66,1,5,2,10, wedding ,748,6694,7442,588.73,41.43,yes
66,1,5,2,11, felt ,182,7442,7624,658.43,41.29,yes
66,1,5,3,0, The ,1680,1227,2907,78.91,45.51,no
66,1,5,3,1, uncle ,503,2907,3410,133.7,46.6,no
66,1,5,3,2, of ,567,3410,3977,164.7,45.65,no
66,1,5,3,4, waitress ,1099,4128,5227,250.59,45.86,no
66,1,5,3,5, who ,233,5227,5460,315.67,43.44,no
66,1,5,3,6, hurt ,247,5460,5707,352.5,38,no
66,1,5,3,7, himself ,921,5707,6628,391.51,39.27,no
66,1,5,3,8, was ,400,6628,7028,456.75,45.88,no
66,1,5,3,9, shocked ,929,7028,7957,505.49,44.08,no
66,1,5,3,10, by ,171,7957,8128,567.14,45.29,no
66,1,5,3,11, the ,199,8128,8327,597.88,39.75,no
66,1,5,3,12, accident. ,850,8327,9177,647.97,41.26,no
66,1,5,4,0, The ,402,997,1399,87,42.62,no
