expr_id,cond_id,para_nr,word,word_nr,response_true,sent_rg_id,sent_rg,response_chosen,correctness,first_duration,total_duration,gaze_duration,right_bounded_rt,go_past_time,FPFix,FPReg
1,8,125,The,0,no,-1,other,no,1.0,564.0,564.0,564.0,564.0,564.0,1.0,0.0
1,8,125,gardener,1,no,-1,other,no,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,125,was,2,no,-1,other,no,1.0,532.0,532.0,532.0,532.0,532.0,1.0,0.0
1,8,125,happy,3,no,-1,other,no,1.0,368.0,368.0,368.0,368.0,368.0,1.0,0.0
1,8,125,with,4,no,-1,other,no,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,125,the,5,no,-1,other,no,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,125,"flowers,",6,no,-1,other,no,1.0,457.0,457.0,457.0,457.0,457.0,1.0,0.0
1,8,125,but,7,no,-1,other,no,1.0,316.0,316.0,316.0,316.0,316.0,1.0,0.0
1,8,125,the,8,no,-1,other,no,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,125,owner,9,no,-1,other,no,1.0,432.0,432.0,432.0,432.0,432.0,1.0,0.0
1,8,125,of,10,no,-1,other,no,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,125,the,11,no,-1,other,no,1.0,359.0,359.0,359.0,359.0,359.0,1.0,0.0
1,8,125,house,12,no,-1,other,no,1.0,409.0,409.0,409.0,409.0,409.0,1.0,0.0
1,8,125,was,13,no,-1,other,no,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,125,not.,14,no,-1,other,no,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,124,Sarah,0,no,-1,other,no,1.0,818.0,818.0,818.0,818.0,818.0,1.0,0.0
1,8,124,and,1,no,-1,other,no,1.0,431.0,431.0,431.0,431.0,431.0,1.0,0.0
1,8,124,her,2,no,-1,other,no,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,124,mother,3,no,-1,other,no,1.0,421.0,421.0,421.0,421.0,421.0,1.0,0.0
1,8,124,had,4,no,-1,other,no,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,124,"steak,",5,no,-1,other,no,1.0,412.0,1230.0,412.0,412.0,412.0,1.0,0.0
1,8,124,"potatoes,",6,no,-1,other,no,1.0,356.0,936.0,356.0,936.0,1754.0,1.0,1.0
1,8,124,and,7,no,-1,other,no,1.0,456.0,456.0,456.0,456.0,456.0,1.0,0.0
1,8,124,green,8,no,-1,other,no,1.0,528.0,528.0,528.0,528.0,528.0,1.0,0.0
1,8,124,beans,9,no,-1,other,no,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,124,for,10,no,-1,other,no,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,124,dinner,11,no,-1,other,no,1.0,725.0,725.0,725.0,725.0,725.0,1.0,0.0
1,8,124,last,12,no,-1,other,no,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,124,night.,13,no,-1,other,no,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,123,Margo,0,yes,-1,other,yes,1.0,1286.0,3540.0,1286.0,1286.0,1286.0,1.0,0.0
1,8,123,will,1,yes,-1,other,yes,1.0,686.0,1586.0,686.0,686.0,686.0,1.0,0.0
1,8,123,open,2,yes,-1,other,yes,1.0,461.0,2474.0,461.0,461.0,461.0,1.0,0.0
1,8,123,bakeries,3,yes,-1,other,yes,1.0,871.0,1874.0,871.0,871.0,871.0,1.0,0.0
