expr_id,cond_id,para_nr,word,word_nr,response_true,sent_rg_id,sent_rg,response_chosen,correctness,first_duration,total_duration,gaze_duration,right_bounded_rt,go_past_time,FPFix,FPReg
1,8,118,The,0,no,-1,other,yes,0.0,851.0,851.0,851.0,851.0,851.0,1.0,0.0
1,8,118,father,1,no,-1,other,yes,0.0,349.0,349.0,349.0,349.0,349.0,1.0,0.0
1,8,118,of,2,no,-1,other,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,118,the,3,no,-1,other,yes,0.0,246.0,246.0,246.0,246.0,246.0,1.0,0.0
1,8,118,pretty,4,no,-1,other,yes,0.0,301.0,301.0,301.0,301.0,301.0,1.0,0.0
1,8,118,girl,5,no,-1,other,yes,0.0,201.0,201.0,201.0,201.0,201.0,1.0,0.0
1,8,118,cleaned,6,no,-1,other,yes,0.0,500.0,500.0,500.0,500.0,500.0,1.0,0.0
1,8,118,up,7,no,-1,other,yes,0.0,200.0,200.0,200.0,200.0,200.0,1.0,0.0
1,8,118,the,8,no,-1,other,yes,0.0,200.0,200.0,200.0,200.0,200.0,1.0,0.0
1,8,118,house,9,no,-1,other,yes,0.0,352.0,352.0,352.0,352.0,352.0,1.0,0.0
1,8,118,all,10,no,-1,other,yes,0.0,198.0,198.0,198.0,198.0,198.0,1.0,0.0
1,8,118,by,11,no,-1,other,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,118,himself,12,no,-1,other,yes,0.0,448.0,1100.0,448.0,448.0,448.0,1.0,0.0
1,8,118,last,13,no,-1,other,yes,0.0,347.0,347.0,347.0,347.0,347.0,1.0,0.0
1,8,118,week.,14,no,-1,other,yes,0.0,498.0,699.0,498.0,699.0,1351.0,1.0,1.0
1,8,116,The,0,yes,-1,other,yes,1.0,594.0,594.0,594.0,594.0,594.0,1.0,0.0
1,8,116,thief,1,yes,-1,other,yes,1.0,246.0,246.0,246.0,246.0,246.0,1.0,0.0
1,8,116,noticed,2,yes,-1,other,yes,1.0,350.0,350.0,350.0,350.0,350.0,1.0,0.0
1,8,116,the,3,yes,-1,other,yes,1.0,551.0,551.0,0.0,0.0,0.0,0.0,0.0
1,8,116,boy,4,yes,-1,other,yes,1.0,200.0,400.0,200.0,200.0,200.0,1.0,0.0
1,8,116,and,5,yes,-1,other,yes,1.0,952.0,952.0,952.0,952.0,1703.0,1.0,1.0
1,8,116,the,6,yes,-1,other,yes,1.0,199.0,199.0,199.0,199.0,199.0,1.0,0.0
1,8,116,girl,7,yes,-1,other,yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,116,watching,8,yes,-1,other,yes,1.0,351.0,351.0,351.0,351.0,351.0,1.0,0.0
1,8,116,him,9,yes,-1,other,yes,1.0,197.0,197.0,197.0,197.0,197.0,1.0,0.0
1,8,116,from,10,yes,-1,other,yes,1.0,202.0,202.0,202.0,202.0,202.0,1.0,0.0
1,8,116,the,11,yes,-1,other,yes,1.0,200.0,200.0,200.0,200.0,200.0,1.0,0.0
1,8,116,upstairs,12,yes,-1,other,yes,1.0,301.0,301.0,301.0,301.0,301.0,1.0,0.0
1,8,116,window.,13,yes,-1,other,yes,1.0,200.0,200.0,200.0,200.0,200.0,1.0,0.0
1,8,114,Hugh,0,no,-1,other,yes,0.0,647.0,647.0,647.0,647.0,647.0,1.0,0.0
1,8,114,took,1,no,-1,other,yes,0.0,253.0,253.0,253.0,253.0,253.0,1.0,0.0
1,8,114,too,2,no,-1,other,yes,0.0,247.0,247.0,247.0,247.0,247.0,1.0,0.0
1,8,114,long,3,no,-1,other,yes,0.0,301.0,301.0,301.0,301.0,301.0,1.0,0.0
1,8,114,to,4,no,-1,other,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,114,"propose,",5,no,-1,other,yes,0.0,352.0,352.0,352.0,352.0,352.0,1.0,0.0
1,8,114,and,6,no,-1,other,yes,0.0,206.0,206.0,206.0,206.0,206.0,1.0,0.0
1,8,114,his,7,no,-1,other,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,114,girlfriend,8,no,-1,other,yes,0.0,504.0,504.0,504.0,504.0,504.0,1.0,0.0
1,8,114,decided,9,no,-1,other,yes,0.0,248.0,248.0,248.0,248.0,248.0,1.0,0.0
1,8,114,to,10,no,-1,other,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,114,marry,11,no,-1,other,yes,0.0,249.0,249.0,249.0,249.0,249.0,1.0,0.0
1,8,114,someone,12,no,-1,other,yes,0.0,200.0,200.0,200.0,200.0,200.0,1.0,0.0
1,8,114,else.,13,no,-1,other,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,111,The,0,yes,-1,other,yes,1.0,846.0,846.0,846.0,846.0,846.0,1.0,0.0
1,8,111,infant,1,yes,-1,other,yes,1.0,353.0,353.0,353.0,353.0,353.0,1.0,0.0
1,8,111,was,2,yes,-1,other,yes,1.0,497.0,1353.0,497.0,497.0,497.0,1.0,0.0
1,8,111,able,3,yes,-1,other,yes,1.0,248.0,698.0,248.0,248.0,248.0,1.0,0.0
