expr_id,cond_id,para_nr,word,word_nr,response_true,sent_rg_id,sent_rg,response_chosen,correctness,first_duration,total_duration,gaze_duration,right_bounded_rt,go_past_time,FPFix,FPReg
1,8,118,The,0,no,-1,other,no,1.0,507.0,507.0,507.0,507.0,507.0,1.0,0.0
1,8,118,father,1,no,-1,other,no,1.0,304.0,304.0,304.0,304.0,304.0,1.0,0.0
1,8,118,of,2,no,-1,other,no,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,118,the,3,no,-1,other,no,1.0,302.0,302.0,302.0,302.0,302.0,1.0,0.0
1,8,118,pretty,4,no,-1,other,no,1.0,558.0,558.0,558.0,558.0,558.0,1.0,0.0
1,8,118,girl,5,no,-1,other,no,1.0,302.0,302.0,302.0,302.0,302.0,1.0,0.0
1,8,118,cleaned,6,no,-1,other,no,1.0,865.0,865.0,865.0,865.0,865.0,1.0,0.0
1,8,118,up,7,no,-1,other,no,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,118,the,8,no,-1,other,no,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,118,house,9,no,-1,other,no,1.0,662.0,662.0,662.0,662.0,662.0,1.0,0.0
1,8,118,all,10,no,-1,other,no,1.0,203.0,203.0,203.0,203.0,203.0,1.0,0.0
1,8,118,by,11,no,-1,other,no,1.0,202.0,202.0,202.0,202.0,202.0,1.0,0.0
1,8,118,himself,12,no,-1,other,no,1.0,557.0,557.0,557.0,557.0,557.0,1.0,0.0
1,8,118,last,13,no,-1,other,no,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,118,week.,14,no,-1,other,no,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,117,Bill,0,yes,-1,other,yes,1.0,709.0,709.0,709.0,709.0,709.0,1.0,0.0
1,8,117,will,1,yes,-1,other,yes,1.0,252.0,252.0,252.0,252.0,252.0,1.0,0.0
1,8,117,quit,2,yes,-1,other,yes,1.0,354.0,354.0,354.0,354.0,354.0,1.0,0.0
1,8,117,his,3,yes,-1,other,yes,1.0,303.0,303.0,303.0,303.0,303.0,1.0,0.0
1,8,117,job,4,yes,-1,other,yes,1.0,459.0,459.0,459.0,459.0,459.0,1.0,0.0
1,8,117,next,5,yes,-1,other,yes,1.0,201.0,201.0,201.0,201.0,201.0,1.0,0.0
1,8,117,month,6,yes,-1,other,yes,1.0,352.0,352.0,352.0,352.0,352.0,1.0,0.0
1,8,117,to,7,yes,-1,other,yes,1.0,509.0,509.0,509.0,509.0,509.0,1.0,0.0
1,8,117,take,8,yes,-1,other,yes,1.0,252.0,252.0,252.0,252.0,252.0,1.0,0.0
1,8,117,care,9,yes,-1,other,yes,1.0,202.0,202.0,202.0,202.0,202.0,1.0,0.0
1,8,117,of,10,yes,-1,other,yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,117,his,11,yes,-1,other,yes,1.0,609.0,609.0,609.0,609.0,609.0,1.0,0.0
1,8,117,kids,12,yes,-1,other,yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,117,and,13,yes,-1,other,yes,1.0,1217.0,1217.0,1217.0,1217.0,1217.0,1.0,0.0
1,8,117,step-children.,14,yes,-1,other,yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,116,The,0,yes,-1,other,yes,1.0,555.0,555.0,555.0,555.0,555.0,1.0,0.0
1,8,116,thief,1,yes,-1,other,yes,1.0,1172.0,1172.0,1172.0,1172.0,1172.0,1.0,0.0
1,8,116,noticed,2,yes,-1,other,yes,1.0,403.0,403.0,403.0,403.0,403.0,1.0,0.0
1,8,116,the,3,yes,-1,other,yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,116,boy,4,yes,-1,other,yes,1.0,454.0,454.0,454.0,454.0,454.0,1.0,0.0
