expr_id,cond_id,para_nr,word,word_nr,response_true,sent_rg_id,sent_rg,response_chosen,correctness,first_duration,total_duration,gaze_duration,right_bounded_rt,go_past_time,FPFix,FPReg
1,8,118,The,0,no,-1,other,no,1.0,600.0,600.0,600.0,600.0,600.0,1.0,0.0
1,8,118,father,1,no,-1,other,no,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,118,of,2,no,-1,other,no,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,118,the,3,no,-1,other,no,1.0,250.0,250.0,250.0,250.0,250.0,1.0,0.0
1,8,118,pretty,4,no,-1,other,no,1.0,959.0,959.0,959.0,959.0,959.0,1.0,0.0
1,8,118,girl,5,no,-1,other,no,1.0,245.0,245.0,0.0,0.0,0.0,0.0,0.0
1,8,118,cleaned,6,no,-1,other,no,1.0,595.0,1196.0,595.0,1196.0,1441.0,1.0,1.0
1,8,118,up,7,no,-1,other,no,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,118,the,8,no,-1,other,no,1.0,200.0,200.0,200.0,200.0,200.0,1.0,0.0
1,8,118,house,9,no,-1,other,no,1.0,549.0,549.0,549.0,549.0,549.0,1.0,0.0
1,8,118,all,10,no,-1,other,no,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,118,by,11,no,-1,other,no,1.0,341.0,341.0,341.0,341.0,341.0,1.0,0.0
1,8,118,himself,12,no,-1,other,no,1.0,555.0,555.0,555.0,555.0,555.0,1.0,0.0
1,8,118,last,13,no,-1,other,no,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,118,week.,14,no,-1,other,no,1.0,3261.0,3261.0,3261.0,3261.0,3261.0,1.0,0.0
1,8,117,Bill,0,yes,-1,other,yes,1.0,400.0,400.0,400.0,400.0,400.0,1.0,0.0
1,8,117,will,1,yes,-1,other,yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,117,quit,2,yes,-1,other,yes,1.0,249.0,249.0,249.0,249.0,249.0,1.0,0.0
1,8,117,his,3,yes,-1,other,yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,117,job,4,yes,-1,other,yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,117,next,5,yes,-1,other,yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,117,month,6,yes,-1,other,yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,117,to,7,yes,-1,other,yes,1.0,199.0,199.0,199.0,199.0,199.0,1.0,0.0
1,8,117,take,8,yes,-1,other,yes,1.0,300.0,300.0,300.0,300.0,300.0,1.0,0.0
1,8,117,care,9,yes,-1,other,yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,117,of,10,yes,-1,other,yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,117,his,11,yes,-1,other,yes,1.0,252.0,252.0,252.0,252.0,252.0,1.0,0.0
1,8,117,kids,12,yes,-1,other,yes,1.0,200.0,200.0,200.0,200.0,200.0,1.0,0.0
1,8,117,and,13,yes,-1,other,yes,1.0,195.0,195.0,195.0,195.0,195.0,1.0,0.0
1,8,117,step-children.,14,yes,-1,other,yes,1.0,499.0,499.0,499.0,499.0,499.0,1.0,0.0
1,8,116,The,0,yes,-1,other,yes,1.0,501.0,796.0,501.0,501.0,501.0,1.0,0.0
1,8,116,thief,1,yes,-1,other,yes,1.0,200.0,603.0,200.0,200.0,200.0,1.0,0.0
1,8,116,noticed,2,yes,-1,other,yes,1.0,656.0,656.0,656.0,656.0,656.0,1.0,0.0
1,8,116,the,3,yes,-1,other,yes,1.0,199.0,199.0,0.0,0.0,0.0,0.0,0.0
1,8,116,boy,4,yes,-1,other,yes,1.0,247.0,247.0,247.0,247.0,247.0,1.0,0.0
1,8,116,and,5,yes,-1,other,yes,1.0,598.0,598.0,0.0,0.0,0.0,0.0,0.0
1,8,116,the,6,yes,-1,other,yes,1.0,604.0,604.0,604.0,604.0,604.0,1.0,0.0
1,8,116,girl,7,yes,-1,other,yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,116,watching,8,yes,-1,other,yes,1.0,898.0,1201.0,898.0,898.0,898.0,1.0,0.0
1,8,116,him,9,yes,-1,other,yes,1.0,992.0,992.0,992.0,992.0,992.0,1.0,0.0
1,8,116,from,10,yes,-1,other,yes,1.0,200.0,200.0,200.0,200.0,200.0,1.0,0.0
1,8,116,the,11,yes,-1,other,yes,1.0,306.0,306.0,306.0,306.0,306.0,1.0,0.0
1,8,116,upstairs,12,yes,-1,other,yes,1.0,994.0,1291.0,994.0,994.0,994.0,1.0,0.0
1,8,116,window.,13,yes,-1,other,yes,1.0,200.0,200.0,200.0,200.0,2295.0,1.0,1.0
1,8,115,The,0,yes,-1,other,yes,1.0,451.0,451.0,451.0,451.0,451.0,1.0,0.0
1,8,115,boy,1,yes,-1,other,yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,115,who,2,yes,-1,other,yes,1.0,201.0,201.0,201.0,201.0,201.0,1.0,0.0
1,8,115,was,3,yes,-1,other,yes,1.0,199.0,199.0,199.0,199.0,199.0,1.0,0.0
1,8,115,wearing,4,yes,-1,other,yes,1.0,449.0,449.0,449.0,449.0,449.0,1.0,0.0
1,8,115,a,5,yes,-1,other,yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,115,blue,6,yes,-1,other,yes,1.0,354.0,354.0,354.0,354.0,354.0,1.0,0.0
1,8,115,cap,7,yes,-1,other,yes,1.0,198.0,198.0,198.0,198.0,198.0,1.0,0.0
1,8,115,went,8,yes,-1,other,yes,1.0,394.0,394.0,394.0,394.0,394.0,1.0,0.0
1,8,115,missing,9,yes,-1,other,yes,1.0,1252.0,1252.0,1252.0,1252.0,1252.0,1.0,0.0
1,8,115,on,10,yes,-1,other,yes,1.0,301.0,301.0,301.0,301.0,301.0,1.0,0.0
1,8,115,his,11,yes,-1,other,yes,1.0,246.0,246.0,246.0,246.0,246.0,1.0,0.0
1,8,115,way,12,yes,-1,other,yes,1.0,204.0,204.0,204.0,204.0,204.0,1.0,0.0
1,8,115,home,13,yes,-1,other,yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,115,last,14,yes,-1,other,yes,1.0,250.0,250.0,250.0,250.0,250.0,1.0,0.0
1,8,115,week.,15,yes,-1,other,yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
