expr_id,cond_id,para_nr,word,word_nr,response_true,sent_rg_id,sent_rg,response_chosen,correctness,first_duration,total_duration,gaze_duration,right_bounded_rt,go_past_time,FPFix,FPReg
1,8,126,Judy,0,yes,-1,other,yes,1.0,873.0,873.0,873.0,873.0,873.0,1.0,0.0
1,8,126,cooked,1,yes,-1,other,yes,1.0,1128.0,1128.0,1128.0,1128.0,1128.0,1.0,0.0
1,8,126,in,2,yes,-1,other,yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,126,the,3,yes,-1,other,yes,1.0,249.0,249.0,249.0,249.0,249.0,1.0,0.0
1,8,126,"kitchen,",4,yes,-1,other,yes,1.0,317.0,317.0,317.0,317.0,317.0,1.0,0.0
1,8,126,and,5,yes,-1,other,yes,1.0,185.0,185.0,185.0,185.0,185.0,1.0,0.0
1,8,126,Richard,6,yes,-1,other,yes,1.0,441.0,441.0,441.0,441.0,441.0,1.0,0.0
1,8,126,barbecued,7,yes,-1,other,yes,1.0,499.0,499.0,499.0,499.0,499.0,1.0,0.0
1,8,126,outside,8,yes,-1,other,yes,1.0,375.0,375.0,375.0,375.0,375.0,1.0,0.0
1,8,126,in,9,yes,-1,other,yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,126,the,10,yes,-1,other,yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,126,yard.,11,yes,-1,other,yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,125,The,0,no,-1,other,no,1.0,188.0,377.0,188.0,377.0,377.0,1.0,0.0
1,8,125,gardener,1,no,-1,other,no,1.0,374.0,374.0,374.0,374.0,374.0,1.0,0.0
1,8,125,was,2,no,-1,other,no,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,125,happy,3,no,-1,other,no,1.0,312.0,312.0,312.0,312.0,312.0,1.0,0.0
1,8,125,with,4,no,-1,other,no,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,125,the,5,no,-1,other,no,1.0,186.0,186.0,186.0,186.0,186.0,1.0,0.0
1,8,125,"flowers,",6,no,-1,other,no,1.0,252.0,252.0,252.0,252.0,252.0,1.0,0.0
1,8,125,but,7,no,-1,other,no,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,125,the,8,no,-1,other,no,1.0,248.0,248.0,248.0,248.0,248.0,1.0,0.0
1,8,125,owner,9,no,-1,other,no,1.0,187.0,187.0,187.0,187.0,187.0,1.0,0.0
1,8,125,of,10,no,-1,other,no,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,125,the,11,no,-1,other,no,1.0,188.0,188.0,188.0,188.0,188.0,1.0,0.0
1,8,125,house,12,no,-1,other,no,1.0,252.0,252.0,252.0,252.0,252.0,1.0,0.0
1,8,125,was,13,no,-1,other,no,1.0,249.0,249.0,249.0,249.0,249.0,1.0,0.0
1,8,125,not.,14,no,-1,other,no,1.0,3524.0,3524.0,3524.0,3524.0,3524.0,1.0,0.0
1,8,124,Sarah,0,no,-1,other,no,1.0,189.0,628.0,189.0,189.0,189.0,1.0,0.0
1,8,124,and,1,no,-1,other,no,1.0,372.0,372.0,372.0,372.0,372.0,1.0,0.0
1,8,124,her,2,no,-1,other,no,1.0,247.0,247.0,0.0,0.0,0.0,0.0,0.0
