expr_id,cond_id,para_nr,word,word_nr,response_true,sent_rg_id,sent_rg,response_chosen,correctness,first_duration,total_duration,gaze_duration,right_bounded_rt,go_past_time,FPFix,FPReg
1,8,118,The,0,no,-1,other,no,1.0,700.0,2654.0,0.0,0.0,0.0,0.0,0.0
1,8,118,father,1,no,-1,other,no,1.0,650.0,1451.0,0.0,0.0,0.0,0.0,0.0
1,8,118,of,2,no,-1,other,no,1.0,291.0,1090.0,291.0,743.0,2294.0,1.0,1.0
1,8,118,the,3,no,-1,other,no,1.0,500.0,699.0,500.0,500.0,500.0,1.0,0.0
1,8,118,pretty,4,no,-1,other,no,1.0,854.0,1605.0,854.0,854.0,854.0,1.0,0.0
1,8,118,girl,5,no,-1,other,no,1.0,542.0,542.0,542.0,542.0,542.0,1.0,0.0
1,8,118,cleaned,6,no,-1,other,no,1.0,605.0,1307.0,605.0,605.0,605.0,1.0,0.0
1,8,118,up,7,no,-1,other,no,1.0,452.0,1244.0,452.0,452.0,452.0,1.0,0.0
1,8,118,the,8,no,-1,other,no,1.0,243.0,1444.0,243.0,243.0,243.0,1.0,0.0
1,8,118,house,9,no,-1,other,no,1.0,1151.0,1602.0,1151.0,1602.0,6648.0,1.0,1.0
1,8,118,all,10,no,-1,other,no,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,118,by,11,no,-1,other,no,1.0,646.0,646.0,646.0,646.0,646.0,1.0,0.0
1,8,118,himself,12,no,-1,other,no,1.0,998.0,998.0,998.0,998.0,2498.0,1.0,1.0
1,8,118,last,13,no,-1,other,no,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,118,week.,14,no,-1,other,no,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,116,The,0,yes,-1,other,yes,1.0,949.0,949.0,949.0,949.0,949.0,1.0,0.0
1,8,116,thief,1,yes,-1,other,yes,1.0,201.0,201.0,201.0,201.0,201.0,1.0,0.0
1,8,116,noticed,2,yes,-1,other,yes,1.0,399.0,399.0,399.0,399.0,399.0,1.0,0.0
1,8,116,the,3,yes,-1,other,yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,116,boy,4,yes,-1,other,yes,1.0,398.0,398.0,398.0,398.0,398.0,1.0,0.0
1,8,116,and,5,yes,-1,other,yes,1.0,351.0,351.0,351.0,351.0,351.0,1.0,0.0
1,8,116,the,6,yes,-1,other,yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
