expr_id,cond_id,para_nr,word,word_nr,response_true,sent_rg_id,sent_rg,response_chosen,correctness,first_duration,total_duration,gaze_duration,right_bounded_rt,go_past_time,FPFix,FPReg
1,8,126,Judy,0,yes,-1,other,yes,1.0,1100.0,1100.0,1100.0,1100.0,1100.0,1.0,0.0
1,8,126,cooked,1,yes,-1,other,yes,1.0,349.0,349.0,349.0,349.0,349.0,1.0,0.0
1,8,126,in,2,yes,-1,other,yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,126,the,3,yes,-1,other,yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,126,"kitchen,",4,yes,-1,other,yes,1.0,599.0,599.0,599.0,599.0,599.0,1.0,0.0
1,8,126,and,5,yes,-1,other,yes,1.0,251.0,251.0,251.0,251.0,251.0,1.0,0.0
1,8,126,Richard,6,yes,-1,other,yes,1.0,250.0,250.0,250.0,250.0,250.0,1.0,0.0
1,8,126,barbecued,7,yes,-1,other,yes,1.0,799.0,799.0,799.0,799.0,799.0,1.0,0.0
1,8,126,outside,8,yes,-1,other,yes,1.0,400.0,400.0,400.0,400.0,400.0,1.0,0.0
1,8,126,in,9,yes,-1,other,yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,126,the,10,yes,-1,other,yes,1.0,201.0,201.0,201.0,201.0,201.0,1.0,0.0
1,8,126,yard.,11,yes,-1,other,yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,125,The,0,no,-1,other,no,1.0,698.0,698.0,698.0,698.0,698.0,1.0,0.0
1,8,125,gardener,1,no,-1,other,no,1.0,500.0,500.0,500.0,500.0,500.0,1.0,0.0
1,8,125,was,2,no,-1,other,no,1.0,600.0,600.0,600.0,600.0,600.0,1.0,0.0
1,8,125,happy,3,no,-1,other,no,1.0,300.0,300.0,300.0,300.0,300.0,1.0,0.0
1,8,125,with,4,no,-1,other,no,1.0,652.0,652.0,652.0,652.0,652.0,1.0,0.0
1,8,125,the,5,no,-1,other,no,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,125,"flowers,",6,no,-1,other,no,1.0,800.0,800.0,800.0,800.0,800.0,1.0,0.0
1,8,125,but,7,no,-1,other,no,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,125,the,8,no,-1,other,no,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,125,owner,9,no,-1,other,no,1.0,703.0,703.0,703.0,703.0,703.0,1.0,0.0
1,8,125,of,10,no,-1,other,no,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
