sbm_id,expr_id,cond_id,para_nr,word_nr,word,duration,start_t,end_t,x_mean,y_mean,response
4,1,5,9,0, The ,150,797,947,101,31.67,yes
4,1,5,9,1, daughter ,298,947,1245,139,40.92,yes
4,1,5,9,6, complimented ,604,1419,2023,343.71,51.29,yes
4,1,5,9,2, of ,170,2098,2268,189.29,47.57,yes
4,1,5,9,9, public ,274,2968,3242,520.27,38,yes
4,1,5,9,11, beautiful. ,150,3269,3419,645.5,42.33,yes
4,1,5,9,4, man ,221,3645,3866,246.78,38.56,yes
4,1,5,9,6, complimented ,183,3916,4099,381.86,46.86,yes
4,1,5,9,7, herself ,368,4099,4467,458.4,51,yes
4,1,5,9,1, daughter ,395,4574,4969,143.81,38.69,yes
4,1,5,9,3, the ,170,4997,5167,213.86,50.57,yes
4,1,5,10,1, sister ,200,810,1010,121.25,30.62,yes
4,1,5,10,4, salesman ,300,1080,1380,235.83,50.25,yes
4,1,5,10,0, The ,325,1680,2005,84.23,52.46,yes
4,1,5,10,1, sister ,547,2005,2552,124.64,48.95,yes
4,1,5,10,3, the ,152,2658,2810,185.5,39.33,yes
4,1,5,10,4, salesman ,491,2810,3301,242.75,42.25,yes
4,1,5,10,6, made ,179,3379,3558,351.14,40.71,yes
4,1,5,10,10, herself ,348,3710,4058,452.71,36.93,yes
4,1,5,10,13, was ,181,4179,4360,587.43,41.43,yes
4,1,5,10,14, very ,170,4360,4530,621.71,40.29,yes
4,1,5,11,1, daughter ,199,1332,1531,143.38,54.12,no
4,1,5,11,12, unhappy. ,299,2631,2930,638.17,44.42,no
4,1,5,12,1, sister ,177,900,1077,130.14,28.14,no
4,1,5,12,4, prince ,172,1227,1399,215.86,51.29,no
4,1,5,12,6, injured ,326,1501,1827,318.85,44.54,no
4,1,5,12,13, still ,170,2229,2399,593.86,51,no
4,1,5,13,0, The ,198,1047,1245,86.12,43.12,no
4,1,5,13,6, scratched ,350,1544,1894,316.29,39.86,no
4,1,5,13,8, in ,471,1991,2462,448.89,43,no
4,1,5,13,5, who ,147,2615,2762,296.33,41.17,no
4,1,5,13,9, public ,470,2944,3414,507.16,39.89,no
4,1,5,13,6, scratched ,352,3494,3846,367.79,43.14,no
4,1,5,13,7, himself ,167,3846,4013,402,41.43,no
4,1,5,13,9, public ,217,4046,4263,486.11,42,no
4,1,5,13,5, who ,181,4363,4544,289.86,38.29,no
4,1,5,13,9, public ,149,4714,4863,497.5,39.83,no
4,1,5,13,10, was ,300,4863,5163,546.5,42,no
4,1,5,13,12, embarrassed. ,217,5246,5463,676.33,47.44,no
4,1,5,14,0, The ,424,1388,1812,80.94,44.71,yes
4,1,5,14,4, ballerina ,350,2145,2495,243.93,55.79,yes
4,1,5,14,6, found ,203,2563,2766,349.38,50.88,yes
4,1,5,14,7, himself ,129,2766,2895,402.6,50,yes
4,1,5,14,8, in ,250,2895,3145,442.5,48.8,yes
4,1,5,14,13, phoned ,425,3310,3735,607.47,44.71,yes
4,1,5,14,14, home. ,209,3735,3944,658.75,43.38,yes
4,1,5,15,0, The ,201,1380,1581,82.88,27.5,yes
4,1,5,15,1, nephew ,867,1581,2448,114.57,32.77,yes
4,1,5,15,0, The ,2531,2448,4979,77.14,36.13,yes
4,1,5,15,6, cut ,234,5147,5381,305.89,30,yes
4,1,5,15,3, the ,247,5527,5774,220.1,30,yes
4,1,5,15,5, who ,169,5828,5997,294.29,50.14,yes
4,1,5,15,6, cut ,130,5997,6127,319,49.2,yes
4,1,5,15,10, knife ,302,6278,6580,478.58,47.67,yes
4,1,5,16,1, grandfather ,374,874,1248,143.33,38.87,yes
4,1,5,16,3, the ,282,1295,1577,240.73,40,yes
4,1,5,16,4, policewoman ,170,1577,1747,311.29,44.86,yes
4,1,5,16,6, treated ,382,1795,2177,443,51.8,yes
4,1,5,16,10, was ,131,2618,2749,616.8,50.8,yes
4,1,5,16,11, troubled. ,369,2749,3118,655.6,40.4,yes
4,1,5,16,1, grandfather ,198,3518,3716,188,50,yes
4,1,5,16,6, treated ,303,3918,4221,434.67,48.83,yes
4,1,5,16,7, himself ,527,4221,4748,471.76,40,yes
4,1,5,16,3, the ,353,5516,5869,233.29,50.36,yes
4,1,5,16,6, treated ,341,6377,6718,432.5,48,yes
4,1,5,16,7, himself ,459,6718,7177,510.17,46.56,yes
4,1,5,16,10, was ,173,7295,7468,599.71,34,yes
4,1,5,16,6, treated ,270,7546,7816,421.27,45.09,yes
4,1,5,16,6, treated ,229,8197,8426,420,50.89,yes
4,1,6,17,0, The ,520,761,1281,88.43,35.52,no
4,1,6,17,1, nephew ,250,1281,1531,136,49.7,no
4,1,6,17,5, who ,332,1680,2012,303.77,48,no
4,1,6,17,7, herself ,181,2131,2312,405.43,39.86,no
4,1,6,17,12, very ,2439,2511,4950,589.43,44.29,no
4,1,6,18,0, The ,170,777,947,81.57,38.86,yes
4,1,6,18,1, uncle ,130,947,1077,132.2,45.6,yes
4,1,6,18,5, who ,272,1297,1569,266.09,45.64,yes
4,1,6,18,10, race ,344,1877,2221,494.14,40.93,yes
4,1,6,18,14, athlete. ,168,2327,2495,634.14,41.57,yes
4,1,6,19,0, The ,299,764,1063,95.92,42.92,yes
4,1,6,19,1, grandma ,535,1063,1598,152.05,50,yes
4,1,6,19,0, The ,174,8165,8339,83.86,44,yes
4,1,6,19,1, grandma ,126,8339,8465,129,41.2,yes
4,1,6,19,4, policeman ,349,8544,8893,240.36,47,yes
4,1,6,19,8, at ,228,9515,9743,508.67,47.56,yes
4,1,6,19,9, night ,122,9743,9865,537.4,44,yes
4,1,6,19,10, became ,400,9865,10265,594.88,43,yes
4,1,6,19,0, The ,404,11540,11944,91,42.62,yes
4,1,6,19,1, grandma ,369,12245,12614,152,43.87,yes
4,1,6,19,4, policeman ,168,12997,13165,284.71,47.29,yes
4,1,6,19,6, educated ,129,13215,13344,410,51.6,yes
4,1,6,19,7, himself ,351,13344,13695,444.5,52,yes
4,1,6,20,4, fisherman ,370,1711,2081,233.6,49.2,yes
4,1,6,20,6, got ,182,2181,2363,335.86,43.14,yes
4,1,6,20,9, sailboat ,450,2511,2961,441.72,48.39,yes
4,1,6,20,10, learned ,269,2961,3230,535.64,44.09,yes
4,1,6,20,7, himself ,350,5681,6031,388.5,37.86,yes
4,1,6,21,0, The ,356,868,1224,85.93,45.5,no
4,1,6,21,5, who ,128,1516,1644,283.6,49,no
4,1,6,21,12, never ,371,2096,2467,612.07,43.87,no
4,1,6,21,13, emotional. ,129,2467,2596,682.4,54.2,no
4,1,6,22,0, The ,176,844,1020,91.29,32.86,yes
4,1,6,22,1, sister ,176,1020,1196,126.57,36.29,yes
4,1,6,22,5, who ,296,1424,1720,268.92,44.67,yes
4,1,6,22,8, advanced ,201,1867,2068,441.75,53.88,yes
4,1,6,22,9, mathematics ,679,2068,2747,519.52,49.96,yes
4,1,6,22,12, smart. ,172,2946,3118,664.57,52.57,yes
4,1,6,23,0, The ,297,763,1060,84.92,46.75,no
4,1,6,23,1, aunt ,122,1060,1182,126.8,40.8,no
4,1,6,23,7, himself ,453,1482,1935,382.83,43,no
4,1,6,23,10, wanted ,149,2034,2183,504.67,50,no
4,1,6,23,14, restaurant. ,469,2362,2831,627.21,48.42,no
4,1,6,23,2, of ,172,4260,4432,158.86,47.71,no
4,1,6,23,3, the ,179,4432,4611,175.86,39.86,no
4,1,6,23,4, waiter ,224,4611,4835,220.44,35.78,no
4,1,6,24,0, The ,253,815,1068,86.2,50.5,no
4,1,6,24,1, niece ,198,1068,1266,131,42.12,no
4,1,6,24,3, the ,268,1347,1615,179.55,41,no
4,1,6,24,5, who ,298,1696,1994,279.33,47.83,no
4,1,6,24,7, himself ,453,2065,2518,397.06,56.56,no
4,1,6,24,9, losing ,447,2518,2965,491.89,47.78,no
4,1,6,24,13, very ,224,3170,3394,606.11,50,no
4,1,6,24,14, upset. ,250,3394,3644,656.4,51.1,no
4,1,1,33,0, Diane ,277,545,822,80.36,39.18,yes
4,1,1,33,1, hugged ,274,822,1096,158.82,45.55,yes
4,1,1,33,3, boyfriend ,300,1177,1477,237,41.42,yes
4,1,1,33,6, friend ,351,1595,1946,397.86,39.43,yes
4,1,1,33,8, uncomfortable ,569,1977,2546,515.65,37.87,yes
4,1,1,34,0, The ,122,961,1083,91.2,35.2,no
4,1,1,34,1, woman ,181,1083,1264,130.43,35,no
4,1,1,34,2, dressed ,150,1264,1414,211,36.5,no
4,1,1,34,6, her ,321,1664,1985,360.85,40,no
4,1,1,34,10, clothes ,200,2185,2385,505.38,42.5,no
4,1,1,34,11, from ,706,2385,3091,553.07,45,no
4,1,1,34,3, her ,271,3264,3535,254.27,49.36,no
4,1,1,35,0, The ,131,680,811,81,39.8,no
4,1,1,35,1, juggler ,200,811,1011,135.62,38.5,no
4,1,1,35,2, entertained ,419,1011,1430,242.06,37.65,no
4,1,1,35,7, parents ,250,1711,1961,439.7,36.1,no
4,1,1,36,0, The ,400,928,1328,99.94,41.75,yes
4,1,1,36,2, cheered ,200,1528,1728,205.5,47.38,yes
4,1,1,36,3, for ,271,1728,1999,237.55,48,yes
4,1,1,36,7, the ,329,2199,2528,378.69,53,yes
4,1,1,36,9, took ,168,2631,2799,494.86,51,yes
4,1,1,36,11, bow ,500,2850,3350,539.3,48.35,yes
4,1,1,36,8, designer ,319,3431,3750,456,39.46,yes
4,1,1,36,11, bow ,151,3799,3950,554.67,47,yes
4,1,1,36,12, after ,280,3950,4230,586.36,46.91,yes
4,1,1,36,14, show. ,450,4299,4749,661.5,42.67,yes
4,1,1,37,0, The ,251,743,994,82.5,41.5,yes
4,1,1,37,1, teacher ,145,994,1139,135.33,41.5,yes
4,1,1,37,2, praised ,125,1139,1264,202.2,39.2,yes
4,1,1,37,4, girl ,300,1294,1594,281.5,40.67,yes
4,1,1,37,7, family ,151,1663,1814,384.67,39.5,yes
4,1,1,37,11, her ,2489,1994,4483,541.83,44.58,yes
4,1,1,38,0, Bobby ,681,764,1445,90.96,42.44,no
4,1,1,38,3, the ,300,1595,1895,216.42,38.33,no
4,1,1,38,10, parents ,353,2091,2444,520.71,28.64,no
4,1,1,38,11, for ,201,2444,2645,589.5,43.25,no
4,1,1,40,1, customer ,329,1217,1546,151.15,41.23,yes
4,1,1,40,2, complained ,531,1546,2077,251.38,46.62,yes
4,1,1,40,5, waiter ,128,2218,2346,384.8,49.8,yes
4,1,1,40,6, and ,350,2346,2696,443.64,53,yes
4,1,1,40,13, dessert. ,429,3267,3696,668.47,43.41,yes
4,1,2,41,0, The ,432,1513,1945,96.59,43.29,no
4,1,2,41,1, knight ,269,1945,2214,139.18,44.64,no
4,1,2,41,2, greeted ,403,2214,2617,173.5,40.19,no
4,1,2,41,3, the ,148,2617,2765,245.83,28.33,no
4,1,2,41,4," king, ",230,2765,2995,273.78,29.56,no
4,1,2,41,5, and ,150,2995,3145,309.83,34.33,no
4,1,2,41,6, the ,518,3145,3663,345.57,45.33,no
4,1,2,41,9, to ,319,3795,4114,487.92,35,no
4,1,2,42,1, police ,169,831,1000,124.43,38.14,yes
4,1,2,42,2, arrested ,126,1000,1126,187.2,40,yes
4,1,2,42,6, his ,303,1279,1582,361.75,38,yes
4,1,2,42,10, lawyer ,173,1726,1899,561.14,53,yes
4,1,2,43,1, hired ,370,463,833,130,38,yes
4,1,2,43,0, Sam ,276,1130,1406,79,36.91,yes
4,1,2,43,3," plumber, ",450,1531,1981,208.17,42.94,yes
4,1,2,43,4, and ,283,1981,2264,268.18,45,yes
4,1,2,43,6, carpenter ,199,2281,2480,379.62,51.62,yes
4,1,2,43,6, carpenter ,200,2531,2731,406,54,yes
4,1,2,43,8, the ,350,2830,3180,499.07,50.86,yes
4,1,2,43,11, the ,470,3311,3781,627.68,54.47,yes
4,1,2,43,0, Sam ,249,4281,4530,79.5,46,yes
4,1,2,43,10, for ,3955,4961,8916,605,44,yes
4,1,2,44,0, The ,300,831,1131,83.67,36.33,no
4,1,2,44,8, director ,328,1552,1880,447.62,52.46,no
4,1,2,45,0, The ,251,731,982,82.1,34.4,yes
