expr_id,cond_id,para_nr,word,word_nr,response_true,response_chosen,correctness,first_duration,total_duration,gaze_duration,right_bounded_rt,right_bounded_rt2,go_past_time,FPFix,FPReg
2,1,29,slowly,35,No,No,1.0,400.0,400.0,400.0,400.0,400.0,400.0,1.0,0.0
2,1,29,eroded,36,No,No,1.0,325.0,325.0,325.0,325.0,325.0,325.0,1.0,0.0
2,1,29,by,37,No,No,1.0,175.0,175.0,175.0,175.0,175.0,175.0,1.0,0.0
2,1,29,Western,38,No,No,1.0,373.0,899.0,373.0,373.0,373.0,373.0,1.0,0.0
2,1,29,disease,39,No,No,1.0,427.0,427.0,427.0,427.0,427.0,953.0,1.0,1.0
2,1,29,and,40,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,29,deportation,41,No,No,1.0,550.0,550.0,550.0,550.0,550.0,550.0,1.0,0.0
2,1,29,by,42,No,No,1.0,200.0,200.0,200.0,200.0,200.0,200.0,1.0,0.0
2,1,29,slave,43,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,29,traders.,44,No,No,1.0,353.0,353.0,353.0,353.0,353.0,353.0,1.0,0.0
2,1,30,Binge,0,Yes,No,0.0,1078.0,1078.0,1078.0,1078.0,1078.0,1078.0,1.0,0.0
2,1,30,drinking,1,Yes,No,0.0,401.0,578.0,401.0,401.0,401.0,401.0,1.0,0.0
2,1,30,may,2,Yes,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,30,not,3,Yes,No,0.0,374.0,872.0,374.0,374.0,374.0,374.0,1.0,0.0
2,1,30,necessarily,4,Yes,No,0.0,404.0,857.0,404.0,404.0,404.0,404.0,1.0,0.0
2,1,30,kill,5,Yes,No,0.0,249.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,30,or,6,Yes,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,30,even,7,Yes,No,0.0,353.0,575.0,353.0,353.0,353.0,353.0,1.0,0.0
2,1,30,damage,8,Yes,No,0.0,346.0,647.0,346.0,346.0,346.0,346.0,1.0,0.0
2,1,30,brain,9,Yes,No,0.0,178.0,178.0,178.0,178.0,178.0,178.0,1.0,0.0
2,1,30,"cells,",10,Yes,No,0.0,223.0,447.0,223.0,223.0,223.0,223.0,1.0,0.0
2,1,30,as,11,Yes,No,0.0,224.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,30,commonly,12,Yes,No,0.0,722.0,1325.0,722.0,722.0,722.0,722.0,1.0,0.0
2,1,30,"thought,",13,Yes,No,0.0,748.0,1199.0,748.0,1199.0,1199.0,4150.0,1.0,1.0
2,1,30,a,14,Yes,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,30,new,15,Yes,No,0.0,279.0,279.0,279.0,279.0,279.0,279.0,1.0,0.0
2,1,30,animal,16,Yes,No,0.0,247.0,247.0,247.0,247.0,247.0,247.0,1.0,0.0
2,1,30,study,17,Yes,No,0.0,452.0,452.0,452.0,452.0,452.0,452.0,1.0,0.0
2,1,30,suggests.,18,Yes,No,0.0,245.0,245.0,245.0,245.0,245.0,245.0,1.0,0.0
