expr_id,cond_id,para_nr,word,word_nr,response_true,response_chosen,correctness,first_duration,total_duration,gaze_duration,right_bounded_rt,go_past_time,FPFix,FPReg,RegIn_excl,RegIn_incl
2,1,1,There,0,No,No,1.0,455.0,455.0,455.0,455.0,455.0,1.0,0.0,0,0
2,1,1,are,1,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,1,now,2,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,1,rumblings,3,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,1,that,4,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,1,Apple,5,No,No,1.0,358.0,358.0,358.0,358.0,358.0,1.0,0.0,0,0
2,1,1,might,6,No,No,1.0,300.0,300.0,300.0,300.0,300.0,1.0,0.0,0,0
2,1,1,soon,7,No,No,1.0,345.0,345.0,345.0,345.0,345.0,1.0,0.0,0,0
2,1,1,invade,8,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,1,the,9,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,1,smart,10,No,No,1.0,405.0,405.0,405.0,405.0,405.0,1.0,0.0,0,0
2,1,1,watch,11,No,No,1.0,346.0,346.0,346.0,346.0,346.0,1.0,0.0,0,0
2,1,1,"space,",12,No,No,1.0,248.0,248.0,248.0,248.0,248.0,1.0,0.0,0,0
2,1,1,though,13,No,No,1.0,255.0,255.0,0.0,0.0,0.0,0.0,0.0,0,1
2,1,1,the,14,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,1,company,15,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,1,is,16,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,1,maintaining,17,No,No,1.0,346.0,346.0,0.0,0.0,0.0,0.0,0.0,0,1
2,1,1,its,18,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,1,customary,19,No,No,1.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0,1
2,1,1,silence.,20,No,No,1.0,347.0,347.0,0.0,0.0,0.0,0.0,0.0,0,1
2,1,1,The,21,No,No,1.0,301.0,301.0,0.0,0.0,0.0,0.0,0.0,0,1
2,1,1,watch,22,No,No,1.0,598.0,598.0,0.0,0.0,0.0,0.0,0.0,0,1
2,1,1,doesn't,23,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,1,have,24,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,1,a,25,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
