expr_id,cond_id,para_nr,word,word_nr,response_true,response_chosen,correctness,first_duration,total_duration,gaze_duration,right_bounded_rt,go_past_time,FPFix,FPReg,RegIn_excl,RegIn_incl
2,1,1,There,0,No,Because of rumors.,0.0,977.0,977.0,977.0,977.0,977.0,1.0,0.0,0,0
2,1,1,are,1,No,Because of rumors.,0.0,272.0,272.0,272.0,272.0,272.0,1.0,0.0,0,0
2,1,1,now,2,No,Because of rumors.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,1,rumblings,3,No,Because of rumors.,0.0,800.0,800.0,800.0,800.0,800.0,1.0,0.0,0,0
2,1,1,that,4,No,Because of rumors.,0.0,321.0,321.0,321.0,321.0,321.0,1.0,0.0,0,0
2,1,1,Apple,5,No,Because of rumors.,0.0,183.0,183.0,183.0,183.0,183.0,1.0,0.0,0,0
2,1,1,might,6,No,Because of rumors.,0.0,568.0,568.0,568.0,568.0,568.0,1.0,0.0,0,0
2,1,1,soon,7,No,Because of rumors.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,1,invade,8,No,Because of rumors.,0.0,198.0,198.0,198.0,198.0,198.0,1.0,0.0,0,0
2,1,1,the,9,No,Because of rumors.,0.0,419.0,669.0,419.0,419.0,419.0,1.0,0.0,1,1
2,1,1,smart,10,No,Because of rumors.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,1,watch,11,No,Because of rumors.,0.0,433.0,433.0,433.0,433.0,433.0,1.0,0.0,0,0
2,1,1,"space,",12,No,Because of rumors.,0.0,446.0,446.0,446.0,446.0,696.0,1.0,1.0,0,0
2,1,1,though,13,No,Because of rumors.,0.0,252.0,252.0,252.0,252.0,252.0,1.0,0.0,0,0
2,1,1,the,14,No,Because of rumors.,0.0,220.0,220.0,220.0,220.0,220.0,1.0,0.0,0,0
2,1,1,company,15,No,Because of rumors.,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1.0,0.0,0,0
2,1,1,is,16,No,Because of rumors.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,1,maintaining,17,No,Because of rumors.,0.0,350.0,350.0,350.0,350.0,350.0,1.0,0.0,0,0
2,1,1,its,18,No,Because of rumors.,0.0,400.0,400.0,400.0,400.0,400.0,1.0,0.0,0,0
2,1,1,customary,19,No,Because of rumors.,0.0,318.0,318.0,318.0,318.0,318.0,1.0,0.0,0,0
2,1,1,silence.,20,No,Because of rumors.,0.0,532.0,532.0,532.0,532.0,532.0,1.0,0.0,0,0
2,1,1,The,21,No,Because of rumors.,0.0,517.0,517.0,517.0,517.0,517.0,1.0,0.0,0,0
2,1,1,watch,22,No,Because of rumors.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,1,doesn't,23,No,Because of rumors.,0.0,554.0,554.0,554.0,554.0,554.0,1.0,0.0,0,0
2,1,1,have,24,No,Because of rumors.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,1,a,25,No,Because of rumors.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,1,microphone,26,No,Because of rumors.,0.0,529.0,529.0,529.0,529.0,529.0,1.0,0.0,0,0
2,1,1,or,27,No,Because of rumors.,0.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0,1
2,1,1,"speaker,",28,No,Because of rumors.,0.0,355.0,600.0,355.0,600.0,1000.0,1.0,1.0,0,0
2,1,1,but,29,No,Because of rumors.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,1,you,30,No,Because of rumors.,0.0,550.0,550.0,550.0,550.0,550.0,1.0,0.0,0,0
2,1,1,can,31,No,Because of rumors.,0.0,327.0,327.0,327.0,327.0,327.0,1.0,0.0,0,0
2,1,1,use,32,No,Because of rumors.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,1,it,33,No,Because of rumors.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,1,to,34,No,Because of rumors.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,1,control,35,No,Because of rumors.,0.0,674.0,674.0,674.0,674.0,674.0,1.0,0.0,0,0
2,1,1,the,36,No,Because of rumors.,0.0,232.0,232.0,232.0,232.0,232.0,1.0,0.0,0,0
2,1,1,music,37,No,Because of rumors.,0.0,246.0,246.0,246.0,246.0,246.0,1.0,0.0,0,0
2,1,1,on,38,No,Because of rumors.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,1,your,39,No,Because of rumors.,0.0,468.0,468.0,468.0,468.0,468.0,1.0,0.0,0,0
2,1,1,phone.,40,No,Because of rumors.,0.0,933.0,933.0,933.0,933.0,933.0,1.0,0.0,0,0
2,1,1,You,41,No,Because of rumors.,0.0,496.0,496.0,496.0,496.0,496.0,1.0,0.0,0,0
2,1,1,can,42,No,Because of rumors.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,1,glance,43,No,Because of rumors.,0.0,482.0,482.0,482.0,482.0,482.0,1.0,0.0,0,0
2,1,1,at,44,No,Because of rumors.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,1,the,45,No,Because of rumors.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,1,watch,46,No,Because of rumors.,0.0,450.0,450.0,0.0,0.0,0.0,0.0,0.0,0,1
2,1,1,face,47,No,Because of rumors.,0.0,202.0,202.0,0.0,0.0,0.0,0.0,0.0,0,1
2,1,1,to,48,No,Because of rumors.,0.0,230.0,230.0,0.0,0.0,0.0,0.0,0.0,0,1
2,1,1,view,49,No,Because of rumors.,0.0,267.0,267.0,0.0,0.0,0.0,0.0,0.0,0,1
2,1,1,the,50,No,Because of rumors.,0.0,501.0,501.0,0.0,0.0,0.0,0.0,0.0,0,1
2,1,1,artist,51,No,Because of rumors.,0.0,349.0,349.0,349.0,349.0,1999.0,1.0,1.0,0,0
2,1,1,and,52,No,Because of rumors.,0.0,249.0,249.0,249.0,249.0,249.0,1.0,0.0,0,0
2,1,1,title,53,No,Because of rumors.,0.0,227.0,227.0,227.0,227.0,227.0,1.0,0.0,0,0
2,1,1,of,54,No,Because of rumors.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,1,a,55,No,Because of rumors.,0.0,367.0,367.0,367.0,367.0,367.0,1.0,0.0,0,0
2,1,1,song.,56,No,Because of rumors.,0.0,478.0,478.0,478.0,478.0,478.0,1.0,0.0,0,0
2,1,2,Two,0,No,Spots on the sun.,0.0,200.0,200.0,200.0,200.0,200.0,1.0,0.0,0,0
2,1,2,days,1,No,Spots on the sun.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,2,"later,",2,No,Spots on the sun.,0.0,449.0,449.0,449.0,449.0,449.0,1.0,0.0,0,0
2,1,2,the,3,No,Spots on the sun.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,2,British,4,No,Spots on the sun.,0.0,351.0,351.0,351.0,351.0,351.0,1.0,0.0,0,0
2,1,2,astronomer,5,No,Spots on the sun.,0.0,748.0,748.0,748.0,748.0,748.0,1.0,0.0,0,0
2,1,2,Richard,6,No,Spots on the sun.,0.0,229.0,229.0,229.0,229.0,229.0,1.0,0.0,0,0
2,1,2,Carrington,7,No,Spots on the sun.,0.0,672.0,672.0,672.0,672.0,672.0,1.0,0.0,0,0
2,1,2,was,8,No,Spots on the sun.,0.0,249.0,249.0,249.0,249.0,249.0,1.0,0.0,0,0
2,1,2,observing,9,No,Spots on the sun.,0.0,602.0,602.0,602.0,602.0,602.0,1.0,0.0,0,0
2,1,2,the,10,No,Spots on the sun.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,2,interesting,11,No,Spots on the sun.,0.0,249.0,249.0,249.0,249.0,249.0,1.0,0.0,0,0
2,1,2,sunspot,12,No,Spots on the sun.,0.0,471.0,471.0,471.0,471.0,471.0,1.0,0.0,0,0
2,1,2,group,13,No,Spots on the sun.,0.0,350.0,350.0,350.0,350.0,350.0,1.0,0.0,0,0
2,1,2,through,14,No,Spots on the sun.,0.0,549.0,549.0,549.0,549.0,549.0,1.0,0.0,0,0
2,1,2,his,15,No,Spots on the sun.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,2,telescope,16,No,Spots on the sun.,0.0,369.0,369.0,369.0,369.0,369.0,1.0,0.0,0,0
2,1,2,when,17,No,Spots on the sun.,0.0,525.0,525.0,525.0,525.0,525.0,1.0,0.0,0,0
2,1,2,he,18,No,Spots on the sun.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,2,saw,19,No,Spots on the sun.,0.0,218.0,218.0,218.0,218.0,218.0,1.0,0.0,0,0
2,1,2,what,20,No,Spots on the sun.,0.0,206.0,206.0,206.0,206.0,206.0,1.0,0.0,0,0
2,1,2,he,21,No,Spots on the sun.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,2,described,22,No,Spots on the sun.,0.0,671.0,671.0,671.0,671.0,671.0,1.0,0.0,0,0
2,1,2,as,23,No,Spots on the sun.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,2,"""two",24,No,Spots on the sun.,0.0,370.0,370.0,370.0,370.0,370.0,1.0,0.0,0,0
2,1,2,patches,25,No,Spots on the sun.,0.0,682.0,682.0,682.0,682.0,682.0,1.0,0.0,0,0
2,1,2,of,26,No,Spots on the sun.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,2,intensely,27,No,Spots on the sun.,0.0,751.0,751.0,751.0,751.0,751.0,1.0,0.0,0,0
2,1,2,bright,28,No,Spots on the sun.,0.0,600.0,600.0,600.0,600.0,600.0,1.0,0.0,0,0
2,1,2,and,29,No,Spots on the sun.,0.0,229.0,229.0,229.0,229.0,229.0,1.0,0.0,0,0
2,1,2,white,30,No,Spots on the sun.,0.0,452.0,452.0,452.0,452.0,452.0,1.0,0.0,0,0
2,1,2,"light""",31,No,Spots on the sun.,0.0,469.0,469.0,469.0,469.0,469.0,1.0,0.0,0,0
2,1,2,over,32,No,Spots on the sun.,0.0,199.0,199.0,199.0,199.0,199.0,1.0,0.0,0,0
2,1,2,the,33,No,Spots on the sun.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,2,sunspots.,34,No,Spots on the sun.,0.0,749.0,749.0,749.0,749.0,749.0,1.0,0.0,0,0
2,1,2,He,35,No,Spots on the sun.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,2,jotted,36,No,Spots on the sun.,0.0,348.0,348.0,348.0,348.0,348.0,1.0,0.0,0,0
2,1,2,a,37,No,Spots on the sun.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,2,note,38,No,Spots on the sun.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,2,in,39,No,Spots on the sun.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,2,his,40,No,Spots on the sun.,0.0,418.0,418.0,418.0,418.0,418.0,1.0,0.0,0,0
2,1,2,painstaking,41,No,Spots on the sun.,0.0,432.0,432.0,432.0,432.0,432.0,1.0,0.0,0,0
2,1,2,record.,42,No,Spots on the sun.,0.0,902.0,902.0,902.0,902.0,902.0,1.0,0.0,0,0
2,1,2,That,43,No,Spots on the sun.,0.0,168.0,168.0,168.0,168.0,168.0,1.0,0.0,0,0
2,1,2,night,44,No,Spots on the sun.,0.0,650.0,650.0,650.0,650.0,650.0,1.0,0.0,0,0
2,1,2,there,45,No,Spots on the sun.,0.0,182.0,182.0,182.0,182.0,182.0,1.0,0.0,0,0
2,1,2,was,46,No,Spots on the sun.,0.0,247.0,544.0,247.0,247.0,247.0,1.0,0.0,1,1
2,1,2,scarcely,47,No,Spots on the sun.,0.0,1103.0,1103.0,1103.0,1103.0,1400.0,1.0,1.0,0,0
2,1,2,a,48,No,Spots on the sun.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,2,square,49,No,Spots on the sun.,0.0,353.0,353.0,353.0,353.0,353.0,1.0,0.0,0,0
2,1,2,inch,50,No,Spots on the sun.,0.0,400.0,400.0,400.0,400.0,400.0,1.0,0.0,0,0
2,1,2,of,51,No,Spots on the sun.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
