expr_id,cond_id,para_nr,word,word_nr,response_true,response_chosen,correctness,first_duration,total_duration,gaze_duration,right_bounded_rt,go_past_time,FPFix,FPReg,RegIn_excl,RegIn_incl
2,1,1,There,0,No,Because of rumors.,0.0,823.0,823.0,823.0,823.0,823.0,1.0,0.0,0,0
2,1,1,are,1,No,Because of rumors.,0.0,179.0,179.0,179.0,179.0,179.0,1.0,0.0,0,0
2,1,1,now,2,No,Because of rumors.,0.0,519.0,519.0,519.0,519.0,519.0,1.0,0.0,0,0
2,1,1,rumblings,3,No,Because of rumors.,0.0,731.0,731.0,731.0,731.0,731.0,1.0,0.0,0,0
2,1,1,that,4,No,Because of rumors.,0.0,581.0,581.0,0.0,0.0,0.0,0.0,0.0,0,1
2,1,1,Apple,5,No,Because of rumors.,0.0,895.0,895.0,895.0,895.0,895.0,1.0,0.0,0,0
2,1,1,might,6,No,Because of rumors.,0.0,199.0,818.0,199.0,199.0,199.0,1.0,0.0,1,1
2,1,1,soon,7,No,Because of rumors.,0.0,302.0,302.0,302.0,302.0,302.0,1.0,0.0,0,0
2,1,1,invade,8,No,Because of rumors.,0.0,599.0,900.0,599.0,900.0,2100.0,1.0,1.0,0,0
2,1,1,the,9,No,Because of rumors.,0.0,174.0,174.0,174.0,174.0,174.0,1.0,0.0,0,0
2,1,1,smart,10,No,Because of rumors.,0.0,302.0,302.0,302.0,302.0,302.0,1.0,0.0,0,0
2,1,1,watch,11,No,Because of rumors.,0.0,323.0,323.0,323.0,323.0,323.0,1.0,0.0,0,0
2,1,1,"space,",12,No,Because of rumors.,0.0,380.0,380.0,380.0,380.0,380.0,1.0,0.0,0,0
2,1,1,though,13,No,Because of rumors.,0.0,371.0,371.0,371.0,371.0,371.0,1.0,0.0,0,0
2,1,1,the,14,No,Because of rumors.,0.0,556.0,556.0,0.0,0.0,0.0,0.0,0.0,0,1
2,1,1,company,15,No,Because of rumors.,0.0,223.0,497.0,223.0,497.0,1053.0,1.0,1.0,0,0
2,1,1,is,16,No,Because of rumors.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,1,maintaining,17,No,Because of rumors.,0.0,1154.0,1154.0,1154.0,1154.0,1154.0,1.0,0.0,0,0
2,1,1,its,18,No,Because of rumors.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,1,customary,19,No,Because of rumors.,0.0,627.0,627.0,627.0,627.0,627.0,1.0,0.0,0,0
2,1,1,silence.,20,No,Because of rumors.,0.0,750.0,750.0,750.0,750.0,750.0,1.0,0.0,0,0
2,1,1,The,21,No,Because of rumors.,0.0,193.0,193.0,193.0,193.0,193.0,1.0,0.0,0,0
2,1,1,watch,22,No,Because of rumors.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,1,doesn't,23,No,Because of rumors.,0.0,401.0,401.0,401.0,401.0,401.0,1.0,0.0,0,0
2,1,1,have,24,No,Because of rumors.,0.0,449.0,449.0,449.0,449.0,449.0,1.0,0.0,0,0
2,1,1,a,25,No,Because of rumors.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,1,microphone,26,No,Because of rumors.,0.0,501.0,501.0,501.0,501.0,501.0,1.0,0.0,0,0
2,1,1,or,27,No,Because of rumors.,0.0,648.0,648.0,648.0,648.0,648.0,1.0,0.0,0,0
2,1,1,"speaker,",28,No,Because of rumors.,0.0,250.0,250.0,250.0,250.0,250.0,1.0,0.0,0,0
2,1,1,but,29,No,Because of rumors.,0.0,295.0,295.0,295.0,295.0,295.0,1.0,0.0,0,0
