expr_id,cond_id,para_nr,word,word_nr,response_true,response_chosen,correctness,first_duration,total_duration,gaze_duration,right_bounded_rt,go_past_time,FPFix,FPReg,RegIn_excl,RegIn_incl
2,1,19,"Interestingly,",0,No,No,1.0,566.0,566.0,566.0,566.0,566.0,1.0,0.0,0,0
2,1,19,the,1,No,No,1.0,383.0,383.0,383.0,383.0,383.0,1.0,0.0,0,0
2,1,19,heaviest,2,No,No,1.0,307.0,307.0,307.0,307.0,307.0,1.0,0.0,0,0
2,1,19,isotopes,3,No,No,1.0,444.0,444.0,444.0,444.0,444.0,1.0,0.0,0,0
2,1,19,physicists,4,No,No,1.0,436.0,436.0,436.0,436.0,436.0,1.0,0.0,0,0
2,1,19,have,5,No,No,1.0,251.0,251.0,251.0,251.0,251.0,1.0,0.0,0,0
2,1,19,managed,6,No,No,1.0,500.0,500.0,500.0,500.0,500.0,1.0,0.0,0,0
2,1,19,to,7,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,19,synthesize,8,No,No,1.0,501.0,501.0,501.0,501.0,501.0,1.0,0.0,0,0
2,1,19,so,9,No,No,1.0,315.0,315.0,315.0,315.0,315.0,1.0,0.0,0,0
2,1,19,far,10,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,19,don't,11,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,19,behave,12,No,No,1.0,188.0,188.0,188.0,188.0,188.0,1.0,0.0,0,0
2,1,19,quite,13,No,No,1.0,298.0,298.0,298.0,298.0,298.0,1.0,0.0,0,0
2,1,19,like,14,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,19,science's,15,No,No,1.0,522.0,522.0,522.0,522.0,522.0,1.0,0.0,0,0
2,1,19,best,16,No,No,1.0,185.0,185.0,185.0,185.0,185.0,1.0,0.0,0,0
2,1,19,current,17,No,No,1.0,1161.0,1161.0,1161.0,1161.0,1161.0,1.0,0.0,0,0
2,1,19,models,18,No,No,1.0,615.0,615.0,615.0,615.0,615.0,1.0,0.0,0,0
2,1,19,"predict,",19,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,19,so,20,No,No,1.0,317.0,317.0,0.0,0.0,0.0,0.0,0.0,0,1
2,1,19,stable,21,No,No,1.0,262.0,262.0,262.0,262.0,262.0,1.0,0.0,0,0
2,1,19,superheavy,22,No,No,1.0,517.0,1505.0,517.0,1505.0,1822.0,1.0,1.0,0,0
2,1,19,nuclei,23,No,No,1.0,883.0,883.0,883.0,883.0,883.0,1.0,0.0,0,0
2,1,19,are,24,No,No,1.0,184.0,184.0,184.0,184.0,184.0,1.0,0.0,0,0
2,1,19,likely,25,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,19,to,26,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,19,be,27,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,19,full,28,No,No,1.0,444.0,444.0,444.0,444.0,444.0,1.0,0.0,0,0
2,1,19,of,29,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,19,surprises.,30,No,No,1.0,504.0,504.0,504.0,504.0,504.0,1.0,0.0,0,0
2,1,19,Chemists,31,No,No,1.0,432.0,432.0,432.0,432.0,432.0,1.0,0.0,0,0
2,1,19,cannot,32,No,No,1.0,383.0,383.0,383.0,383.0,383.0,1.0,0.0,0,0
2,1,19,even,33,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,19,predict,34,No,No,1.0,379.0,379.0,379.0,379.0,379.0,1.0,0.0,0,0
2,1,19,with,35,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,19,any,36,No,No,1.0,257.0,257.0,257.0,257.0,257.0,1.0,0.0,0,0
2,1,19,certainty,37,No,No,1.0,250.0,250.0,250.0,250.0,250.0,1.0,0.0,0,0
2,1,19,whether,38,No,No,1.0,315.0,315.0,315.0,315.0,315.0,1.0,0.0,0,0
2,1,19,these,39,No,No,1.0,250.0,250.0,250.0,250.0,250.0,1.0,0.0,0,0
2,1,19,materials,40,No,No,1.0,315.0,315.0,315.0,315.0,315.0,1.0,0.0,0,0
2,1,19,will,41,No,No,1.0,186.0,186.0,186.0,186.0,186.0,1.0,0.0,0,0
2,1,19,exist,42,No,No,1.0,189.0,189.0,189.0,189.0,189.0,1.0,0.0,0,0
2,1,19,as,43,No,No,1.0,623.0,623.0,0.0,0.0,0.0,0.0,0.0,0,1
2,1,19,"gases,",44,No,No,1.0,500.0,500.0,500.0,500.0,500.0,1.0,0.0,0,0
2,1,19,"liquids,",45,No,No,1.0,397.0,397.0,397.0,397.0,1020.0,1.0,1.0,0,0
2,1,19,or,46,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,19,solids,47,No,No,1.0,251.0,251.0,251.0,251.0,251.0,1.0,0.0,0,0
2,1,19,at,48,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,19,room,49,No,No,1.0,252.0,252.0,252.0,252.0,252.0,1.0,0.0,0,0
2,1,19,temperature.,50,No,No,1.0,189.0,189.0,189.0,189.0,189.0,1.0,0.0,0,0
2,1,20,Buck,0,No,No,1.0,942.0,942.0,942.0,942.0,942.0,1.0,0.0,0,0
2,1,20,did,1,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,20,not,2,No,No,1.0,185.0,185.0,185.0,185.0,185.0,1.0,0.0,0,0
2,1,20,like,3,No,No,1.0,189.0,189.0,189.0,189.0,189.0,1.0,0.0,0,0
2,1,20,"it,",4,No,No,1.0,314.0,564.0,314.0,314.0,314.0,1.0,0.0,1,1
2,1,20,but,5,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,1,20,he,6,No,No,1.0,868.0,1119.0,868.0,868.0,868.0,1.0,0.0,1,1
2,1,20,bore,7,No,No,1.0,814.0,814.0,0.0,0.0,0.0,0.0,0.0,0,1
2,1,20,up,8,No,No,1.0,189.0,189.0,0.0,0.0,0.0,0.0,0.0,0,1
2,1,20,well,9,No,No,1.0,687.0,1131.0,687.0,878.0,1067.0,1.0,1.0,1,1
2,1,20,to,10,No,No,1.0,750.0,750.0,0.0,0.0,0.0,0.0,0.0,0,1
2,1,20,the,11,No,No,1.0,426.0,426.0,426.0,426.0,426.0,1.0,0.0,0,0
