sbm_id,expr_id,cond_id,para_nr,word_nr,word,duration,start_t,end_t,x_mean,y_mean,response
82,2,2,37,0, John ,948,1034,1982,115.79,34.58,No
82,2,2,37,1, Thornton ,694,1982,2676,181.07,44.86,No
82,2,2,37,2, asked ,701,2676,3377,244.71,39.36,No
82,2,2,37,3, little ,247,3377,3624,286.2,38.6,No
82,2,2,37,4, of ,157,3624,3781,317.33,37,No
82,2,2,37,5, man ,255,3781,4036,340.6,40.6,No
82,2,2,37,6, or ,546,4036,4582,375.91,42.91,No
82,2,2,37,7, nature. ,545,4582,5127,424.45,38.27,No
82,2,2,37,8, He ,208,5127,5335,459,34.25,No
82,2,2,37,9, was ,747,5335,6082,501.53,39.93,No
82,2,2,37,10, unafraid ,450,6082,6532,553.11,45.33,No
82,2,2,37,12, the ,192,6582,6774,619.5,32.25,No
82,2,2,37,13, wild. ,308,6774,7082,650.5,36.33,No
82,2,2,37,14, With ,351,7082,7433,692.71,48,No
82,2,2,37,18, salt ,446,7933,8379,183.67,83.22,No
82,2,2,37,17, of ,596,8379,8975,163.5,80.83,No
82,2,2,37,20, a ,806,9176,9982,258.69,80.88,No
82,2,2,37,24, plunge ,500,10632,11132,409.8,82.5,No
82,2,2,37,27, wilderness ,698,11284,11982,530.64,78.57,No
82,2,2,37,28, and ,193,11982,12175,598.75,85.5,No
82,2,2,37,29, fare ,157,12175,12332,634.67,87,No
82,2,2,37,30, wherever ,500,12332,12832,682.1,83.8,No
82,2,2,37,24, plunge ,150,12932,13082,394,81.33,No
82,2,2,37,33, and ,209,13174,13383,169.75,118.75,No
82,2,2,37,32, pleased ,403,13383,13786,141.88,124.75,No
82,2,2,37,37, he ,301,14182,14483,294.83,123.83,No
82,2,2,37,38, pleased. ,299,14483,14782,333.67,118.83,No
82,2,1,38,0, All ,399,484,883,100.25,39.38,Yes
82,2,1,38,1, that ,209,883,1092,128.5,48,Yes
82,2,1,38,2, the ,191,1092,1283,170.5,40,Yes
82,2,1,38,3, brain ,551,1283,1834,213.64,38,Yes
82,2,1,38,6, work ,250,1992,2242,297.6,42.6,Yes
82,2,1,38,7, with ,151,2242,2393,343,41,Yes
82,2,1,38,9, imperfect ,548,2494,3042,414.36,42,Yes
82,2,1,38,10, incoming ,543,3042,3585,514.36,42,Yes
82,2,1,38,11, electrical ,807,3585,4392,588.38,40.06,Yes
82,2,1,38,12, impulses ,406,4392,4798,643.12,41.25,Yes
82,2,1,38,13, announcing ,759,5133,5892,137.73,73.8,Yes
82,2,1,38,14, that ,143,5892,6035,207,79,Yes
82,2,1,38,15, things ,357,6035,6392,247.29,82.43,Yes
82,2,1,38,16, are ,200,6392,6592,293.25,81.25,Yes
82,2,1,38,17, happening. ,650,6592,7242,347.08,83.77,Yes
82,2,1,38,19, is ,352,7242,7594,429.57,86,Yes
82,2,1,38,20, then ,189,7594,7783,461.25,82.75,Yes
82,2,1,38,21, the ,150,7783,7933,490,80,Yes
82,2,1,38,22, job ,210,7933,8143,522.25,82,Yes
82,2,1,38,24, neurons ,391,8242,8633,592,80.88,Yes
82,2,1,38,25, to ,210,8633,8843,638.75,84,Yes
82,2,1,38,26, rapidly ,241,8843,9084,650.2,84,Yes
82,2,1,38,27, interpret ,650,9742,10392,128.23,120.92,Yes
82,2,1,38,28, these ,252,10392,10644,191.8,121.8,Yes
82,2,1,38,29, signals ,299,10644,10943,250.17,122.33,Yes
82,2,1,38,31, well ,159,11033,11192,317,125,Yes
82,2,1,38,32, as ,441,11192,11633,343.44,126,Yes
82,2,1,38,35, and ,250,11793,12043,454.2,122.8,Yes
82,2,1,38,36, suggest ,200,12043,12243,505.25,120.5,Yes
82,2,1,38,37, how ,140,12243,12383,557.67,117.67,Yes
82,2,1,38,38, to ,210,12383,12593,593.75,116.25,Yes
82,2,1,38,38, to ,3285,12634,15919,594,123,Yes
82,2,1,39,0, That's ,190,524,714,106.25,31.5,No
82,2,1,39,1, because ,290,1074,1364,197,36.17,No
82,2,1,39,2, when ,201,1364,1565,253.25,36.5,No
82,2,1,39,3, immigrants ,652,1565,2217,295.38,39.85,No
82,2,1,39,4, from ,207,2217,2424,376.75,40.75,No
82,2,1,39,6, particular ,552,2474,3026,451.09,43,No
82,2,1,39,7, cultural ,303,3026,3329,529.67,47.5,No
82,2,1,39,8, group ,235,3329,3564,586.8,46.6,No
82,2,1,39,9, move ,263,3564,3827,638.6,45,No
82,2,1,39,10, into ,147,3827,3974,680,38.33,No
82,2,1,39,11, a ,199,3974,4173,698,36,No
82,2,1,39,15, bring ,263,4366,4629,185.8,71.4,No
82,2,1,39,13," one, ",148,5078,5226,130.33,88,No
82,2,1,39,16, genetic ,390,5624,6014,247.25,78.75,No
82,2,1,39,17, diversity ,761,6014,6775,330.47,81.47,No
82,2,1,39,20, the ,302,6923,7225,421.5,81,No
82,2,1,39,21, immigrants ,640,7225,7865,490.85,77.69,No
82,2,1,39,22, have ,150,7865,8015,555.67,80.33,No
82,2,1,39,23," children, ",449,8015,8464,605,81.33,No
82,2,1,39,24, get ,150,8464,8614,658.67,79,No
82,2,1,39,25, mixed ,260,8614,8874,684.4,78.2,No
82,2,1,39,26," around, ",440,9224,9664,125,125.22,No
82,2,1,39,27, changing ,409,9664,10073,207.25,124,No
82,2,1,39,28, the ,150,10073,10223,255.33,122.33,No
82,2,1,39,29, new ,200,10223,10423,291.75,120,No
82,2,1,39,30, population's ,651,10423,11074,370.77,122.92,No
82,2,1,39,31, gene ,250,11074,11324,437.8,125.4,No
82,2,1,39,32, pool. ,150,11324,11474,474,122,No
82,2,1,39,34, the ,140,11574,11714,551.67,117,No
82,2,1,39,35, new ,360,11714,12074,561.71,117,No
82,2,1,39,36, population's ,550,12074,12624,652.18,119.18,No
82,2,1,39,37, culture ,200,12624,12824,699.25,122.75,No
82,2,1,39,38, doesn't ,400,13624,14024,113.88,157.25,No
82,2,1,39,39, necessarily ,645,14024,14669,222.85,159,No
82,2,1,39,40, change. ,355,14669,15024,295.29,158.57,No
82,2,1,40,0, Police ,498,950,1448,113.4,38.3,No
82,2,1,40,2, Georgia ,301,1548,1849,201.67,43.33,No
82,2,1,40,3, have ,502,1849,2351,261.8,44.7,No
82,2,1,40,6, a ,155,2498,2653,374.33,44,No
82,2,1,40,7, lemonade ,346,2653,2999,418.71,43.29,No
82,2,1,40,8, stand ,249,2999,3248,491.2,40.8,No
82,2,1,40,9, run ,450,3248,3698,527.67,39.11,No
82,2,1,40,11, three ,150,3749,3899,597,33.67,No
82,2,1,40,12, girls ,150,3899,4049,636,31,No
82,2,1,40,13, trying ,250,4049,4299,679.6,30.2,No
82,2,1,40,14, to ,200,4299,4499,709,30.75,No
82,2,1,40,16, up ,503,4899,5402,113.3,86.1,No
82,2,1,40,19, trip ,198,5551,5749,177,86.25,No
82,2,1,40,20, to ,149,5749,5898,199.67,86.33,No
82,2,1,40,21, a ,146,5898,6044,218,84.33,No
82,2,1,40,22, water ,304,6044,6348,245.83,79.83,No
82,2,1,40,23," park, ",552,6348,6900,286.82,76,No
82,2,1,40,24, saying ,199,6900,7099,356,80.5,No
82,2,1,40,25, they ,300,7099,7399,396.5,83,No
82,2,1,40,26, didn't ,502,7399,7901,435.5,82,No
82,2,1,40,27, have ,148,7901,8049,484.67,84,No
82,2,1,40,29, business ,352,8249,8601,576.43,86.29,No
82,2,1,40,30, license ,548,8601,9149,631.45,80.91,No
82,2,1,40,31, or ,153,9149,9302,667,83,No
82,2,1,40,33, required ,599,9450,10049,124.58,119.58,No
82,2,1,40,34, permits. ,350,10049,10399,198.43,119,No
82,2,1,40,35, Morningstar ,650,10399,11049,273,120.46,No
82,2,1,40,37, police ,148,11351,11499,406.67,127,No
82,2,1,40,38, also ,552,11499,12051,442.27,123,No
82,2,1,40,39, didn't ,198,12051,12249,493.25,123,No
82,2,1,40,40, know ,200,12249,12449,540,124.5,No
82,2,1,40,41, how ,150,12449,12599,580.33,124.67,No
82,2,1,40,43, lemonade ,498,12651,13149,672.8,123.3,No
82,2,1,40,45, made. ,299,13650,13949,121.83,155.83,No
82,2,1,41,0, Research ,510,674,1184,132,41.8,Yes
82,2,1,41,1, showing ,640,1184,1824,224.69,38.38,Yes
82,2,1,41,2, that ,160,1824,1984,274,40,Yes
82,2,1,41,4, tiny ,200,2034,2234,317.75,44.75,Yes
82,2,1,41,5, European ,646,2234,2880,373.77,46.69,Yes
82,2,1,41,6, river ,304,2880,3184,429,43.83,Yes
82,2,1,41,7, bug ,150,3184,3334,475.33,42.67,Yes
82,2,1,41,8, called ,500,3334,3834,519.1,41.7,Yes
82,2,1,41,10, water ,289,3834,4123,594.83,37,Yes
82,2,1,41,11, boatman ,511,4123,4634,664.9,41.1,Yes
82,2,1,41,12, may ,444,4634,5078,708.22,40.44,Yes
82,2,1,41,14, the ,245,5634,5879,109.6,74.4,Yes
82,2,1,41,15, loudest ,400,6034,6434,166.38,84.25,Yes
82,2,1,41,16, animal ,250,6434,6684,216.6,79.4,Yes
82,2,1,41,18, earth ,200,6784,6984,291,74,Yes
82,2,1,41,19, for ,441,6984,7425,336,71.33,Yes
82,2,1,41,22, has ,350,7584,7934,415.86,82.71,Yes
82,2,1,41,23, some ,199,7934,8133,463.25,82.5,Yes
82,2,1,41,24, interesting ,448,8133,8581,488,83,Yes
82,2,1,41,23, some ,153,8581,8734,471.33,84.33,Yes
82,2,1,41,25, sidebars. ,450,8824,9274,606.56,77.89,Yes
82,2,1,41,26, The ,350,9274,9624,668.71,71.14,Yes
82,2,1,41,27, insect ,562,9624,10186,713,78.36,Yes
82,2,1,41,30, two ,148,10377,10525,145.67,124.67,Yes
82,2,1,41,29, just ,150,10835,10985,122.67,122.67,Yes
82,2,1,41,30, two ,150,10985,11135,139,119,Yes
82,2,1,41,31, millimeters ,750,11135,11885,211.07,123.93,Yes
82,2,1,41,32, long ,441,11885,12326,273.11,121.89,Yes
82,2,1,41,33, and ,259,12326,12585,305.4,120.4,Yes
82,2,1,41,35, produces ,639,12635,13274,384.38,114.15,Yes
82,2,1,41,36, an ,202,13274,13476,453,123,Yes
82,2,1,41,37, underwater ,451,13476,13927,502.89,121.56,Yes
82,2,1,41,38, call ,147,13927,14074,570.67,123.67,Yes
82,2,1,41,39, that ,211,14074,14285,598.5,124.5,Yes
82,2,1,41,40, has ,400,14285,14685,639.62,124,Yes
82,2,1,41,42, measured ,489,14785,15274,138.4,158.3,Yes
82,2,1,41,44, 99.2 ,303,15325,15628,225.33,160.67,Yes
82,2,1,41,45, decibels. ,557,15628,16185,263.73,163.09,Yes
82,2,1,42,1, often ,301,1394,1695,172,44.33,Yes
82,2,1,42,2, seems ,549,1695,2244,225.73,38,Yes
82,2,1,42,5, more ,298,2296,2594,315.83,39.67,Yes
82,2,1,42,6, diving ,560,2594,3154,380.73,38.27,Yes
82,2,1,42,8, soccer ,198,3196,3394,450.25,37,Yes
82,2,1,42,9, than ,518,3394,3912,488.8,37,Yes
82,2,1,42,11, the ,213,3944,4157,549.25,41.25,Yes
82,2,1,42,12, Summer ,287,4157,4444,592.67,39.83,Yes
82,2,1,42,13, Olympics. ,701,4444,5145,655.64,39.86,Yes
82,2,1,42,14, Phantom ,548,5496,6044,115.45,79.82,Yes
82,2,1,42,15," contact, ",600,6044,6644,214.75,83,Yes
82,2,1,42,16, or ,150,6644,6794,247.67,83.67,Yes
82,2,1,42,17, the ,150,6794,6944,275,83,Yes
82,2,1,42,18, slightest ,650,6944,7594,339,81.85,Yes
82,2,1,42,19," collision, ",200,7594,7794,413.25,73.75,Yes
82,2,1,42,20, can ,350,7794,8144,445.71,75.86,Yes
82,2,1,42,21, lead ,501,8144,8645,484.2,79,Yes
82,2,1,42,23, theatrical ,449,8645,9094,575.22,78.33,Yes
82,2,1,42,24, belly ,701,9094,9795,631.21,78.57,Yes
82,2,1,42,23, theatrical ,349,9795,10144,583.57,82.71,Yes
82,2,1,42,25, flops ,515,10194,10709,673.2,81.6,Yes
82,2,1,42,27, exaggerated ,914,11044,11958,146.33,120.78,Yes
82,2,1,42,28, somersaults ,736,11958,12694,244.6,125.87,Yes
82,2,1,42,30, players ,651,12744,13395,350.54,121,Yes
82,2,1,42,31, deceptively ,599,13395,13994,439.83,126.42,Yes
82,2,1,42,34, draw ,645,14357,15002,573.46,127.46,Yes
82,2,1,42,35, fouls ,355,15002,15357,616.43,121,Yes
82,2,1,42,36, on ,290,15357,15647,653.83,121.33,Yes
82,2,1,42,27, exaggerated ,200,15994,16194,100.5,122.5,Yes
82,2,1,42,38," opponents, ",800,16245,17045,134.56,158.88,Yes
82,2,1,42,40, time ,236,17158,17394,229.4,156,Yes
82,2,1,42,42, catch ,404,17494,17898,291.25,154.12,Yes
82,2,1,42,44, breather ,348,17898,18246,378.57,160.43,Yes
