sbm_id,para_nr,word_nr,word,duration,start_t,end_t,x_mean,y_mean,response
9,2,1, bring ,399,2536,2935,625.25,100,Boo
9,2,2, food ,697,2935,3632,673.86,96.14,Boo
9,2,3, with ,303,3632,3935,695.67,96,Boo
9,2,4, death ,499,3935,4434,742.2,96,Boo
9,2,5, and ,100,4434,4534,776,96,Boo
9,2,6, flowers ,400,4534,4934,830.25,93.75,Boo
9,2,7, with ,299,4934,5233,875.33,93.33,Boo
9,2,8, sickness ,400,5233,5633,925.75,94.25,Boo
9,2,9, and ,97,5633,5730,978,96,Boo
9,2,10, little ,303,5730,6033,1002.67,97.33,Boo
9,2,8, sickness ,100,6033,6133,896,101,Boo
9,2,4, death ,101,6133,6234,733,102,Boo
9,2,13, between. ,199,6234,6433,596.5,115,Boo
9,2,12, in ,100,6433,6533,573,122,Boo
9,2,11, things ,500,6533,7033,544.8,127,Boo
9,2,12, in ,199,7033,7232,570,127,Boo
9,2,13, between. ,301,7232,7533,618,126,Boo
9,2,14, Boo ,199,7533,7732,667.5,126,Boo
9,2,15, was ,300,7732,8032,702.67,125,Boo
9,2,16, our ,101,8032,8133,738,123,Boo
9,2,17, neighbour. ,498,8133,8631,800.6,122.2,Boo
9,2,18, He ,800,8631,9431,841.62,131.5,Boo
9,2,19, gave ,499,9431,9930,884.8,123.8,Boo
9,2,20, us ,100,9930,10030,913,125,Boo
9,2,21, two ,200,10030,10230,949.5,122.5,Boo
9,2,22, soap ,501,10230,10731,974.75,120.25,Boo
9,2,13, between. ,199,10731,10930,613,115,Boo
9,2,12, in ,100,10930,11030,576,117,Boo
9,2,11, things ,301,11030,11331,547,129,Boo
9,2,23," dolls, ",599,11331,11930,528,148.67,Boo
9,2,24, a ,100,11930,12030,565,152,Boo
9,2,25, broken ,400,12030,12430,589.75,152.25,Boo
9,2,26, watch ,300,12430,12730,645.67,155,Boo
9,2,27, and ,101,12730,12831,684,155,Boo
9,2,28," chain, ",200,12831,13031,730,154,Boo
9,2,30, pair ,101,13031,13132,772,147,Boo
9,2,31, of ,102,13132,13234,805,144,Boo
9,2,32, good ,298,13234,13532,847.67,147,Boo
9,2,33, luck ,98,13532,13630,893,153,Boo
9,2,34," pennies, ",201,13630,13831,941,153,Boo
9,2,35, and ,300,13831,14131,985.5,154,Boo
9,2,34," pennies, ",499,14131,14630,963,154,Boo
9,2,37, lives. ,108,14630,14738,540,177,Boo
9,2,36, our ,492,14738,15230,517.8,180.8,Boo
9,2,37, lives. ,4776,15230,20006,558,179,Boo
9,3,84," experience, ",799,734,1533,583,259,account
9,3,0, I ,100,1533,1633,513,98,account
9,3,1, wanted ,500,1633,2133,541.2,98,account
9,3,3, live ,97,2133,2230,600,98,account
9,3,4, deep ,98,2230,2328,636,100,account
9,3,5, and ,205,2328,2533,679.5,101,account
9,3,6, suck ,200,2533,2733,719.5,101,account
9,3,7, out ,99,2733,2832,762,101,account
9,3,8, all ,100,2832,2932,792,100,account
9,3,9, the ,98,2932,3030,808,100,account
9,3,10, marrow ,402,3030,3432,856.5,100,account
9,3,11, of ,101,3432,3533,896,100,account
9,3,12," life, ",102,3533,3635,921,100,account
9,3,13, to ,197,3635,3832,941.5,102.5,account
9,3,14, live ,492,3832,4324,973.8,103,account
9,3,12," life, ",108,4324,4432,920,95,account
9,3,4, deep ,99,4432,4531,642,89,account
9,3,1, wanted ,100,4531,4631,531,96,account
9,3,0, I ,401,4631,5032,516,99,account
9,3,16, sturdily ,399,5032,5431,538.5,120.75,account
9,3,17, and ,200,5431,5631,586,119.5,account
9,3,18, Spartan-like ,299,5631,5930,647.33,125,account
9,3,19, as ,100,5930,6030,716,125,account
9,3,21, put ,98,6030,6128,753,125,account
9,3,22, to ,496,6128,6624,770.6,125,account
9,3,23, rout ,202,6624,6826,810,118,account
9,3,24, all ,204,6826,7030,832.5,118,account
9,3,25, that ,301,7030,7331,857,121.33,account
9,3,26, was ,199,7331,7530,897.5,125,account
9,3,27, not ,99,7530,7629,934,126,account
9,3,28," life, ",200,7629,7829,958.5,126,account
9,3,29, to ,100,7829,7929,977,126,account
9,3,30, cut ,200,7929,8129,990.5,125,account
9,3,25, that ,100,8129,8229,843,126,account
9,3,34, and ,101,8229,8330,648,149,account
9,3,44, reduce ,299,8330,8629,542.33,174.67,account
9,3,31, a ,399,8629,9028,514,153,account
9,3,32, broad ,401,9028,9429,546.25,152.75,account
9,3,33, swath ,300,9429,9729,596.33,154,account
9,3,34, and ,200,9729,9929,632,154,account
9,3,35, shave ,200,9929,10129,671.5,154,account
9,3,36," close, ",698,10129,10827,731.57,153.86,account
9,3,37, to ,100,10827,10927,761,153,account
9,3,38, drive ,300,10927,11227,798.67,152.33,account
9,3,39, life ,100,11227,11327,827,150,account
9,3,40, into ,101,11327,11428,855,147,account
9,3,42," corner, ",399,11428,11827,918.75,145.75,account
9,3,43, and ,500,11827,12327,964,151,account
9,3,42," corner, ",99,12327,12426,901,157,account
9,3,37, to ,100,12426,12526,768,146,account
9,3,34, and ,100,12526,12626,624,149,account
9,3,33, swath ,200,12626,12826,580,156,account
9,3,44, reduce ,600,12826,13426,533.5,173.17,account
9,3,45, it ,101,13426,13527,579,180,account
9,3,46, to ,98,13527,13625,598,180,account
9,3,47, its ,101,13625,13726,612,180,account
9,3,48, lowest ,199,13726,13925,655.5,178,account
9,3,49," terms, ",300,13925,14225,699,176,account
9,3,50," and, ",201,14225,14426,737.5,179,account
9,3,51, if ,598,14426,15024,772.33,180,account
9,3,53, proved ,401,15024,15425,813.5,178.25,account
9,3,54, to ,199,15425,15624,856,178,account
9,3,55, be ,100,15624,15724,879,179,account
9,3,56," mean, ",300,15724,16024,910.33,179,account
9,3,57, why ,502,16024,16526,956.8,179,account
9,3,52, it ,98,16526,16624,782,181,account
9,3,48, lowest ,300,16624,16924,653,177,account
9,3,60, get ,307,16924,17231,538.33,198.67,account
9,3,59, to ,293,17231,17524,526,203.33,account
9,3,60, get ,101,17524,17625,544,205,account
9,3,61, the ,199,17625,17824,573,205.5,account
9,3,62, whole ,400,17824,18224,611.25,206,account
9,3,63, and ,200,18224,18424,652.5,207,account
9,3,64, genuine ,306,18424,18730,699.67,206,account
9,3,65, meanness ,1003,18730,19733,783.8,204.6,account
9,3,66, of ,95,19733,19828,823,205,account
9,3,67," it, ",96,19828,19924,839,205,account
9,3,68, and ,209,19924,20133,865,204.5,account
9,3,69, publish ,292,20133,20425,915.33,202.33,account
9,3,70, its ,702,20425,21127,951,201,account
9,3,69, publish ,98,21127,21225,923,213,account
9,3,65, meanness ,505,21225,21730,762,211,account
9,3,71, meanness ,1107,21730,22837,542.38,233.75,account
9,3,73, the ,95,22837,22932,627,236,account
9,3,74, world; ,404,22932,23336,666.75,236,account
9,3,76, if ,97,23336,23433,710,237,account
9,3,77, it ,91,23433,23524,735,233,account
9,3,78, were ,202,23524,23726,752,233,account
9,3,79," sublime, ",610,23726,24336,809.33,233,account
9,3,80, to ,99,24336,24435,857,231,account
9,3,81, know ,298,24435,24733,892,230,account
9,3,82, it ,800,24733,25533,921,230,account
9,3,84," experience, ",901,25533,26434,534.78,256.89,account
9,3,85, and ,294,26434,26728,619,265,account
9,3,86, to ,202,26728,26930,645.5,265,account
9,3,87, be ,103,26930,27033,665,265,account
9,3,88, able ,93,27033,27126,683,265,account
9,3,89, to ,108,27126,27234,715,261,account
9,3,90, give ,200,27234,27434,753.5,261,account
9,3,92, true ,198,27434,27632,807.5,253,account
9,3,93, account ,803,27632,28435,842,254.62,account
9,3,95, it ,197,28435,28632,907,262,account
9,3,96, in ,100,28632,28732,929,262,account
9,3,97, my ,200,28732,28932,946,262,account
9,3,98, next ,4345,28932,33277,975.44,261.22,account
9,4,0, I ,101,1411,1512,517,88,armpits
9,4,1, believe ,500,1512,2012,540,97.2,armpits
9,4,2, in ,201,2012,2213,585,101,armpits
9,4,3, the ,102,2213,2315,606,101,armpits
9,4,4, flesh ,696,2315,3011,649.86,101.57,armpits
9,4,5, and ,300,3011,3311,685,98.33,armpits
9,4,6, the ,200,3311,3511,715,97,armpits
9,4,7, appetites; ,301,3511,3812,756,98,armpits
9,4,8," Seeing, ",599,3812,4411,813,102,armpits
9,4,9," hearing, ",299,4411,4710,920,101,armpits
9,4,10," feeling, ",500,4710,5210,942.8,98,armpits
9,4,9," hearing, ",98,5210,5308,876,93,armpits
9,4,8," Seeing, ",503,5308,5811,842.2,91.8,armpits
9,4,9," hearing, ",299,5811,6110,882.67,96,armpits
9,4,10," feeling, ",499,6110,6609,961,94.6,armpits
9,4,7, appetites; ,100,6609,6709,768,94,armpits
9,4,4, flesh ,104,6709,6813,634,104,armpits
9,4,12," miracles, ",1096,6813,7909,552,118.62,armpits
9,4,13, and ,199,7909,8108,598,120,armpits
9,4,14, each ,102,8108,8210,627,122,armpits
9,4,15, part ,197,8210,8407,672,123.5,armpits
9,4,16, and ,100,8407,8507,706,127,armpits
9,4,17, tag ,100,8507,8607,731,131,armpits
9,4,18, of ,100,8607,8707,753,131,armpits
9,4,19, me ,200,8707,8907,788,131,armpits
9,4,20, is ,100,8907,9007,814,130,armpits
9,4,21, a ,101,9007,9108,830,130,armpits
9,4,22, miracle. ,699,9108,9807,875.43,126.43,armpits
9,4,23, Divine ,301,9807,10108,919.33,124.67,armpits
9,4,24, am ,199,10108,10307,955.5,122,armpits
9,4,22, miracle. ,99,10307,10406,842,117,armpits
9,4,17, tag ,301,10406,10707,734,117,armpits
9,4,12," miracles, ",500,10707,11207,518,122,armpits
9,4,26, inside ,499,11207,11706,531,148,armpits
9,4,27, and ,200,11706,11906,579.5,149,armpits
9,4,28," out, ",100,11906,12006,612,149,armpits
9,4,29, and ,200,12006,12206,641,147.5,armpits
9,4,31, make ,300,12206,12506,691,148,armpits
9,4,32, holy ,703,12506,13209,722.71,150,armpits
9,4,33, whatever ,412,13209,13621,784,150,armpits
9,4,35, touch ,185,13621,13806,861,150,armpits
9,4,36, or ,104,13806,13910,898,150,armpits
9,4,37, am ,98,13910,14008,919,150,armpits
9,4,38, touch'd ,399,14008,14407,942.5,152.5,armpits
9,4,33, whatever ,101,14407,14508,808,148,armpits
9,4,31, make ,98,14508,14606,687,153,armpits
9,4,41, scent ,103,14606,14709,596,169,armpits
9,4,40, The ,105,14709,14814,555,177,armpits
9,4,39, from; ,493,14814,15307,536.8,177,armpits
9,4,40, The ,201,15307,15508,571,180.5,armpits
9,4,41, scent ,204,15508,15712,617,182.5,armpits
9,4,42, of ,96,15712,15808,648,182,armpits
9,4,43, these ,201,15808,16009,684.5,181,armpits
9,4,44," arm-pits, ",203,16009,16212,740,180,armpits
9,4,45, aroma ,202,16212,16414,805,174.5,armpits
9,4,46, finer ,193,16414,16607,841.5,174.5,armpits
9,4,47, than ,604,16607,17211,887.67,179.83,armpits
9,4,48, prayer; ,298,17211,17509,938.67,181,armpits
9,4,47, than ,99,17509,17608,882,174,armpits
9,4,31, make ,104,17608,17712,688,158,armpits
9,4,40, The ,107,17712,17819,568,172,armpits
9,4,39, from; ,297,17819,18116,522.33,180.67,armpits
9,4,50, head ,395,18116,18511,527,202.5,armpits
9,4,51, more ,109,18511,18620,571,208,armpits
9,4,52, than ,198,18620,18818,608.5,209,armpits
9,4,53," churches, ",388,18818,19206,675,207.75,armpits
9,4,54," bibles, ",209,19206,19415,740.5,205.5,armpits
9,4,55, and ,202,19415,19617,780.5,204,armpits
9,4,56, all ,90,19617,19707,812,201,armpits
9,4,57, the ,201,19707,19908,836,201,armpits
9,4,58, creeds. ,7782,19908,27690,872.82,206,armpits
