sbm_id,para_nr,word_nr,word,duration,start_t,end_t,x_mean,y_mean,response
5,4,46, finer ,498,16961,17459,803,178.8,armpits
5,4,47, than ,103,17459,17562,818,174,armpits
5,4,48, prayer; ,497,17562,18059,875.6,178.8,armpits
5,4,54," bibles, ",103,18158,18261,708,194,armpits
5,4,51, more ,199,18361,18560,522,200.5,armpits
5,4,50, head ,300,18560,18860,492,201,armpits
5,4,51, more ,299,18860,19159,530.33,199.33,armpits
5,4,52, than ,201,19159,19360,577.5,195.5,armpits
5,4,53," churches, ",400,19360,19760,630,200,armpits
5,4,54," bibles, ",399,19760,20159,689.75,204.25,armpits
5,4,55, and ,101,20159,20260,734,198,armpits
5,4,56, all ,102,20260,20362,758,202,armpits
5,4,57, the ,3033,20362,23395,781.87,210.68,armpits
