sbm_id,para_nr,word_nr,word,duration,start_t,end_t,x_mean,y_mean,response
8,4,8," Seeing, ",400,126744,127144,785,91.5,armpits
8,4,9," hearing, ",901,127144,128045,849.33,95.22,armpits
8,4,8," Seeing, ",300,128045,128345,803,85,armpits
8,4,15, part ,100,128345,128445,615,110,armpits
8,4,12," miracles, ",1299,128445,129744,494.54,113.46,armpits
8,4,13, and ,702,129744,130446,560.43,119,armpits
8,4,14, each ,499,130446,130945,584.2,124,armpits
8,4,15, part ,500,130945,131445,627,116.6,armpits
8,4,16, and ,600,131445,132045,648.67,118.5,armpits
8,4,17, tag ,499,132045,132544,689.6,123.2,armpits
8,4,18, of ,101,132544,132645,718,122,armpits
8,4,19, me ,102,132645,132747,733,123,armpits
8,4,20, is ,498,132747,133245,759.6,126,armpits
8,4,22, miracle. ,4600,133245,137845,840.57,121.98,armpits
8,4,23, Divine ,3101,137845,140946,858.39,122.06,armpits
8,4,17, tag ,100,140946,141046,696,118,armpits
8,4,12," miracles, ",399,141046,141445,505.75,128,armpits
8,4,26, inside ,700,141445,142145,477.71,146.14,armpits
8,4,27, and ,1000,142145,143145,517.8,145.8,armpits
8,4,28," out, ",101,143145,143246,560,149,armpits
8,4,29, and ,299,143246,143545,581,147,armpits
8,4,31, make ,400,143545,143945,650.25,147.75,armpits
8,4,33, whatever ,700,143945,144645,746.57,148,armpits
8,4,34, I ,100,144645,144745,781,149,armpits
8,4,35, touch ,1200,144745,145945,805.75,151.5,armpits
8,4,36, or ,301,145945,146246,837.67,155.67,armpits
8,4,37, am ,2699,146246,148945,868.89,152.22,armpits
8,4,38, touch'd ,1900,148945,150845,894.74,149.37,armpits
8,4,49, This ,900,150845,151745,919.78,174.67,armpits
8,4,48, prayer; ,10402,151745,162147,868.19,174.24,armpits
8,4,37, am ,499,162147,162646,856.4,151,armpits
8,4,36, or ,100,162646,162746,844,139,armpits
8,4,22, miracle. ,400,162746,163146,807,126,armpits
8,4,18, of ,100,163146,163246,709,126,armpits
8,4,17, tag ,4003,163246,167249,685.73,123,armpits
8,4,18, of ,297,167249,167546,713.67,124.67,armpits
8,4,19, me ,302,167546,167848,735.67,125,armpits
8,4,20, is ,299,167848,168147,762.67,122.67,armpits
8,4,21, a ,499,168147,168646,775.4,121,armpits
8,4,22, miracle. ,1401,168646,170047,817.36,119.36,armpits
8,4,23, Divine ,699,170047,170746,861.86,114.57,armpits
8,4,22, miracle. ,407,170746,171153,702,106.75,armpits
8,4,13, and ,94,171153,171247,540,127,armpits
8,4,12," miracles, ",200,171247,171447,493,133,armpits
8,4,26, inside ,8006,171447,179453,480.94,150.78,armpits
8,4,39, from; ,995,179453,180448,480.8,167.1,armpits
8,4,26, inside ,1499,180448,181947,490.2,150,armpits
8,4,27, and ,1000,181947,182947,532.6,147.2,armpits
8,4,28," out, ",700,182947,183647,563.71,150.71,armpits
8,4,29, and ,200,183647,183847,600,148,armpits
8,4,30, I ,400,183847,184247,613.25,149.5,armpits
8,4,31, make ,1503,184247,185750,637.13,150.13,armpits
8,4,32, holy ,18399,185750,204149,680.53,150.37,armpits
8,4,44," arm-pits, ",997,204149,205146,678.7,173.1,armpits
8,4,43, these ,211,205146,205357,639.5,177,armpits
8,4,44," arm-pits, ",308,205357,205665,685.67,178,armpits
8,4,45, aroma ,483,205665,206148,748.6,183.6,armpits
8,4,46, finer ,401,206148,206549,787.25,172.75,armpits
8,4,47, than ,398,206549,206947,830,173.5,armpits
8,4,45, aroma ,300,206947,207247,639.33,161,armpits
8,4,42, of ,100,207247,207347,587,177,armpits
8,4,41, scent ,400,207347,207747,552.25,182.5,armpits
8,4,40, The ,201,207747,207948,535,182,armpits
8,4,41, scent ,599,207948,208547,556.17,177.67,armpits
8,4,42, of ,302,208547,208849,599.33,185,armpits
8,4,43, these ,198,208849,209047,610.5,183.5,armpits
8,4,41, scent ,501,209047,209548,565.4,174,armpits
8,4,42, of ,100,209548,209648,602,175,armpits
8,4,43, these ,399,209648,210047,613.25,174,armpits
8,4,44," arm-pits, ",605,210047,210652,665.33,170.83,armpits
8,4,45, aroma ,996,210652,211648,744.2,178.2,armpits
8,4,46, finer ,204,211648,211852,800.5,177.5,armpits
8,4,47, than ,695,211852,212547,813,179,armpits
8,4,58, creeds. ,1404,212547,213951,807,206,armpits
8,4,27, and ,96,213951,214047,532,155,armpits
8,4,12," miracles, ",202,214047,214249,502.5,123.5,armpits
8,4,1, believe ,798,214249,215047,499.38,91.75,armpits
8,4,2, in ,304,215047,215351,541,98,armpits
8,4,4, flesh ,96,215351,215447,588,101,armpits
8,4,5, and ,200,215447,215647,642.5,101,armpits
8,4,6, the ,100,215647,215747,661,99,armpits
8,4,7, appetites; ,404,215747,216151,691.75,99,armpits
8,4,8," Seeing, ",598,216151,216749,782.17,98.67,armpits
8,4,9," hearing, ",298,216749,217047,912,105,armpits
8,4,10," feeling, ",100,217047,217147,936,101,armpits
8,4,11, are ,100,217147,217247,945,96,armpits
8,4,10," feeling, ",103,217247,217350,910,96,armpits
8,4,5, and ,98,217350,217448,621,86,armpits
8,4,1, believe ,299,217448,217747,473,102,armpits
8,4,12," miracles, ",503,217747,218250,503.2,116.4,armpits
8,4,13, and ,99,218250,218349,559,119,armpits
8,4,14, each ,499,218349,218848,593.4,122.6,armpits
8,4,16, and ,200,218848,219048,664,119,armpits
8,4,17, tag ,301,219048,219349,684.67,119,armpits
8,4,18, of ,99,219349,219448,736,130,armpits
8,4,34, I ,100,219448,219548,778,137,armpits
8,4,35, touch ,100,219548,219648,795,135,armpits
8,4,22, miracle. ,199,219648,219847,834,125,armpits
8,4,23, Divine ,503,219847,220350,763.2,130.2,armpits
8,4,27, and ,101,220350,220451,528,144,armpits
8,4,26, inside ,405,220451,220856,493.5,149,armpits
8,4,28," out, ",192,220856,221048,556.5,151.5,armpits
8,4,29, and ,107,221048,221155,586,152,armpits
8,4,31, make ,195,221155,221350,639.5,152,armpits
8,4,32, holy ,398,221350,221748,691.5,152,armpits
8,4,33, whatever ,306,221748,222054,776.67,160.33,armpits
8,4,35, touch ,97,222054,222151,826,157,armpits
8,4,36, or ,99,222151,222250,845,154,armpits
8,4,37, am ,212,222250,222462,869.5,150.5,armpits
8,4,38, touch'd ,194,222462,222656,892.5,150,armpits
8,4,37, am ,95,222656,222751,879,151,armpits
8,4,33, whatever ,98,222751,222849,712,148,armpits
8,4,29, and ,101,222849,222950,587,143,armpits
8,4,27, and ,107,222950,223057,522,150,armpits
8,4,39, from; ,392,223057,223449,479.25,172,armpits
8,4,40, The ,102,223449,223551,536,172,armpits
8,4,41, scent ,96,223551,223647,574,172,armpits
8,4,42, of ,104,223647,223751,603,173,armpits
8,4,43, these ,303,223751,224054,639.33,177,armpits
8,4,44," arm-pits, ",97,224054,224151,658,177,armpits
8,4,45, aroma ,96,224151,224247,753,175,armpits
8,4,46, finer ,205,224247,224452,787.5,173,armpits
8,4,47, than ,199,224452,224651,832,169,armpits
8,4,48, prayer; ,303,224651,224954,894.67,168.33,armpits
8,4,45, aroma ,198,224954,225152,658.5,165.5,armpits
8,4,40, The ,95,225152,225247,530,177,armpits
8,4,51, more ,105,225247,225352,507,197,armpits
8,4,50, head ,299,225352,225651,486,208.67,armpits
8,4,51, more ,98,225651,225749,534,195,armpits
8,4,52, than ,201,225749,225950,567,196.5,armpits
8,4,53," churches, ",405,225950,226355,613,203.75,armpits
8,4,54," bibles, ",399,226355,226754,701.75,212.5,armpits
8,4,56, all ,100,226754,226854,762,209,armpits
8,4,57, the ,5788,226854,232642,802.33,210.67,armpits
