para_nr,word,word_nr,response_true,response_chosen,correctness,first_duration,total_duration,gaze_duration,right_bounded_rt,go_pass_time,FPFix,FPReg
3,all,24," ""account""",account,1,200.0,200.0,200.0,200.0,200.0,1.0,0.0
3,that,25," ""account""",account,1,501.0,501.0,501.0,501.0,501.0,1.0,0.0
3,was,26," ""account""",account,1,599.0,599.0,599.0,599.0,599.0,1.0,0.0
3,not,27," ""account""",account,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,"life,",28," ""account""",account,1,199.0,199.0,0.0,0.0,0.0,0.0,0.0
3,to,29," ""account""",account,1,201.0,401.0,201.0,401.0,600.0,1.0,1.0
3,cut,30," ""account""",account,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,a,31," ""account""",account,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,broad,32," ""account""",account,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,swath,33," ""account""",account,1,199.0,199.0,199.0,199.0,199.0,1.0,0.0
3,and,34," ""account""",account,1,201.0,201.0,201.0,201.0,201.0,1.0,0.0
3,shave,35," ""account""",account,1,299.0,499.0,299.0,299.0,299.0,1.0,0.0
3,"close,",36," ""account""",account,1,400.0,400.0,400.0,400.0,400.0,1.0,0.0
3,to,37," ""account""",account,1,199.0,199.0,199.0,199.0,199.0,1.0,0.0
3,drive,38," ""account""",account,1,501.0,501.0,501.0,501.0,501.0,1.0,0.0
3,life,39," ""account""",account,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,into,40," ""account""",account,1,603.0,603.0,603.0,603.0,603.0,1.0,0.0
3,a,41," ""account""",account,1,798.0,798.0,798.0,798.0,998.0,1.0,1.0
3,"corner,",42," ""account""",account,1,1101.0,1101.0,1101.0,1101.0,1101.0,1.0,0.0
3,and,43," ""account""",account,1,205.0,205.0,205.0,205.0,205.0,1.0,0.0
3,reduce,44," ""account""",account,1,294.0,294.0,294.0,294.0,294.0,1.0,0.0
3,it,45," ""account""",account,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,to,46," ""account""",account,1,500.0,500.0,500.0,500.0,500.0,1.0,0.0
3,its,47," ""account""",account,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,lowest,48," ""account""",account,1,301.0,301.0,301.0,301.0,301.0,1.0,0.0
3,"terms,",49," ""account""",account,1,499.0,499.0,499.0,499.0,499.0,1.0,0.0
3,"and,",50," ""account""",account,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,if,51," ""account""",account,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,it,52," ""account""",account,1,497.0,497.0,497.0,497.0,497.0,1.0,0.0
3,proved,53," ""account""",account,1,207.0,207.0,207.0,207.0,207.0,1.0,0.0
3,to,54," ""account""",account,1,496.0,496.0,496.0,496.0,496.0,1.0,0.0
3,be,55," ""account""",account,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,"mean,",56," ""account""",account,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,why,57," ""account""",account,1,400.0,400.0,400.0,400.0,400.0,1.0,0.0
3,then,58," ""account""",account,1,199.0,199.0,199.0,199.0,199.0,1.0,0.0
3,to,59," ""account""",account,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,get,60," ""account""",account,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,the,61," ""account""",account,1,200.0,200.0,200.0,200.0,200.0,1.0,0.0
3,whole,62," ""account""",account,1,200.0,200.0,200.0,200.0,200.0,1.0,0.0
3,and,63," ""account""",account,1,498.0,498.0,498.0,498.0,498.0,1.0,0.0
3,genuine,64," ""account""",account,1,202.0,202.0,202.0,202.0,202.0,1.0,0.0
3,meanness,65," ""account""",account,1,700.0,700.0,700.0,700.0,700.0,1.0,0.0
3,of,66," ""account""",account,1,300.0,500.0,300.0,300.0,300.0,1.0,0.0
3,"it,",67," ""account""",account,1,200.0,200.0,200.0,200.0,400.0,1.0,1.0
3,and,68," ""account""",account,1,400.0,400.0,0.0,0.0,0.0,0.0,0.0
3,publish,69," ""account""",account,1,300.0,300.0,0.0,0.0,0.0,0.0,0.0
3,its,70," ""account""",account,1,196.0,196.0,196.0,196.0,896.0,1.0,1.0
3,meanness,71," ""account""",account,1,399.0,399.0,399.0,399.0,399.0,1.0,0.0
3,to,72," ""account""",account,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,the,73," ""account""",account,1,401.0,401.0,401.0,401.0,401.0,1.0,0.0
3,world;,74," ""account""",account,1,199.0,199.0,199.0,199.0,199.0,1.0,0.0
3,or,75," ""account""",account,1,401.0,401.0,401.0,401.0,401.0,1.0,0.0
3,if,76," ""account""",account,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,it,77," ""account""",account,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,were,78," ""account""",account,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,"sublime,",79," ""account""",account,1,995.0,995.0,995.0,995.0,995.0,1.0,0.0
3,to,80," ""account""",account,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,know,81," ""account""",account,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,it,82," ""account""",account,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,by,83," ""account""",account,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,"experience,",84," ""account""",account,1,199.0,499.0,199.0,199.0,199.0,1.0,0.0
3,and,85," ""account""",account,1,200.0,200.0,0.0,0.0,0.0,0.0,0.0
3,to,86," ""account""",account,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,be,87," ""account""",account,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,able,88," ""account""",account,1,399.0,399.0,0.0,0.0,0.0,0.0,0.0
3,to,89," ""account""",account,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,give,90," ""account""",account,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,a,91," ""account""",account,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,true,92," ""account""",account,1,201.0,201.0,0.0,0.0,0.0,0.0,0.0
3,account,93," ""account""",account,1,700.0,700.0,0.0,0.0,0.0,0.0,0.0
3,of,94," ""account""",account,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,it,95," ""account""",account,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,in,96," ""account""",account,1,300.0,300.0,0.0,0.0,0.0,0.0,0.0
3,my,97," ""account""",account,1,200.0,200.0,200.0,200.0,2300.0,1.0,1.0
3,next,98," ""account""",account,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,excursion.,99," ""account""",account,1,6976.0,6976.0,6976.0,6976.0,6976.0,1.0,0.0
4,I,0," ""armpits""",armpits,1,200.0,200.0,200.0,200.0,200.0,1.0,0.0
4,believe,1," ""armpits""",armpits,1,800.0,800.0,800.0,800.0,800.0,1.0,0.0
4,in,2," ""armpits""",armpits,1,200.0,200.0,200.0,200.0,200.0,1.0,0.0
4,the,3," ""armpits""",armpits,1,700.0,700.0,700.0,700.0,700.0,1.0,0.0
4,flesh,4," ""armpits""",armpits,1,300.0,300.0,300.0,300.0,300.0,1.0,0.0
4,and,5," ""armpits""",armpits,1,305.0,305.0,305.0,305.0,305.0,1.0,0.0
4,the,6," ""armpits""",armpits,1,595.0,595.0,595.0,595.0,595.0,1.0,0.0
4,appetites;,7," ""armpits""",armpits,1,800.0,1200.0,800.0,800.0,800.0,1.0,0.0
4,"Seeing,",8," ""armpits""",armpits,1,299.0,299.0,299.0,299.0,299.0,1.0,0.0
4,"hearing,",9," ""armpits""",armpits,1,701.0,901.0,701.0,701.0,701.0,1.0,0.0
4,"feeling,",10," ""armpits""",armpits,1,499.0,499.0,499.0,499.0,1099.0,1.0,1.0
4,are,11," ""armpits""",armpits,1,399.0,399.0,0.0,0.0,0.0,0.0,0.0
4,"miracles,",12," ""armpits""",armpits,1,400.0,700.0,400.0,700.0,1099.0,1.0,1.0
4,and,13," ""armpits""",armpits,1,200.0,200.0,200.0,200.0,200.0,1.0,0.0
4,each,14," ""armpits""",armpits,1,200.0,200.0,200.0,200.0,200.0,1.0,0.0
4,part,15," ""armpits""",armpits,1,702.0,702.0,702.0,702.0,702.0,1.0,0.0
4,and,16," ""armpits""",armpits,1,198.0,198.0,198.0,198.0,198.0,1.0,0.0
4,tag,17," ""armpits""",armpits,1,600.0,600.0,600.0,600.0,600.0,1.0,0.0
4,of,18," ""armpits""",armpits,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,me,19," ""armpits""",armpits,1,204.0,204.0,204.0,204.0,204.0,1.0,0.0
4,is,20," ""armpits""",armpits,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,a,21," ""armpits""",armpits,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,miracle.,22," ""armpits""",armpits,1,802.0,802.0,802.0,802.0,802.0,1.0,0.0
4,Divine,23," ""armpits""",armpits,1,298.0,298.0,298.0,298.0,298.0,1.0,0.0
4,am,24," ""armpits""",armpits,1,401.0,401.0,0.0,0.0,0.0,0.0,0.0
4,I,25," ""armpits""",armpits,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,inside,26," ""armpits""",armpits,1,301.0,301.0,0.0,0.0,0.0,0.0,0.0
4,and,27," ""armpits""",armpits,1,301.0,301.0,0.0,0.0,0.0,0.0,0.0
4,"out,",28," ""armpits""",armpits,1,200.0,200.0,0.0,0.0,0.0,0.0,0.0
4,and,29," ""armpits""",armpits,1,300.0,798.0,300.0,798.0,2001.0,1.0,1.0
4,I,30," ""armpits""",armpits,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,make,31," ""armpits""",armpits,1,299.0,299.0,299.0,299.0,299.0,1.0,0.0
4,holy,32," ""armpits""",armpits,1,199.0,199.0,199.0,199.0,199.0,1.0,0.0
4,whatever,33," ""armpits""",armpits,1,602.0,602.0,602.0,602.0,602.0,1.0,0.0
4,I,34," ""armpits""",armpits,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,touch,35," ""armpits""",armpits,1,399.0,399.0,399.0,399.0,399.0,1.0,0.0
4,or,36," ""armpits""",armpits,1,504.0,504.0,504.0,504.0,504.0,1.0,0.0
4,am,37," ""armpits""",armpits,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,touch'd,38," ""armpits""",armpits,1,501.0,501.0,501.0,501.0,501.0,1.0,0.0
4,from;,39," ""armpits""",armpits,1,299.0,299.0,299.0,299.0,299.0,1.0,0.0
4,The,40," ""armpits""",armpits,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,scent,41," ""armpits""",armpits,1,699.0,699.0,699.0,699.0,699.0,1.0,0.0
4,of,42," ""armpits""",armpits,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,these,43," ""armpits""",armpits,1,300.0,300.0,300.0,300.0,300.0,1.0,0.0
4,"arm-pits,",44," ""armpits""",armpits,1,501.0,501.0,501.0,501.0,501.0,1.0,0.0
4,aroma,45," ""armpits""",armpits,1,600.0,600.0,600.0,600.0,600.0,1.0,0.0
4,finer,46," ""armpits""",armpits,1,402.0,402.0,402.0,402.0,402.0,1.0,0.0
4,than,47," ""armpits""",armpits,1,199.0,199.0,199.0,199.0,199.0,1.0,0.0
4,prayer;,48," ""armpits""",armpits,1,499.0,499.0,499.0,499.0,499.0,1.0,0.0
4,This,49," ""armpits""",armpits,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,head,50," ""armpits""",armpits,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,more,51," ""armpits""",armpits,1,200.0,200.0,200.0,200.0,200.0,1.0,0.0
4,than,52," ""armpits""",armpits,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,"churches,",53," ""armpits""",armpits,1,498.0,498.0,498.0,498.0,498.0,1.0,0.0
4,"bibles,",54," ""armpits""",armpits,1,302.0,302.0,302.0,302.0,302.0,1.0,0.0
4,and,55," ""armpits""",armpits,1,198.0,198.0,198.0,198.0,198.0,1.0,0.0
4,all,56," ""armpits""",armpits,1,900.0,900.0,900.0,900.0,900.0,1.0,0.0
4,the,57," ""armpits""",armpits,1,200.0,200.0,200.0,200.0,200.0,1.0,0.0
4,creeds.,58," ""armpits""",armpits,1,2391.0,2391.0,2391.0,2391.0,2391.0,1.0,0.0
