expr_id,cond_id,para_nr,word,word_nr,response_true,response_chosen,correctness,first_duration,total_duration,gaze_duration,right_bounded_rt,right_bounded_rt2,go_pass_time,FPFix,FPReg
1,1,1,The,0,No,Yes,0,549.0,549.0,549.0,549.0,549,549.0,1,0
1,1,1,witness,1,No,Yes,0,250.0,250.0,250.0,250.0,250,250.0,1,0
1,1,1,identified,2,No,Yes,0,202.0,202.0,0.0,0.0,0,0.0,0,0
1,1,1,the,3,No,Yes,0,373.0,373.0,373.0,373.0,373,575.0,1,1
1,1,1,man,4,No,Yes,0,0.0,0.0,0.0,0.0,0,0.0,0,0
1,1,1,and,5,No,Yes,0,0.0,0.0,0.0,0.0,0,0.0,0,0
1,1,1,his,6,No,Yes,0,475.0,475.0,475.0,475.0,475,475.0,1,0
1,1,1,wife,7,No,Yes,0,0.0,0.0,0.0,0.0,0,0.0,0,0
1,1,1,ran,8,No,Yes,0,200.0,200.0,200.0,200.0,200,200.0,1,0
1,1,1,away,9,No,Yes,0,325.0,325.0,325.0,325.0,325,325.0,1,0
1,1,1,from,10,No,Yes,0,0.0,0.0,0.0,0.0,0,0.0,0,0
1,1,1,the,11,No,Yes,0,401.0,401.0,401.0,401.0,401,401.0,1,0
1,1,1,police,12,No,Yes,0,0.0,0.0,0.0,0.0,0,0.0,0,0
1,1,1,station.,13,No,Yes,0,0.0,0.0,0.0,0.0,0,0.0,0,0
1,1,2,Jenny,0,No,Yes,0,974.0,1376.0,974.0,974.0,974,974.0,1,0
1,1,2,talked,1,No,Yes,0,0.0,0.0,0.0,0.0,0,0.0,0,0
1,1,2,to,2,No,Yes,0,0.0,0.0,0.0,0.0,0,0.0,0,0
1,1,2,the,3,No,Yes,0,0.0,0.0,0.0,0.0,0,0.0,0,0
1,1,2,reporter,4,No,Yes,0,625.0,826.0,625.0,625.0,625,625.0,1,0
1,1,2,and,5,No,Yes,0,200.0,3629.0,200.0,200.0,200,200.0,1,0
1,1,2,the,6,No,Yes,0,225.0,225.0,225.0,225.0,225,225.0,1,0
1,1,2,photographer,7,No,Yes,0,625.0,625.0,625.0,625.0,625,625.0,1,0
1,1,2,took,8,No,Yes,0,175.0,175.0,175.0,175.0,175,175.0,1,0
1,1,2,pictures,9,No,Yes,0,350.0,350.0,350.0,350.0,350,350.0,1,0
1,1,2,of,10,No,Yes,0,0.0,0.0,0.0,0.0,0,0.0,0,0
1,1,2,the,11,No,Yes,0,226.0,226.0,226.0,226.0,226,226.0,1,0
1,1,2,scene.,12,No,Yes,0,274.0,274.0,274.0,274.0,274,4306.0,1,1
1,1,3,The,0,Yes,Yes,1,449.0,449.0,0.0,0.0,0,0.0,0,0
1,1,3,robber,1,Yes,Yes,1,251.0,752.0,251.0,477.0,477,926.0,1,1
1,1,3,shot,2,Yes,Yes,1,425.0,425.0,425.0,425.0,425,425.0,1,0
1,1,3,the,3,Yes,Yes,1,371.0,597.0,0.0,0.0,0,0.0,0,0
1,1,3,jeweler,4,Yes,Yes,1,650.0,1124.0,650.0,650.0,650,650.0,1,0
1,1,3,and,5,Yes,Yes,1,0.0,0.0,0.0,0.0,0,0.0,0,0
1,1,3,the,6,Yes,Yes,1,0.0,0.0,0.0,0.0,0,0.0,0,0
