sbm_id,expr_id,cond_id,trial_id,para_nr,mean_x,mean_y,start_x,end_x,start_y,end_y,start_t,end_t,duration
261,2,1,2,1,82.25,42.25,79,84,28,49,1294,1366,72
261,2,1,2,1,136.33333333333334,42.166666666666664,115,150,35,47,2067,2196,129
261,2,1,2,1,216.16666666666666,39.333333333333336,160,260,47,35,2517,2646,129
261,2,1,2,1,320.2,33.6,272,355,37,32,3167,3267,100
261,2,1,2,1,376.25,32.75,364,384,32,34,3666,3747,81
261,2,1,2,1,433.3333333333333,34.666666666666664,405,451,34,35,4066,4197,131
261,2,1,2,1,492.2,40.2,470,510,37,42,4517,4617,100
261,2,1,2,1,450.8333333333333,42.833333333333336,503,412,42,43,5247,5367,120
261,2,1,2,1,374.8181818181818,49.27272727272727,405,342,47,49,5419,5669,250
261,2,1,2,1,556.25,32.0,371,622,41,36,6067,6347,280
261,2,1,2,1,576.1666666666666,36.833333333333336,612,549,38,34,6467,6592,125
261,2,1,2,1,583.0,41.166666666666664,553,601,33,46,6947,7068,121
261,2,1,2,1,644.2,46.0,623,661,46,46,7419,7517,98
261,2,1,2,1,703.0,47.0,679,720,47,47,7946,8047,101
261,2,1,2,1,326.125,78.0,685,160,43,108,8618,8798,180
261,2,1,2,1,112.0,96.4,148,86,105,89,8971,9069,98
261,2,1,2,1,114.2,88.6,91,128,89,88,9448,9543,95
261,2,1,2,1,160.8,87.2,137,178,88,87,9819,9920,101
261,2,1,2,1,295.875,86.0,239,326,86,86,10695,10869,174
261,2,1,2,1,405.0,76.4,367,432,80,75,11251,11348,97
261,2,1,2,1,478.5,79.66666666666667,445,501,77,83,11967,12098,131
261,2,1,2,1,550.3333333333334,81.5,518,573,83,82,12468,12597,129
261,2,1,2,1,615.2,82.0,581,639,82,82,12996,13099,103
261,2,1,2,1,720.0,77.8,703,735,80,77,13768,13868,100
261,2,1,2,1,304.7142857142857,75.57142857142857,707,54,78,93,14118,14268,150
261,2,1,2,1,72.83333333333333,135.5,55,90,118,144,14520,14647,127
261,2,1,2,1,132.4,122.0,112,145,119,124,15320,15422,102
261,2,1,2,1,185.5,123.25,164,201,124,123,15620,15692,72
261,2,1,2,1,224.25,123.0,210,236,123,123,16021,16092,71
261,2,1,2,1,305.75,123.0,268,343,123,123,16369,16546,177
261,2,1,2,1,369.4,123.0,348,389,123,123,16996,17094,98
261,2,1,2,1,422.14285714285717,123.57142857142857,407,438,123,124,17270,17421,151
261,2,1,2,1,513.0,125.83333333333333,462,547,125,126,17820,17942,122
261,2,1,2,1,633.0,125.2,598,660,126,124,18745,18843,98
261,2,1,2,1,683.25,123.0,673,693,123,123,18970,19045,75
261,2,1,2,1,717.5,120.66666666666667,706,728,121,120,19167,19295,128
261,2,1,2,1,714.0,120.25,731,700,120,121,19469,19544,75
261,2,1,2,1,365.7142857142857,151.14285714285714,681,177,121,174,19667,19816,149
261,2,1,2,1,96.75,158.0,132,68,163,155,20093,20167,74
261,2,1,2,1,91.5,157.75,74,103,155,160,20444,20517,73
261,2,1,2,1,205.14285714285714,169.42857142857142,117,257,160,180,20917,21067,150
261,2,1,2,1,187.5,159.5,226,160,169,154,21347,21418,71
261,2,1,2,1,204.6,155.2,175,227,154,157,21643,21751,108
261,2,1,2,1,275.5,158.16666666666666,251,301,158,159,21992,22117,125
261,2,1,2,1,355.1666666666667,166.16666666666666,318,380,165,167,22543,22667,124
261,2,1,2,1,416.6,167.0,399,426,167,167,22767,22867,100
261,2,1,5,2,162.2,39.8,107,192,43,39,1523,1623,100
261,2,1,5,2,257.4,39.2,217,282,39,40,2144,2245,101
261,2,1,5,2,346.4,40.2,290,389,40,41,2594,2695,101
261,2,1,5,2,434.2857142857143,39.42857142857143,392,464,41,38,3219,3373,154
261,2,1,5,2,517.0,36.333333333333336,474,542,38,35,3693,3818,125
261,2,1,5,2,589.8333333333334,34.0,547,623,35,33,4143,4273,130
261,2,1,5,2,667.2,33.6,630,696,33,34,4644,4744,100
261,2,1,5,2,664.2,44.8,691,644,38,48,5118,5224,106
261,2,1,5,2,693.8333333333334,46.5,652,737,48,46,5501,5618,117
261,2,1,5,2,372.375,97.875,732,153,46,127,5944,6118,174
261,2,1,5,2,114.75,98.75,135,104,114,93,6374,6445,71
261,2,1,5,2,123.25,90.0,110,131,90,90,6825,6895,70
261,2,1,5,2,158.57142857142858,80.85714285714286,136,179,87,76,7244,7396,152
261,2,1,5,2,287.7142857142857,84.0,249,314,84,84,8495,8645,150
261,2,1,5,2,388.6,83.0,347,420,83,83,9179,9395,216
261,2,1,5,2,483.4,81.8,457,501,83,81,9794,9895,101
261,2,1,5,2,556.0,77.25,535,570,78,77,10296,10368,72
261,2,1,5,2,614.6,78.0,580,639,78,78,10796,10895,99
261,2,1,5,2,708.0,77.11111111111111,652,749,78,77,11371,11568,197
261,2,1,5,2,773.5,77.0,758,789,77,77,11795,11875,80
261,2,1,5,2,385.75,92.25,771,159,77,123,11947,12126,179
261,2,1,5,2,114.66666666666667,125.66666666666667,152,91,123,127,12272,12395,123
261,2,1,5,2,135.14285714285714,125.57142857142857,94,165,127,125,12694,12847,153
261,2,1,5,2,203.75,123.375,175,234,125,122,13046,13226,180
261,2,1,5,2,275.8333333333333,122.0,247,296,122,122,13595,13720,125
261,2,1,5,2,329.3333333333333,123.0,309,349,123,123,13795,13926,131
261,2,1,5,2,395.8333333333333,120.5,353,432,123,119,14293,14422,129
261,2,1,5,2,447.0,119.0,438,455,119,119,14669,14746,77
261,2,1,5,2,490.75,115.25,471,502,116,115,15096,15176,80
261,2,1,5,2,552.875,113.25,531,580,114,113,15396,15568,172
261,2,1,5,2,633.25,113.25,625,639,112,114,15896,15971,75
261,2,1,5,2,341.22222222222223,140.22222222222223,717,110,118,170,16674,16876,202
261,2,1,5,2,158.71428571428572,153.42857142857142,119,184,158,153,17418,17569,151
261,2,1,5,2,209.0,163.0,198,221,163,163,18245,18324,79
261,2,1,5,2,248.625,163.0,230,264,163,163,18393,18573,180
261,2,1,5,2,299.6666666666667,165.88888888888889,272,327,164,168,18621,18824,203
261,2,1,5,2,382.0,166.5,340,410,168,167,19093,19227,134
261,2,1,5,2,442.25,161.0,418,462,161,161,19769,19944,175
261,2,1,5,2,496.5,161.875,473,518,161,162,20069,20243,174
261,2,1,5,2,593.2857142857143,168.14285714285714,536,625,165,171,20577,20722,145
261,2,1,5,2,656.25,168.5,645,668,170,166,21143,21219,76
261,2,1,5,2,331.3333333333333,160.33333333333334,719,-1,165,175,22046,22244,198
261,2,1,5,2,43.125,199.25,4,74,186,201,22494,22672,178
261,2,1,5,2,103.4,202.4,91,115,201,204,22845,22945,100
261,2,1,6,3,98.75,36.0,89,107,36,36,2432,2506,74
261,2,1,6,3,180.7,37.1,124,254,36,45,2839,3055,216
261,2,1,6,3,284.4,44.4,259,302,45,44,3556,3654,98
261,2,1,6,3,334.0,41.5,310,354,44,40,4428,4561,133
261,2,1,6,3,408.4,39.8,383,430,40,39,4739,4834,95
261,2,1,6,3,501.75,33.5,458,526,36,33,5210,5379,169
261,2,1,6,3,570.8333333333334,34.0,535,599,33,36,5678,5804,126
261,2,1,6,3,650.4285714285714,40.0,609,678,37,43,6155,6304,149
261,2,1,6,3,329.875,102.25,723,131,44,143,6785,6956,171
261,2,1,6,3,91.16666666666667,93.33333333333333,128,70,140,61,7106,7228,122
261,2,1,6,3,83.25,70.5,73,91,63,76,7478,7553,75
261,2,1,6,3,144.14285714285714,78.71428571428571,102,178,79,78,7929,8080,151
261,2,1,6,3,257.4,72.6,228,280,78,70,8684,8778,94
261,2,1,6,3,345.4,77.1,310,364,72,88,9028,9257,229
261,2,1,6,3,426.3333333333333,87.83333333333333,391,455,88,87,9511,9628,117
261,2,1,6,3,500.6,83.8,488,512,82,86,10028,10131,103
261,2,1,6,3,601.5,83.0,559,626,86,82,10578,10708,130
261,2,1,6,3,344.44444444444446,68.88888888888889,711,66,81,79,11779,11982,203
261,2,1,6,3,66.5,104.75,66,67,89,115,12179,12257,78
261,2,1,6,3,104.57142857142857,118.0,73,127,115,122,12510,12658,148
261,2,1,6,3,181.625,123.75,107,226,123,125,13078,13255,177
261,2,1,6,3,252.0,125.0,234,264,125,125,13658,13728,70
261,2,1,6,3,325.42857142857144,125.14285714285714,283,356,125,126,13908,14058,150
261,2,1,6,3,460.5,115.22222222222223,358,524,123,115,14427,14858,431
261,2,1,6,3,562.1428571428571,117.0,532,582,117,117,15129,15279,150
261,2,1,6,3,685.2,116.6,672,700,116,117,15728,15828,100
261,2,1,6,3,374.27272727272725,98.81818181818181,717,105,119,103,16158,16408,250
261,2,1,6,3,99.6,149.0,100,101,134,160,16579,16678,99
261,2,1,6,3,140.5,164.1,104,177,162,171,17055,17279,224
261,2,1,6,3,228.0,163.0,187,254,171,159,17631,17756,125
261,2,1,6,3,316.44444444444446,163.11111111111111,283,342,161,162,18080,18278,198
261,2,1,6,3,363.8,156.0,354,374,158,155,18328,18428,100
261,2,1,6,3,428.6666666666667,159.33333333333334,385,457,156,161,18728,18929,201
261,2,1,6,3,520.2222222222222,164.33333333333334,492,548,162,167,19129,19329,200
261,2,1,1,4,135.0,43.0,114,150,43,43,7760,7860,100
261,2,1,1,4,210.66666666666666,40.0,160,243,45,36,8260,8382,122
261,2,1,1,4,287.0,36.875,256,313,36,39,8709,8890,181
261,2,1,1,4,386.3333333333333,40.166666666666664,320,435,41,42,9190,9315,125
261,2,1,1,4,483.4,42.8,441,518,44,42,9883,9990,107
261,2,1,1,4,542.75,41.5,528,553,42,41,10383,10464,81
261,2,1,1,4,601.6666666666666,41.0,567,626,41,41,10760,10890,130
261,2,1,1,4,684.4,36.6,641,714,39,34,11561,11661,100
261,2,1,1,4,740.4,37.8,720,752,34,39,12282,12385,103
261,2,1,1,4,302.0,47.142857142857146,742,55,36,71,12735,12890,155
261,2,1,1,4,63.875,89.875,51,90,79,92,13133,13312,179
261,2,1,1,4,144.0,80.0,106,196,79,86,13882,14058,176
261,2,1,1,4,250.33333333333334,85.83333333333333,207,283,85,86,14432,14557,125
261,2,1,1,4,380.0,72.5,355,393,79,69,15336,15408,72
261,2,1,1,4,361.8,69.0,388,338,69,69,15733,15833,100
261,2,1,1,4,428.6666666666667,75.83333333333333,375,459,70,80,16082,16208,126
261,2,1,1,4,497.4,77.8,469,517,80,76,16711,16811,100
261,2,1,1,4,585.8333333333334,76.33333333333333,532,619,76,77,17141,17258,117
261,2,1,1,4,647.0,77.0,623,666,77,77,17784,17891,107
