sbm_id,expr_id,cond_id,trial_id,para_nr,mean_x,mean_y,start_x,end_x,start_y,end_y,start_t,end_t,duration
57,2,1,15,38,207.0,43.0,175,234,47,39,2067,2266,199
57,2,1,15,38,327.0,42.0,304,343,43,42,2865,2965,100
57,2,1,15,38,452.7,46.1,367,532,46,50,3114,3565,451
57,2,1,15,38,599.0,46.0,569,617,46,46,3962,4062,100
57,2,1,15,38,282.45454545454544,43.45454545454545,653,126,44,59,4512,5012,500
57,2,1,15,38,167.33333333333334,81.66666666666667,155,179,81,82,5661,5760,99
57,2,1,15,38,248.42857142857142,76.28571428571429,199,303,81,67,5912,6225,313
57,2,1,15,38,369.6666666666667,65.83333333333333,325,404,65,77,6360,6611,251
57,2,1,15,38,366.3333333333333,96.66666666666667,394,343,96,94,6760,6860,100
57,2,1,15,38,437.75,70.75,353,482,77,70,7210,7364,154
57,2,1,15,38,445.0,81.0,468,428,77,84,7520,7615,95
57,2,1,15,38,529.0,80.0,445,586,79,83,7817,7967,150
57,2,1,15,38,633.0,84.8,604,661,91,78,8162,8365,203
57,2,1,15,38,260.5,108.5,567,94,78,136,8570,9113,543
57,2,1,15,38,121.8,118.8,96,154,128,114,9315,9516,201
57,2,1,15,38,220.2,121.8,173,259,119,122,9668,9860,192
57,2,1,15,38,411.8,127.6,349,464,127,125,10562,10763,201
57,2,1,15,38,253.25,84.25,425,151,118,58,11813,11962,149
57,2,1,15,38,247.0,23.5,135,330,30,22,12361,12511,150
57,2,1,15,38,290.75,44.25,334,251,39,43,12710,12860,150
57,2,1,15,38,351.5,32.5,277,390,31,34,13463,13619,156
57,2,1,15,38,467.0,59.666666666666664,409,514,42,70,13860,14120,260
57,2,1,15,38,558.75,40.25,506,587,36,45,14771,14910,139
57,2,1,15,38,331.0,97.0,575,268,57,121,15414,15818,404
57,2,1,6,39,139.0,36.333333333333336,149,129,35,37,5058,5145,87
57,2,1,6,39,204.77777777777777,43.333333333333336,143,261,43,44,5696,6095,399
57,2,1,6,39,338.8333333333333,32.833333333333336,272,385,43,27,6402,6650,248
57,2,1,6,39,449.0,53.8,414,481,50,54,7351,7553,202
57,2,1,6,39,585.0,48.25,549,614,44,53,7951,8101,150
57,2,1,6,39,700.6666666666666,53.666666666666664,690,710,58,50,8450,8548,98
57,2,1,6,39,287.1666666666667,48.833333333333336,582,170,54,54,9198,9447,249
57,2,1,6,39,138.33333333333334,79.0,156,125,63,89,9545,9647,102
57,2,1,6,39,219.33333333333334,73.0,203,233,69,77,10346,10445,99
57,2,1,6,39,369.1111111111111,88.0,296,442,87,93,10746,11145,399
57,2,1,6,39,488.6666666666667,95.33333333333333,465,507,93,98,11445,11544,99
57,2,1,6,39,562.75,94.0,531,593,101,86,11695,11851,156
57,2,1,6,39,560.6666666666666,85.33333333333333,583,548,86,85,11945,12049,104
57,2,1,6,39,659.6666666666666,80.0,536,723,82,79,12301,12545,244
57,2,1,6,39,262.2,115.5,714,74,80,127,12695,13148,453
57,2,1,6,39,137.66666666666666,117.66666666666667,105,161,116,120,13297,13405,108
57,2,1,6,39,208.0,123.25,177,246,125,117,13549,13704,155
57,2,1,6,39,285.0,117.25,261,309,115,121,13847,14004,157
57,2,1,6,39,408.1,125.6,343,489,124,117,14403,14847,444
57,2,1,6,39,577.6,119.4,533,613,117,122,15251,15450,199
57,2,1,6,39,680.0,120.83333333333333,627,730,123,118,15547,15797,250
57,2,1,6,39,263.3333333333333,168.5,720,133,126,174,15999,16497,498
57,2,1,6,39,229.4,163.6,199,259,166,162,17446,17645,199
57,2,1,17,40,208.25,64.875,144,265,43,71,1691,2034,343
57,2,1,17,40,350.1666666666667,42.5,260,411,47,42,2536,2785,249
57,2,1,17,40,523.75,43.25,449,571,41,43,3143,3485,342
57,2,1,17,40,645.6666666666666,41.5,593,699,39,47,3641,3891,250
57,2,1,17,40,323.8333333333333,61.75,706,156,49,72,4141,4689,548
57,2,1,17,40,122.8,72.6,143,104,73,75,4789,4984,195
57,2,1,17,40,171.75,68.25,141,197,69,67,5388,5538,150
