sbm_id,expr_id,cond_id,trial_id,para_nr,mean_x,mean_y,start_x,end_x,start_y,end_y,start_t,end_t,duration
102,2,1,14,1,238.0,35.5,223,259,30,41,2649,2799,150
102,2,1,14,1,277.3333333333333,42.666666666666664,261,291,42,44,5201,5302,101
102,2,1,14,1,350.0,42.0,309,387,44,40,5402,5702,300
102,2,1,14,1,394.0,37.666666666666664,406,383,37,39,6152,6245,93
102,2,1,14,1,401.8333333333333,43.333333333333336,366,441,41,46,6953,7203,250
102,2,1,14,1,496.6666666666667,45.5,462,528,46,44,7353,7597,244
102,2,1,14,1,576.75,40.0,548,601,42,38,7754,7905,151
102,2,1,14,1,638.0,38.333333333333336,626,649,38,39,8104,8205,101
102,2,1,14,1,693.0,40.75,674,710,40,41,8404,8549,145
102,2,1,14,1,364.0,67.66666666666667,699,139,42,84,8755,9155,400
102,2,1,14,1,152.33333333333334,84.66666666666667,141,163,85,84,9505,9604,99
102,2,1,14,1,216.2,84.8,192,240,84,85,9796,9996,200
102,2,1,14,1,287.5,85.0,261,310,85,85,10148,10306,158
102,2,1,14,1,365.8333333333333,82.16666666666667,334,397,84,80,10506,10757,251
102,2,1,14,1,468.0,83.6,436,495,80,85,11106,11306,200
102,2,1,14,1,600.8333333333334,88.66666666666667,575,624,88,88,12195,12445,250
102,2,1,14,1,671.6,85.8,643,698,86,85,12547,12747,200
102,2,1,14,1,286.57142857142856,122.57142857142857,689,43,90,142,13299,13595,296
102,2,1,14,1,70.66666666666667,124.66666666666667,45,100,134,116,13747,13859,112
102,2,1,14,1,151.0,117.0,118,174,116,118,14147,14296,149
102,2,1,14,1,228.0,127.33333333333333,212,243,126,128,14946,15046,100
102,2,1,14,1,213.0,121.0,219,207,121,121,15595,15661,66
102,2,1,14,1,272.3333333333333,125.33333333333333,258,285,124,127,16145,16245,100
102,2,1,14,1,348.3333333333333,127.0,304,388,128,124,16346,16596,250
102,2,1,14,1,498.5,126.25,454,525,130,122,17497,17646,149
102,2,1,14,1,552.25,124.0,536,569,122,126,17797,17946,149
102,2,1,14,1,607.25,130.0,579,631,127,132,18147,18296,149
102,2,1,14,1,664.0,131.66666666666666,649,676,131,132,18496,18596,100
102,2,1,14,1,369.57142857142856,155.28571428571428,717,81,122,181,19497,19797,300
102,2,1,14,1,163.83333333333334,162.5,123,208,165,161,20798,21048,250
102,2,1,14,1,257.6666666666667,160.0,247,268,160,160,21448,21550,102
102,2,1,14,1,363.5,164.25,343,384,166,162,22049,22199,150
102,2,1,14,1,440.0,161.6,418,463,162,160,22449,22651,202
102,2,1,14,1,584.0,161.66666666666666,576,592,162,161,23450,23550,100
102,2,1,11,2,141.0,31.333333333333332,153,129,33,30,2078,2190,112
102,2,1,11,2,120.0,31.0,114,126,30,32,2578,2638,60
102,2,1,11,2,193.33333333333334,45.333333333333336,179,201,42,47,2991,3079,88
102,2,1,11,2,279.3333333333333,45.0,231,309,47,43,3177,3277,100
102,2,1,11,2,386.3333333333333,42.666666666666664,326,425,54,34,4142,4227,85
102,2,1,11,2,613.6666666666666,45.0,602,625,45,45,5728,5828,100
102,2,1,11,2,346.2,63.5,671,156,41,87,6377,6829,452
102,2,1,11,2,203.6,79.0,180,225,79,79,7578,7778,200
102,2,1,11,2,287.8333333333333,79.33333333333333,249,321,80,78,7928,8178,250
102,2,1,11,2,379.3333333333333,79.66666666666667,364,394,78,82,8579,8679,100
102,2,1,11,2,497.75,90.75,430,545,84,96,9129,9279,150
102,2,1,11,2,570.3333333333334,71.66666666666667,594,556,78,68,10130,10230,100
102,2,1,11,2,659.0,78.0,649,668,78,78,11181,11282,101
102,2,1,11,2,317.0,109.36363636363636,680,126,82,120,11882,12382,500
102,2,1,11,2,196.2,120.4,172,219,119,121,13082,13284,202
102,2,1,11,2,305.4,121.0,277,327,121,121,13683,13883,200
102,2,1,11,2,433.3333333333333,123.33333333333333,418,448,123,124,14579,14684,105
102,2,1,11,2,521.8,128.6,475,560,124,134,15037,15234,197
102,2,1,11,2,620.3333333333334,134.33333333333334,601,633,151,122,16185,16283,98
102,2,1,11,2,666.3333333333334,115.33333333333333,646,685,113,117,16585,16685,100
102,2,1,11,2,690.6666666666666,119.66666666666667,713,677,119,120,17336,17435,99
102,2,1,11,2,283.1818181818182,148.36363636363637,632,132,124,156,17936,18434,498
102,2,1,11,2,150.33333333333334,160.33333333333334,141,161,160,161,18837,18939,102
102,2,1,11,2,215.83333333333334,163.33333333333334,187,242,164,162,19137,19378,241
102,2,1,11,2,307.8,160.0,276,333,160,160,19738,19938,200
102,2,1,11,2,422.0,159.14285714285714,373,479,160,159,20338,20640,302
102,2,1,11,2,545.2,158.0,511,573,159,157,21089,21282,193
102,2,1,11,2,304.42857142857144,187.28571428571428,702,66,158,206,22577,22889,312
102,2,1,11,2,95.25,206.0,73,112,208,202,23027,23177,150
102,2,1,11,2,169.33333333333334,199.66666666666666,151,183,199,200,23427,23527,100
102,2,1,11,2,248.0,197.0,234,262,197,197,24028,24128,100
102,2,1,11,2,274.0,199.0,264,284,198,200,25027,25127,100
102,2,1,11,2,342.3333333333333,220.66666666666666,322,362,207,234,25578,25678,100
102,2,1,13,3,145.66666666666666,37.666666666666664,128,161,37,39,2590,2694,104
102,2,1,13,3,192.5,43.0,177,207,42,44,2886,3038,152
102,2,1,13,3,260.5,44.75,233,286,44,44,3286,3438,152
102,2,1,13,3,344.0,39.333333333333336,330,356,40,39,3885,3990,105
102,2,1,13,3,386.6666666666667,39.666666666666664,372,400,39,40,4086,4189,103
102,2,1,13,3,487.2,38.6,447,521,36,39,4638,4837,199
102,2,1,13,3,547.0,37.666666666666664,538,556,38,37,5085,5185,100
102,2,1,13,3,602.25,38.5,582,620,37,39,5485,5635,150
102,2,1,13,3,648.0,36.75,633,663,38,36,5735,5885,150
102,2,1,13,3,702.2,35.0,679,727,35,35,5985,6185,200
102,2,1,13,3,375.3,51.1,726,125,34,66,6485,6936,451
102,2,1,13,3,167.66666666666666,84.0,159,176,83,85,7835,7935,100
102,2,1,13,3,248.33333333333334,81.66666666666667,233,260,82,81,8486,8586,100
102,2,1,13,3,366.3333333333333,78.66666666666667,342,391,79,77,9236,9486,250
102,2,1,13,3,478.25,76.25,454,497,79,75,10287,10437,150
102,2,1,13,3,380.0,120.71428571428571,685,103,88,128,12589,12889,300
102,2,1,13,3,210.6,125.2,182,238,122,128,13740,13940,200
102,2,1,13,3,288.75,124.5,269,309,127,122,14190,14340,150
102,2,1,13,3,349.0,118.5,329,368,118,119,17090,17243,153
102,2,1,13,3,410.1666666666667,117.16666666666667,383,439,119,114,17344,17586,242
102,2,1,13,3,493.25,112.25,462,523,111,114,17738,17893,155
102,2,1,13,3,587.6666666666666,112.66666666666667,557,611,113,112,18394,18494,100
102,2,1,13,3,687.0,120.25,668,705,119,121,19044,19194,150
102,2,1,13,3,335.375,160.375,692,73,127,172,19694,20045,351
102,2,1,13,3,187.8,162.6,147,219,162,161,20585,20793,208
102,2,1,13,3,309.3333333333333,160.5,277,339,160,160,21296,21536,240
102,2,1,13,3,410.6666666666667,157.66666666666666,381,444,159,156,21896,22136,240
102,2,1,13,3,505.1666666666667,158.33333333333334,473,535,157,159,22497,22736,239
102,2,1,13,3,571.6666666666666,159.0,561,583,159,159,22936,23048,112
102,2,1,13,3,622.5,157.75,608,636,159,157,23288,23449,161
102,2,1,13,3,646.5,160.0,656,637,160,160,23984,24048,64
102,2,1,3,4,170.5,28.0,125,205,37,23,2462,2612,150
102,2,1,3,4,252.33333333333334,41.0,241,263,41,41,3762,3862,100
102,2,1,3,4,316.4,38.6,288,340,40,37,4062,4262,200
102,2,1,3,4,387.4,35.0,358,417,37,34,4663,4862,199
102,2,1,3,4,480.6,35.0,458,507,34,37,5412,5613,201
102,2,1,3,4,540.6666666666666,39.666666666666664,528,553,38,41,5712,5812,100
102,2,1,3,4,622.4285714285714,43.0,588,659,41,44,6263,6563,300
102,2,1,3,4,709.6,42.8,681,735,45,42,6763,6963,200
102,2,1,3,4,336.3333333333333,76.11111111111111,726,85,41,102,7213,7614,401
102,2,1,3,4,111.25,89.25,97,125,96,84,7714,7864,150
102,2,1,3,4,190.6,80.8,172,208,82,79,8416,8616,200
102,2,1,3,4,244.66666666666666,77.0,227,267,78,76,8715,8816,101
102,2,1,3,4,331.3333333333333,78.66666666666667,310,349,77,80,9315,9415,100
