sbm_id,expr_id,cond_id,trial_id,para_nr,mean_x,mean_y,start_x,end_x,start_y,end_y,start_t,end_t,duration
88,2,1,17,38,116.0,38.333333333333336,133,101,42,35,1451,1547,96
88,2,1,17,38,160.8,38.6,141,183,39,37,2547,2747,200
88,2,1,17,38,227.66666666666666,41.0,195,251,36,45,2947,3050,103
88,2,1,17,38,283.2,44.8,308,251,40,49,3795,3995,200
88,2,1,17,38,176.0,49.0,217,142,49,49,4147,4347,200
88,2,1,17,38,96.0,45.0,105,88,49,41,4699,4795,96
88,2,1,17,38,220.0,36.0,201,244,36,36,5850,5948,98
88,2,1,17,38,299.3333333333333,37.333333333333336,283,313,37,38,6300,6396,96
88,2,1,17,38,503.6666666666667,43.666666666666664,475,518,39,46,7396,7510,114
88,2,1,17,38,510.6666666666667,36.666666666666664,499,520,44,31,8148,8247,99
88,2,1,17,38,574.3333333333334,44.666666666666664,541,604,41,47,8700,8795,95
88,2,1,17,38,644.3333333333334,39.333333333333336,631,659,40,39,9195,9295,100
88,2,1,17,38,271.875,83.375,605,113,50,89,9700,10050,350
88,2,1,17,38,193.0,81.0,176,208,81,81,10900,10996,96
88,2,1,17,38,301.0,78.42857142857143,263,341,81,77,11348,11650,302
88,2,1,17,38,317.6666666666667,78.33333333333333,339,296,76,81,11948,12050,102
88,2,1,17,38,304.8333333333333,80.33333333333333,246,343,81,79,13050,13300,250
88,2,1,17,38,427.3333333333333,87.0,405,440,85,88,13500,13596,96
88,2,1,17,38,519.3333333333334,76.66666666666667,494,540,75,78,14148,14250,102
88,2,1,17,38,249.57142857142858,125.71428571428571,662,125,82,135,15099,15595,496
88,2,1,17,38,199.5,123.25,172,220,118,126,16347,16499,152
88,2,1,17,38,294.0,126.33333333333333,258,321,125,129,16850,16947,97
88,2,1,17,38,371.0,124.75,337,398,125,124,17300,17450,150
88,2,1,17,38,425.3333333333333,123.0,410,439,123,123,17650,17747,97
88,2,1,17,38,468.3333333333333,116.33333333333333,457,480,118,115,18100,18196,96
88,2,1,17,38,545.3333333333334,123.66666666666667,508,574,115,130,18300,18396,96
88,2,1,17,38,303.25,60.25,656,58,114,25,19100,19250,150
