sbm_id,expr_id,cond_id,trial_id,para_nr,mean_x,mean_y,start_x,end_x,start_y,end_y,start_t,end_t,duration
97,2,1,4,1,216.33333333333334,47.0,203,229,46,48,3774,3875,101
97,2,1,4,1,333.75,44.0,311,355,44,44,4633,4783,150
97,2,1,4,1,574.3333333333334,40.0,557,589,40,40,6854,6955,101
97,2,1,4,1,272.45454545454544,70.54545454545455,637,143,52,78,8269,8771,502
97,2,1,4,1,151.85714285714286,83.28571428571429,119,181,81,83,9327,9630,303
97,2,1,4,1,227.25,82.5,208,244,83,83,9781,9932,151
97,2,1,4,1,280.2,86.4,262,298,85,87,10033,10234,201
97,2,1,4,1,361.22222222222223,86.0,316,405,87,85,10334,10736,402
97,2,1,4,1,631.5,74.83333333333333,600,660,79,71,12407,12658,251
97,2,1,4,1,312.0,118.4,696,139,91,123,13924,14376,452
97,2,1,4,1,147.83333333333334,120.83333333333333,116,174,121,120,14883,15135,252
97,2,1,4,1,276.5,127.0,258,295,127,127,15741,15894,153
97,2,1,4,1,375.0,128.0,364,385,128,128,16397,16497,100
97,2,1,4,1,410.6666666666667,129.0,399,423,129,129,16598,16699,101
97,2,1,4,1,550.5833333333334,124.5,489,614,122,122,17814,18368,554
97,2,1,4,1,651.0,126.25,633,666,124,127,18776,18928,152
97,2,1,4,1,625.5833333333334,120.08333333333333,732,743,132,109,19534,20089,555
97,2,1,4,1,379.7692307692308,147.53846153846155,729,105,120,173,20541,21145,604
97,2,1,4,1,141.25,158.0,115,165,159,155,21705,21856,151
97,2,1,4,1,229.83333333333334,158.16666666666666,200,261,157,160,22209,22461,252
97,2,1,4,1,296.6666666666667,164.0,288,306,164,164,22662,22763,101
97,2,1,4,1,350.6666666666667,167.0,339,361,165,169,23016,23116,100
97,2,1,4,1,425.3333333333333,163.33333333333334,404,444,164,163,23720,23820,100
97,2,1,4,1,499.75,164.5,487,512,164,165,24274,24425,151
97,2,1,4,1,559.0,164.5,537,580,164,165,24576,24728,152
97,2,1,11,2,133.5,27.0,151,119,27,27,1013,1163,150
97,2,1,11,2,181.0,33.0,165,195,36,31,1971,2072,101
97,2,1,11,2,329.0,38.333333333333336,319,338,37,39,3030,3131,101
97,2,1,11,2,486.3333333333333,41.333333333333336,478,495,40,42,4445,4545,100
97,2,1,11,2,548.3333333333334,36.0,536,561,36,36,4898,4998,100
97,2,1,11,2,601.8,41.0,582,619,39,42,5354,5555,201
97,2,1,11,2,306.75,73.25,568,169,56,84,6312,6463,151
97,2,1,11,2,136.66666666666666,86.33333333333333,147,126,84,89,6564,6664,100
97,2,1,11,2,184.33333333333334,84.66666666666667,170,196,85,85,7319,7419,100
97,2,1,11,2,258.3333333333333,84.66666666666667,245,270,82,87,8131,8231,100
97,2,1,11,2,337.0,84.5,324,350,85,83,8634,8785,151
97,2,1,11,2,405.5,88.0,388,420,83,92,9295,9445,150
97,2,1,11,2,443.6666666666667,90.66666666666667,433,453,93,88,9547,9647,100
97,2,1,11,2,524.2857142857143,79.42857142857143,497,559,80,77,10100,10404,304
97,2,1,11,2,614.0,77.33333333333333,589,632,76,79,10812,10912,100
97,2,1,11,2,684.3333333333334,80.0,671,695,80,80,11366,11469,103
