sbm_id,expr_id,cond_id,trial_id,para_nr,mean_x,mean_y,start_x,end_x,start_y,end_y,start_t,end_t,duration
21,2,1,8,38,136.33333333333334,41.333333333333336,116,156,40,44,2535,2644,109
21,2,1,8,38,190.0,48.4,164,217,47,51,2991,3186,195
21,2,1,8,38,301.5,46.5,268,328,41,51,3592,3743,151
21,2,1,8,38,373.0,47.333333333333336,353,392,51,43,4243,4340,97
21,2,1,8,38,517.0,38.666666666666664,504,529,38,39,5093,5193,100
21,2,1,8,38,501.8,48.2,539,453,45,44,5797,5994,197
21,2,1,8,38,471.75,37.0,443,494,42,31,6536,6693,157
21,2,1,8,38,569.3333333333334,44.0,551,589,44,44,7286,7393,107
21,2,1,8,38,652.6666666666666,54.0,622,672,50,57,7789,7891,102
21,2,1,8,38,428.2,35.2,662,277,57,24,8042,8236,194
21,2,1,8,38,84.25,18.75,137,48,14,25,8541,8691,150
21,2,1,8,38,183.66666666666666,89.0,153,203,91,87,10186,10290,104
21,2,1,8,38,370.4,83.0,342,398,83,83,11391,11584,193
21,2,1,8,38,441.6666666666667,81.0,432,452,81,81,11991,12090,99
21,2,1,8,38,500.5,84.75,481,521,84,85,12191,12341,150
21,2,1,8,38,558.75,92.25,529,582,88,94,12691,12842,151
21,2,1,8,38,693.75,84.5,667,719,78,91,13492,13641,149
21,2,1,8,38,178.28571428571428,62.142857142857146,613,15,74,82,13738,14033,295
21,2,1,8,38,94.8,116.4,44,124,108,120,14134,14336,202
21,2,1,8,38,254.3846153846154,126.61538461538461,168,353,127,127,14936,15540,604
21,2,1,8,38,424.0,128.42857142857142,372,466,128,129,15935,16242,307
21,2,1,8,38,506.6666666666667,124.0,488,525,128,121,16386,16492,106
21,2,1,8,38,588.0,127.4,549,613,120,132,16636,16835,199
21,2,1,5,39,151.33333333333334,32.0,132,169,32,32,4918,5018,100
21,2,1,5,39,190.5,37.5,185,196,37,38,5269,5330,61
21,2,1,5,39,282.22222222222223,44.44444444444444,233,338,44,47,5580,5970,390
21,2,1,5,39,440.75,50.0,416,463,50,50,6775,6928,153
21,2,1,5,39,503.6666666666667,46.333333333333336,494,513,47,45,7223,7323,100
21,2,1,5,39,572.5714285714286,40.285714285714285,533,605,43,39,7525,7823,298
21,2,1,5,39,685.3333333333334,35.0,673,696,35,35,8280,8374,94
21,2,1,5,39,242.5,24.0,585,116,29,38,8732,9019,287
21,2,1,5,39,116.0,63.333333333333336,117,114,52,75,9171,9275,104
21,2,1,5,39,230.83333333333334,84.5,194,265,88,80,10022,10275,253
21,2,1,5,39,410.8,85.0,354,466,79,87,11175,11623,448
21,2,1,5,39,506.2,89.8,481,532,87,92,11722,11924,202
21,2,1,5,39,463.57142857142856,81.0,513,414,88,82,12273,12575,302
21,2,1,5,39,443.25,83.0,425,466,83,83,12828,12978,150
21,2,1,5,39,537.75,78.0,514,556,80,77,13373,13530,157
21,2,1,5,39,606.8,74.6,574,634,77,74,13679,13879,200
21,2,1,5,39,695.3333333333334,82.66666666666667,686,703,81,84,14267,14367,100
21,2,1,5,39,324.5,114.16666666666667,599,175,95,149,14530,14775,245
21,2,1,5,39,122.66666666666667,134.66666666666666,143,108,149,124,14969,15069,100
21,2,1,5,39,146.4,120.4,112,177,122,117,15320,15521,201
21,2,1,5,39,292.25,120.0,267,314,120,120,16128,16278,150
21,2,1,5,39,353.6666666666667,120.0,343,366,120,120,16524,16627,103
21,2,1,5,39,393.3333333333333,121.0,383,403,121,121,16724,16827,103
21,2,1,5,39,462.3333333333333,115.0,432,487,119,112,17223,17327,104
21,2,1,5,39,583.25,123.25,562,602,119,128,17923,18073,150
21,2,1,5,39,651.3333333333334,128.0,619,684,128,128,18178,18423,245
21,2,1,5,39,284.125,127.875,712,94,128,155,18880,19223,343
21,2,1,5,39,155.0,161.6,131,177,170,154,19577,19778,201
21,2,1,5,39,249.66666666666666,159.33333333333334,236,262,155,163,20168,20269,101
21,2,1,5,39,97.0,72.5,264,133,162,43,20674,21129,455
21,2,1,5,39,185.0,36.666666666666664,171,198,38,35,21529,21624,95
21,2,1,5,39,265.3,37.9,217,314,37,38,21774,22224,450
21,2,1,5,39,420.1111111111111,30.11111111111111,347,479,34,28,22327,22723,396
21,2,1,5,39,469.0,46.0,487,454,40,50,22982,23069,87
21,2,1,5,39,507.0,49.0,467,541,49,50,23422,23519,97
21,2,1,5,39,573.0,38.0,552,589,47,32,23868,23977,109
21,2,1,5,39,648.25,36.0,632,663,34,38,24276,24430,154
21,2,1,5,39,703.25,44.25,681,726,40,49,24529,24680,151
21,2,1,5,39,272.6,86.2,663,121,54,118,24823,25030,207
21,2,1,5,39,257.1111111111111,82.55555555555556,194,311,83,81,26030,26424,394
21,2,1,5,39,398.7,73.0,343,445,78,73,26768,27229,461
21,2,1,5,39,482.0,78.0,471,492,75,80,27421,27518,97
21,2,1,5,39,542.5714285714286,81.0,506,582,80,82,27618,27918,300
21,2,1,5,39,623.0,82.5,605,641,82,83,28078,28224,146
21,2,1,5,39,211.66666666666666,57.44444444444444,629,126,83,95,28770,29169,399
21,2,1,5,39,116.33333333333333,127.33333333333333,148,98,121,131,29719,29822,103
21,2,1,5,39,214.0,117.66666666666667,164,242,123,115,29921,30018,97
21,2,1,5,39,311.0,115.66666666666667,288,328,115,117,30423,30526,103
21,2,1,5,39,517.7619047619048,121.71428571428571,365,656,124,129,30722,31723,1001
21,2,1,5,39,387.0,164.0,655,172,135,192,31923,32173,250
21,2,1,5,39,126.33333333333333,180.0,158,97,190,169,32318,32418,100
21,2,1,5,39,253.25,165.75,179,323,155,192,32789,33122,333
21,2,1,2,40,170.125,37.875,134,208,34,40,1664,2022,358
21,2,1,2,40,279.2,41.8,247,302,43,40,2414,2614,200
21,2,1,2,40,395.42857142857144,39.57142857142857,324,493,39,46,2765,3423,658
21,2,1,2,40,528.5,40.0,513,545,43,38,3816,3966,150
21,2,1,2,40,653.3846153846154,45.76923076923077,566,721,38,54,4117,4713,596
21,2,1,2,40,211.77777777777777,36.0,627,50,56,56,5064,5468,404
21,2,1,2,40,97.6,68.2,71,121,67,69,5614,5813,199
21,2,1,2,40,235.63636363636363,71.0,123,327,81,68,6715,7226,511
21,2,1,2,40,286.0,83.0,250,313,83,83,8013,8169,156
21,2,1,2,40,441.5,84.1875,321,547,81,96,8516,9263,747
21,2,1,2,40,321.5,101.5,635,150,81,129,10464,10713,249
21,2,1,2,40,181.4,121.4,144,209,123,121,11166,11363,197
21,2,1,2,40,285.6363636363636,121.63636363636364,224,342,122,120,11465,11968,503
21,2,1,2,40,276.0,127.66666666666667,302,259,125,129,12313,12416,103
21,2,1,2,40,355.8888888888889,124.22222222222223,289,402,122,127,12713,13119,406
21,2,1,2,40,467.6666666666667,120.33333333333333,418,504,127,118,13469,13725,256
21,2,1,2,40,546.25,116.0,527,569,116,116,13872,14025,153
21,2,1,2,40,636.1428571428571,121.71428571428571,593,667,116,125,14222,14525,303
21,2,1,2,40,371.6,119.0,683,195,124,118,15013,15214,201
21,2,1,2,40,145.0,152.33333333333334,173,127,133,165,15371,15467,96
21,2,1,2,40,527.6,159.8,225,636,175,143,15916,16413,497
21,2,1,2,40,564.0,130.25,616,537,143,118,16564,16713,149
21,2,1,2,40,534.6666666666666,132.33333333333334,543,510,115,161,17014,17114,100
21,2,1,4,41,98.0,47.0,113,83,45,48,1364,1448,84
21,2,1,4,41,185.28571428571428,53.857142857142854,98,232,48,58,1548,1856,308
21,2,1,4,41,370.7142857142857,41.857142857142854,327,409,41,42,2505,2807,302
21,2,1,4,41,436.0,41.0,428,444,41,41,3200,3264,64
21,2,1,4,41,379.5,50.5,429,339,48,53,3512,3649,137
21,2,1,4,41,294.0,51.333333333333336,322,273,51,51,3997,4111,114
21,2,1,4,41,297.0,43.0,277,316,43,44,4499,4601,102
21,2,1,4,41,407.5,51.5,359,454,47,51,4847,5098,251
21,2,1,4,41,491.2,41.0,469,514,42,43,5661,5852,191
21,2,1,4,41,558.75,41.0,535,582,41,41,5957,6108,151
