sbm_id,expr_id,cond_id,para_nr,word_nr,word,duration,start_t,end_t,x_mean,y_mean,response
21,1,6,1,0, The ,698,650,1348,80.71,43.14,yes
21,1,6,1,3, the ,400,1548,1948,163.38,37.25,yes
21,1,6,1,5, who ,450,2148,2598,263,45.67,yes
21,1,6,1,7, herself ,598,2750,3348,356.75,50.83,yes
21,1,6,1,11, was ,347,3551,3898,475.86,46,yes
21,1,6,1,10, set ,204,3898,4102,454.75,45.5,yes
21,1,6,1,12, under ,203,4149,4352,521.25,39.25,yes
21,1,6,1,12, under ,212,4748,4960,543.5,56.5,yes
21,1,6,1,11, was ,402,5148,5550,482.75,51.75,yes
21,1,6,1,12, under ,248,5550,5798,534,43,yes
21,1,6,1,0, The ,451,6848,7299,88.11,40,yes
21,1,6,1,4, actress ,545,7553,8098,208.18,37.64,yes
21,1,6,1,7, herself ,540,8408,8948,372.09,50.91,yes
21,1,6,1,10, set ,550,9048,9598,461,53.73,yes
21,1,6,2,0, The ,451,642,1093,85.11,51,yes
21,1,6,2,1, brother ,800,1093,1893,137.5,42.31,yes
21,1,6,2,3, the ,449,1943,2392,210.78,48.56,yes
21,1,6,2,5, who ,251,2543,2794,281.6,53.6,yes
21,1,6,2,6, embarrassed ,999,2794,3793,335.25,45.7,yes
21,1,6,2,7, herself ,452,3793,4245,456.56,35.11,yes
21,1,6,2,10, wedding ,299,4494,4793,555.5,42.5,yes
21,1,6,2,12, ashamed. ,550,4993,5543,652.73,38.27,yes
21,1,6,2,0, The ,300,6493,6793,85.17,35.33,yes
21,1,6,2,3, the ,599,6893,7492,204,32.17,yes
21,1,6,2,6, embarrassed ,451,7543,7994,330.78,32.78,yes
21,1,6,2,7, herself ,249,7994,8243,413,40,yes
21,1,6,3,0, The ,494,508,1002,77.5,34.5,no
21,1,6,3,1, uncle ,247,1002,1249,116.8,44,no
21,1,6,3,4, waitress ,490,1409,1899,231.2,38.2,no
21,1,6,3,6, hurt ,540,2009,2549,328.91,39.36,no
21,1,6,3,7, herself ,358,2549,2907,383.43,44.43,no
21,1,6,3,8, was ,448,2907,3355,424.56,50.67,no
21,1,6,3,12, accident. ,496,3859,4355,610.3,39,no
21,1,6,3,0, The ,241,4859,5100,90,39.8,no
21,1,6,3,1, uncle ,450,5100,5550,138.78,46.56,no
21,1,6,3,4, waitress ,650,5609,6259,244.15,45.92,no
21,1,6,3,7, herself ,459,6550,7009,356.11,44.33,no
21,1,6,3,9, shocked ,443,7107,7550,461.56,41.11,no
