sbm_id,expr_id,cond_id,trial_id,para_nr,word_nr,word,x_mean,y_mean,start_t,end_t,duration
119,2,1,11,38,0, All ,113.33333333333333,37.666666666666664,1127,1227,100
119,2,1,11,38,0, All ,111.5,41.375,1325,1677,352
119,2,1,11,38,4, has ,249.0,47.0,2276,2477,201
119,2,1,11,38,9, imperfect ,459.1666666666667,43.0,3927,4176,249
119,2,1,11,38,11, electrical ,581.0,45.0,4527,4732,205
119,2,1,11,38,12, impulses ,677.75,44.0,4977,5125,148
119,2,1,11,38,13, announcing ,129.0,79.6,5627,5826,199
119,2,1,11,38,15, things ,245.5,84.0,6077,6227,150
119,2,1,11,38,17, happening. ,355.8333333333333,81.0,6628,6877,249
119,2,1,11,38,20, then ,445.0,73.2,7027,7225,198
119,2,1,11,38,27, interpret ,144.36363636363637,118.9090909090909,9378,9876,498
119,2,1,11,38,30, as ,277.3333333333333,124.0,10380,10626,246
119,2,1,11,38,35, and ,469.75,121.5,11376,11526,150
119,2,1,11,38,38, to ,582.3333333333334,126.0,12024,12127,103
119,2,1,11,38,23, of ,550.75,71.5,13026,13176,150
119,2,1,11,38,26, rapidly ,675.75,82.75,13777,13926,149
119,2,1,8,39,0, That's ,119.0,35.75,1264,1414,150
119,2,1,8,39,3, immigrants ,304.14285714285717,41.0,1814,2111,297
119,2,1,8,39,4, from ,388.0,38.0,2415,2665,250
119,2,1,8,39,7, cultural ,511.42857142857144,38.0,3213,3514,301
119,2,1,8,39,8, group ,574.3333333333334,40.666666666666664,3712,3813,101
119,2,1,8,39,1, because ,150.83333333333334,40.166666666666664,4863,5112,249
119,2,1,8,39,3, immigrants ,297.1666666666667,42.833333333333336,5464,5713,249
119,2,1,8,39,14, they ,141.71428571428572,86.28571428571429,7811,8111,300
119,2,1,8,39,13," one, ",125.66666666666667,83.0,8261,8361,100
119,2,1,8,39,17, diversity ,302.0,86.0,8867,9062,195
119,2,1,8,39,21, immigrants ,455.3333333333333,82.0,9364,9611,247
