sbm_id,expr_id,cond_id,trial_id,para_nr,word_nr,word,x_mean,y_mean,start_t,end_t,duration
29,2,1,3,19,0," Interestingly, ",103.0,38.0,202236,202536,300
29,2,1,3,19,2, heaviest ,299.25,44.5,203545,203686,141
29,2,1,3,19,2, heaviest ,293.2857142857143,50.285714285714285,203785,204087,302
29,2,1,3,19,3, isotopes ,347.3333333333333,51.333333333333336,204385,204485,100
29,2,1,3,19,9, so ,743.0,38.0,207285,207390,105
29,2,1,3,19,12, behave ,226.0,77.0,207985,208085,100
29,2,1,3,19,10, far ,111.0,83.0,208635,208735,100
29,2,1,3,19,12, behave ,183.66666666666666,84.0,209135,209242,107
29,2,1,3,19,13, quite ,276.6666666666667,85.0,209735,209835,100
29,2,1,3,19,17, current ,442.25,82.75,210585,210935,350
29,2,1,3,19,22, superheavy ,192.0,125.0,213785,213935,150
29,2,1,3,19,23, nuclei ,238.8,125.0,214085,214285,200
29,2,1,3,19,24, are ,281.0,125.0,214585,214735,150
29,2,1,3,19,29, of ,430.0,122.66666666666667,215485,215585,100
29,2,1,3,19,29, of ,430.6666666666667,117.33333333333333,215685,215935,250
29,2,1,3,19,30, surprises. ,515.0,120.0,216235,216335,100
29,2,1,3,19,31, Chemists ,531.5,120.0,216435,216585,150
29,2,1,3,19,34, predict ,123.75,157.25,218935,219085,150
29,2,1,3,19,34, predict ,132.75,164.0,219185,219335,150
29,2,1,3,19,36, any ,227.66666666666666,166.0,219885,219985,100
29,2,1,3,19,39, these ,439.6666666666667,167.33333333333334,221335,221735,400
29,2,1,3,19,41, will ,553.4615384615385,164.92307692307693,222335,222935,600
29,2,1,3,19,50, temperature. ,306.0,205.0,224185,224335,150
29,2,1,3,19,47, solids ,121.0,206.0,224685,224785,100
29,2,1,6,20,0, Buck ,119.71428571428571,46.57142857142857,2228,2532,304
29,2,1,6,20,8, up ,388.6666666666667,41.0,4128,4231,103
29,2,1,6,20,14, pride ,627.8333333333334,38.666666666666664,6078,6330,252
29,2,1,6,20,18, was ,698.6666666666666,36.0,6678,6781,103
29,2,1,6,20,18, was ,710.6666666666666,36.666666666666664,6878,6978,100
29,2,1,6,20,20, monotonous ,108.0,92.2,7683,7883,200
29,2,1,6,20,20, monotonous ,135.42857142857142,73.28571428571429,8032,8332,300
29,2,1,6,20,20, monotonous ,121.85714285714286,84.0,8428,8730,302
29,2,1,6,20,20, monotonous ,201.66666666666666,84.0,8928,9029,101
29,2,1,6,20,29, very ,715.0,81.0,11928,12178,250
29,2,1,6,20,44," built, ",717.0,119.0,16728,16878,150
29,2,1,6,20,45, and ,108.0,164.2,17478,17678,200
29,2,1,2,21,0, These ,112.2,37.0,2676,2873,197
29,2,1,2,21,1," days, ",161.0,42.0,5222,5372,150
29,2,1,2,21,4, beginning ,339.6,45.0,7222,7422,200
29,2,1,2,21,4, beginning ,394.0,45.0,7722,7822,100
29,2,1,2,21,7, up ,508.5,43.25,8422,8572,150
29,2,1,2,21,9, musicians ,589.25,38.0,9072,9822,750
29,2,1,2,21,12, mentally. ,110.4,84.0,11822,12025,203
29,2,1,2,21,13, Although ,218.33333333333334,83.0,12522,12622,100
29,2,1,2,21,16, are ,354.0,83.0,13422,13522,100
29,2,1,2,21,20, the ,579.3529411764706,82.0,15272,16072,800
29,2,1,2,21,19," elusive, ",560.8571428571429,85.57142857142857,16222,16522,300
29,2,1,2,21,14, the ,280.0,92.0,16822,18872,2050
29,2,1,2,21,19," elusive, ",562.8571428571429,83.0,19372,19672,300
29,2,1,2,21,18, somewhat ,492.2,82.2,25823,26022,199
29,2,1,2,21,24, success ,723.0,78.0,27872,28022,150
29,2,1,2,21,26, mental ,119.1,123.0,28826,29272,446
29,2,1,2,21,29, a ,281.0,115.0,30222,30375,153
29,2,1,2,21,0, These ,111.5,29.75,31172,31322,150
29,2,1,2,21,2, neuroscience ,280.8333333333333,39.666666666666664,31922,32172,250
29,2,1,2,21,6, catch ,482.6666666666667,43.0,33022,33122,100
29,2,1,2,21,11, practice ,700.0,37.0,34272,34372,100
29,2,1,2,21,25, of ,100.5,121.25,39422,39572,150
29,2,1,2,21,30, rehearsal ,340.5,123.16666666666667,40622,40872,250
29,2,1,2,21,37, same ,653.3333333333334,117.0,42472,42572,100
29,2,1,2,21,38, neurological ,112.2,163.2,43222,43422,200
29,2,1,2,21,48, practice. ,667.0,155.0,46472,46622,150
29,2,1,9,22,0, Not ,123.44444444444444,42.44444444444444,52269,52665,396
29,2,1,9,22,4, out ,293.0,41.0,53615,53715,100
29,2,1,9,22,8, came ,436.0,40.0,54565,54669,104
29,2,1,9,22,9, also ,472.0,40.0,54915,55115,200
29,2,1,9,22,15, did ,102.5,86.5,57465,57617,152
29,2,1,9,22,26, chattering. ,608.0,80.0,61065,61316,251
29,2,1,9,22,25, gaily ,560.0,83.0,61515,61765,250
29,2,1,9,22,25, gaily ,552.9090909090909,83.0,62365,62865,500
29,2,1,9,22,24, were ,527.0,86.0,63015,63315,300
29,2,1,9,22,25, gaily ,569.75,86.0,63465,63615,150
29,2,1,9,22,28, pirates ,106.2,125.8,65365,65565,200
29,2,1,9,22,34, the ,476.0,121.0,67815,68115,300
29,2,1,9,22,39, them ,100.4,164.2,70616,70815,199
29,2,1,9,22,39, them ,137.33333333333334,166.33333333333334,71015,71122,107
29,2,1,9,22,44, in ,323.0,164.0,72271,72374,103
29,2,1,11,23,0, When ,119.55555555555556,41.888888888888886,6084,6495,411
29,2,1,11,23,1, a ,157.0,43.0,6784,9034,2250
29,2,1,11,23,5, of ,300.75,46.5,22934,23084,150
29,2,1,11,23,7, proton ,396.1666666666667,46.833333333333336,23784,24034,250
29,2,1,11,23,7, proton ,376.3333333333333,44.0,24334,24585,251
29,2,1,11,23,15," capacity, ",118.0,78.0,27384,27484,100
29,2,1,11,23,17, layers ,208.0,85.66666666666667,27834,27934,100
29,2,1,11,23,19, align ,332.0,86.0,28684,28884,200
29,2,1,11,23,20, so ,359.6666666666667,82.55555555555556,29084,29484,400
29,2,1,11,23,20, so ,350.6666666666667,82.0,29584,29684,100
29,2,1,11,23,27, intimately ,710.3333333333334,77.0,31684,32084,400
29,2,1,11,23,28, with ,729.0,82.33333333333333,32234,32334,100
29,2,1,11,23,29, its ,100.6,122.0,33284,33485,201
29,2,1,11,23,39, well ,662.0,118.0,36884,36988,104
29,2,1,11,23,40, within ,717.3333333333334,118.33333333333333,37284,37384,100
29,2,1,5,24,0, Hybrid ,103.5,39.75,1853,2204,351
29,2,1,5,24,0, Hybrid ,140.83333333333334,37.0,2500,2750,250
