sbm_id,expr_id,cond_id,trial_id,para_nr,word_nr,word,x_mean,y_mean,start_t,end_t,duration
57,2,1,15,38,0, All ,115.25,43.0,1665,1820,155
57,2,1,15,38,5, to ,278.0,46.0,2566,2811,245
57,2,1,15,38,10, incoming ,532.0,50.0,3611,3913,302
57,2,1,15,38,13, announcing ,136.5,78.5,5310,5561,251
57,2,1,15,38,17, happening. ,334.2,85.6,6960,7161,201
57,2,1,15,38,19, is ,426.0,84.0,7661,7766,105
57,2,1,15,38,26, rapidly ,663.0,78.0,8412,8518,106
57,2,1,15,38,30, as ,290.6666666666667,121.0,10061,10311,250
57,2,1,15,38,36, suggest ,475.0,125.0,10863,11210,347
57,2,1,15,38,37, how ,567.75,119.0,11410,11563,153
57,2,1,15,38,1, that ,122.0,35.5,12160,12310,150
57,2,1,15,38,4, has ,236.0,37.54545454545455,12910,13410,500
57,2,1,15,38,8, are ,394.25,35.75,13666,13810,144
57,2,1,15,38,11, electrical ,590.0,45.0,14960,15063,103
57,2,1,6,39,0, That's ,128.1,36.1,5199,5646,447
57,2,1,6,39,2, when ,261.0,44.0,6145,6354,209
57,2,1,6,39,5, a ,406.0,47.0,7103,7303,200
57,2,1,6,39,13," one, ",121.33333333333333,87.66666666666667,9697,9947,250
57,2,1,6,39,30, population's ,314.14285714285717,121.14285714285714,14045,14345,300
57,2,1,6,39,32, pool. ,490.1666666666667,117.0,14897,15145,248
57,2,1,6,39,38, doesn't ,121.25,159.0,16849,17197,348
57,2,1,17,40,0, Police ,106.875,37.25,1284,1644,360
57,2,1,17,40,22, water ,265.0,71.0,2084,2239,155
57,2,1,17,40,7, lemonade ,414.0,43.0,2844,3096,252
57,2,1,17,40,16, up ,104.0,73.66666666666667,5039,5139,100
57,2,1,17,40,22, water ,273.5,80.8,5984,6435,451
57,2,1,17,40,27, have ,498.0,90.0,7385,7634,249
57,2,1,17,40,29, business ,576.3333333333334,78.0,7835,7935,100
57,2,1,17,40,33, required ,119.33333333333333,118.0,8943,9187,244
57,2,1,17,40,35, Morningstar ,299.57142857142856,121.0,9934,10236,302
57,2,1,17,40,39, didn't ,501.0,128.0,10893,11184,291
57,2,1,17,40,45, made. ,124.85714285714286,153.0,12539,12834,295
57,2,1,14,41,0, Research ,137.0,34.0,2255,2604,349
57,2,1,14,41,1, showing ,242.0,42.0,2950,3200,250
57,2,1,14,41,6, river ,431.4166666666667,38.75,4906,5451,545
57,2,1,14,41,10, water ,574.0,45.0,6300,6550,250
57,2,1,14,41,15, loudest ,127.66666666666667,90.0,8451,8551,100
57,2,1,14,41,23, some ,445.0,83.0,10350,10600,250
57,2,1,14,41,25, sidebars. ,621.0,69.0,11300,11550,250
57,2,1,14,41,25, sidebars. ,596.0,79.0,12156,12258,102
57,2,1,14,41,29, just ,125.0,114.0,14203,14401,198
57,2,1,14,41,33, and ,311.0,116.0,15150,15400,250
57,2,1,14,41,37, underwater ,531.0,117.0,16200,16455,255
57,2,1,14,41,41, been ,658.0,123.0,16750,16904,154
57,2,1,9,42,0, There ,144.5,47.75,2479,2627,148
57,2,1,9,42,5, more ,295.57142857142856,45.142857142857146,3270,3570,300
57,2,1,9,42,9, than ,509.0,33.0,4174,4473,299
57,2,1,9,42,8, soccer ,425.625,44.25,6020,6383,363
57,2,1,9,42,19," collision, ",426.8,86.2,15623,15820,197
57,2,1,9,42,23, theatrical ,591.0,78.0,20670,20871,201
57,2,1,9,42,30, players ,347.0,122.0,23770,24020,250
57,2,1,9,42,32, trying ,497.57142857142856,128.71428571428572,24777,25076,299
57,2,1,9,42,38," opponents, ",106.66666666666667,155.66666666666666,26520,26622,102
57,2,1,9,42,39, kill ,211.0,160.0,26871,26971,100
57,2,1,9,42,45, when ,433.0,151.0,27570,27833,263
57,2,1,11,43,0, Proper ,117.4,43.2,1368,1818,450
57,2,1,11,43,18, heated ,343.0,74.0,2422,2671,249
57,2,1,11,43,7, likely. ,452.0,38.0,3668,3869,201
57,2,1,11,43,27, suddenly ,178.0,115.0,5217,5426,209
57,2,1,11,43,15, highest ,127.0,82.0,5617,5817,200
57,2,1,11,43,22, to ,494.0,81.0,7277,7468,191
57,2,1,11,43,26," However, ",99.25,119.25,8924,9070,146
57,2,1,11,43,27, suddenly ,247.0,115.0,9618,9926,308
57,2,1,11,43,36, a ,571.0,112.0,11567,11768,201
57,2,1,11,43,37," mistake, ",625.8333333333334,119.33333333333333,11918,12167,249
57,2,1,11,43,40, allows ,120.25,160.25,13619,13774,155
57,2,1,11,43,45, causing ,354.0,161.0,14468,14717,249
57,2,1,8,44,0, The ,129.71428571428572,42.57142857142857,1466,1768,302
57,2,1,8,44,8, the ,411.0,42.0,3313,3576,263
57,2,1,8,44,12, country ,554.3333333333334,46.0,4163,4266,103
57,2,1,8,44,25, condition ,516.0,85.0,8066,8269,203
57,2,1,8,44,35, American ,301.0,108.0,10413,10665,252
57,2,1,8,44,42, discovered ,668.4,115.4,11815,12014,199
57,2,1,8,44,1, first ,142.33333333333334,47.0,13613,13721,108
57,2,1,8,44,9, history ,458.0,31.0,15264,15413,149
57,2,1,7,45,0, Susan ,132.0,35.0,1427,1822,395
57,2,1,7,45,18, equality ,191.0,81.0,5127,5281,154
57,2,1,7,45,22, major ,383.42857142857144,85.85714285714286,5923,6230,307
57,2,1,7,45,27, women's ,673.4285714285714,73.42857142857143,7129,7429,300
57,2,1,7,45,30, primary ,142.0,130.0,8576,8975,399
57,2,1,7,45,34, her ,373.0,130.0,10024,10322,298
57,2,1,7,45,35, inspiration ,414.0,126.66666666666667,11322,11422,100
