sbm_id,expr_id,cond_id,trial_id,para_nr,word_nr,word,x_mean,y_mean,start_t,end_t,duration
107,2,1,16,1,0, There ,109.42857142857143,38.285714285714285,1251,1555,304
107,2,1,16,1,3, rumblings ,281.0,40.0,2303,3200,897
107,2,1,16,1,6, might ,415.4166666666667,42.416666666666664,3399,3951,552
107,2,1,16,1,13, though ,107.66666666666667,83.33333333333333,5949,6051,102
107,2,1,16,1,15, company ,218.8,73.0,6850,7053,203
107,2,1,16,1,23, doesn't ,720.0,71.0,9249,9352,103
107,2,1,16,1,24, have ,117.0,116.66666666666667,9949,10049,100
107,2,1,8,2,6, Richard ,470.6666666666667,43.333333333333336,48379,48479,100
107,2,1,8,2,22, described ,97.66666666666667,128.0,52775,52877,102
107,2,1,8,2,26, of ,340.22222222222223,122.81481481481481,54075,55376,1301
107,2,1,8,2,34, sunspots. ,118.0,160.0,58075,58276,201
107,2,1,7,3,1, agree ,114.0,49.0,1563,1663,100
107,2,1,7,3,13, financial ,717.3333333333334,29.0,3961,4062,101
107,2,1,7,3,14, disaster ,138.33333333333334,86.66666666666667,5211,5312,101
107,2,1,7,3,25, But ,727.0,89.0,7461,7562,101
107,2,1,7,3,26, it's ,107.25,125.25,8161,8312,151
107,2,1,7,3,56, dropped ,139.25,200.25,14911,15061,150
107,2,1,12,4,0, Liza ,99.0,28.333333333333332,777,877,100
107,2,1,12,4,0, Liza ,131.5,45.0,1077,1227,150
107,2,1,12,4,6, for ,330.6666666666667,51.333333333333336,2227,2328,101
107,2,1,12,4,3, a ,190.27272727272728,33.63636363636363,2577,3078,501
107,2,1,12,4,8, was ,384.0,41.0,3727,3878,151
107,2,1,12,4,6, for ,336.3333333333333,50.333333333333336,4777,4878,101
107,2,1,12,4,14, the ,719.3333333333334,36.0,6377,6478,101
107,2,1,12,4,15," kitchen, ",112.0,84.0,7228,7377,149
107,2,1,12,4,19, drawn ,320.3333333333333,79.0,8577,8679,102
107,2,1,12,4,27, her ,621.6666666666666,86.0,10177,10277,100
107,2,1,12,4,28," cheek, ",689.6666666666666,86.0,10677,10778,101
107,2,1,12,4,30, Nana's ,131.0,127.0,11427,11529,102
107,2,1,12,4,32, suspicions. ,312.4,126.0,12827,13027,200
107,2,1,12,4,39, getting ,593.6470588235294,118.3529411764706,14577,15378,801
107,2,1,12,4,42, quiet ,712.0,123.8,16177,16379,202
107,2,1,12,4,45, take ,139.0,161.0,17178,17327,149
107,2,1,15,5,0, Mrs. ,106.6,42.0,1175,1375,200
107,2,1,15,5,1, Darling ,175.0,39.22222222222222,2325,2726,401
