sbm_id,expr_id,cond_id,trial_id,para_nr,word_nr,word,x_mean,y_mean,start_t,end_t,duration
101,2,1,4,19,0," Interestingly, ",125.66666666666667,47.666666666666664,893,995,102
101,2,1,4,19,0," Interestingly, ",115.75,31.25,1144,1300,156
101,2,1,4,19,0," Interestingly, ",112.84615384615384,41.92307692307692,1395,1997,602
101,2,1,4,19,0," Interestingly, ",106.66666666666667,43.0,12794,13042,248
101,2,1,4,19,2, heaviest ,231.66666666666666,48.0,13343,13443,100
101,2,1,4,19,2, heaviest ,268.6666666666667,40.833333333333336,13803,14046,243
101,2,1,4,19,3, isotopes ,329.25,37.0,14297,14455,158
101,2,1,4,19,4, physicists ,430.6666666666667,33.0,14943,15343,400
101,2,1,4,19,6, managed ,536.5,42.0,15693,15859,166
101,2,1,4,19,12, behave ,197.0,82.33333333333333,18248,18357,109
101,2,1,4,19,17, current ,431.6666666666667,77.0,20042,20143,101
101,2,1,4,19,22, superheavy ,713.125,73.0,21945,22295,350
101,2,1,4,19,21, stable ,624.3333333333334,77.83333333333333,22593,22842,249
101,2,1,4,19,25, likely ,191.2,118.6,24243,24450,207
101,2,1,4,19,30, surprises. ,336.8,118.4,25094,25293,199
101,2,1,4,19,30, surprises. ,344.6923076923077,117.5,25393,26647,1254
101,2,1,4,19,3, isotopes ,326.0,32.0,27104,27244,140
101,2,1,4,19,2, heaviest ,256.2,47.4,27649,27842,193
101,2,1,4,19,22, superheavy ,711.0,75.8,29046,29252,206
101,2,1,4,19,22, superheavy ,662.25,84.0,29392,29550,158
101,2,1,4,19,23, nuclei ,123.0,121.27272727272727,30443,30945,502
101,2,1,4,19,36, any ,677.75,120.25,33349,33494,145
101,2,1,4,19,37, certainty ,109.75,158.0,34042,34205,163
101,2,1,4,19,38, whether ,188.33333333333334,158.0,34493,34593,100
101,2,1,4,19,44," gases, ",466.6,155.2,36494,36943,449
101,2,1,4,19,42, exist ,409.6666666666667,159.33333333333334,37192,37294,102
101,2,1,4,19,44," gases, ",514.0,161.0,37602,37744,142
101,2,1,4,19,49, room ,676.5,163.0,38695,38846,151
101,2,1,4,19,50, temperature. ,134.0,200.0,39446,39796,350
101,2,1,4,19,4, physicists ,441.75,30.5,41746,41897,151
101,2,1,4,19,12, behave ,145.625,81.5,43395,43743,348
101,2,1,4,19,17, current ,421.4,74.8,44942,45143,201
101,2,1,4,19,19," predict, ",522.2,70.0,45792,45992,200
101,2,1,4,19,22, superheavy ,717.5,82.75,46694,46847,153
101,2,1,4,19,23, nuclei ,124.7,122.0,47791,48249,458
101,2,1,14,20,0, Buck ,104.0,44.0,1090,1289,199
101,2,1,14,20,8, up ,359.4,46.0,2338,2539,201
101,2,1,14,20,13, taking ,506.6666666666667,41.333333333333336,3388,3489,101
101,2,1,14,20,18, was ,683.0,41.0,4341,4447,106
101,2,1,14,20,20, monotonous ,115.6,73.0,5092,5291,199
101,2,1,14,20,20, monotonous ,190.66666666666666,81.0,5439,5539,100
101,2,1,14,20,23, with ,340.0,80.0,6139,6400,261
101,2,1,14,20,25, regularity. ,464.0,85.0,6939,7139,200
101,2,1,14,20,39, cooks ,445.6666666666667,122.0,11096,11346,250
101,2,1,14,20,43, were ,635.0,122.0,12189,12395,206
