sbm_id,expr_id,cond_id,trial_id,para_nr,word_nr,word,x_mean,y_mean,start_t,end_t,duration
75,2,1,9,1,5, Apple ,370.75,37.5,2395,2538,143
75,2,1,9,1,19, customary ,413.57142857142856,79.0,6049,6337,288
75,2,1,9,1,20, silence. ,527.5,85.0,6592,6737,145
75,2,1,9,1,21, The ,580.25,85.0,6936,7086,150
75,2,1,9,1,22, watch ,612.0,84.0,7287,7688,401
75,2,1,9,1,26, microphone ,185.0,116.0,8991,9137,146
75,2,1,9,1,36, the ,537.2,126.0,11048,11247,199
75,2,1,9,1,38, on ,597.0,122.0,11551,11786,235
75,2,1,9,1,41, You ,740.0,125.0,12339,12637,298
75,2,1,9,1,44, at ,191.0,162.0,13847,14037,190
75,2,1,9,1,47, face ,301.5,153.75,14493,14643,150
75,2,1,9,1,50, the ,397.75,166.0,15137,15690,553
75,2,1,9,1,52, and ,491.0,166.66666666666666,16087,16193,106
75,2,1,3,2,1, days ,152.0,44.0,13329,13430,101
75,2,1,3,2,1, days ,169.66666666666666,43.0,13529,13630,101
75,2,1,3,2,4, British ,281.1111111111111,47.0,13980,14381,401
75,2,1,3,2,6, Richard ,432.0,40.4,15288,15731,443
75,2,1,3,2,7, Carrington ,526.8571428571429,50.0,15991,16279,288
75,2,1,3,2,9, observing ,587.1666666666666,41.0,16489,16738,249
75,2,1,3,2,10, the ,671.3333333333334,44.166666666666664,17480,17729,249
75,2,1,3,2,12, sunspot ,242.375,81.625,19040,19380,340
75,2,1,3,2,14, through ,325.6,86.0,19630,19837,207
75,2,1,3,2,14, through ,351.8333333333333,84.5,20479,20730,251
75,2,1,3,2,17, when ,490.25,79.5,21239,21592,353
75,2,1,3,2,17, when ,502.0,84.0,22429,22532,103
75,2,1,3,2,21, he ,627.4,71.6,23230,23432,202
75,2,1,3,2,23, as ,732.5,70.75,24531,24680,149
75,2,1,3,2,25, patches ,142.75,128.75,25838,25992,154
75,2,1,3,2,27, intensely ,235.5,112.0,26331,26580,249
75,2,1,3,2,29, and ,350.0,123.4,27430,27634,204
75,2,1,3,2,25, patches ,169.92307692307693,120.84615384615384,53137,53731,594
75,2,1,3,2,1, days ,147.42857142857142,47.0,54393,55038,645
75,2,1,3,2,2," later, ",207.0,35.0,55431,55533,102
75,2,1,3,2,14, through ,363.25,78.0,55982,56135,153
75,2,1,3,2,2," later, ",186.4,33.6,56682,56885,203
75,2,1,3,2,6, Richard ,444.9,35.1,57993,58430,437
75,2,1,3,2,20, what ,593.6666666666666,84.33333333333333,58682,58793,111
75,2,1,3,2,7, Carrington ,540.7142857142857,36.0,59285,59580,295
75,2,1,3,2,12, sunspot ,184.66666666666666,79.66666666666667,61880,61986,106
75,2,1,3,2,14, through ,331.1111111111111,83.44444444444444,63141,63537,396
75,2,1,3,2,18, he ,527.2,77.0,64933,65131,198
75,2,1,3,2,20, what ,596.0,82.0,65430,65540,110
75,2,1,3,2,21, he ,635.7777777777778,90.0,65742,66143,401
75,2,1,3,2,23, as ,739.5,86.0,66544,66681,137
75,2,1,3,2,25, patches ,164.16666666666666,124.16666666666667,68429,68682,253
75,2,1,3,2,25, patches ,188.0,127.0,68784,68887,103
75,2,1,3,2,28, bright ,302.375,111.625,70129,70480,351
75,2,1,3,2,28, bright ,331.0,126.0,70730,71680,950
75,2,1,3,2,30, white ,395.7826086956522,128.2173913043478,72330,73434,1104
75,2,1,3,2,32, over ,504.5,110.5,74480,74829,349
75,2,1,3,2,29, and ,371.8333333333333,117.83333333333333,75634,76182,548
75,2,1,3,2,27, intensely ,286.85714285714283,124.89285714285714,76491,77832,1341
75,2,1,3,2,31," light"" ",448.0,109.25,84539,84679,140
75,2,1,3,2,31," light"" ",467.8,116.0,85893,86080,187
75,2,1,3,2,36, jotted ,687.75,124.25,87379,87530,151
75,2,1,3,2,36, jotted ,663.1818181818181,122.9090909090909,87680,88184,504
75,2,1,3,2,36, jotted ,699.75,128.1875,88792,89538,746
75,2,1,3,2,40, his ,124.0,154.0,90144,90286,142
75,2,1,3,2,41, painstaking ,193.0,159.33333333333334,90633,90736,103
75,2,1,3,2,43, That ,313.2,158.7,91383,92335,952
75,2,1,3,2,45, there ,405.57142857142856,164.14285714285714,92732,93030,298
75,2,1,3,2,45, there ,419.3333333333333,159.66666666666666,93130,93381,251
75,2,1,3,2,45, there ,406.2,168.4,94485,94689,204
75,2,1,3,2,47, scarcely ,491.85714285714283,168.0,95881,96183,302
75,2,1,3,2,49, square ,561.2857142857143,166.57142857142858,96737,97033,296
75,2,1,3,2,51, of ,649.8181818181819,164.0,97380,97885,505
75,2,1,3,2,55, not ,154.66666666666666,207.0,99385,99938,553
75,2,1,10,4,2, in ,181.16666666666666,45.416666666666664,1896,2436,540
75,2,1,10,4,5," temper, ",258.0,43.75,2841,2996,155
75,2,1,10,4,6, for ,301.25,47.75,3235,3393,158
75,2,1,10,4,6, for ,314.3333333333333,45.666666666666664,5340,5443,103
75,2,1,10,4,8, was ,370.6666666666667,45.5,5744,5986,242
75,2,1,10,4,26, on ,502.8,68.8,6186,6391,205
75,2,1,10,4,10, the ,451.8,39.6,6642,6845,203
75,2,1,10,4,18, been ,180.0,81.85714285714286,9445,9745,300
75,2,1,10,4,19, drawn ,244.25,86.0,9944,10089,145
75,2,1,10,4,21," them, ",321.1666666666667,83.83333333333333,10544,10786,242
75,2,1,10,4,22, with ,378.6666666666667,81.0,11345,11590,245
75,2,1,10,4,24, raisin ,437.4,80.0,11986,12444,458
75,2,1,10,4,27, her ,522.2,82.8,12743,12946,203
75,2,1,10,4,30, Nana's ,657.0,82.33333333333333,13586,13696,110
75,2,1,10,4,30, Nana's ,667.75,81.125,13835,14196,361
75,2,1,10,4,34, thought ,219.28571428571428,124.57142857142857,15896,16185,289
75,2,1,10,4,30, Nana's ,627.6666666666666,83.0,18238,18346,108
75,2,1,10,4,28," cheek, ",546.0,87.66666666666667,22488,22595,107
75,2,1,10,4,42, quiet ,532.1764705882352,123.52941176470588,24689,25495,806
75,2,1,10,4,39, getting ,432.3333333333333,120.0,25835,25936,101
75,2,1,10,4,46, Nana ,705.8,119.2,27250,27437,187
75,2,1,10,4,50, for ,178.42857142857142,160.42857142857142,29191,29492,301
75,2,1,10,4,55, custody ,327.0,158.5,30388,30545,157
75,2,1,10,4,53, but ,289.0,163.0,31895,32139,244
75,2,1,10,4,55, custody ,359.7,162.7,32487,32940,453
75,2,1,10,4,49, nursery ,125.6,168.6,33888,34094,206
75,2,1,5,5,0, Mrs. ,106.5,49.75,1107,1267,160
75,2,1,5,5,0, Mrs. ,133.0,28.0,1458,1566,108
75,2,1,5,5,2, quivered ,262.6,37.4,2671,2862,191
75,2,1,5,5,3, and ,295.0,31.0,3069,3320,251
75,2,1,5,5,2, quivered ,239.2,44.2,3812,4019,207
75,2,1,5,5,2, quivered ,228.11111111111111,43.77777777777778,4114,4516,402
75,2,1,5,5,4, went ,310.85714285714283,42.857142857142854,5061,5358,297
75,2,1,5,5,7, window. ,413.0,37.25,6071,6416,345
75,2,1,5,5,12, She ,675.6,47.6,8214,8421,207
75,2,1,5,5,25, round ,630.4285714285714,67.85714285714286,53565,53871,306
75,2,1,5,5,14," out, ",126.0,82.3076923076923,62962,63559,597
75,2,1,16,6,2, slowly ,206.5,47.75,1546,1692,146
75,2,1,16,6,2, slowly ,224.5,41.0,1846,1993,147
75,2,1,16,6,4, upon ,367.0,30.0,2848,2991,143
75,2,1,16,6,6, through ,430.3076923076923,43.0,3197,3791,594
75,2,1,16,6,9, with ,563.25,37.166666666666664,4488,5043,555
75,2,1,16,6,11," poised, ",674.4,42.0,5548,5746,198
75,2,1,16,6,14, upon ,170.0,84.71428571428571,6793,7091,298
75,2,1,16,6,16, bulwarks ,294.2,70.4,7546,7746,200
75,2,1,16,6,18, cast ,341.6666666666667,76.0,8388,8488,100
75,2,1,16,6,19, himself ,409.6666666666667,84.0,8742,8845,103
75,2,1,16,6,20, into ,432.5,74.0,9040,9196,156
75,2,1,16,6,26, know ,621.6666666666666,87.16666666666667,10592,10841,249
