sbm_id,expr_id,cond_id,trial_id,para_nr,word_nr,word,x_mean,y_mean,start_t,end_t,duration
19,2,1,15,19,0," Interestingly, ",23.25,6.5,1056,1205,149
19,2,1,15,19,0," Interestingly, ",48.0,18.0,1375,1475,100
19,2,1,15,19,0," Interestingly, ",57.7,15.0,1593,2043,450
19,2,1,15,19,1, the ,12.0,12.666666666666666,2342,2442,100
19,2,1,15,19,3, isotopes ,29.75,8.25,3343,3493,150
19,2,1,15,19,4, physicists ,40.666666666666664,18.333333333333332,3993,4093,100
19,2,1,15,19,4, physicists ,65.75,17.0,4243,4392,149
19,2,1,15,19,10, far ,6.75,15.0,5993,6143,150
19,2,1,15,19,11, don't ,-613.8333333333334,55.0,6956,7205,249
19,2,1,15,19,14, like ,6.0,18.0,7743,7855,112
19,2,1,15,19,16, best ,39.0,14.0,8692,8992,300
19,2,1,15,19,17, current ,37.0,15.0,9292,9643,351
19,2,1,15,19,17, current ,58.0,15.0,9842,10143,301
19,2,1,15,19,19," predict, ",44.833333333333336,13.333333333333334,10843,11092,249
19,2,1,15,19,22, superheavy ,84.0,12.2,12093,12305,212
19,2,1,15,19,23, nuclei ,-646.625,57.25,13056,13406,350
19,2,1,15,19,23, nuclei ,-616.4545454545455,56.0,13575,14076,501
19,2,1,15,19,26, to ,15.666666666666666,15.0,14593,14693,100
19,2,1,15,19,28, full ,18.0,14.0,15075,15225,150
19,2,1,15,19,30, surprises. ,56.7,20.0,15825,16306,481
19,2,1,15,19,35, with ,27.333333333333332,16.0,18392,18643,251
19,2,1,15,19,37, certainty ,-577.75,50.0,19293,19643,350
19,2,1,15,19,49, room ,15.8,20.0,22559,22759,200
19,2,1,15,19,50, temperature. ,-583.7777777777778,52.666666666666664,23259,23659,400
19,2,1,15,19,0," Interestingly, ",49.57142857142857,8.0,24075,24375,300
19,2,1,15,19,8, synthesize ,65.0,14.0,25875,25975,100
19,2,1,15,19,22, superheavy ,61.0,11.0,27959,28059,100
19,2,1,15,19,23, nuclei ,-617.0,50.0,28725,28825,100
19,2,1,15,19,24, are ,10.0,16.0,29043,29292,249
