sbm_id,expr_id,cond_id,trial_id,para_nr,word_nr,word,x_mean,y_mean,start_t,end_t,duration
102,2,1,14,1,0, There ,106.5,33.0,1449,1798,349
102,2,1,14,1,2, now ,206.22222222222223,32.22222222222222,2149,2547,398
102,2,1,14,1,3, rumblings ,261.6,41.4,2846,3050,204
102,2,1,14,1,3, rumblings ,238.91666666666666,40.958333333333336,3200,4351,1151
102,2,1,14,1,3, rumblings ,216.0,39.0,4496,4799,303
102,2,1,14,1,6, might ,417.0,37.0,5996,6096,100
102,2,1,14,1,5, Apple ,345.875,41.75,6496,6853,357
102,2,1,14,1,13, though ,129.25,85.0,9306,9447,141
102,2,1,14,1,20, silence. ,553.1428571428571,87.0,11705,11996,291
102,2,1,14,1,24, have ,703.6666666666666,83.33333333333333,12795,12900,105
102,2,1,14,1,26, microphone ,107.25,116.0,13960,14099,139
102,2,1,14,1,26, microphone ,174.2,118.4,14347,14547,200
102,2,1,14,1,26, microphone ,185.75,120.25,14661,14809,148
102,2,1,14,1,28," speaker, ",248.71428571428572,128.0,15110,15395,285
102,2,1,14,1,27, or ,210.4,121.0,15710,15895,185
102,2,1,14,1,32, use ,393.3333333333333,123.66666666666667,16696,16796,100
102,2,1,14,1,37, music ,570.0,126.0,17996,18096,100
102,2,1,14,1,41, You ,737.5,122.0,19197,19448,251
102,2,1,14,1,45, the ,211.66666666666666,160.66666666666666,21096,21198,102
102,2,1,14,1,52, and ,469.3333333333333,159.33333333333334,22699,22799,100
102,2,1,14,1,56, song. ,594.75,160.0,23600,23750,150
102,2,1,11,2,5, astronomer ,310.6666666666667,42.833333333333336,3336,3583,247
102,2,1,11,2,6, Richard ,432.5,34.0,4277,4527,250
102,2,1,11,2,11, interesting ,145.42857142857142,81.14285714285714,7028,7334,306
102,2,1,11,2,14, through ,345.2,77.0,8329,8529,200
102,2,1,11,2,16, telescope ,406.2857142857143,83.0,8779,9079,300
102,2,1,11,2,20, what ,614.0,82.0,9930,10077,147
102,2,1,11,2,19, saw ,558.0,68.25,10280,10432,152
102,2,1,11,2,20, what ,593.6666666666666,76.0,10681,10782,101
102,2,1,11,2,22, described ,714.0,83.0,11482,11681,199
102,2,1,11,2,24," ""two ",126.0,119.0,12427,12688,261
102,2,1,11,2,25, patches ,158.75,118.0,12882,13032,150
102,2,1,11,2,30, white ,384.25,125.5,14234,14383,149
102,2,1,11,2,31," light"" ",451.3333333333333,124.0,14733,14980,247
102,2,1,11,2,49, square ,581.0,159.125,15787,16127,340
102,2,1,11,2,38, note ,727.6,117.2,17087,17283,196
102,2,1,11,2,36, jotted ,675.1111111111111,120.0,17486,17886,400
102,2,1,11,2,39, in ,112.66666666666667,159.66666666666666,18627,18738,111
102,2,1,11,2,44, night ,359.5,160.0,20130,20289,159
102,2,1,11,2,47, scarcely ,484.57142857142856,159.0,20689,20978,289
102,2,1,11,2,50, inch ,627.3333333333334,158.0,21790,21890,100
102,2,1,11,2,53, that ,717.6666666666666,158.0,22433,22540,107
102,2,1,11,2,56, illuminated ,216.5,198.5,23727,23992,265
102,2,1,11,2,58, aurora. ,291.42857142857144,196.0,24327,24642,315
102,2,1,11,2,58, aurora. ,294.2,200.0,25177,25378,201
