sbm_id,expr_id,cond_id,trial_id,para_nr,word_nr,word,x_mean,y_mean,start_t,end_t,duration
31,2,1,13,19,5, have ,473.5,47.0,2933,3292,359
31,2,1,13,19,15, science's ,290.25,78.25,5482,5631,149
31,2,1,13,19,19," predict, ",563.0,81.0,6539,6933,394
31,2,1,13,19,34, predict ,581.0,116.0,9237,9691,454
31,2,1,10,20,0, Buck ,114.75,45.25,1428,1579,151
31,2,1,10,20,11, the ,443.1111111111111,40.0,3050,3448,398
31,2,1,10,20,14, pride ,571.5555555555555,43.111111111111114,3979,4397,418
31,2,1,10,20,18, was ,676.7931034482758,35.10344827586207,5088,6499,1411
31,2,1,10,20,20, monotonous ,113.125,80.875,8148,8477,329
31,2,1,10,20,21," life, ",217.5,83.875,9046,9801,755
31,2,1,10,20,22, operating ,248.05882352941177,85.82352941176471,10039,10849,810
31,2,1,10,20,24, machine-like ,367.0,82.0,11476,11627,151
31,2,1,10,20,26, One ,552.0,75.0,12528,12838,310
31,2,1,10,20,45, and ,722.25,118.5,15655,15797,142
31,2,1,16,21,6, catch ,460.36,45.0,6014,7208,1194
31,2,1,16,21,24, success ,725.0,70.33333333333333,10208,10334,126
31,2,1,16,21,35, of ,539.0,126.0,11678,12073,395
31,2,1,18,22,7, There ,385.0,35.0,3987,4289,302
31,2,1,18,22,14, safe ,708.0,38.0,5300,5488,188
31,2,1,18,22,23, they ,426.0,82.0,6995,7249,254
31,2,1,18,22,35, mushroom. ,452.0,121.0,10804,11009,205
31,2,1,5,23,6, its ,310.0,35.0,2344,2450,106
31,2,1,5,23,17, layers ,131.25,73.0,4908,5059,151
31,2,1,7,24,0, Hybrid ,104.0,43.0,1287,1440,153
31,2,1,7,24,13, feel ,105.66666666666667,83.66666666666667,4676,4795,119
31,2,1,7,24,23, planet. ,473.0,91.0,5940,6177,237
31,2,1,7,24,30, new ,730.5,80.5,7079,7225,146
31,2,1,4,25,21, into ,441.0,89.0,6929,7174,245
31,2,1,4,25,23, new ,529.8,72.8,7557,7767,210
31,2,1,4,25,42, an ,212.0,167.0,13380,13689,309
31,2,1,15,26,0, An ,96.0,48.0,1907,2063,156
31,2,1,15,26,7, sure ,348.0,49.0,3285,3703,418
31,2,1,15,26,10, microbes ,558.3076923076923,35.0,8686,9286,600
31,2,1,15,26,24, a ,516.375,81.875,13259,13604,345
31,2,1,3,27,0, Very ,99.2,44.2,1440,1645,205
31,2,1,3,27,4, more ,308.0,42.0,2589,2945,356
31,2,1,3,27,18, the ,284.0,85.0,6808,7168,360
31,2,1,3,27,17, on ,256.45283018867923,79.35849056603773,17068,19660,2592
31,2,1,3,27,14, rehearsing ,146.0,78.75,20008,20162,154
31,2,1,3,27,1," similar, ",139.75,48.75,20847,20997,150
31,2,1,3,27,5," striking, ",365.0,35.0,22711,22962,251
31,2,1,3,27,40, it. ,699.0,130.0,29308,29548,240
31,2,1,11,28,0, A ,105.0,32.0,1270,1508,238
31,2,1,11,28,5, introduced ,299.4375,44.25,2350,3102,752
31,2,1,11,28,5, introduced ,320.6666666666667,44.0,3249,3369,120
31,2,1,11,28,14," opposition, ",96.33333333333333,75.0,6700,6818,118
31,2,1,11,28,14," opposition, ",117.2,77.4,6973,7419,446
31,2,1,11,28,14," opposition, ",130.26666666666668,75.0,7514,8962,1448
31,2,1,11,28,16, from ,284.05555555555554,87.0,9531,10358,827
31,2,1,11,28,20,"1925,",489.0,87.0,11561,11708,147
31,2,1,11,28,23, decided ,574.7,84.0,12012,12467,455
31,2,1,11,28,26, time ,128.0,126.0,13449,14713,1264
31,2,1,6,29,6, its ,505.0,28.0,3726,3961,235
31,2,1,6,29,20, and ,684.0,91.0,7652,7801,149
31,2,1,6,29,24, following ,327.72727272727275,119.0,8830,9300,470
31,2,1,8,30,0, Binge ,120.0,45.0,1439,1562,123
31,2,1,8,30,16, animal ,225.0,80.0,6665,7291,626
31,2,1,8,30,16, animal ,239.25,76.0,7410,7563,153
31,2,1,8,30,19, But ,436.0,75.83333333333333,8555,8789,234
31,2,1,8,30,22, block ,514.0,74.0,9248,9611,363
31,2,1,8,30,28, and ,123.25,123.25,11401,11552,151
31,2,1,8,30,35, interferes ,432.0,115.0,13203,13561,358
31,2,1,8,30,37, brain ,546.75,125.75,14011,14159,148
31,2,1,1,31,3, check ,277.3333333333333,42.0,4600,4719,119
31,2,1,1,31,24, make ,576.4285714285714,78.14285714285714,9912,10209,297
31,2,1,1,31,26, easy ,651.75,84.0,10450,10605,155
31,2,1,1,31,38, them ,639.0,120.33333333333333,12848,12967,119
31,2,1,17,32,1, no ,124.875,43.0,856,1207,351
31,2,1,17,32,5, has ,355.0,49.0,2255,2611,356
31,2,1,17,32,15, being ,131.0,87.0,4605,4707,102
31,2,1,17,32,23, Space.com ,512.0,73.0,5976,6213,237
31,2,1,2,33,0, When ,126.5,47.25,1219,1371,152
31,2,1,2,33,9," around, ",555.0,44.0,2985,3220,235
31,2,1,2,33,14, spray ,707.8,39.8,3997,4177,180
31,2,1,2,33,26, predator ,583.8333333333334,81.0,7898,8140,242
31,2,1,12,34,0, Lady ,106.96666666666667,39.86666666666667,2628,4065,1437
31,2,1,12,34,19, violations ,510.0,79.0,8720,9115,395
31,2,1,12,34,32, YouTube ,609.0,121.0,11728,12109,381
31,2,1,14,35,0, The ,102.33333333333333,40.666666666666664,850,952,102
31,2,1,14,35,10, bus-size ,547.0,30.0,3088,3322,234
31,2,1,14,35,21, other ,420.0,80.0,5871,6108,237
31,2,1,14,35,24, refuse. ,602.0,90.25,7522,7675,153
31,2,1,9,36,0, Rich ,118.66666666666667,31.333333333333332,1689,1938,249
31,2,1,9,36,0, Rich ,114.4,41.4,2039,2250,211
31,2,1,9,36,15, to ,110.0,76.0,5417,5598,181
31,2,1,9,36,24, that ,420.8,71.8,7459,7906,447
31,2,1,9,36,27, investment ,538.0,79.5,8266,8430,164
31,2,2,0,37,0, John ,102.0,31.75,2032,2183,151
31,2,2,0,37,7, nature. ,429.0,44.0,3982,4594,612
31,2,2,0,37,11, of ,599.0,39.0,6018,6256,238
31,2,2,0,37,16, handful ,122.75,68.5,7450,7601,151
