sbm_id,expr_id,cond_id,trial_id,para_nr,word_nr,word,x_mean,y_mean,start_t,end_t,duration
40,2,1,16,39,6, particular ,443.8333333333333,46.0,2793,3043,250
40,2,1,16,39,10, a ,692.75,43.0,4537,4690,153
40,2,1,16,39,12, new ,712.5,41.75,4787,5144,357
40,2,1,16,39,13," one, ",103.2,70.0,5738,5938,200
40,2,1,11,40,0, Police ,100.0,38.0,1502,1602,100
40,2,1,11,40,10, by ,569.0,50.0,4144,4253,109
40,2,1,11,40,16, up ,96.4,73.0,7403,7605,202
40,2,1,11,40,23," park, ",281.4,82.0,8543,8745,202
40,2,1,11,40,32, the ,681.8888888888889,85.61111111111111,10697,11553,856
40,2,1,11,40,33, required ,133.25,112.75,12402,12545,143
40,2,1,11,40,33, required ,110.0,119.0,12697,12855,158
40,2,1,11,40,34, permits. ,207.0,123.0,13144,13449,305
40,2,1,11,40,35, Morningstar ,290.0,123.0,13744,13845,101
40,2,1,11,40,35, Morningstar ,300.6666666666667,122.0,13944,14053,109
40,2,1,11,40,36, says ,353.5,122.0,14353,14503,150
40,2,1,11,40,37, police ,409.0,120.83333333333333,14945,15195,250
40,2,1,11,40,45, made. ,94.66666666666667,153.0,17196,17303,107
40,2,1,11,40,45, made. ,128.62962962962962,160.11111111111111,17553,18853,1300
40,2,1,18,42,0, There ,100.0,42.0,1192,1342,150
40,2,1,18,42,5, more ,300.2857142857143,49.857142857142854,2192,2492,300
40,2,1,18,42,7, in ,393.6666666666667,40.333333333333336,3244,3345,101
40,2,1,18,42,8, soccer ,434.14285714285717,41.714285714285715,3549,3842,293
40,2,1,18,42,9, than ,472.5,40.0,4092,4242,150
40,2,1,18,42,13, Olympics. ,702.6190476190476,41.0,5444,6452,1008
40,2,1,18,42,5, more ,308.125,38.0,7999,8343,344
40,2,1,18,42,13, Olympics. ,686.25,49.0,10342,10492,150
40,2,1,18,42,16, or ,241.5,81.0,12746,12994,248
40,2,1,18,42,16, or ,256.8,80.4,13105,13293,188
40,2,1,18,42,26, and ,714.125,81.1875,15996,16743,747
40,2,1,18,42,35, fouls ,610.3333333333334,119.0,20092,20192,100
40,2,1,18,42,39, kill ,186.54545454545453,159.0,22892,23405,513
40,2,1,18,42,41, or ,261.5,160.0,23996,24242,246
40,2,1,18,42,42, catch ,320.3333333333333,159.0,24594,24694,100
40,2,1,18,42,46, tired. ,497.6111111111111,161.0,25704,26544,840
40,2,1,10,43,7, likely. ,454.5,43.0,19648,20008,360
