sbm_id,expr_id,cond_id,trial_id,para_nr,word_nr,word,x_mean,y_mean,start_t,end_t,duration
21,2,1,8,38,0, All ,106.66666666666667,41.0,2393,2495,102
21,2,1,8,38,2, the ,156.0,44.0,2687,2941,254
21,2,1,8,38,7, with ,341.5,51.0,3836,4184,348
21,2,1,8,38,10, incoming ,483.6666666666667,37.666666666666664,4936,5036,100
21,2,1,8,38,11, electrical ,559.0,34.333333333333336,5438,5688,250
21,2,1,8,38,9, imperfect ,446.1666666666667,43.166666666666664,6039,6286,247
21,2,1,8,38,9, imperfect ,437.0,43.0,6388,6499,111
21,2,1,8,38,10, incoming ,497.6666666666667,31.0,6736,6836,100
21,2,1,8,38,10, incoming ,527.6,43.8,6986,7187,201
21,2,1,8,38,11, electrical ,593.0,44.0,7436,7734,298
21,2,1,8,38,13, announcing ,142.16666666666666,91.0,9887,10136,249
21,2,1,8,38,15, things ,245.25,81.5,10591,10736,145
21,2,1,8,38,16, are ,301.0,80.0,11085,11284,199
21,2,1,8,38,17, happening. ,403.75,83.0,11634,11785,151
21,2,1,8,38,22, job ,521.0,85.0,12395,12646,251
21,2,1,8,38,27, interpret ,147.5,123.83333333333333,14586,14835,249
21,2,1,8,38,32, as ,353.0,127.0,15585,15890,305
21,2,1,5,39,3, immigrants ,344.0,47.0,6068,6319,251
21,2,1,5,39,13," one, ",113.66666666666667,84.16666666666667,9379,9619,240
21,2,1,5,39,15, bring ,179.33333333333334,88.0,9875,9975,100
21,2,1,5,39,17, diversity ,332.0,79.0,10725,11123,398
21,2,1,5,39,20, the ,410.0,82.5,12628,12775,147
21,2,1,5,39,26," around, ",106.0,122.0,15125,15289,164
21,2,1,5,39,31, gene ,408.7142857142857,121.0,16877,17170,293
21,2,1,5,39,37, culture ,720.6666666666666,127.0,18725,18825,100
21,2,1,5,39,38, doesn't ,118.33333333333333,171.0,19432,19532,100
21,2,1,5,39,0, That's ,133.0,43.0,21172,21474,302
