sbm_id,expr_id,cond_id,trial_id,para_nr,word_nr,word,x_mean,y_mean,start_t,end_t,duration
43,2,1,13,1,0, There ,25.5,9.3,1527,2094,567
43,2,1,13,1,2, now ,30.0,10.0,2406,2534,128
43,2,1,13,1,4, that ,4.285714285714286,5.0,2973,3353,380
43,2,1,13,1,7, soon ,41.857142857142854,9.0,3922,4302,380
43,2,1,13,1,10, smart ,45.0,18.0,4928,5177,249
43,2,1,13,1,12," space, ",12.0,19.0,5550,5675,125
43,2,1,13,1,13, though ,-605.6666666666666,51.666666666666664,6742,6866,124
43,2,1,13,1,17, maintaining ,13.0,17.0,7556,7936,380
43,2,1,13,1,20, silence. ,10.714285714285714,12.0,8950,9328,378
43,2,1,13,1,21, The ,27.666666666666668,13.0,9517,9643,126
43,2,1,13,1,22, watch ,36.0,14.0,9831,10020,189
43,2,1,13,1,26, microphone ,-602.3333333333334,49.0,11654,11780,126
43,2,1,13,1,26, microphone ,-584.3333333333334,49.0,11905,12031,126
43,2,1,13,1,28," speaker, ",53.0,17.0,12599,13040,441
43,2,1,13,1,33, it ,0.0,16.0,13854,14106,252
43,2,1,13,1,39, your ,624.0,129.0,15305,15493,188
43,2,1,13,1,41, You ,11.0,9.0,16121,16436,315
43,2,1,13,1,42, can ,-644.0,55.0,17504,17631,127
43,2,1,13,1,28," speaker, ",70.0,6.0,18571,19139,568
43,2,1,13,1,26, microphone ,-646.0,51.0,19704,19956,252
43,2,1,13,1,42, can ,-636.1428571428571,46.0,21023,21404,381
43,2,1,13,1,48, to ,7.75,3.625,22407,22849,442
43,2,1,13,1,53, title ,11.571428571428571,10.0,23479,23856,377
43,2,1,9,2,0, Two ,19.8,11.5,1542,2108,566
43,2,1,9,2,3, the ,27.333333333333332,6.0,2361,2487,126
43,2,1,9,2,4, British ,2.0,6.0,2613,2799,186
43,2,1,9,2,5, astronomer ,46.76923076923077,7.0,3051,3810,759
43,2,1,9,2,7, Carrington ,8.0,9.0,4313,4627,314
