sbm_id,expr_id,cond_id,trial_id,para_nr,word_nr,word,x_mean,y_mean,start_t,end_t,duration
20,2,1,14,1,3, rumblings ,53.0,10.0,1936,2126,190
20,2,1,14,1,17, maintaining ,317.0,89.0,5389,5628,239
20,2,1,14,1,28," speaker, ",35.333333333333336,14.0,8394,8700,306
20,2,1,14,1,38, on ,8.0,18.0,9998,10166,168
20,2,1,14,1,51, artist ,4.0,7.0,12509,12676,167
20,2,1,15,2,3, the ,4.25,15.5,1795,1976,181
20,2,1,15,2,6, Richard ,38.0,16.0,2677,3014,337
20,2,1,15,2,10, the ,5.5,12.25,3954,4132,178
20,2,1,15,2,11, interesting ,-578.3333333333334,49.333333333333336,6042,6153,111
20,2,1,15,2,13, group ,34.4,11.0,6673,6908,235
20,2,1,15,2,14, through ,25.444444444444443,14.0,7097,7569,472
20,2,1,15,2,24," ""two ",-640.0,46.0,9712,9822,110
20,2,1,15,2,29, and ,11.0,18.0,10890,11073,183
20,2,1,15,2,42, record. ,9.666666666666666,9.666666666666666,14671,14968,297
20,2,1,15,2,44, night ,16.0,4.5,15273,15619,346
20,2,1,1,3,0, I ,5.0,2.0,1191,1338,147
20,2,1,1,3,6, and ,4.0,15.0,2635,2762,127
20,2,1,1,3,1, agree ,37.0,9.0,4847,4972,125
20,2,1,1,3,20, education ,69.0,8.0,6964,7212,248
20,2,1,1,3,33, can ,29.0,8.0,9839,9964,125
20,2,1,1,3,37, with ,28.0,8.0,10401,10653,252
20,2,1,1,3,44, While ,43.0,12.5,11834,12023,189
20,2,1,1,3,49, declined ,20.0,18.0,13139,13388,249
20,2,1,1,3,53," year, ",12.333333333333334,17.0,14398,14739,341
20,2,1,11,4,0, Liza ,4.75,16.75,1097,1285,188
20,2,1,11,4,1, was ,33.2,14.0,1597,2168,571
20,2,1,11,4,12, puddings ,32.0,2.0,3897,4082,185
20,2,1,11,4,16, and ,-655.3333333333334,47.0,5356,5480,124
20,2,1,11,4,26," cheek, ",3.6666666666666665,17.333333333333332,7224,7349,125
20,2,1,11,4,39, getting ,4.0,8.0,9838,10013,175
20,2,1,11,4,57, course. ,19.0,11.333333333333334,12799,12932,133
20,2,1,3,5,2, quivered ,33.666666666666664,6.0,2347,2632,285
20,2,1,3,5,4, went ,321.0,49.0,3175,3353,178
20,2,1,3,5,10, securely ,45.0,16.0,4463,4651,188
